,Zen,Name,Hacking,Transportation,Occupation,Wisdom,Intelligence,Social Media Followers,Charisma,Dexterity,Salary,Strength,Credit Score,Constitution,Votes,Generation,Accessories,Piercings,Glasses,Headwear,Ring,Footwear,Bottom,Top,Facial Hair,Hair Color,Hair Style,Background
25024,Zen Master,None,Read the Bitcoin white paper twice,70's Hatchback,Compliance Officer,14,10,4981,8,9,10098,5,711,10,1,1,Black Smartphone,,,,,White Canvas Sneaker with White Sole,Charcoal Slacks,Light Gray Longsleeve,,Blonde,Straight Sideswept Fringe,White Medium Rain
25025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25026,Teacher,None,Subscribed to 2600,Retired Mail Truck,Computer Programmer,11,11,777,6,7,35555,7,610,7,1,1,Brown Leather Briefcase,,,,,Redbrown Leather Workboot with Brown Sole,Dark-Wash Denim,Navy Blazer with Striped Shirt and No Tie,Goatee,Light Grey,Short Coil,White Light Rain
25027,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25028,Teacher,None,Stole a high school computer lab pass,70's Hatchback,Assistant to the Regional Manager,11,12,4981,8,9,76302,9,739,12,1,1,,,,,,White Leather Sneaker with Grey Sole,Dark-Wash Denim,Navy Blazer with Striped Shirt and Navy Tie,,Light Brown,Straight Sideswept Fringe,White Medium Rain
25029,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25030,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25031,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25032,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25033,Teacher,None,Stole a high school computer lab pass,Pragmatic Coupe,Bookkeeper,11,12,1993,7,10,35555,7,777,14,1,1,Brown Leather Briefcase,,,,,White Canvas Sneaker with White Sole,Khaki Slacks,Light Gray Cardigan with Tan Longsleeve Shirt,,Black,Short Coil,White Light Rain
25034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25036,Grandmaster,None,"Ten monitors, dark room, hoodie",Go-Kart,Custodian,13,15,1993,7,8,101101,11,791,15,1,1,Brown Leather Briefcase,,,,,Black Leather Shoes with Laces,Navy Slacks,Tan Blazer with Off-White Shirt and No Tie,Stubble,Light Grey,Short Coil,White Light Rain
25037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25038,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25039,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25040,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25044,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25047,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25048,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25051,Disciple,None,Pretty good with GW Basic,Light-Up Folding Scooter,Legal Assistant,10,9,31133,10,5,101101,11,508,5,1,1,Black Leather Briefcase,,Black Books,,,Black Leather Shoes with Laces,Navy Slacks,Light Gray Longsleeve,,Black,Short Afro Fade,White Medium Rain
25052,Master,None,Stole a high school computer lab pass,Pragmatic Coupe,Legal Assistant,12,12,355555,12,10,172581,12,805,16,1,1,Lunchbox,,,,,Black Suede Chelseas with Brown Sole,,Denim Jumpsuit,Mustache,Light Brown,Straight Sideswept Fringe,White Heavy Rain
25053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25054,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25055,Grandmaster,None,Subscribed to 2600,Electric Car,Talent Agent,13,11,4467245,15,12,76302,9,711,10,1,1,Brown Leather Briefcase,,,,,Brown Leather Shoes with Laces,Dark-Wash Denim,Light Gray Longsleeve,,Light Grey,Straight Sideswept Fringe,White Light Rain
25056,Graduate,None,Pretty good with GW Basic,Pragmatic Coupe,Money Printing Machine Operator,9,9,51,3,10,172581,12,661,8,1,1,Black Leather Briefcase,,Silver Aviators,,,Tan Suede Workboot with Tan Sole,Khaki Slacks,Charcoal Blazer with Light Blue Shirt and No Tie,Thin,Light Grey,Buzz Cut,White Light Rain
25057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25060,Graduate,None,Stole a high school computer lab pass,Pragmatic Coupe,NFT Collector,9,12,51,3,10,52968,8,711,10,1,1,Lunchbox,,Silver Aviators,,,Black Leather Shoes with Laces,Light-Wash Denim,Navy Blazer with Striped Shirt and Navy Tie,Mustache,Black,Updo Bun,White Medium Rain
25061,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25063,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25064,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25065,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25067,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25070,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25080,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25087,Graduate,None,Read the Bitcoin white paper twice,Souped-Up Sedan With Ground Effect Lights,Utility Worker,9,10,51,3,15,35555,7,777,14,1,1,Black Smartphone,,,,,Black Suede Chelseas with Brown Sole,Navy Slacks,Khaki Oxford with Tie,,Light Brown,Short Messy,White Light Rain
25088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25090,Zen Master,None,Subscribed to 2600,Electric Car,Bookkeeper,14,11,128,4,12,52968,8,805,16,1,1,,,,,,Brown Leather Shoes with Laces,Navy Slacks,Light Gray Cardigan with Beige Longsleeve Shirt,,Light Brown,,White Medium Rain
25091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25092,Disciple,None,Subscribed to 2600,Electric Car,Media Executive,10,11,128,4,12,52968,8,725,11,1,1,Brown Leather Briefcase,,,Navy Blue Worker's Cap,,Black Suede Chelseas with Brown Sole,Khaki Slacks,Light Gray Cardigan with Light Gray Oxford Shirt,,Auburn,,White Medium Rain
25093,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25095,Disciple,None,Read the Bitcoin white paper twice,Low Rider,Project Manager,10,10,128,4,11,35555,7,711,10,1,1,Black Smartphone,,,,,White Canvas Sneaker with White Sole,Dark-Wash Denim,Khaki Oxford with Tie,,Dark Brown,Long Messy,White Heavy Rain
25096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25103,Teacher,None,Stole a high school computer lab pass,70's Hatchback,Sales Associate,11,12,12453,9,9,52968,8,725,11,1,1,Black Smartphone,,,,,White Leather Sneaker with Grey Sole,Blue Denim,Navy Blazer with Striped Shirt and Navy Tie,,Light Grey,Short Updo,White Heavy Rain
25104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25113,Grandmaster,None,Watched a hacking tutorial video by a 13 year old,Back of Rusty Pickup Truck,Electrician,13,8,1654535,14,3,76302,9,711,10,1,1,Black Smartphone,,,,Two Rings,White Canvas Sneaker with White Sole,Khaki Slacks,Tan Blazer with Off-White Shirt and Tan Tie,,Light Brown,Short Afro Fade,White Light Rain
25114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25118,Prophet,None,Watched a hacking tutorial video by a 13 year old,Go-Kart,Assistant to the Regional Manager,18,8,1993,7,8,22576,6,725,11,1,1,,,Black Books,Navy Blue Worker's Cap,,Black Suede Chelseas with Brown Sole,Charcoal Slacks,Light Gray Cardigan with Beige Oxford Shirt,,Black,Buzz Cut,White Heavy Rain
25119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25122,Teacher,None,Read the Bitcoin white paper twice,Souped-Up Sedan With Ground Effect Lights,Project Manager,11,10,51,3,15,52968,8,559,6,1,1,Black Leather Briefcase,,,,,White Canvas Sneaker with White Sole,Khaki Slacks,Olive Cardigan with Off-White Longsleeve Shirt,,Auburn,Medium Curly Bob,White Light Rain
25123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25124,Disciple,None,Pretty good with GW Basic,Low Rider,Night Shift Supervisor,10,9,516,5,11,101101,11,661,8,1,1,,,Rosegold Aviators,,,Tan Suede Workboot with Tan Sole,Gray Slacks,Olive Oxford with Tie and Pocket,Mustache,Light Grey,Short Coil,White Light Rain
25125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25130,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25140,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25148,Master,None,Subscribed to 2600,Retired Mail Truck,Legal Assistant,12,11,355555,12,7,92000,10,777,14,1,1,Lunchbox,,Rosegold Aviators,,,White Canvas Sneaker with White Sole,Light-Wash Denim,Olive Oxford with Tie,,Dark Brown,Long Straight Bangs,White Light Rain
25149,Teacher,None,Subscribed to 2600,Pragmatic Coupe,Utility Worker,11,11,51,3,10,52968,8,610,7,1,1,Light Blue Smartphone,,,,,White Canvas Sneaker with White Sole,Khaki Slacks,Olive Oxford with Pocket,,Blonde,Long Messy,White Light Rain
25150,Disciple,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Unemployed,10,10,128,4,10,52968,8,699,9,1,1,Black Smartphone,,,Tan Worker's Cap,,White Canvas Sneaker with White Sole,,Navy Jumpsuit,,Black,Buzz Cut,White Light Rain
25151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25159,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25170,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25179,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25180,Disciple,None,Read the Bitcoin white paper twice,Low Rider,Project Manager,10,10,128,4,11,35555,7,711,10,1,1,Black Smartphone,,,,,White Canvas Sneaker with White Sole,Dark-Wash Denim,Khaki Oxford with Tie,,Dark Brown,Long Messy,White Heavy Rain
25181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25184,Disciple,None,Watched a hacking tutorial video by a 13 year old,70's Hatchback,Utility Worker,10,8,12453,9,9,172581,12,711,10,1,1,Brown Leather Briefcase,Stud Earring,,,,White Canvas Sneaker with White Sole,Navy Slacks,Khaki Oxford with Buttons,,Blonde,Short Messy,White Light Rain
25185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25187,Disciple,None,Got caught hacking your grades,Electric Car,Marketing Intern,10,13,0,1,12,22576,6,711,10,1,1,,,3D Glasses,,,Brown Leather Shoes with Laces,Dark-Wash Denim,Gray Oxford with Tie,,Black,Straight Sideswept Fringe,White Medium Rain
25188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25189,Master,None,Stole a high school computer lab pass,Pragmatic Coupe,Legal Assistant,12,12,355555,12,10,172581,12,805,16,1,1,Lunchbox,,,,,Black Suede Chelseas with Brown Sole,,Denim Jumpsuit,Mustache,Light Brown,Straight Sideswept Fringe,White Heavy Rain
25190,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25193,Master,None,Read beginner’s guide to hacking - Y2K edition,Three Wheel Roadster,Marketing Intern,12,7,12453,9,13,22576,6,610,7,1,1,Black Smartphone,,,,,Black Suede Chelseas with Brown Sole,Khaki Slacks,Tan Blazer with Off-White Shirt and No Tie,Goatee,Dark Brown,Short Coil,White Light Rain
25194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25195,Promising Pupil,None,Pretty good with GW Basic,Low Rider,Night Shift Supervisor,7,9,12453,9,11,172581,12,610,7,1,1,Lunchbox,,,,,Black Leather Shoes with Laces,Khaki Slacks,Light Gray Cardigan with Tan Oxford Shirt,,Light Brown,,White Light Rain
25196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25208,Disciple,None,Subscribed to 2600,Pragmatic Coupe,Day Trader,10,11,612791,13,10,35555,7,699,9,1,1,Black Smartphone,,,,,Black Suede Chelseas with Brown Sole,Charcoal Slacks,Navy Oxford with Tie,,Light Grey,Straight Sideswept Fringe,White Light Rain
25209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25210,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25219,Disciple,None,Stole a high school computer lab pass,Low Rider,Night Shift Supervisor,10,12,777,6,11,101101,11,406,3,1,1,Black Smartphone,,,Tan Worker's Cap,Two Rings,Brown Leather Shoes with Laces,Khaki,Navy Oxford with Tie and Pocket,,Black,,White Heavy Rain
25220,Disciple,None,Read the Bitcoin white paper twice,Stretch Limo With a Stocked Bar,Custodian,10,10,355555,12,17,52968,8,610,7,1,1,,,,,,Black Leather Shoes with Laces,Khaki Slacks,Light Gray Cardigan with Beige Longsleeve Shirt,Stubble,Blonde,Straight Sideswept Fringe,White Light Rain
25221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25227,Graduate,None,Subscribed to 2600,Hot Pink Roller Blades,Day Trader,9,11,51,3,4,52968,8,699,9,1,1,Black Smartphone,,Black Books,,Ring One Blue,Black Suede Chelseas with Brown Sole,Charcoal Slacks,Tan Blazer with Off-White Shirt and Tan Tie,,Auburn,Straight Sideswept Fringe,White Light Rain
25228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25230,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25231,Teacher,None,Subscribed to 2600,Hooptie on Three Spares,Night Shift Supervisor,11,11,12453,9,6,76302,9,725,11,1,1,Brown Leather Briefcase,Stud Earring,,,,Black Leather Shoes with Laces,Navy Slacks,Olive Oxford with Buttons,,Black,Straight Sideswept Fringe,White Light Rain
25232,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25240,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25241,Grandmaster,None,Subscribed to 2600,Pragmatic Coupe,Receptionist,13,11,31133,10,10,35555,7,661,8,1,1,Black Smartphone,,Silver Aviators,,,Tan Suede Workboot with Tan Sole,Charcoal Slacks,Navy Blazer with Striped Shirt and Navy Tie,,Light Grey,Short Afro Fade,White Light Rain
25242,Teacher,None,Pretty good with GW Basic,Electric Car,Night Shift Supervisor,11,9,516,5,12,560133,14,711,10,1,1,,Stud Earring,,,,Brown Leather Shoes with Laces,Navy Slacks,Olive Oxford with Buttons,,Auburn,Straight Sideswept Fringe,White Medium Rain
25243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25257,Disciple,None,Read the Bitcoin white paper twice,70's Hatchback,Utility Worker,10,10,1993,7,9,35555,7,508,5,1,1,Black Smartphone,,Silver Aviators,,,Tan Suede Workboot with Tan Sole,Navy Slacks,Olive Oxford with Tie,,Dark Brown,Low Ponytail,White Medium Rain
25258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25260,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25265,Master,None,Stole a high school computer lab pass,Electric Car,Utility Worker,12,12,4981,8,12,10098,5,753,13,1,1,Black Smartphone,,,,,Tan Suede Workboot with Tan Sole,Gray Slacks,Gray Blazer with Black Shirt and No Tie,,Black,Long Messy,White Light Rain
25266,Disciple,None,Subscribed to 2600,Pragmatic Coupe,Night Shift Supervisor,10,11,1993,7,10,35555,7,725,11,1,1,Lunchbox,,Silver Aviators,,,White Canvas Sneaker with White Sole,Navy Slacks,Khaki Oxford with Tie and Pocket,,Blonde,Long Messy,White Heavy Rain
25267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25268,New Apprentice,None,Read the Bitcoin white paper twice,Hooptie on Three Spares,Talent Agent,6,10,0,1,6,101101,11,711,10,1,1,Lunchbox,,Silver Aviators,,,Black Suede Chelseas with Brown Sole,Charcoal Slacks,Navy Oxford with Buttons,,Dark Brown,Short Pixie,White Medium Rain
25269,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25270,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
