,Zen,Name,Hacking,Transportation,Occupation,Wisdom,Intelligence,Social Media Followers,Charisma,Dexterity,Salary,Strength,Credit Score,Constitution,Votes,Generation,Accessories,Piercings,Glasses,Headwear,Ring,Footwear,Bottom,Top,Facial Hair,Hair Color,Hair Style,Background
65062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65063,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65064,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65065,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65067,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65070,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65072,Teacher,None,Watched a hacking tutorial video by a 13 year old,Pragmatic Coupe,Project Manager,11,8,4981,8,10,76302,9,559,6,1,1,,,,,,Redbrown Leather Workboot with Brown Sole,Blue Denim,Charcoal Blazer with Light Blue Shirt and No Tie,,Dark Brown,Medium Curly Bob,White Heavy Rain
65073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65077,Disciple,None,Read the Bitcoin white paper twice,Retired Mail Truck,Custodian,10,10,31133,10,7,52968,8,725,11,1,1,Black Leather Briefcase,,Rosegold Aviators,,,Black Suede Chelseas with Brown Sole,Navy Slacks,Navy Blazer with Striped Shirt and No Tie,,Light Brown,,White Heavy Rain
65078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65080,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65089,Disciple,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Bookkeeper,10,10,516,5,10,172581,12,833,18,1,1,Black Leather Briefcase,,,,,Tan Suede Workboot with Tan Sole,Dark-Wash Denim,Tan Blazer with Off-White Shirt and No Tie,,Dark Brown,Updo Bun,White Heavy Rain
65090,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65091,Disciple,None,Pretty good with GW Basic,Hooptie on Three Spares,Day Trader,10,9,31133,10,6,52968,8,739,12,1,1,,,Silver Aviators,,,White Leather Sneaker with Grey Sole,,Navy Jumpsuit,Stubble,Black,Low Ponytail,White Light Rain
65092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65093,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65098,Disciple,None,Pretty good with GW Basic,Pragmatic Coupe,Utility Worker,10,9,516,5,10,52968,8,661,8,1,1,Lunchbox,,,,Two Rings,White Canvas Sneaker with White Sole,Charcoal Slacks,Khaki Oxford with Tie and Pocket,,Blonde,Short Afro Fade,White Light Rain
65099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65130,Graduate,None,Pretty good with GW Basic,Pragmatic Coupe,Custodian,9,9,128,4,10,35555,7,559,6,1,1,,,,Tan Worker's Cap,,Redbrown Leather Workboot with Brown Sole,,Navy Jumpsuit,Stubble,Light Brown,Buzz Cut,White Medium Rain
65131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65134,Zen Master,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Unemployed,14,10,12453,9,10,35555,7,777,14,1,1,Black Leather Briefcase,,Black Books,,,White Leather Sneaker with Grey Sole,Navy Slacks,Khaki Oxford with Buttons,Mustache,Light Brown,Straight Sideswept Fringe,White Light Rain
65135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65140,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65151,Promising Pupil,None,Got caught hacking your grades,70's Hatchback,Compliance Officer,7,13,1993,7,9,5260,4,777,14,1,1,,Stud Earring,,Tan Worker's Cap,,Brown Leather Shoes with Laces,Light-Wash Denim,Red Longsleeve,,Light Brown,Buzz Cut,White Light Rain
65152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65159,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65170,Disciple,None,Watched a hacking tutorial video by a 13 year old,Light-Up Folding Scooter,Blockchain Engineer,10,8,31133,10,5,35555,7,699,9,1,1,Black Leather Briefcase,Stud Earring,,,Two Rings,Brown Leather Shoes with Laces,Gray Slacks,Light Gray Longsleeve,Stubble,Auburn,,White Heavy Rain
65171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65179,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65181,Master,None,Pretty good with GW Basic,70's Hatchback,Assistant to the Regional Manager,12,9,20,2,9,52968,8,610,7,1,1,Black Smartphone,,Rosegold Aviators,,,White Canvas Sneaker with White Sole,Blue Denim,Tan Blazer with Off-White Shirt and No Tie,,Light Brown,Short Afro Fade,White Medium Rain
65182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65184,Disciple,None,Subscribed to 2600,Retired Mail Truck,Electrician,10,11,84059,11,7,35555,7,725,11,1,1,Brown Leather Briefcase,,,,,White Canvas Sneaker with White Sole,Charcoal Slacks,Navy Blazer with Striped Shirt and Navy Tie,,Black,Short Pixie,White Heavy Rain
65185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65190,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65194,Disciple,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Computer Programmer,10,10,4981,8,10,92000,10,753,13,1,1,,,,Tan Worker's Cap,,White Canvas Sneaker with White Sole,Navy Slacks,Blue Longsleeve,Stubble,Auburn,Buzz Cut,White Heavy Rain
65195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65198,Teacher,None,Subscribed to 2600,Low Rider,Customer Service Representative,11,11,777,6,11,92000,10,661,8,1,1,,,Silver Aviators,,,Brown Leather Shoes with Laces,Gray Slacks,Khaki Oxford with Pocket,,Blonde,Short Pixie,White Light Rain
65199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65208,Disciple,None,Read the Bitcoin white paper twice,Three Wheel Roadster,Talent Agent,10,10,128,4,13,22576,6,661,8,1,1,Black Smartphone,,,,,White Leather Sneaker with Grey Sole,Charcoal Slacks,Blue Longsleeve,,Dark Brown,Buzz Cut,White Heavy Rain
65209,Grandmaster,None,Pretty good with GW Basic,Bicycle With Its Seat Missing,Project Manager,13,9,0,1,2,10098,5,559,6,1,1,Lunchbox,,Silver Aviators,,,Black Suede Chelseas with Brown Sole,Light-Wash Denim,Charcoal Blazer with Light Blue Shirt and Black Tie,Stubble,Blonde,Medium Curly Bob,White Medium Rain
65210,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65220,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65230,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65231,Master,None,Got caught hacking your grades,Retired Mail Truck,Sales Associate,12,13,516,5,7,76302,9,699,9,1,1,Brown Leather Briefcase,,,,,White Canvas Sneaker with White Sole,Khaki,Gray Oxford with Tie and Pocket,,Light Brown,Long Messy,White Medium Rain
65232,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65240,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65252,Disciple,None,Read the Bitcoin white paper twice,Low Rider,Legal Assistant,10,10,51,3,11,35555,7,508,5,1,1,Black Leather Briefcase,,,,,Tan Suede Workboot with Tan Sole,Light-Wash Denim,Olive Cardigan with Off-White Longsleeve Shirt,,Light Brown,Long Messy,White Medium Rain
65253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65254,Graduate,None,Earned an MIT Computer Sciences Diploma,Go-Kart,Media Executive,9,14,128,4,8,92000,10,725,11,1,1,Black Leather Briefcase,,,,,White Canvas Sneaker with White Sole,Charcoal Slacks,Olve Cardigan with Tan Longsleeve Shirt,Stubble,Black,Long Straight Bangs,White Medium Rain
65255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65256,Master,None,Earned an MIT Computer Sciences Diploma,Souped-Up Sedan With Ground Effect Lights,Night Shift Supervisor,12,14,31133,10,15,52968,8,791,15,1,1,Black Leather Briefcase,,,Navy Blue Worker's Cap,,Redbrown Leather Workboot with Brown Sole,Khaki Slacks,Charcoal Blazer with Light Blue Shirt and No Tie,,Blonde,,White Light Rain
65257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65260,Master,None,Pretty good with GW Basic,70's Hatchback,Electrician,12,9,4981,8,9,76302,9,739,12,1,1,Brown Leather Briefcase,Stud Earring,Black Books,Navy Blue Worker's Cap,,Brown Leather Shoes with Laces,Charcoal Slacks,Navy Oxford with Pocket,,Black,,White Medium Rain
65261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65269,Teacher,None,Memorized the IT desk number,Low Rider,Night Shift Supervisor,11,5,4981,8,11,76302,9,739,12,1,1,Brown Leather Briefcase,,,,,Tan Suede Workboot with Tan Sole,,Navy Jumpsuit,Stubble,Light Brown,Short Pixie,White Medium Rain
65270,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65278,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65280,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65283,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65290,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65300,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65307,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65309,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65310,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65320,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65323,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65326,Graduate,None,Read the Bitcoin white paper twice,Hot Pink Roller Blades,Electrician,9,10,777,6,4,35555,7,661,8,1,1,Black Leather Briefcase,,,,,White Canvas Sneaker with White Sole,Charcoal Slacks,Gray Blazer with Black Shirt and Gray Tie,Mustache,Dark Brown,Short Pixie,White Light Rain
65327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65329,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65330,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65335,Disciple,None,Read the Bitcoin white paper twice,Low Rider,Talent Agent,10,10,12061562,16,11,76302,9,711,10,1,1,Lunchbox,,Black Books,,,White Leather Sneaker with Grey Sole,Dark-Wash Denim,Gray Oxford with Tie,,Dark Brown,Short Afro Fade,White Medium Rain
65336,New Apprentice,None,Subscribed to 2600,Pragmatic Coupe,Computer Programmer,6,11,516,5,10,22576,6,661,8,1,1,Black Smartphone,,Silver Aviators,,,Brown Leather Shoes with Laces,,Khaki Jumpsuit,,Dark Brown,,White Heavy Rain
