,Zen,Name,Hacking,Transportation,Occupation,Wisdom,Intelligence,Social Media Followers,Charisma,Dexterity,Salary,Strength,Credit Score,Constitution,Votes,Generation,Accessories,Piercings,Glasses,Headwear,Ring,Footwear,Bottom,Top,Facial Hair,Hair Color,Hair Style,Background
5128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5130,Zen Master,None,Read the Bitcoin white paper twice,Electric Car,Compliance Officer,14,10,1993,7,12,52968,8,711,10,1,1,,,,,,Tan Suede Workboot with Tan Sole,Dark-Wash Denim,Navy Blazer with Striped Shirt and Navy Tie,Stubble,Dark Brown,Low Ponytail,White Medium Rain
5131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5135,Zen Master,None,Stole a high school computer lab pass,Three Wheel Roadster,Legal Assistant,14,12,0,1,13,52968,8,699,9,1,1,Black Smartphone,,,,,Black Leather Chelsea with Blue Sole,Charcoal Slacks,Gray Oxford with Tie,,Light Grey,Straight Sideswept Fringe,White Light Rain
5136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5140,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5159,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5166,Graduate,None,Stole a high school computer lab pass,Go-Kart,Bookkeeper,9,12,1993,7,8,35555,7,610,7,1,1,,,,,,Black Suede Chelseas with Brown Sole,,Khaki Jumpsuit,,Auburn,Short Afro Fade,White Medium Rain
5167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5170,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5178,Disciple,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Bookkeeper,10,10,612791,13,10,35555,7,699,9,1,1,Black Leather Briefcase,,Black Books,Tan Worker's Cap,Two Rings,White Leather Sneaker with Grey Sole,,Denim Jumpsuit,,Dark Brown,Buzz Cut,White Medium Rain
5179,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187,Grandmaster,None,Memorized the IT desk number,Pragmatic Coupe,Money Printing Machine Operator,13,5,777,6,10,92000,10,711,10,1,1,,,Black Books,,,Tan Suede Workboot with Tan Sole,Gray Slacks,Khaki Oxford with Tie and Pocket,,Light Grey,Straight Sideswept Fringe,White Heavy Rain
5188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5190,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5200,Disciple,None,Stole a high school computer lab pass,Low Rider,Customer Service Representative,10,12,12453,9,11,101101,11,661,8,1,1,Black Smartphone,Stud Earring,,,,Black Leather Shoes with Laces,Navy Slacks,Light Gray Cardigan with Beige Oxford Shirt,Mustache,Black,,White Light Rain
5201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5220,Disciple,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Custodian,10,10,516,5,10,35555,7,753,13,1,1,Brown Leather Briefcase,,,,,Black Suede Chelseas with Brown Sole,,Denim Jumpsuit,,Light Brown,Straight Sideswept Fringe,White Light Rain
5221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5228,Budding Scholar,None,Subscribed to 2600,Pragmatic Coupe,Electrician,8,11,51,3,10,92000,10,725,11,1,1,,,,,,Redbrown Leather Workboot with Brown Sole,Light-Wash Denim,Red Longsleeve,,Black,Straight Sideswept Fringe,White Light Rain
5229,Teacher,None,Read the Bitcoin white paper twice,Low Rider,Customer Service Representative,11,10,612791,13,11,5260,4,457,4,1,1,Black Smartphone,,,,,White Canvas Sneaker with White Sole,Charcoal Slacks,Blue Longsleeve,,Light Grey,Updo Bun,White Light Rain
5230,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5232,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5234,Disciple,None,Pretty good with GW Basic,Pragmatic Coupe,Bookkeeper,10,9,1993,7,10,10098,5,661,8,1,1,Black Leather Briefcase,,Black Books,Tan Worker's Cap,,Black Suede Chelseas with Brown Sole,Gray Slacks,Olive Oxford with Tie,,Black,,White Medium Rain
5235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237,Budding Scholar,None,Watched a hacking tutorial video by a 13 year old,Low Rider,Project Manager,8,8,51,3,11,52968,8,711,10,1,1,,,Silver Aviators,,Two Rings,Brown Leather Shoes with Laces,Navy Slacks,Light Gray Cardigan with Beige Oxford Shirt,,Blonde,Straight Sideswept Fringe,White Heavy Rain
5238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5240,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5260,Disciple,None,Earned an MIT Computer Sciences Diploma,Pragmatic Coupe,Media Executive,10,14,355555,12,10,52968,8,711,10,1,1,Black Smartphone,,,,,Black Leather Shoes with Laces,Navy Slacks,Navy Oxford with Buttons,,Black,Short Afro Fade,White Light Rain
5261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5262,Zen Master,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Custodian,14,10,4981,8,10,35555,7,610,7,1,1,,,Rosegold Aviators,,,Brown Leather Shoes with Laces,Blue Denim,Khaki Oxford with Pocket,,Blonde,Short Messy,White Medium Rain
5263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5269,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5270,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5278,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5280,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5283,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5285,Budding Scholar,None,Pretty good with GW Basic,Go-Kart,Sales Associate,8,9,516,5,8,10098,5,725,11,1,1,,,,,,Brown Leather Shoes with Laces,Blue Denim,Light Gray Longsleeve,Goatee,Dark Brown,Short Coil,White Medium Rain
5286,Teacher,None,Subscribed to 2600,Pragmatic Coupe,Custodian,11,11,516,5,10,35555,7,725,11,1,1,,,Black Books,,Two Rings,Black Leather Shoes with Laces,,Navy Jumpsuit,,Dark Brown,Long Afro,White Medium Rain
5287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5290,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5304,Promising Pupil,None,Got caught hacking your grades,Go-Kart,Bookkeeper,7,13,4981,8,8,35555,7,699,9,1,1,Brown Leather Briefcase,,,,,Brown Leather Shoes with Laces,,Khaki Jumpsuit,,Black,Medium Curly Bob,White Light Rain
5305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5307,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5309,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5310,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5313,Disciple,None,Subscribed to 2600,Pragmatic Coupe,Assistant to the Regional Manager,10,11,128,4,10,10098,5,711,10,1,1,,,Black Books,,,White Leather Sneaker with Grey Sole,Charcoal Slacks,Navy Blazer with Striped Shirt and No Tie,Stubble,Light Brown,Short Pixie,White Light Rain
5314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5315,Master,None,Watched a hacking tutorial video by a 13 year old,Brand New Ice Cream Truck,Customer Service Representative,12,8,516,5,14,35555,7,791,15,1,1,Black Smartphone,,,Purple Worker's Cap,,White Canvas Sneaker with White Sole,Blue Denim,Navy Oxford with Pocket,,Black,,White Light Rain
5316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5320,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5323,Graduate,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Utility Worker,9,10,4981,8,10,52968,8,559,6,1,1,Black Smartphone,Stud Earring,,,,Black Leather Shoes with Laces,Charcoal Slacks,Khaki Oxford with Tie,,Light Brown,Straight Sideswept Fringe,White Medium Rain
5324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
