,Zen,Name,Hacking,Transportation,Occupation,Wisdom,Intelligence,Social Media Followers,Charisma,Dexterity,Salary,Strength,Credit Score,Constitution,Votes,Generation,Accessories,Piercings,Glasses,Headwear,Ring,Footwear,Bottom,Top,Facial Hair,Hair Color,Hair Style,Background
80138,Budding Scholar,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Utility Worker,8,10,4981,8,10,52968,8,508,5,1,1,Brown Leather Briefcase,,Black Books,,,White Canvas Sneaker with White Sole,Light-Wash Denim,Gray Blazer with Black Shirt and Gray Tie,,Dark Brown,Short Messy,White Light Rain
80139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80140,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80142,Master,None,Pretty good with GW Basic,Light-Up Folding Scooter,Night Shift Supervisor,12,9,4981,8,5,22576,6,406,3,1,1,Black Leather Briefcase,,Rosegold Aviators,,Two Rings,Brown Leather Shoes with Laces,Dark-Wash Denim,Charcoal Blazer with Light Blue Shirt and No Tie,,Light Grey,Medium Curly Bob,White Light Rain
80143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80144,Teacher,None,Pretty good with GW Basic,70's Hatchback,Day Trader,11,9,4981,8,9,35555,7,711,10,1,1,Blue Lunchbox,,,,Two Rings,White Canvas Sneaker with White Sole,Navy Slacks,Navy Oxford with Tie,,Blonde,Long Straight Bangs,White Light Rain
80145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80148,Master,None,Stole a high school computer lab pass,Pragmatic Coupe,Legal Assistant,12,12,1993,7,10,35555,7,699,9,1,1,Black Leather Briefcase,,,,,Brown Leather Shoes with Laces,Khaki,Navy Blazer with Striped Shirt and No Tie,Beard,Dark Brown,Short Afro Fade,White Heavy Rain
80149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80159,Budding Scholar,None,Read the Bitcoin white paper twice,Brand New Ice Cream Truck,Unemployed,8,10,4981,8,14,5260,4,711,10,1,1,Black Leather Briefcase,,,,Two Rings,Redbrown Leather Workboot with Brown Sole,Gray Slacks,Tan Blazer with Off-White Shirt and Tan Tie,,Light Brown,Long Messy,White Medium Rain
80160,Teacher,None,Pretty good with GW Basic,Back of Rusty Pickup Truck,Receptionist,11,9,516,5,3,35555,7,725,11,1,1,Brown Leather Briefcase,Stud Earring,Silver Aviators,,,Black Leather Shoes with Laces,Dark-Wash Denim,Olive Oxford with Tie,,Blonde,Short Afro Fade,White Medium Rain
80161,Teacher,None,Read the Bitcoin white paper twice,Retired Mail Truck,Receptionist,11,10,516,5,7,52968,8,753,13,1,1,Black Smartphone,,,,,Black Leather Shoes with Laces,Dark-Wash Denim,Dark Gray Cardigan with Light Gray Longsleeve Shirt,,Light Brown,Medium Curly Bob,White Light Rain
80162,Teacher,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Night Shift Supervisor,11,10,12061562,16,10,35555,7,559,6,1,1,Black Smartphone,,Rosegold Aviators,,,Redbrown Leather Workboot with Brown Sole,Gray Slacks,Gray Blazer with Black Shirt and No Tie,Thin,Dark Brown,Short Pixie,White Medium Rain
80163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80170,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80171,Teacher,None,Subscribed to 2600,Pragmatic Coupe,Bookkeeper,11,11,1993,7,10,101101,11,699,9,1,1,,,Black Books,Navy Blue Worker's Cap,,Tan Suede Workboot with Tan Sole,Navy Slacks,Khaki Oxford with Tie,,Black,Buzz Cut,White Medium Rain
80172,Graduate,None,Read the Bitcoin white paper twice,Back of Rusty Pickup Truck,Unemployed,9,10,1993,7,3,52968,8,805,16,1,1,Brown Leather Briefcase,,Black Books,,,Tan Suede Workboot with Tan Sole,Light-Wash Denim,Dark Gray Longsleeve,,Auburn,Updo Bun,White Heavy Rain
80173,Disciple,None,Watched a hacking tutorial video by a 13 year old,Low Rider,Assistant to the Regional Manager,10,8,777,6,11,76302,9,711,10,1,1,,,,,,Redbrown Leather Workboot with Brown Sole,Navy Slacks,Charcoal Blazer with Light Blue Shirt and No Tie,,Light Brown,Short Pixie,White Medium Rain
80174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80179,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80180,Grandmaster,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Blockchain Engineer,13,10,128,4,10,76302,9,355,2,1,1,,,Black Books,,,White Leather Sneaker with Grey Sole,Blue Denim,Navy Oxford with Pocket,,Dark Brown,Short Messy,White Medium Rain
80181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80184,Graduate,None,"Ten monitors, dark room, hoodie",Retired Mail Truck,Unemployed,9,15,12453,9,7,76302,9,725,11,1,1,Blue Lunchbox,,,,Two Rings,Black Suede Chelseas with Brown Sole,Dark-Wash Denim,Dark Gray Cardigan with Tan Longsleeve Shirt,Stubble,Dark Brown,Long Straight Bangs,White Light Rain
80185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80190,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80204,Zen Master,None,Stole a high school computer lab pass,Retired Mail Truck,Unemployed,14,12,777,6,7,35555,7,777,14,1,1,,,Black Books,,Two Rings,Brown Leather Shoes with Laces,Gray Slacks,Khaki Oxford with Tie,,Light Brown,Straight Sideswept Fringe,White Heavy Rain
80205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80206,Budding Scholar,None,Subscribed to 2600,Low Rider,Receptionist,8,11,1993,7,11,172581,12,711,10,1,1,Brown Leather Briefcase,,,,,Brown Leather Shoes with Laces,Navy Slacks,Khaki Oxford with Tie,,Dark Brown,Short Pixie,White Medium Rain
80207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80210,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80211,Disciple,None,Subscribed to 2600,Electric Car,Blockchain Engineer,10,11,516,5,12,0,1,699,9,1,1,Black Leather Briefcase,,,,,Black Suede Chelseas with Brown Sole,Dark-Wash Denim,Charcoal Blazer with Light Blue Shirt and Black Tie,Goatee,Light Brown,Long Straight Bangs,White Medium Rain
80212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80220,Teacher,None,Earned an MIT Computer Sciences Diploma,Pragmatic Coupe,Night Shift Supervisor,11,14,777,6,10,35555,7,457,4,1,1,Black Leather Briefcase,,,,,Black Suede Chelseas with Brown Sole,Dark-Wash Denim,Khaki Oxford with Tie,,Blonde,Buzz Cut,White Medium Rain
80221,Promising Pupil,None,"Ten monitors, dark room, hoodie",Souped-Up Sedan With Ground Effect Lights,Legal Assistant,7,15,4981,8,15,52968,8,661,8,1,1,Black Smartphone,Stud Earring,Silver Aviators,,,Tan Suede Workboot with Tan Sole,Khaki Slacks,Red Longsleeve,Beard,Light Brown,Short Coil,White Heavy Rain
80222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80230,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80232,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80236,Disciple,None,Memorized the IT desk number,Brand New Ice Cream Truck,Bookkeeper,10,5,516,5,14,22576,6,699,9,1,1,Brown Leather Briefcase,,Silver Aviators,,,Brown Leather Shoes with Laces,Blue Denim,Navy Blazer with Striped Shirt and No Tie,,Light Brown,Short Afro Fade,White Heavy Rain
80237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80240,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80241,Master,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Customer Service Representative,12,10,1993,7,10,35555,7,699,9,1,1,Brown Leather Briefcase,,,,,White Leather Sneaker with Grey Sole,Charcoal Slacks,Light Gray Longsleeve,Stubble,Light Brown,Straight Sideswept Fringe,White Medium Rain
80242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80260,Zen Master,None,Read the Bitcoin white paper twice,70's Hatchback,Compliance Officer,14,10,355555,12,9,52968,8,610,7,1,1,,,,Tan Worker's Cap,,White Leather Sneaker with Grey Sole,Gray Slacks,Navy Oxford with Buttons,,Dark Brown,,White Light Rain
80261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80267,Graduate,None,Stole a high school computer lab pass,Souped-Up Sedan With Ground Effect Lights,Unemployed,9,12,516,5,15,76302,9,559,6,1,1,Black Smartphone,Stud Earring,,,,Brown Leather Shoes with Laces,Navy Slacks,Gray Oxford with Buttons,,Dark Brown,Short Afro Fade,White Heavy Rain
80268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80269,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80270,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80278,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80280,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80283,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80289,Disciple,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Compliance Officer,10,10,128,4,10,22576,6,508,5,1,1,Black Leather Briefcase,,Black Books,,,Tan Suede Workboot with Tan Sole,Gray Slacks,Dark Gray Cardigan with Tan Longsleeve Shirt,,Light Brown,Low Ponytail,White Light Rain
80290,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80291,Teacher,None,Subscribed to 2600,Pragmatic Coupe,Assistant to the Regional Manager,11,11,128,4,10,52968,8,739,12,1,1,Brown Leather Briefcase,,,,,Redbrown Leather Workboot with Brown Sole,Khaki Slacks,Tan Blazer with Off-White Shirt and No Tie,,Black,Straight Sideswept Fringe,White Light Rain
80292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
