,Zen,Name,Hacking,Transportation,Occupation,Wisdom,Intelligence,Social Media Followers,Charisma,Dexterity,Salary,Strength,Credit Score,Constitution,Votes,Generation,Accessories,Piercings,Glasses,Headwear,Ring,Footwear,Bottom,Top,Facial Hair,Hair Color,Hair Style,Background
45029,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45030,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45031,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45032,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45033,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45038,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45039,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45040,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45042,Disciple,None,Read the Bitcoin white paper twice,Stretch Limo With a Stocked Bar,Money Printing Machine Operator,10,10,1993,7,17,101101,11,661,8,1,1,Lunchbox,,Silver Aviators,,,Brown Leather Shoes with Laces,Khaki,Olive Cardigan with Beige Longsleeve Shirt,Goatee,Dark Brown,Short Messy,White Light Rain
45043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45044,Promising Pupil,None,Subscribed to 2600,Retired Mail Truck,Utility Worker,7,11,128,4,7,0,1,699,9,1,1,,,,,,Brown Leather Shoes with Laces,,Denim Jumpsuit,,Light Grey,Straight Sideswept Fringe,White Medium Rain
45045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45047,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45048,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45049,Disciple,None,Read the Bitcoin white paper twice,Three Wheel Roadster,Customer Service Representative,10,10,4467245,15,13,52968,8,739,12,1,1,,,,,,Black Leather Shoes with Laces,Gray Slacks,Navy Blazer with Striped Shirt and No Tie,,Black,Long Straight Bangs,White Light Rain
45050,Disciple,None,Subscribed to 2600,Three Wheel Roadster,Electrician,10,11,12061562,16,13,10098,5,661,8,1,1,,,Black Books,,Two Rings,White Leather Sneaker with Grey Sole,Gray Slacks,Gray Blazer with Black Shirt and No Tie,,Black,Long Afro,White Light Rain
45051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45052,Disciple,None,Earned an MIT Computer Sciences Diploma,Brand New Ice Cream Truck,NFT Collector,10,14,777,6,14,92000,10,739,12,1,1,Lunchbox,Stud Earring,,,Two Rings,Redbrown Leather Workboot with Brown Sole,Charcoal Slacks,Navy Oxford with Buttons,,Dark Brown,,White Heavy Rain
45053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45054,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45055,Master,None,Watched a hacking tutorial video by a 13 year old,70's Hatchback,Night Shift Supervisor,12,8,128,4,9,52968,8,661,8,1,1,,,,,,White Canvas Sneaker with White Sole,Dark-Wash Denim,Charcoal Blazer with Light Blue Shirt and No Tie,,Dark Brown,Updo Bun,White Light Rain
45056,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45060,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45061,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45063,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45064,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45065,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45067,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45070,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45080,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45090,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45092,Grandmaster,None,Read the Bitcoin white paper twice,Low Rider,Receptionist,13,10,12453,9,11,35555,7,661,8,1,1,Lunchbox,,Black Books,,,Brown Leather Shoes with Laces,Charcoal Slacks,Light Gray Longsleeve,,Dark Brown,Medium Curly Bob,White Light Rain
45093,Willing Student,None,Read the Bitcoin white paper twice,Low Rider,Sales Associate,5,10,1993,7,11,22576,6,508,5,1,1,,Stud Earring,Black Books,,Two Rings,Brown Leather Shoes with Laces,Gray Slacks,Red Longsleeve,,Black,Short Coil,White Medium Rain
45094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45119,Budding Scholar,None,Subscribed to 2600,Pragmatic Coupe,Pineapple Farmer,8,11,777,6,10,76302,9,661,8,1,1,Black Smartphone,,Black Books,,,White Canvas Sneaker with White Sole,Navy Slacks,Olive Oxford with Tie and Pocket,,Light Brown,Medium Curly Bob,White Heavy Rain
45120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45121,Teacher,None,Subscribed to 2600,Go-Kart,Assistant to the Regional Manager,11,11,777,6,8,76302,9,819,17,1,1,Black Leather Briefcase,,,,,White Canvas Sneaker with White Sole,Charcoal Slacks,Dark Gray Longsleeve,,Light Grey,Long Messy,White Light Rain
45122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45128,Budding Scholar,None,Got caught hacking your grades,Retired Mail Truck,Assistant to the Regional Manager,8,13,12453,9,7,92000,10,661,8,1,1,Black Smartphone,,,,,Black Leather Shoes with Laces,Dark-Wash Denim,Navy Oxford with Buttons,Stubble,Light Brown,Low Ponytail,White Medium Rain
45129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45130,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45135,Graduate,None,Stole a high school computer lab pass,Pragmatic Coupe,Pineapple Farmer,9,12,4981,8,10,35555,7,753,13,1,1,Brown Leather Briefcase,,,,Two Rings,Brown Leather Shoes with Laces,Navy Slacks,Navy Oxford with Pocket,,Light Grey,Buzz Cut,White Light Rain
45136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45140,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45148,Grandmaster,None,Subscribed to 2600,Pragmatic Coupe,Talent Agent,13,11,4981,8,10,35555,7,699,9,1,1,Lunchbox,,Black Books,,,White Canvas Sneaker with White Sole,Light-Wash Denim,Blue Longsleeve,Mustache,Light Brown,Short Afro Fade,White Light Rain
45149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45156,Teacher,None,Pretty good with GW Basic,Souped-Up Sedan With Ground Effect Lights,Day Trader,11,9,4981,8,15,10098,5,699,9,1,1,Lunchbox,,,,,Brown Leather Shoes with Laces,Charcoal Slacks,Khaki Oxford with Tie and Pocket,,Blonde,Short Pixie,White Light Rain
45157,Teacher,None,Read the Bitcoin white paper twice,Retired Mail Truck,Bookkeeper,11,10,1993,7,7,101101,11,711,10,1,1,,,,,Two Rings,White Canvas Sneaker with White Sole,,Navy Jumpsuit,,Black,,White Light Rain
45158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45159,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45163,Master,None,Read the Bitcoin white paper twice,70's Hatchback,Bookkeeper,12,10,4981,8,9,35555,7,559,6,1,1,Lunchbox,,,,,White Leather Sneaker with Grey Sole,Khaki,Navy Oxford with Tie,,Light Brown,Short Messy,White Medium Rain
45164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45165,Graduate,None,Watched a hacking tutorial video by a 13 year old,Light-Up Folding Scooter,Pineapple Farmer,9,8,1993,7,5,52968,8,753,13,1,1,Brown Leather Briefcase,,Rosegold Aviators,,,White Leather Sneaker with Grey Sole,Blue Denim,Charcoal Blazer with Light Blue Shirt and No Tie,,Dark Brown,Short Afro Fade,White Light Rain
45166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45170,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45173,Graduate,None,Read beginner’s guide to hacking - Y2K edition,Back of Rusty Pickup Truck,Receptionist,9,7,84059,11,3,10098,5,610,7,1,1,Lunchbox,,,,Two Rings,White Leather Sneaker with Grey Sole,Light-Wash Denim,Gray Blazer with Black Shirt and No Tie,Goatee,Light Brown,,White Light Rain
45174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45176,Disciple,None,Watched a hacking tutorial video by a 13 year old,Retired Mail Truck,Electrician,10,8,516,5,7,35555,7,711,10,1,1,Black Smartphone,,Black Books,,,Black Suede Chelseas with Brown Sole,Light-Wash Denim,Navy Blazer with Striped Shirt and No Tie,Stubble,Black,Short Afro Fade,White Light Rain
45177,Master,None,Subscribed to 2600,Electric Car,Customer Service Representative,12,11,51,3,12,52968,8,739,12,1,1,,Stud Earring,,,Two Rings,Black Suede Chelseas with Brown Sole,Navy Slacks,Olive Oxford with Buttons,,Light Brown,Short Updo,White Light Rain
45178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45179,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45185,Disciple,None,Watched a hacking tutorial video by a 13 year old,70's Hatchback,NFT Collector,10,8,355555,12,9,52968,8,610,7,1,1,Brown Leather Briefcase,Stud Earring,,,,Black Leather Shoes with Laces,Navy Slacks,Charcoal Blazer with Light Blue Shirt and Black Tie,Stubble,Dark Brown,Long Afro,White Medium Rain
45186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45190,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45202,Disciple,None,Memorized the IT desk number,Three Wheel Roadster,Marketing Intern,10,5,128,4,13,1216333,15,711,10,1,1,,,,,,Brown Leather Shoes with Laces,Light-Wash Denim,Gray Blazer with Black Shirt and Gray Tie,Thin,Black,Short Afro Fade,White Medium Rain
45203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45210,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45217,Graduate,None,Pretty good with GW Basic,70's Hatchback,Assistant to the Regional Manager,9,9,1993,7,9,5260,4,508,5,1,1,Black Leather Briefcase,,,,,Brown Leather Shoes with Laces,Navy Slacks,Olive Oxford with Buttons,,Auburn,Short Messy,White Light Rain
45218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45220,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45230,Disciple,None,Read the Bitcoin white paper twice,Souped-Up Sedan With Ground Effect Lights,Night Shift Supervisor,10,10,51,3,15,35555,7,661,8,1,1,Brown Leather Briefcase,,Silver Aviators,,,Black Leather Shoes with Laces,Charcoal Slacks,Charcoal Blazer with Light Blue Shirt and Black Tie,,Light Brown,Short Messy,White Heavy Rain
45231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45232,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45233,Grandmaster,None,Read the Bitcoin white paper twice,Low Rider,Compliance Officer,13,10,12453,9,11,22576,6,457,4,1,1,,,,,Two Rings,White Canvas Sneaker with White Sole,Charcoal Slacks,Khaki Oxford with Buttons,,Auburn,Short Afro Fade,White Medium Rain
45234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45240,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45259,Teacher,None,Subscribed to 2600,Pragmatic Coupe,Unemployed,11,11,1993,7,10,76302,9,699,9,1,1,,,Black Books,,Two Rings,Brown Leather Shoes with Laces,Khaki,Navy Oxford with Tie and Pocket,,Dark Brown,Short Coil,White Medium Rain
45260,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45268,Zen Master,None,Stole a high school computer lab pass,Pragmatic Coupe,Sales Associate,14,12,128,4,10,35555,7,725,11,1,1,,,,,,Black Suede Chelseas with Brown Sole,Gray Slacks,Olive Cardigan with Off-White Oxford Shirt,,Light Grey,Short Pixie,White Light Rain
45269,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45270,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45278,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45280,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45283,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45284,Graduate,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Utility Worker,9,10,84059,11,10,303303,13,777,14,1,1,Black Smartphone,,,Tan Worker's Cap,Two Rings,White Leather Sneaker with Grey Sole,Charcoal Slacks,Navy Blazer with Striped Shirt and Navy Tie,,Black,,White Light Rain
45285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45287,Disciple,None,Watched a hacking tutorial video by a 13 year old,Retired Mail Truck,Electrician,10,8,516,5,7,35555,7,711,10,1,1,Black Smartphone,,Black Books,,,Black Suede Chelseas with Brown Sole,Light-Wash Denim,Navy Blazer with Striped Shirt and No Tie,Stubble,Black,Short Afro Fade,White Light Rain
45288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45289,Master,None,Pretty good with GW Basic,Three Wheel Roadster,Custodian,12,9,777,6,13,10098,5,699,9,1,1,Lunchbox,,,,,White Canvas Sneaker with White Sole,Gray Slacks,Dark Gray Cardigan with Light Gray Oxford Shirt,Stubble,Light Brown,,White Heavy Rain
45290,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45296,Master,None,Subscribed to 2600,Hooptie on Three Spares,Electrician,12,11,128,4,6,22576,6,508,5,1,1,Black Leather Briefcase,,,,,Redbrown Leather Workboot with Brown Sole,Charcoal Slacks,Navy Blazer with Striped Shirt and Navy Tie,,Black,Short Messy,White Light Rain
45297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45298,Graduate,None,Read the Bitcoin white paper twice,70's Hatchback,Sales Associate,9,10,777,6,9,52968,8,725,11,1,1,,,,,,Brown Leather Shoes with Laces,Khaki,Light Gray Longsleeve,,Black,Medium Curly Bob,White Heavy Rain
45299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45300,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45302,Graduate,None,Know your way around a spreadsheet,Low Rider,Customer Service Representative,9,6,516,5,11,52968,8,711,10,1,1,,,Silver Aviators,,,Black Suede Chelseas with Brown Sole,Blue Denim,Light Gray Cardigan with Off-White Oxford Shirt,,Black,Short Messy,White Medium Rain
45303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45304,Disciple,None,Read the Bitcoin white paper twice,Low Rider,Customer Service Representative,10,10,4981,8,11,35555,7,711,10,1,1,,,,,Two Rings,White Leather Sneaker with Grey Sole,Light-Wash Denim,Blue Longsleeve,,Dark Brown,Short Updo,White Light Rain
45305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
