,Zen,Name,Hacking,Transportation,Occupation,Wisdom,Intelligence,Social Media Followers,Charisma,Dexterity,Salary,Strength,Credit Score,Constitution,Votes,Generation,Accessories,Piercings,Glasses,Headwear,Ring,Footwear,Bottom,Top,Facial Hair,Hair Color,Hair Style,Background
10033,Teacher,None,Stole a high school computer lab pass,70's Hatchback,Marketing Intern,11,12,4981,8,9,52968,8,661,8,1,1,Brown Leather Briefcase,,,,,White Leather Sneaker with Grey Sole,Navy Slacks,Navy Oxford with Buttons,,Light Brown,Buzz Cut,White Medium Rain
10034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10036,Grandmaster,None,Pretty good with GW Basic,Electric Car,Utility Worker,13,9,1993,7,12,92000,10,725,11,1,1,Light Blue Smartphone,,,,,Brown Leather Shoes with Laces,Charcoal Slacks,Navy Oxford with Buttons,,Light Brown,Short Pixie,White Light Rain
10037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10038,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10039,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10040,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10044,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10047,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10048,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10052,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10054,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10055,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10056,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10057,Teacher,None,Read the Bitcoin white paper twice,Low Rider,Computer Programmer,11,10,355555,12,11,172581,12,833,18,1,1,,,,,,Brown Leather Shoes with Laces,Navy Slacks,Khaki Oxford with Tie,,Light Grey,Short Coil,White Light Rain
10058,Zen Master,None,Earned an MIT Computer Sciences Diploma,Low Rider,Custodian,14,14,4981,8,11,35555,7,725,11,1,1,Lunchbox,,,,,Black Suede Chelseas with Brown Sole,,Denim Jumpsuit,,Auburn,Medium Curly Bob,White Light Rain
10059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10060,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10061,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10063,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10064,Promising Pupil,None,Subscribed to 2600,Brand New Ice Cream Truck,Marketing Intern,7,11,1654535,14,14,76302,9,711,10,1,1,Black Leather Briefcase,,,,,White Canvas Sneaker with White Sole,Charcoal Slacks,Charcoal Blazer with Light Blue Shirt and No Tie,,Light Brown,Long Messy,White Light Rain
10065,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10067,Master,None,Watched a hacking tutorial video by a 13 year old,Go-Kart,Money Printing Machine Operator,12,8,516,5,8,76302,9,559,6,1,1,Brown Leather Briefcase,,,,,Redbrown Leather Workboot with Brown Sole,Charcoal Slacks,Light Gray Longsleeve,Thin,Dark Brown,Updo Bun,White Medium Rain
10068,Disciple,None,Subscribed to 2600,Dusty Kicks Hand-me-downs,Money Printing Machine Operator,10,11,128,4,1,3040332,16,753,13,1,1,,Stud Earring,,,Two Rings,Tan Suede Workboot with Tan Sole,Charcoal Slacks,Red Longsleeve,,Light Grey,Short Afro Fade,White Light Rain
10069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10070,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10080,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10090,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10093,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10097,Grandmaster,None,Read the Bitcoin white paper twice,Hooptie on Three Spares,Sales Associate,13,10,516,5,6,52968,8,508,5,1,1,Lunchbox,,,,,Black Suede Chelseas with Brown Sole,Dark-Wash Denim,Light Gray Cardigan with Beige Oxford Shirt,,Dark Brown,Short Afro Fade,White Light Rain
10098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10105,Master,None,Got caught hacking your grades,70's Hatchback,Marketing Intern,12,13,777,6,9,52968,8,559,6,1,1,Black Smartphone,,Rosegold Aviators,,,White Canvas Sneaker with White Sole,Dark-Wash Denim,Olive Oxford with Pocket,,Light Brown,Short Updo,White Light Rain
10106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10107,Prophet,None,Subscribed to 2600,Electric Car,Compliance Officer,18,11,777,6,12,35555,7,699,9,1,1,Black Leather Briefcase,,,Tan Worker's Cap,,Black Suede Chelseas with Brown Sole,Gray Slacks,Tan Blazer with Off-White Shirt and Tan Tie,,Light Brown,Buzz Cut,White Heavy Rain
10108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10122,Disciple,None,Pretty good with GW Basic,Hooptie on Three Spares,Talent Agent,10,9,777,6,6,52968,8,791,15,1,1,Brown Leather Briefcase,,,,,White Canvas Sneaker with White Sole,Charcoal Slacks,Navy Blazer with Striped Shirt and No Tie,,Light Brown,Short Afro Fade,White Medium Rain
10123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10130,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10133,Teacher,None,Watched a hacking tutorial video by a 13 year old,70's Hatchback,Customer Service Representative,11,8,516,5,9,76302,9,559,6,1,1,Brown Leather Briefcase,,Black Books,,,White Canvas Sneaker with White Sole,Charcoal Slacks,Dark Gray Cardigan with Light Gray Longsleeve Shirt,,Light Brown,Buzz Cut,White Light Rain
10134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10140,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10151,Teacher,None,Subscribed to 2600,Pragmatic Coupe,Day Trader,11,11,777,6,10,52968,8,805,16,1,1,Black Smartphone,Stud Earring,,,,Black Leather Shoes with Laces,Gray Slacks,Navy Oxford with Pocket,,Light Brown,Updo Bun,White Light Rain
10152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10155,Disciple,None,Watched a hacking tutorial video by a 13 year old,Dusty Kicks Hand-me-downs,Utility Worker,10,8,1993,7,1,101101,11,739,12,1,1,Black Smartphone,,,,,Redbrown Leather Workboot with Brown Sole,Light-Wash Denim,Light Gray Longsleeve,,Dark Brown,,White Light Rain
10156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10159,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10170,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10172,Teacher,None,Read the Bitcoin white paper twice,Souped-Up Sedan With Ground Effect Lights,Bookkeeper,11,10,777,6,15,101101,11,661,8,1,1,Black Smartphone,,Black Books,,,Tan Suede Workboot with Tan Sole,Khaki Slacks,Navy Blazer with Striped Shirt and No Tie,,Black,,White Light Rain
10173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10179,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10190,Disciple,None,Subscribed to 2600,Retired Mail Truck,Custodian,10,11,12453,9,7,5260,4,777,14,1,1,,,,Purple Worker's Cap,,Tan Suede Workboot with Tan Sole,Navy Slacks,Red Longsleeve,,Light Brown,Buzz Cut,White Heavy Rain
10191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10202,Willing Student,None,Read the Bitcoin white paper twice,Three Wheel Roadster,Receptionist,5,10,516,5,13,22576,6,777,14,1,1,,,Silver Aviators,,,White Leather Sneaker with Grey Sole,Gray Slacks,Dark Gray Cardigan with Beige Longsleeve Shirt,Mustache,Blonde,Updo Bun,White Light Rain
10203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10220,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10230,Disciple,None,Watched a hacking tutorial video by a 13 year old,Low Rider,Custodian,10,8,1993,7,11,76302,9,739,12,1,1,Lunchbox,,Silver Aviators,,Two Rings,Brown Leather Shoes with Laces,Navy Slacks,Khaki Oxford with Buttons,,Black,Updo Bun,White Light Rain
10231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10232,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10237,Teacher,None,Pretty good with GW Basic,Pragmatic Coupe,Electrician,11,9,20,2,10,22576,6,725,11,1,1,Light Blue Smartphone,,,,,Black Leather Shoes with Laces,Khaki Slacks,Charcoal Blazer with Light Blue Shirt and No Tie,,Dark Brown,Long Messy,White Medium Rain
10238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10240,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10258,Guru,None,Got caught hacking your grades,Back of Rusty Pickup Truck,Compliance Officer,15,13,4981,8,3,22576,6,791,15,1,1,Lunchbox,,,,,Black Leather Shoes with Laces,Blue Denim,Charcoal Blazer with Light Blue Shirt and No Tie,,Light Brown,Short Updo,White Light Rain
10259,Teacher,None,Subscribed to 2600,Pragmatic Coupe,Unemployed,11,11,1993,7,10,101101,11,711,10,1,1,Black Leather Briefcase,,,,,Brown Leather Shoes with Laces,Navy Slacks,Gray Blazer with Black Shirt and Gray Tie,,Light Brown,Straight Sideswept Fringe,White Light Rain
10260,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10264,Teacher,None,Erased your social security number,Three Wheel Roadster,Talent Agent,11,16,1993,7,13,35555,7,753,13,1,1,,,Silver Aviators,,,White Leather Sneaker with Grey Sole,Khaki Slacks,Navy Oxford with Tie and Pocket,,Blonde,Medium Curly Bob,White Light Rain
10265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10269,Disciple,None,Stole a high school computer lab pass,Pragmatic Coupe,Computer Programmer,10,12,1993,7,10,560133,14,819,17,1,1,Brown Leather Briefcase,,,,Two Rings,Brown Leather Shoes with Laces,Khaki Slacks,Navy Blazer with Striped Shirt and No Tie,Mustache,Black,Long Messy,White Light Rain
10270,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10272,Master,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Sales Associate,12,10,4981,8,10,52968,8,725,11,1,1,Black Smartphone,,Silver Aviators,,,White Leather Sneaker with Grey Sole,Khaki Slacks,Light Gray Longsleeve,,Auburn,Short Coil,White Light Rain
10273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10278,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10280,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10283,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10284,Disciple,None,Stole a high school computer lab pass,Low Rider,Customer Service Representative,10,12,12453,9,11,777,2,661,8,1,1,,,,,,Tan Suede Workboot with Tan Sole,Navy Slacks,Navy Oxford with Tie and Pocket,,Light Brown,Straight Sideswept Fringe,White Heavy Rain
10285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10290,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10300,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10307,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10309,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10310,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10318,Disciple,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Night Shift Supervisor,10,10,20,2,10,22576,6,559,6,1,1,Black Smartphone,,,,,Brown Leather Shoes with Laces,Light-Wash Denim,Blue Longsleeve,Beard,Light Brown,Short Pixie,White Heavy Rain
10319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10320,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10323,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10325,Disciple,None,Stole a high school computer lab pass,70's Hatchback,Marketing Intern,10,12,31133,10,9,52968,8,508,5,1,1,Brown Leather Briefcase,Stud Earring,,,,White Canvas Sneaker with White Sole,Blue Denim,Brown Cardigan with Tan Longsleeve Shirt,,Light Brown,Short Afro Fade,White Light Rain
10326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10329,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10330,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
