,Zen,Name,Hacking,Transportation,Occupation,Wisdom,Intelligence,Social Media Followers,Charisma,Dexterity,Salary,Strength,Credit Score,Constitution,Votes,Generation,Accessories,Piercings,Glasses,Headwear,Ring,Footwear,Bottom,Top,Facial Hair,Hair Color,Hair Style,Background
40118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40125,Disciple,None,Subscribed to 2600,Dusty Kicks Hand-me-downs,Electrician,10,11,12453,9,1,35555,7,711,10,1,1,Black Leather Briefcase,,Rosegold Aviators,,,Black Suede Chelseas with Brown Sole,Navy Slacks,Khaki Oxford with Buttons,Mustache,Dark Brown,Buzz Cut,White Light Rain
40126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40130,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40133,Disciple,None,Read beginner’s guide to hacking - Y2K edition,Pragmatic Coupe,Blockchain Engineer,10,7,12453,9,10,777,2,661,8,1,1,Brown Leather Briefcase,,Silver Aviators,,,White Canvas Sneaker with White Sole,Charcoal Slacks,Light Gray Longsleeve,,Black,Short Messy,White Light Rain
40134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40140,Grandmaster,None,Pretty good with GW Basic,70's Hatchback,Night Shift Supervisor,13,9,1654535,14,9,22576,6,699,9,1,1,,,,,,White Leather Sneaker with Grey Sole,Light-Wash Denim,Navy Blazer with Striped Shirt and No Tie,,Auburn,Straight Sideswept Fringe,White Light Rain
40141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40159,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40168,Expanding Brain,None,Read the Bitcoin white paper twice,Brand New Ice Cream Truck,Blockchain Engineer,16,10,20,2,14,35555,7,610,7,1,1,Light Blue Smartphone,,,,,White Leather Sneaker with Grey Sole,Khaki Slacks,Charcoal Blazer with Light Blue Shirt and No Tie,,Auburn,Short Coil,White Light Rain
40169,Disciple,None,Watched a hacking tutorial video by a 13 year old,Low Rider,Blockchain Engineer,10,8,12453,9,11,5260,4,739,12,1,1,Lunchbox,,Silver Aviators,,,Brown Leather Shoes with Laces,Light-Wash Denim,Navy Oxford with Pocket,,Dark Brown,,White Heavy Rain
40170,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40176,Disciple,None,Subscribed to 2600,Retired Mail Truck,Assistant to the Regional Manager,10,11,1993,7,7,52968,8,739,12,1,1,Black Smartphone,Stud Earring,,,,Black Leather Shoes with Laces,Dark-Wash Denim,Blue Longsleeve,,Auburn,Buzz Cut,White Medium Rain
40177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40179,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40189,Teacher,None,Subscribed to 2600,Pragmatic Coupe,Pineapple Farmer,11,11,1993,7,10,172581,12,559,6,1,1,Black Leather Briefcase,,,,,Tan Suede Workboot with Tan Sole,Navy Slacks,Light Gray Cardigan with Beige Longsleeve Shirt,,Dark Brown,Straight Sideswept Fringe,White Medium Rain
40190,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40192,Graduate,None,Pretty good with GW Basic,Retired Mail Truck,Compliance Officer,9,9,4467245,15,7,101101,11,725,11,1,1,Blue Lunchbox,,,Purple Worker's Cap,,Tan Suede Workboot with Tan Sole,Khaki Slacks,Navy Oxford with Tie,Goatee,Light Grey,,White Light Rain
40193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40207,Master,None,Subscribed to 2600,Go-Kart,Legal Assistant,12,11,355555,12,8,172581,12,739,12,1,1,Black Leather Briefcase,Stud Earring,,,Two Rings,White Leather Sneaker with Grey Sole,Charcoal Slacks,Navy Oxford with Tie,,Light Grey,Straight Sideswept Fringe,White Light Rain
40208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40210,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40211,Can Bend the Spoon,None,Subscribed to 2600,Souped-Up Sedan With Ground Effect Lights,Bookkeeper,19,11,12453,9,15,52968,8,610,7,1,1,,,Silver Aviators,,Two Rings,Brown Leather Shoes with Laces,Blue Denim,Tan Blazer with Off-White Shirt and No Tie,,Black,Long Messy,White Light Rain
40212,Promising Pupil,None,Subscribed to 2600,Brand New Ice Cream Truck,Day Trader,7,11,4981,8,14,560133,14,559,6,1,1,,,,,Two Rings,Black Suede Chelseas with Brown Sole,Dark-Wash Denim,Gray Blazer with Black Shirt and No Tie,,Dark Brown,Long Messy,White Heavy Rain
40213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40220,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40230,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40232,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40240,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40255,Budding Scholar,None,Read the Bitcoin white paper twice,Back of Rusty Pickup Truck,Night Shift Supervisor,8,10,777,6,3,76302,9,610,7,1,1,,,,Tan Worker's Cap,,Black Leather Shoes with Laces,Gray Slacks,Dark Gray Longsleeve,,Dark Brown,Buzz Cut,White Light Rain
40256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40260,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40269,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40270,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40275,Graduate,None,Subscribed to 2600,Go-Kart,Unemployed,9,11,355555,12,8,35555,7,711,10,1,1,Brown Leather Briefcase,,,,Two Rings,Black Leather Shoes with Laces,Navy Slacks,Navy Oxford with Buttons,Stubble,Blonde,Short Messy,White Medium Rain
40276,Graduate,None,Subscribed to 2600,Pragmatic Coupe,Customer Service Representative,9,11,516,5,10,52968,8,739,12,1,1,Black Smartphone,,Rosegold Aviators,,Two Rings,Brown Leather Shoes with Laces,Khaki Slacks,Dark Gray Cardigan with Light Gray Longsleeve Shirt,,Light Brown,Long Messy,White Heavy Rain
40277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40278,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40280,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40283,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40286,Expanding Brain,None,Subscribed to 2600,70's Hatchback,Compliance Officer,16,11,516,5,9,35555,7,844,19,1,1,,,,,,Brown Leather Shoes with Laces,Khaki Slacks,Olive Oxford with Buttons,,Dark Brown,Long Messy,White Light Rain
40287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40290,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40292,Budding Scholar,None,Stole a high school computer lab pass,Low Rider,Customer Service Representative,8,12,777,6,11,35555,7,661,8,1,1,Black Leather Briefcase,,,Purple Worker's Cap,,Black Suede Chelseas with Brown Sole,Khaki,Light Gray Longsleeve,Stubble,Black,,White Medium Rain
40293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40300,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40307,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40309,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40310,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40314,Willing Student,None,Subscribed to 2600,Brand New Ice Cream Truck,Electrician,5,11,4981,8,14,1216333,15,610,7,1,1,,,Silver Aviators,,Two Rings,Redbrown Leather Workboot with Brown Sole,Dark-Wash Denim,Navy Oxford with Tie,Goatee,Black,Low Ponytail,White Medium Rain
40315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40318,Disciple,None,Sticky note with your password on it,Go-Kart,Compliance Officer,10,3,1993,7,8,777,2,699,9,1,1,Lunchbox,,,Navy Blue Worker's Cap,,Brown Leather Shoes with Laces,Khaki,Charcoal Blazer with Light Blue Shirt and Black Tie,,Black,Buzz Cut,White Light Rain
40319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40320,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40323,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40324,Master,None,Stole a high school computer lab pass,Low Rider,Media Executive,12,12,516,5,11,52968,8,699,9,1,1,Black Smartphone,,,,,Black Leather Shoes with Laces,Khaki,Olive Oxford with Buttons,,Light Grey,Long Messy,White Light Rain
40325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40329,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40330,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
