,Zen,Name,Hacking,Transportation,Occupation,Wisdom,Intelligence,Social Media Followers,Charisma,Dexterity,Salary,Strength,Credit Score,Constitution,Votes,Generation,Accessories,Piercings,Glasses,Headwear,Ring,Footwear,Bottom,Top,Facial Hair,Hair Color,Hair Style,Background
60080,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60090,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60093,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60101,Teacher,None,Subscribed to 2600,Low Rider,Assistant to the Regional Manager,11,11,84059,11,11,76302,9,699,9,1,1,Brown Leather Briefcase,,,,,Tan Suede Workboot with Tan Sole,Navy Slacks,Olive Oxford with Tie and Pocket,,Auburn,Medium Curly Bob,White Medium Rain
60102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60120,Teacher,None,Subscribed to 2600,Low Rider,Electrician,11,11,777,6,11,101101,11,711,10,1,1,Blue Lunchbox,,,,,Tan Suede Workboot with Tan Sole,Gray Slacks,Dark Gray Cardigan with Tan Oxford Shirt,Beard,Black,Short Coil,White Light Rain
60121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60127,Budding Scholar,None,Pretty good with GW Basic,Pragmatic Coupe,Unemployed,8,9,1993,7,10,172581,12,711,10,1,1,Lunchbox,,Silver Aviators,,,Tan Suede Workboot with Tan Sole,Blue Denim,Dark Gray Longsleeve,,Black,Buzz Cut,White Light Rain
60128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60130,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60131,Grandmaster,None,Erased your social security number,Low Rider,Custodian,13,16,1993,7,11,35555,7,699,9,1,1,Brown Leather Briefcase,,Silver Aviators,,,White Leather Sneaker with Grey Sole,Navy Slacks,Gray Oxford with Buttons,,Blonde,Short Coil,White Light Rain
60132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60140,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60145,Teacher,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Talent Agent,11,10,12453,9,10,52968,8,819,17,1,1,Brown Leather Briefcase,,Black Books,,,Tan Suede Workboot with Tan Sole,Light-Wash Denim,Light Gray Cardigan with Beige Longsleeve Shirt,,Black,Short Messy,White Light Rain
60146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60148,Teacher,None,Subscribed to 2600,Pragmatic Coupe,Marketing Intern,11,11,128,4,10,92000,10,508,5,1,1,Brown Leather Briefcase,,Rosegold Aviators,,,Redbrown Leather Workboot with Brown Sole,Dark-Wash Denim,Charcoal Blazer with Light Blue Shirt and Black Tie,,Blonde,Straight Sideswept Fringe,White Light Rain
60149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60159,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60166,Disciple,None,Subscribed to 2600,Pragmatic Coupe,Project Manager,10,11,516,5,10,10098,5,559,6,1,1,Lunchbox,Stud Earring,,,,Brown Leather Shoes with Laces,Gray Slacks,Gray Blazer with Black Shirt and No Tie,,Black,Buzz Cut,White Light Rain
60167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60170,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60179,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60190,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60202,Disciple,None,Read the Bitcoin white paper twice,Hooptie on Three Spares,Sales Associate,10,10,1993,7,6,35555,7,777,14,1,1,Brown Leather Briefcase,,Black Books,,,White Canvas Sneaker with White Sole,Blue Denim,Light Gray Cardigan with Beige Oxford Shirt,,Light Brown,Low Ponytail,White Light Rain
60203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60210,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60220,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60230,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60232,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60235,Master,None,Watched a hacking tutorial video by a 13 year old,Pragmatic Coupe,Day Trader,12,8,1993,7,10,101101,11,610,7,1,1,Lunchbox,,,,,Black Leather Shoes with Laces,,Navy Jumpsuit,,Light Grey,Short Messy,White Medium Rain
60236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60240,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60259,Disciple,None,Got caught hacking your grades,Hooptie on Three Spares,Unemployed,10,13,612791,13,6,76302,9,661,8,1,1,Black Leather Briefcase,Stud Earring,,,,Black Suede Chelseas with Brown Sole,,Gray Jumpsuit,Stubble,Light Brown,,White Light Rain
60260,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60264,Budding Scholar,None,Subscribed to 2600,Hot Pink Roller Blades,Customer Service Representative,8,11,516,5,4,52968,8,711,10,1,1,Black Leather Briefcase,,,,,Brown Leather Shoes with Laces,Light-Wash Denim,Charcoal Blazer with Light Blue Shirt and Black Tie,,Blonde,Low Ponytail,White Light Rain
60265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60266,Teacher,None,Read the Bitcoin white paper twice,70's Hatchback,Bookkeeper,11,10,4981,8,9,35555,7,699,9,1,1,,,,,,Brown Leather Shoes with Laces,Dark-Wash Denim,Navy Blazer with Striped Shirt and Navy Tie,Goatee,Black,Low Ponytail,White Medium Rain
60267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60269,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60270,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60278,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60280,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60282,Master,None,Stole a high school computer lab pass,Hot Pink Roller Blades,Talent Agent,12,12,777,6,4,35555,7,610,7,1,1,Light Blue Smartphone,,Black Books,,,Tan Suede Workboot with Tan Sole,Khaki Slacks,Olive Oxford with Tie and Pocket,,Blonde,Low Ponytail,White Heavy Rain
60283,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60285,Budding Scholar,None,Subscribed to 2600,Pragmatic Coupe,Marketing Intern,8,11,4981,8,10,303303,13,661,8,1,1,Brown Leather Briefcase,,Black Books,,,Black Suede Chelseas with Brown Sole,Navy Slacks,Blue Longsleeve,,Blonde,Short Coil,White Light Rain
60286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60290,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60293,Teacher,None,Pretty good with GW Basic,Low Rider,Utility Worker,11,9,128,4,11,52968,8,725,11,1,1,Brown Leather Briefcase,,Silver Aviators,,,White Leather Sneaker with Grey Sole,Khaki,Gray Blazer with Black Shirt and Gray Tie,,Light Brown,Long Messy,White Heavy Rain
60294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60296,Disciple,None,Subscribed to 2600,Pragmatic Coupe,Marketing Intern,10,11,84059,11,10,5260,4,610,7,1,1,Brown Leather Briefcase,,,,,Brown Leather Shoes with Laces,Khaki Slacks,Navy Blazer with Striped Shirt and No Tie,,Light Grey,Medium Curly Bob,White Light Rain
60297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60300,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60307,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60309,Teacher,None,Subscribed to 2600,Hot Pink Roller Blades,Customer Service Representative,11,11,1993,7,4,35555,7,699,9,1,1,Black Leather Briefcase,,Black Books,,,White Leather Sneaker with Grey Sole,Light-Wash Denim,Gray Blazer with Black Shirt and No Tie,,Dark Brown,Short Coil,White Light Rain
60310,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60316,Willing Student,None,Subscribed to 2600,Pragmatic Coupe,Legal Assistant,5,11,612791,13,10,777,2,559,6,1,1,Brown Leather Briefcase,,,,,Black Suede Chelseas with Brown Sole,Gray Slacks,Tan Blazer with Off-White Shirt and Tan Tie,,Blonde,Short Updo,White Light Rain
60317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60320,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60322,Promising Pupil,None,Earned an MIT Computer Sciences Diploma,Low Rider,Electrician,7,14,31133,10,11,22576,6,725,11,1,1,Brown Leather Briefcase,,Silver Aviators,,,Brown Leather Shoes with Laces,Khaki Slacks,Tan Blazer with Off-White Shirt and No Tie,,Light Brown,Short Updo,White Light Rain
60323,Disciple,None,Read the Bitcoin white paper twice,Three Wheel Roadster,Receptionist,10,10,4981,8,13,35555,7,725,11,1,1,Black Leather Briefcase,,,,Two Rings,Redbrown Leather Workboot with Brown Sole,Khaki,Navy Oxford with Buttons,Goatee,Light Brown,Medium Curly Bob,White Light Rain
60324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60329,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60330,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60338,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60339,,,,,,,,,,,,,,,,,,,,,,,,,,,,
