,Zen,Name,Hacking,Transportation,Occupation,Wisdom,Intelligence,Social Media Followers,Charisma,Dexterity,Salary,Strength,Credit Score,Constitution,Votes,Generation,Accessories,Piercings,Glasses,Headwear,Ring,Footwear,Bottom,Top,Facial Hair,Hair Color,Hair Style,Background
35036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35038,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35039,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35040,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35042,Teacher,None,Got caught hacking your grades,Bicycle With Its Seat Missing,Night Shift Supervisor,11,13,777,6,2,101101,11,711,10,1,1,,,Rosegold Aviators,,Two Rings,Black Suede Chelseas with Brown Sole,Light-Wash Denim,Dark Gray Cardigan with Off-White Longsleeve Shirt,,Black,,White Light Rain
35043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35044,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35047,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35048,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35052,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35054,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35055,Teacher,None,Subscribed to 2600,Low Rider,Utility Worker,11,11,777,6,11,10098,5,610,7,1,1,Brown Leather Briefcase,,,,,White Leather Sneaker with Grey Sole,Light-Wash Denim,Light Gray Longsleeve,,Light Brown,Long Messy,White Light Rain
35056,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35060,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35061,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35063,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35064,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35065,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35067,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35070,Promising Pupil,None,Memorized the IT desk number,Low Rider,Unemployed,7,5,516,5,11,92000,10,559,6,1,1,,,,,Two Rings,Tan Suede Workboot with Tan Sole,Charcoal Slacks,Dark Gray Longsleeve,,Black,Straight Sideswept Fringe,White Light Rain
35071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35080,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35090,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35091,Disciple,None,Subscribed to 2600,Low Rider,Night Shift Supervisor,10,11,20,2,11,303303,13,699,9,1,1,,,,,,Tan Suede Workboot with Tan Sole,Blue Denim,Charcoal Blazer with Light Blue Shirt and No Tie,,Blonde,,White Heavy Rain
35092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35093,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35112,Disciple,None,Read the Bitcoin white paper twice,Three Wheel Roadster,Custodian,10,10,4981,8,13,10098,5,805,16,1,1,,Stud Earring,,Navy Blue Worker's Cap,,Brown Leather Shoes with Laces,Charcoal Slacks,Khaki Oxford with Tie,Goatee,Dark Brown,Buzz Cut,White Medium Rain
35113,Zen Master,None,Read the Bitcoin white paper twice,Retired Mail Truck,Sales Associate,14,10,1993,7,7,35555,7,508,5,1,1,Lunchbox,,,,,White Leather Sneaker with Grey Sole,Gray Slacks,Olive Oxford with Pocket,,Light Grey,Short Afro Fade,White Light Rain
35114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35124,Disciple,None,Watched a hacking tutorial video by a 13 year old,Back of Rusty Pickup Truck,Computer Programmer,10,8,516,5,3,5260,4,725,11,1,1,Black Leather Briefcase,,,,Two Rings,Brown Leather Shoes with Laces,Charcoal Slacks,Navy Blazer with Striped Shirt and No Tie,,Light Brown,Long Messy,White Medium Rain
35125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35128,Guru,None,Watched a hacking tutorial video by a 13 year old,70's Hatchback,Assistant to the Regional Manager,15,8,1993,7,9,92000,10,559,6,1,1,Black Smartphone,,,,,Black Leather Shoes with Laces,Navy Slacks,Khaki Oxford with Tie,,Light Brown,Short Afro Fade,White Light Rain
35129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35130,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35134,Grandmaster,None,Subscribed to 2600,Pragmatic Coupe,Blockchain Engineer,13,11,777,6,10,101101,11,711,10,1,1,Black Smartphone,,,,,Black Leather Shoes with Laces,Blue Denim,Navy Blazer with Striped Shirt and No Tie,Stubble,Dark Brown,Medium Curly Bob,White Light Rain
35135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35140,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35142,Disciple,None,Read the Bitcoin white paper twice,Electric Car,Sales Associate,10,10,31133,10,12,52968,8,739,12,1,1,,,,,,White Canvas Sneaker with White Sole,Navy Slacks,Navy Blazer with Striped Shirt and No Tie,,Dark Brown,Long Afro,White Light Rain
35143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35159,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35170,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35176,Teacher,None,Earned an MIT Computer Sciences Diploma,Low Rider,Talent Agent,11,14,4467245,15,11,22576,6,739,12,1,1,,,,,,White Leather Sneaker with Grey Sole,Navy Slacks,Blue Longsleeve,Stubble,Black,Short Afro Fade,White Heavy Rain
35177,Master,None,Subscribed to 2600,70's Hatchback,Custodian,12,11,516,5,9,76302,9,753,13,1,1,Black Smartphone,,Black Books,,,Brown Leather Shoes with Laces,,Navy Jumpsuit,Thin,Dark Brown,Short Coil,White Medium Rain
35178,Willing Student,None,Watched a hacking tutorial video by a 13 year old,Brand New Ice Cream Truck,Marketing Intern,5,8,1993,7,14,52968,8,777,14,1,1,,,,,Two Rings,Redbrown Leather Workboot with Brown Sole,Gray Slacks,Charcoal Blazer with Light Blue Shirt and Black Tie,Stubble,Light Grey,Updo Bun,White Light Rain
35179,Teacher,None,Infamous handle on the Dark Web,Pragmatic Coupe,Receptionist,11,19,516,5,10,35555,7,739,12,1,1,Black Smartphone,,,Navy Blue Worker's Cap,,Brown Leather Shoes with Laces,Navy Slacks,Red Longsleeve,,Black,Buzz Cut,White Light Rain
35180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35189,Teacher,None,Pretty good with GW Basic,Go-Kart,Money Printing Machine Operator,11,9,1993,7,8,10098,5,699,9,1,1,Brown Leather Briefcase,,Silver Aviators,,,White Canvas Sneaker with White Sole,Blue Denim,Charcoal Blazer with Light Blue Shirt and No Tie,,Blonde,,White Medium Rain
35190,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35198,Graduate,None,Read the Bitcoin white paper twice,70's Hatchback,NFT Collector,9,10,51,3,9,35555,7,661,8,1,1,,,Black Books,Tan Worker's Cap,,Tan Suede Workboot with Tan Sole,Gray Slacks,Olive Oxford with Tie,Thin,Light Brown,Buzz Cut,White Medium Rain
35199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35201,Budding Scholar,None,Subscribed to 2600,Pragmatic Coupe,Computer Programmer,8,11,1993,7,10,35555,7,753,13,1,1,,,Rosegold Aviators,,,Black Suede Chelseas with Brown Sole,Navy Slacks,Tan Blazer with Off-White Shirt and No Tie,,Dark Brown,Short Coil,White Medium Rain
35202,Teacher,None,Watched a hacking tutorial video by a 13 year old,Pragmatic Coupe,Electrician,11,8,516,5,10,101101,11,791,15,1,1,,,,,Two Rings,Tan Suede Workboot with Tan Sole,Gray Slacks,Light Gray Longsleeve,,Auburn,Straight Sideswept Fringe,White Light Rain
35203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35210,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35216,Grandmaster,None,Subscribed to 2600,Pragmatic Coupe,Bookkeeper,13,11,128,4,10,52968,8,805,16,1,1,Lunchbox,,,,,Black Leather Shoes with Laces,Charcoal Slacks,Olive Cardigan with Light Gray Oxford Shirt,,Black,Straight Sideswept Fringe,White Light Rain
35217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35219,Teacher,None,Subscribed to 2600,Low Rider,Blockchain Engineer,11,11,516,5,11,10098,5,739,12,1,1,Black Smartphone,,,,,Black Suede Chelseas with Brown Sole,Charcoal Slacks,Dark Gray Cardigan with Light Gray Longsleeve Shirt,,Black,Short Messy,White Light Rain
35220,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35223,Budding Scholar,None,Watched a hacking tutorial video by a 13 year old,Go-Kart,Custodian,8,8,128,4,8,52968,8,711,10,1,1,Black Smartphone,,,,,Redbrown Leather Workboot with Brown Sole,Blue Denim,Red Longsleeve,,Black,Medium Curly Bob,White Medium Rain
35224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35230,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35232,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35240,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35260,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35269,Teacher,None,Stole a high school computer lab pass,Electric Car,Sales Associate,11,12,777,6,12,35555,7,699,9,1,1,Lunchbox,,,,,Black Suede Chelseas with Brown Sole,Gray Slacks,Olive Cardigan with Tan Oxford Shirt,,Black,Updo Bun,White Light Rain
35270,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35273,Master,None,Got caught hacking your grades,Low Rider,Pineapple Farmer,12,13,51,3,11,35555,7,610,7,1,1,Black Leather Briefcase,,,,,White Canvas Sneaker with White Sole,Gray Slacks,Olive Oxford with Tie and Pocket,Goatee,Light Brown,Short Messy,White Light Rain
35274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35275,Teacher,None,Read the Bitcoin white paper twice,70's Hatchback,Day Trader,11,10,777,6,9,35555,7,610,7,1,1,,,,Tan Worker's Cap,,Black Suede Chelseas with Brown Sole,Navy Slacks,Charcoal Blazer with Light Blue Shirt and Black Tie,,Black,Buzz Cut,White Light Rain
35276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35278,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35279,Master,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Money Printing Machine Operator,12,10,777,6,10,92000,10,508,5,1,1,Black Smartphone,,,,,Tan Suede Workboot with Tan Sole,,Khaki Jumpsuit,,Black,Long Messy,White Light Rain
35280,Master,None,Read the Bitcoin white paper twice,Hooptie on Three Spares,Sales Associate,12,10,0,1,6,101101,11,777,14,1,1,Black Leather Briefcase,,Black Books,,,White Canvas Sneaker with White Sole,Navy Slacks,Olive Oxford with Tie,,Blonde,Updo Bun,White Light Rain
35281,Teacher,None,Earned an MIT Computer Sciences Diploma,Pragmatic Coupe,Legal Assistant,11,14,777,6,10,101101,11,699,9,1,1,Black Smartphone,,,,,White Canvas Sneaker with White Sole,Light-Wash Denim,Olive Oxford with Pocket,,Light Grey,Short Updo,White Medium Rain
35282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35283,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35290,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35300,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35303,Master,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Money Printing Machine Operator,12,10,777,6,10,92000,10,508,5,1,1,Black Smartphone,,,,,Tan Suede Workboot with Tan Sole,,Khaki Jumpsuit,,Black,Long Messy,White Light Rain
35304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35306,Budding Scholar,None,Subscribed to 2600,Electric Car,Marketing Intern,8,11,128,4,12,35555,7,711,10,1,1,Black Smartphone,,Black Books,,,Black Leather Shoes with Laces,Navy Slacks,Charcoal Blazer with Light Blue Shirt and No Tie,Beard,Black,Updo Bun,White Heavy Rain
35307,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35309,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35310,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35320,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35323,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35329,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35330,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
