,Background,Hair Style,Hair Color,Facial Hair,Top,Bottom,Footwear,Ring,Headwear,Glasses,Piercings,Accessories
40076,White,Buzz Cut,Light Brown,,Navy Blazer with Striped Shirt and No Tie,Light-Wash Denim,White Canvas Sneaker with White Sole,,Tan Workers Cap,,,Black Smartphone
40077,White,Buzz Cut,Light Brown,,Khaki Oxford with Tie,Light-Wash Denim,White Canvas Sneaker with White Sole,,Navy Blue Workers Cap,Black Books,,
40078,White,Short Pixie,Black,,Olve Cardigan with Tan Longsleeve Shirt,Gray Slacks,White Leather Sneaker with Grey Sole,,,,,Black Smartphone
40079,White,Long Messy,Black,,Olive Oxford with Pocket,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Black Smartphone
40080,White,Short Messy,Black,Beard,Olive Oxford with Tie and Pocket,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,,,Black Leather Briefcase
40081,White,Short Updo,Black,Mustache,Gray Oxford with Tie,Navy Slacks,Black Suede Chelseas with Brown Sole,,,,,Black Smartphone
40082,White,Long Afro,Black,,Olive Oxford with Tie,Dark-Wash Denim,Black Leather Shoes with Laces,,,Black Books,,
40083,White,Short Afro Fade,Black,,Navy Oxford with Tie,Blue Denim,Tan Suede Workboot with Tan Sole,Two Rings,,,,
40084,White,Short Messy,Black,,Dark Gray Longsleeve,Khaki Slacks,White Leather Sneaker with Grey Sole,Two Rings,,,Stud Earring,Brown Leather Briefcase
40085,White,,Light Grey,,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,Tan Suede Workboot with Tan Sole,Two Rings,Tan Workers Cap,,,Brown Leather Briefcase
40086,White,Straight Sideswept Fringe,Light Brown,,Khaki Oxford with Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,,,,Stud Earring,Lunchbox
40087,White,Medium Curly Bob,Blonde,,Navy Oxford with Pocket,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,,,Black Leather Briefcase
40088,White,Short Coil,Black,,Blue Longsleeve,Gray Slacks,Black Suede Chelseas with Brown Sole,,,,Stud Earring,Lunchbox
40089,White,Short Messy,Dark Brown,,Khaki Oxford with Pocket,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,Black Books,Stud Earring,Black Leather Briefcase
40090,White,Short Pixie,Light Grey,Goatee,Charcoal Blazer with Light Blue Shirt and Black Tie,Khaki Slacks,Black Suede Chelseas with Brown Sole,,,,,Brown Leather Briefcase
40091,White,Buzz Cut,Blonde,,Navy Oxford with Tie,Navy Slacks,Black Leather Shoes with Laces,,,,,Lunchbox
40092,White,Short Afro Fade,Light Grey,,Light Gray Cardigan with Tan Oxford Shirt,Navy Slacks,White Canvas Sneaker with White Sole,,,,,Black Smartphone
40093,White,Medium Curly Bob,Auburn,,Olive Oxford with Buttons,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,,,Brown Leather Briefcase
40094,White,Short Coil,Blonde,Goatee,Olive Oxford with Tie,Gray Slacks,Black Leather Shoes with Laces,,,,,Lunchbox
40095,White,Medium Curly Bob,Light Brown,,Navy Oxford with Tie,Gray Slacks,Brown Leather Shoes with Laces,Two Rings,,,,Brown Leather Briefcase
40096,White,Updo Bun,Auburn,,Gray Blazer with Black Shirt and No Tie,Gray Slacks,White Leather Sneaker with Grey Sole,Two Rings,,,,
40097,White,Buzz Cut,Blonde,,Gray Blazer with Black Shirt and No Tie,Charcoal Slacks,Tan Suede Workboot with Tan Sole,Two Rings,,,,
40098,White,Updo Bun,Black,,Light Gray Longsleeve,Blue Denim,Black Suede Chelseas with Brown Sole,Two Rings,,,,
40099,White,Short Afro Fade,Dark Brown,,Red Longsleeve,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,Black Leather Briefcase
40100,White,Buzz Cut,Blonde,,Gray Jumpsuit,,Brown Leather Shoes with Laces,,,Rosegold Aviators,,Brown Leather Briefcase
40101,White,Short Afro Fade,Light Brown,,Olve Cardigan with Tan Longsleeve Shirt,Navy Slacks,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
40102,White,Buzz Cut,Blonde,Mustache,Navy Oxford with Pocket,Khaki Slacks,White Leather Sneaker with Grey Sole,Two Rings,Tan Workers Cap,,,Brown Leather Briefcase
40103,White,Updo Bun,Black,,Navy Oxford with Tie and Pocket,Dark-Wash Denim,Brown Leather Shoes with Laces,Two Rings,,Silver Aviators,,Brown Leather Briefcase
40104,White,Short Messy,Black,,Dark Gray Cardigan with Tan Longsleeve Shirt,Gray Slacks,Black Leather Shoes with Laces,,,,,
40105,White,Short Afro Fade,Black,,Gray Blazer with Black Shirt and No Tie,Light-Wash Denim,Brown Leather Shoes with Laces,,,,,Lunchbox
40106,White,Low Ponytail,Black,,Dark Gray Longsleeve,Light-Wash Denim,White Canvas Sneaker with White Sole,,,,,Black Leather Briefcase
40107,White,Buzz Cut,Light Brown,Stubble,Blue Longsleeve,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,Tan Workers Cap,,,Black Smartphone
40108,White,Short Coil,Light Brown,,Light Gray Cardigan with Beige Longsleeve Shirt,Navy Slacks,White Canvas Sneaker with White Sole,,,Black Books,,Lunchbox
40109,White,Short Coil,Light Brown,,Gray Oxford with Tie and Pocket,Navy Slacks,Black Leather Shoes with Laces,Two Rings,,Rosegold Aviators,,Brown Leather Briefcase
40110,White,Long Messy,Dark Brown,Thin,Dark Gray Cardigan with Tan Longsleeve Shirt,Dark-Wash Denim,Brown Leather Shoes with Laces,,,,,Lunchbox
40111,White,Updo Bun,Light Brown,,Gray Jumpsuit,,Black Leather Shoes with Laces,,,,,Black Smartphone
40112,White,Short Coil,Black,,Dark Gray Longsleeve,Navy Slacks,Tan Suede Workboot with Tan Sole,,,,,Black Leather Briefcase
40113,White,Buzz Cut,Light Grey,,Navy Oxford with Tie,Navy Slacks,Black Suede Chelseas with Brown Sole,Two Rings,,,,
40114,White,Short Pixie,Black,,Navy Blazer with Striped Shirt and No Tie,Blue Denim,White Canvas Sneaker with White Sole,,,Black Books,,
40115,White,Short Pixie,Black,,Gray Oxford with Buttons,Light-Wash Denim,White Leather Sneaker with Grey Sole,,,,Stud Earring,Light Blue Smartphone
40116,White,Long Messy,Dark Brown,,Light Gray Cardigan with Off-White Longsleeve Shirt,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,,,
40117,White,Long Messy,Light Brown,,Denim Jumpsuit,,Black Suede Chelseas with Brown Sole,,,,,Black Leather Briefcase
40118,White,Short Afro Fade,Black,Stubble,Khaki Oxford with Tie,Gray Slacks,Black Leather Shoes with Laces,,,,,Black Leather Briefcase
40119,White,Straight Sideswept Fringe,Blonde,,Olive Oxford with Buttons,Light-Wash Denim,Redbrown Leather Workboot with Brown Sole,,,,,Black Smartphone
40120,White,Low Ponytail,Dark Brown,,Navy Blazer with Striped Shirt and No Tie,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,,,,,
40121,White,Long Messy,Black,,Light Gray Longsleeve,Light-Wash Denim,Black Suede Chelseas with Brown Sole,Two Rings,,,,Blue Lunchbox
40122,White,Buzz Cut,Auburn,,Light Gray Longsleeve,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,Tan Workers Cap,,,Black Leather Briefcase
40123,White,Short Coil,Dark Brown,,Olive Oxford with Buttons,Blue Denim,White Leather Sneaker with Grey Sole,,,,,
40124,White,Long Straight Bangs,Light Brown,,Tan Blazer with Off-White Shirt and Tan Tie,Navy Slacks,White Leather Sneaker with Grey Sole,,,Black Books,,Black Smartphone
40125,White,Buzz Cut,Dark Brown,Mustache,Khaki Oxford with Buttons,Navy Slacks,Black Suede Chelseas with Brown Sole,,,Rosegold Aviators,,Black Leather Briefcase
40126,White,,Auburn,Thin,Blue Longsleeve,Charcoal Slacks,White Canvas Sneaker with White Sole,,Tan Workers Cap,Black Books,,
40127,White,Short Messy,Light Brown,,Tan Blazer with Off-White Shirt and No Tie,Navy Slacks,Tan Suede Workboot with Tan Sole,,,,,Black Leather Briefcase
40128,White,Straight Sideswept Fringe,Black,,Navy Oxford with Buttons,Navy Slacks,White Canvas Sneaker with White Sole,,,,,Black Smartphone
40129,White,Short Messy,Light Grey,,Olive Cardigan with Light Gray Longsleeve Shirt,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,,,
40130,White,Medium Curly Bob,Black,,Light Gray Longsleeve,Gray Slacks,Tan Suede Workboot with Tan Sole,,,,,Brown Leather Briefcase
40131,White,Short Messy,Light Brown,,Olive Oxford with Buttons,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,,,,
40132,White,Short Updo,Black,,Tan Blazer with Off-White Shirt and No Tie,Light-Wash Denim,Black Leather Shoes with Laces,,,,,
40133,White,Short Messy,Black,,Light Gray Longsleeve,Charcoal Slacks,White Canvas Sneaker with White Sole,,,Silver Aviators,,Brown Leather Briefcase
40134,White,Short Updo,Dark Brown,,Dark Gray Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,,,Black Books,,Black Smartphone
40135,White,,Black,Mustache,Khaki Oxford with Buttons,Navy Slacks,Redbrown Leather Workboot with Brown Sole,,,Rosegold Aviators,,Black Smartphone
40136,White,Buzz Cut,Blonde,Stubble,Khaki Oxford with Tie,Dark-Wash Denim,Brown Leather Shoes with Laces,,,Rosegold Aviators,,Black Smartphone
40137,White,,Auburn,,Gray Oxford with Tie,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,,,
40138,White,,Blonde,Stubble,Red Longsleeve,Navy Slacks,Tan Suede Workboot with Tan Sole,,,Silver Aviators,Stud Earring,
40139,White,Buzz Cut,Blonde,,Navy Oxford with Tie and Pocket,Dark-Wash Denim,Brown Leather Shoes with Laces,Two Rings,,Rosegold Aviators,,
40140,White,Straight Sideswept Fringe,Auburn,,Navy Blazer with Striped Shirt and No Tie,Light-Wash Denim,White Leather Sneaker with Grey Sole,,,,,
40141,White,Buzz Cut,Dark Brown,,Light Gray Cardigan with Tan Longsleeve Shirt,Navy Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,Lunchbox
40142,White,Short Messy,Dark Brown,,Khaki Oxford with Buttons,Charcoal Slacks,White Canvas Sneaker with White Sole,,,Black Books,,Black Leather Briefcase
40143,White,Updo Bun,Light Brown,,Gray Jumpsuit,,Tan Suede Workboot with Tan Sole,,,Silver Aviators,,
40144,White,Short Afro Fade,Light Grey,,Light Gray Cardigan with Light Gray Oxford Shirt,Khaki,Tan Suede Workboot with Tan Sole,,,Black Books,,Light Blue Smartphone
40145,White,Long Messy,Light Grey,,Brown Cardigan with Beige Longsleeve Shirt,Khaki,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
40146,White,,Dark Brown,Thin,Light Gray Cardigan with Tan Longsleeve Shirt,Navy Slacks,White Leather Sneaker with Grey Sole,,Navy Blue Workers Cap,,,
40147,White,Short Pixie,Black,,Navy Blazer with Striped Shirt and Navy Tie,Navy Slacks,Black Suede Chelseas with Brown Sole,,,,,
40148,White,Medium Curly Bob,Light Grey,,Gray Oxford with Tie,Blue Denim,White Leather Sneaker with Grey Sole,,,,,Black Smartphone
40149,White,Long Afro,Black,,Olive Oxford with Pocket,Navy Slacks,Black Leather Shoes with Laces,Two Rings,,,,Black Smartphone
40150,White,Short Pixie,Blonde,,Tan Blazer with Off-White Shirt and Tan Tie,Gray Slacks,Tan Suede Workboot with Tan Sole,,,Black Books,,
40151,White,Short Updo,Black,,Olive Oxford with Buttons,Blue Denim,Redbrown Leather Workboot with Brown Sole,,,Black Books,,
40152,White,Short Messy,Black,,Navy Oxford with Tie,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,,,Black Smartphone
40153,White,Buzz Cut,Blonde,,Khaki Oxford with Tie,Khaki Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,
40154,White,Buzz Cut,Light Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Tan Suede Workboot with Tan Sole,Two Rings,Tan Workers Cap,,,
40155,White,Straight Sideswept Fringe,Light Brown,,Olive Oxford with Pocket,Dark-Wash Denim,Brown Leather Shoes with Laces,,,,,Black Leather Briefcase
40156,White,Medium Curly Bob,Black,,Olive Oxford with Tie and Pocket,Light-Wash Denim,White Canvas Sneaker with White Sole,,,,,Black Smartphone
40157,White,Short Pixie,Blonde,,Navy Oxford with Tie and Pocket,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,Black Books,,Black Leather Briefcase
40158,White,Short Pixie,Light Grey,,Charcoal Blazer with Light Blue Shirt and Black Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,Two Rings,,Black Books,,
40159,White,Updo Bun,Light Grey,,Olive Oxford with Buttons,Dark-Wash Denim,Black Leather Shoes with Laces,,,Black Books,,Brown Leather Briefcase
40160,White,Straight Sideswept Fringe,Light Grey,,Navy Oxford with Pocket,Charcoal Slacks,Black Suede Chelseas with Brown Sole,Two Rings,,Silver Aviators,,Black Leather Briefcase
40161,White,Straight Sideswept Fringe,Black,Mustache,Dark Gray Cardigan with Tan Longsleeve Shirt,Navy Slacks,Black Suede Chelseas with Brown Sole,,,Rosegold Aviators,,
40162,White,Low Ponytail,Light Brown,,Navy Oxford with Tie and Pocket,Khaki Slacks,Brown Leather Shoes with Laces,,,,,
40163,White,,Dark Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Gray Slacks,White Canvas Sneaker with White Sole,,Tan Workers Cap,Black Books,,Black Smartphone
40164,White,Short Pixie,Blonde,,Navy Oxford with Pocket,Khaki,Tan Suede Workboot with Tan Sole,,,,,Black Smartphone
40165,White,Low Ponytail,Black,,Khaki Oxford with Tie and Pocket,Gray Slacks,Black Suede Chelseas with Brown Sole,,,,,Lunchbox
40166,White,Short Coil,Dark Brown,,Olive Oxford with Pocket,Gray Slacks,Brown Leather Shoes with Laces,,,,,Black Smartphone
40167,White,Short Pixie,Light Brown,Goatee,Navy Blazer with Striped Shirt and No Tie,Blue Denim,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
40168,White,Short Coil,Auburn,,Charcoal Blazer with Light Blue Shirt and No Tie,Khaki Slacks,White Leather Sneaker with Grey Sole,,,,,Light Blue Smartphone
40169,White,,Dark Brown,,Navy Oxford with Pocket,Light-Wash Denim,Brown Leather Shoes with Laces,,,Silver Aviators,,Lunchbox
40170,White,Updo Bun,Dark Brown,,Navy Oxford with Pocket,Light-Wash Denim,Black Suede Chelseas with Brown Sole,Two Rings,,Black Books,,Black Smartphone
40171,White,Short Messy,Blonde,,Dark Gray Longsleeve,Gray Slacks,Tan Suede Workboot with Tan Sole,,,,,Brown Leather Briefcase
40172,White,,Black,,Dark Gray Longsleeve,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,,Silver Aviators,,
40173,White,Short Coil,Light Brown,Goatee,Gray Blazer with Black Shirt and No Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,
40174,White,Low Ponytail,Light Brown,,Khaki Oxford with Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,,,,Stud Earring,
40175,White,,Black,,Khaki Oxford with Buttons,Gray Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,Lunchbox
40176,White,Buzz Cut,Auburn,,Blue Longsleeve,Dark-Wash Denim,Black Leather Shoes with Laces,,,,Stud Earring,Black Smartphone
40177,White,Short Messy,Dark Brown,,Denim Jumpsuit,,Black Leather Shoes with Laces,,,Silver Aviators,Stud Earring,Brown Leather Briefcase
40178,White,Long Messy,Dark Brown,,Olive Oxford with Buttons,Navy Slacks,Brown Leather Shoes with Laces,,,,,Black Leather Briefcase
40179,White,Short Pixie,Dark Brown,,Navy Oxford with Pocket,Khaki,Brown Leather Shoes with Laces,,,,,Black Leather Briefcase
40180,White,Short Afro Fade,Light Brown,,Gray Blazer with Black Shirt and No Tie,Charcoal Slacks,Black Leather Shoes with Laces,Two Rings,,,,
40181,White,Buzz Cut,Light Brown,,Navy Oxford with Buttons,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,Black Books,,Black Leather Briefcase
40182,White,Long Messy,Auburn,,Navy Blazer with Striped Shirt and No Tie,Khaki Slacks,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
40183,White,,Blonde,,Navy Blazer with Striped Shirt and Navy Tie,Dark-Wash Denim,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
