,Background,Hair Style,Hair Color,Facial Hair,Top,Bottom,Footwear,Ring,Headwear,Glasses,Piercings,Accessories
70060,White,Short Messy,Blonde,Mustache,Khaki Oxford with Tie and Pocket,Charcoal Slacks,Brown Leather Shoes with Laces,Two Rings,,,,Lunchbox
70061,White,,Black,,Dark Gray Cardigan with Tan Longsleeve Shirt,Khaki,White Canvas Sneaker with White Sole,,Tan Workers Cap,,,Black Leather Briefcase
70062,White,Short Updo,Light Brown,,Navy Blazer with Striped Shirt and No Tie,Charcoal Slacks,Tan Suede Workboot with Tan Sole,Two Rings,,,,Lunchbox
70063,White,,Blonde,,Blue Longsleeve,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,Tan Workers Cap,Black Books,,Lunchbox
70064,White,,Light Brown,Mustache,Navy Oxford with Pocket,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,Black Books,,
70065,White,Short Afro Fade,Light Brown,,Khaki Oxford with Pocket,Khaki Slacks,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
70066,White,Short Updo,Blonde,,Dark Gray Longsleeve,Dark-Wash Denim,Black Leather Shoes with Laces,,,,,Lunchbox
70067,White,,Light Brown,,Navy Oxford with Pocket,Blue Denim,Redbrown Leather Workboot with Brown Sole,,Tan Workers Cap,,Stud Earring,
70068,White,Long Afro,Black,,Navy Blazer with Striped Shirt and No Tie,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,Two Rings,,,,Black Smartphone
70069,White,Buzz Cut,Black,Stubble,Gray Blazer with Black Shirt and Gray Tie,Light-Wash Denim,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
70070,White,,Light Brown,,Navy Blazer with Striped Shirt and No Tie,Light-Wash Denim,Black Leather Shoes with Laces,,,,,
70071,White,Medium Curly Bob,Light Brown,,Light Gray Cardigan with Light Gray Oxford Shirt,Gray Slacks,Redbrown Leather Workboot with Brown Sole,,,,,Lunchbox
70072,White,Short Afro Fade,Auburn,Thin,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,Redbrown Leather Workboot with Brown Sole,,,,,
70073,White,Short Coil,Light Grey,Stubble,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,Black Leather Shoes with Laces,,,,,
70074,White,Short Coil,Light Grey,,Navy Oxford with Tie and Pocket,Navy Slacks,White Leather Sneaker with Grey Sole,,,,,
70075,White,Short Messy,Black,Mustache,Navy Jumpsuit,,Brown Leather Shoes with Laces,,,Silver Aviators,,Light Blue Smartphone
70076,White,Long Messy,Dark Brown,,Navy Oxford with Pocket,Navy Slacks,Brown Leather Shoes with Laces,,,Black Books,,
70077,White,Buzz Cut,Blonde,,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,Silver Aviators,,
70078,White,Straight Sideswept Fringe,Light Grey,,Blue Longsleeve,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,Black Books,,
70079,White,Short Coil,Light Brown,,Red Longsleeve,Gray Slacks,Black Suede Chelseas with Brown Sole,,,,,Lunchbox
70080,White,,Black,,Dark Gray Cardigan with Light Gray Longsleeve Shirt,Navy Slacks,Tan Suede Workboot with Tan Sole,,Tan Workers Cap,,,Lunchbox
70081,White,Short Afro Fade,Light Brown,,Gray Oxford with Tie,Navy Slacks,Black Suede Chelseas with Brown Sole,,,,,Brown Leather Briefcase
70082,White,Low Ponytail,Dark Brown,Stubble,Olive Oxford with Buttons,Dark-Wash Denim,Brown Leather Shoes with Laces,,,,,Black Smartphone
70083,White,,Light Brown,,Navy Jumpsuit,,Black Suede Chelseas with Brown Sole,,Tan Workers Cap,,,Black Smartphone
70084,White,Short Coil,Blonde,,Blue Longsleeve,Blue Denim,Black Suede Chelseas with Brown Sole,,,Black Books,,
70085,White,Long Straight Bangs,Light Brown,Mustache,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,Lunchbox
70086,White,Updo Bun,Light Brown,,Khaki Oxford with Tie,Khaki Slacks,Black Leather Shoes with Laces,Two Rings,,,,
70087,White,Short Messy,Black,,Olive Oxford with Tie,Light-Wash Denim,White Leather Sneaker with Grey Sole,,,,,
70088,White,Buzz Cut,Dark Brown,,Dark Gray Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,,Tan Workers Cap,,,Black Leather Briefcase
70089,White,Short Afro Fade,Black,,Olive Oxford with Buttons,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,,,,Lunchbox
70090,White,Short Updo,Blonde,,Navy Jumpsuit,,Brown Leather Shoes with Laces,,,,,Lunchbox
70091,White,Low Ponytail,Black,Beard,Navy Jumpsuit,,Tan Suede Workboot with Tan Sole,Two Rings,,Black Books,,Black Smartphone
70092,White,Updo Bun,Light Grey,,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Black Smartphone
70093,White,Buzz Cut,Black,,Khaki Jumpsuit,,Black Suede Chelseas with Brown Sole,,,Silver Aviators,,Black Smartphone
70094,White,Low Ponytail,Black,,Gray Blazer with Black Shirt and No Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,Stud Earring,
70095,White,,Light Brown,,Blue Longsleeve,Gray Slacks,Redbrown Leather Workboot with Brown Sole,,,Silver Aviators,,Brown Leather Briefcase
70096,White,Short Updo,Light Brown,,Light Gray Cardigan with Light Gray Longsleeve Shirt,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
70097,White,Short Coil,Black,Thin,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,Two Rings,,,,Brown Leather Briefcase
70098,White,Short Messy,Dark Brown,,Navy Oxford with Tie,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,,,,Black Leather Briefcase
70099,White,Short Afro Fade,Light Brown,,Tan Blazer with Off-White Shirt and No Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,Brown Leather Briefcase
70100,White,Short Pixie,Light Brown,,Khaki Oxford with Pocket,Charcoal Slacks,White Leather Sneaker with Grey Sole,Two Rings,,Black Books,,Brown Leather Briefcase
70101,White,Short Afro Fade,Black,,Olive Oxford with Pocket,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,,,,
70102,White,Short Afro Fade,Blonde,Stubble,Navy Jumpsuit,,White Canvas Sneaker with White Sole,,,Black Books,,Brown Leather Briefcase
70103,White,Short Pixie,Light Brown,,Tan Blazer with Off-White Shirt and No Tie,Khaki Slacks,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
70104,White,Short Updo,Dark Brown,,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,Black Leather Shoes with Laces,Two Rings,,,Stud Earring,Brown Leather Briefcase
70105,White,Updo Bun,Light Grey,Goatee,Olive Oxford with Tie,Khaki Slacks,Black Leather Shoes with Laces,,,,,Black Leather Briefcase
70106,White,Short Messy,Light Brown,,Navy Oxford with Buttons,Dark-Wash Denim,White Canvas Sneaker with White Sole,Two Rings,,,,
70107,White,Short Pixie,Blonde,,Red Longsleeve,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,,,
70108,White,Short Messy,Light Brown,,Light Gray Cardigan with Beige Longsleeve Shirt,Navy Slacks,Black Suede Chelseas with Brown Sole,,,,,Blue Lunchbox
70109,White,Short Messy,Blonde,,Light Gray Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
70110,White,Long Straight Bangs,Dark Brown,,Navy Oxford with Pocket,Dark-Wash Denim,Black Leather Shoes with Laces,,,,,Brown Leather Briefcase
70111,White,,Light Brown,Thin,Khaki Oxford with Buttons,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,Navy Blue Workers Cap,,Stud Earring,Black Leather Briefcase
70112,White,Updo Bun,Dark Brown,Mustache,Charcoal Blazer with Light Blue Shirt and No Tie,Gray Slacks,Black Leather Shoes with Laces,,,,,
70113,White,Long Messy,Black,,Charcoal Blazer with Light Blue Shirt and No Tie,Light-Wash Denim,Redbrown Leather Workboot with Brown Sole,,,,,
70114,White,Short Messy,Blonde,,Navy Blazer with Striped Shirt and No Tie,Gray Slacks,White Leather Sneaker with Grey Sole,,,,,Brown Leather Briefcase
70115,White,Short Updo,Dark Brown,Beard,Red Longsleeve,Navy Slacks,Black Suede Chelseas with Brown Sole,,,,,Lunchbox
70116,White,Short Afro Fade,Black,,Navy Oxford with Pocket,Gray Slacks,White Leather Sneaker with Grey Sole,,,,,
70117,White,Buzz Cut,Blonde,,Gray Oxford with Buttons,Gray Slacks,Black Leather Shoes with Laces,,Tan Workers Cap,,,
70118,White,Long Afro,Dark Brown,Stubble,Navy Oxford with Pocket,Khaki,Black Leather Shoes with Laces,,,,,
70119,White,Medium Curly Bob,Dark Brown,Mustache,Charcoal Blazer with Light Blue Shirt and No Tie,Gray Slacks,Redbrown Leather Workboot with Brown Sole,Two Rings,,,,Brown Leather Briefcase
70120,White,Straight Sideswept Fringe,Light Brown,,Light Gray Cardigan with Tan Longsleeve Shirt,Navy Slacks,Redbrown Leather Workboot with Brown Sole,,,Black Books,,Lunchbox
70121,White,,Light Brown,,Navy Blazer with Striped Shirt and No Tie,Charcoal Slacks,Black Leather Shoes with Laces,,Navy Blue Workers Cap,Black Books,,
70122,White,Long Messy,Black,,Dark Gray Longsleeve,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,Silver Aviators,,Black Smartphone
70123,White,,Auburn,,Dark Gray Cardigan with Light Gray Longsleeve Shirt,Navy Slacks,White Leather Sneaker with Grey Sole,,Tan Workers Cap,,,
70124,White,Short Messy,Blonde,,Khaki Oxford with Buttons,Blue Denim,Redbrown Leather Workboot with Brown Sole,,,,,Brown Leather Briefcase
70125,White,,Black,Stubble,Olive Oxford with Buttons,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,Tan Workers Cap,,,Black Smartphone
70126,White,Straight Sideswept Fringe,Light Grey,,Dark Gray Cardigan with Tan Oxford Shirt,Blue Denim,White Leather Sneaker with Grey Sole,,,,,
70127,White,Medium Curly Bob,Light Grey,,Navy Blazer with Striped Shirt and Navy Tie,Blue Denim,Tan Suede Workboot with Tan Sole,,,,,
70128,White,,Light Brown,,Khaki Oxford with Tie,Light-Wash Denim,Black Suede Chelseas with Brown Sole,,Tan Workers Cap,,Stud Earring,
70129,White,Long Messy,Auburn,,Olive Oxford with Tie and Pocket,Blue Denim,White Leather Sneaker with Grey Sole,,,Black Books,,
70130,White,Buzz Cut,Black,,Dark Gray Longsleeve,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,,Purple Workers Cap,Black Books,,Brown Leather Briefcase
70131,White,Short Afro Fade,Light Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Light-Wash Denim,Black Leather Shoes with Laces,,,Black Books,,Black Smartphone
70132,White,Short Messy,Blonde,,Olive Oxford with Pocket,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,
70133,White,Straight Sideswept Fringe,Light Grey,Mustache,Khaki Oxford with Buttons,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,,,
70134,White,Short Afro Fade,Light Grey,,Olive Oxford with Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,,,Black Books,,Black Leather Briefcase
70135,White,Short Afro Fade,Light Brown,Beard,Blue Longsleeve,Light-Wash Denim,Brown Leather Shoes with Laces,,,Silver Aviators,,Black Smartphone
70136,White,Buzz Cut,Light Grey,,Olive Oxford with Pocket,Khaki,White Canvas Sneaker with White Sole,,Tan Workers Cap,,,Brown Leather Briefcase
70137,White,Low Ponytail,Blonde,Goatee,Brown Cardigan with Beigse Oxford Shirt,Navy Slacks,Brown Leather Shoes with Laces,,,,,
70138,White,Long Messy,Black,,Gray Blazer with Black Shirt and No Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,,,Silver Aviators,,Black Leather Briefcase
70139,White,Medium Curly Bob,Black,,Navy Blazer with Striped Shirt and Navy Tie,Light-Wash Denim,White Canvas Sneaker with White Sole,,,Silver Aviators,,Black Smartphone
70140,White,Long Messy,Black,Stubble,Navy Jumpsuit,,Black Suede Chelseas with Brown Sole,,,,,Light Blue Smartphone
70141,White,,Black,Stubble,Dark Gray Longsleeve,Gray Slacks,Black Suede Chelseas with Brown Sole,,Purple Workers Cap,,,Light Blue Smartphone
70142,White,Short Updo,Black,,Blue Longsleeve,Gray Slacks,Tan Suede Workboot with Tan Sole,,,Rosegold Aviators,,Lunchbox
70143,White,Short Updo,Black,,Gray Oxford with Pocket,Khaki Slacks,Redbrown Leather Workboot with Brown Sole,,,,,
70144,White,Medium Curly Bob,Dark Brown,Goatee,Light Gray Longsleeve,Navy Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,Brown Leather Briefcase
70145,White,Short Updo,Black,,Charcoal Blazer with Light Blue Shirt and No Tie,Light-Wash Denim,Brown Leather Shoes with Laces,,,,,
70146,White,Updo Bun,Dark Brown,,Gray Blazer with Black Shirt and No Tie,Gray Slacks,White Leather Sneaker with Grey Sole,,,Silver Aviators,Stud Earring,
70147,White,Short Afro Fade,Light Grey,,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,,Stud Earring,Brown Leather Briefcase
70148,White,Medium Curly Bob,Light Brown,Goatee,Charcoal Blazer with Light Blue Shirt and No Tie,Light-Wash Denim,White Canvas Sneaker with White Sole,,,,,
70149,White,Low Ponytail,Dark Brown,,Tan Blazer with Off-White Shirt and No Tie,Navy Slacks,White Canvas Sneaker with White Sole,,,,Stud Earring,Black Leather Briefcase
70150,White,Buzz Cut,Black,,Navy Jumpsuit,,Black Suede Chelseas with Brown Sole,,,,,Black Leather Briefcase
70151,White,Medium Curly Bob,Light Brown,,Olive Oxford with Buttons,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Black Smartphone
70152,White,Low Ponytail,Light Brown,,Navy Oxford with Buttons,Khaki Slacks,White Leather Sneaker with Grey Sole,,,,,Black Smartphone
70153,White,Short Afro Fade,Blonde,Thin,Navy Oxford with Buttons,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,,,,
70154,White,Short Coil,Light Grey,,Blue Longsleeve,Light-Wash Denim,Tan Suede Workboot with Tan Sole,,,,,Black Leather Briefcase
70155,White,Straight Sideswept Fringe,Auburn,,Brown Cardigan with Light Gray Oxford Shirt,Gray Slacks,Brown Leather Shoes with Laces,,,Black Books,,Black Smartphone
70156,White,Long Afro,Black,Thin,Navy Oxford with Tie and Pocket,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,Black Books,,Black Leather Briefcase
70157,White,Medium Curly Bob,Black,,Dark Gray Cardigan with Light Gray Longsleeve Shirt,Dark-Wash Denim,White Leather Sneaker with Grey Sole,,,,,Brown Leather Briefcase
70158,White,Short Coil,Light Brown,Mustache,Navy Blazer with Striped Shirt and No Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,
70159,White,Short Pixie,Black,,Olive Oxford with Pocket,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,,,Brown Leather Briefcase
70160,White,,Black,Thin,Dark Gray Longsleeve,Navy Slacks,Black Suede Chelseas with Brown Sole,,Tan Workers Cap,Black Books,Stud Earring,Black Leather Briefcase
70161,White,Medium Curly Bob,Light Brown,Stubble,Olive Oxford with Buttons,Navy Slacks,Redbrown Leather Workboot with Brown Sole,,,,,Black Leather Briefcase
70162,White,Short Messy,Blonde,,Brown Cardigan with Beige Longsleeve Shirt,Gray Slacks,White Canvas Sneaker with White Sole,,,Rosegold Aviators,,Black Leather Briefcase
70163,White,Long Straight Bangs,Light Brown,Goatee,Dark Gray Longsleeve,Gray Slacks,White Leather Sneaker with Grey Sole,,,Black Books,,Light Blue Smartphone
70164,White,Short Messy,Dark Brown,,Blue Longsleeve,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,Black Smartphone
70165,White,Short Coil,Black,Thin,Charcoal Blazer with Light Blue Shirt and No Tie,Dark-Wash Denim,Redbrown Leather Workboot with Brown Sole,Two Rings,,,,Black Smartphone
70166,White,Short Coil,Blonde,,Gray Oxford with Buttons,Blue Denim,Redbrown Leather Workboot with Brown Sole,,,Silver Aviators,,Lunchbox
70167,White,Long Messy,Blonde,,Navy Blazer with Striped Shirt and No Tie,Charcoal Slacks,Black Leather Shoes with Laces,Two Rings,,Black Books,,Brown Leather Briefcase
70168,White,Medium Curly Bob,Black,,Light Gray Cardigan with Light Gray Longsleeve Shirt,Blue Denim,Tan Suede Workboot with Tan Sole,,,,,Black Leather Briefcase
70169,White,Buzz Cut,Dark Brown,,Navy Blazer with Striped Shirt and No Tie,Navy Slacks,Tan Suede Workboot with Tan Sole,,,Rosegold Aviators,,Lunchbox
70170,White,Buzz Cut,Dark Brown,Goatee,Olive Oxford with Tie,Navy Slacks,Brown Leather Shoes with Laces,Two Rings,,Silver Aviators,,Black Smartphone
70171,White,Long Messy,Blonde,,Gray Blazer with Black Shirt and Gray Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,,,,,Black Leather Briefcase
70172,White,Short Updo,Black,Goatee,Olive Oxford with Tie and Pocket,Navy Slacks,White Canvas Sneaker with White Sole,,,Rosegold Aviators,,Black Smartphone
70173,White,Short Afro Fade,Dark Brown,,Olive Cardigan with Beige Longsleeve Shirt,Gray Slacks,White Leather Sneaker with Grey Sole,,,,,
70174,White,Low Ponytail,Blonde,,Dark Gray Cardigan with Beige Oxford Shirt,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Black Leather Briefcase
70175,White,Short Afro Fade,Blonde,,Khaki Oxford with Pocket,Gray Slacks,Redbrown Leather Workboot with Brown Sole,,,,,
70176,White,Straight Sideswept Fringe,Black,,Gray Oxford with Buttons,Navy Slacks,Redbrown Leather Workboot with Brown Sole,Two Rings,,,,Black Smartphone
70177,White,,Black,,Navy Oxford with Buttons,Navy Slacks,White Leather Sneaker with Grey Sole,,Tan Workers Cap,,,Lunchbox
70178,White,Updo Bun,Dark Brown,,Khaki Oxford with Tie and Pocket,Light-Wash Denim,White Canvas Sneaker with White Sole,,,,,Black Leather Briefcase
70179,White,Short Messy,Black,,Dark Gray Longsleeve,Charcoal Slacks,Black Leather Shoes with Laces,,,,,
70180,White,Long Messy,Light Grey,,Blue Longsleeve,Light-Wash Denim,Black Suede Chelseas with Brown Sole,,,Black Books,,
70181,White,Short Pixie,Auburn,,Light Gray Longsleeve,Gray Slacks,Brown Leather Shoes with Laces,,,,,Lunchbox
