,Background,Hair Style,Hair Color,Facial Hair,Top,Bottom,Footwear,Ring,Headwear,Glasses,Piercings,Accessories
65014,White,Short Pixie,Blonde,,Khaki Oxford with Buttons,Gray Slacks,Brown Leather Shoes with Laces,,,Black Books,Stud Earring,Brown Leather Briefcase
65015,White,Updo Bun,Dark Brown,,Light Gray Longsleeve,Gray Slacks,White Canvas Sneaker with White Sole,,,,,Lunchbox
65016,White,Straight Sideswept Fringe,Blonde,,Khaki Oxford with Buttons,Light-Wash Denim,Black Leather Shoes with Laces,,,,,Black Smartphone
65017,White,Short Coil,Dark Brown,,Light Gray Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,,,Rosegold Aviators,,Black Smartphone
65018,White,Updo Bun,Light Brown,,Light Gray Longsleeve,Light-Wash Denim,White Leather Sneaker with Grey Sole,,,,,Brown Leather Briefcase
65019,White,Short Updo,Black,,Dark Gray Longsleeve,Gray Slacks,White Leather Sneaker with Grey Sole,,,,,
65020,White,Short Pixie,Black,,Olive Oxford with Buttons,Navy Slacks,Tan Suede Workboot with Tan Sole,,,,,
65021,White,Short Coil,Dark Brown,Thin,Charcoal Blazer with Light Blue Shirt and Black Tie,Dark-Wash Denim,White Leather Sneaker with Grey Sole,,,,,
65022,White,Short Afro Fade,Light Grey,Stubble,Light Gray Cardigan with Light Gray Longsleeve Shirt,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,
65023,White,Long Messy,Dark Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Gray Slacks,Redbrown Leather Workboot with Brown Sole,Ring One Blue,,Rosegold Aviators,,
65024,White,Short Afro Fade,Light Grey,,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,,,Lunchbox
65025,White,Long Straight Bangs,Dark Brown,,Dark Gray Longsleeve,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,,,,Lunchbox
65026,White,Short Updo,Dark Brown,,Navy Blazer with Striped Shirt and Navy Tie,Navy Slacks,White Leather Sneaker with Grey Sole,,,,,Black Smartphone
65027,White,Short Messy,Dark Brown,,Gray Oxford with Buttons,Gray Slacks,Black Leather Shoes with Laces,,,,,Black Smartphone
65028,White,Buzz Cut,Light Brown,Thin,Blue Longsleeve,Khaki Slacks,Tan Suede Workboot with Tan Sole,,,,,
65029,White,Short Messy,Dark Brown,,Navy Blazer with Striped Shirt and No Tie,Blue Denim,Redbrown Leather Workboot with Brown Sole,,,Silver Aviators,Stud Earring,Black Smartphone
65030,White,,Light Grey,,Gray Blazer with Black Shirt and No Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,Tan Workers Cap,Black Books,,Black Smartphone
65031,White,Short Updo,Black,,Navy Blazer with Striped Shirt and No Tie,Gray Slacks,Brown Leather Shoes with Laces,,,,,
65032,White,Short Messy,Dark Brown,,Light Gray Longsleeve,Navy Slacks,Black Leather Shoes with Laces,,,,,Lunchbox
65033,White,,Dark Brown,Thin,Light Gray Cardigan with Light Gray Longsleeve Shirt,Charcoal Slacks,White Canvas Sneaker with White Sole,,,Silver Aviators,,Lunchbox
65034,White,Medium Curly Bob,Black,,Khaki Jumpsuit,,White Canvas Sneaker with White Sole,,,Black Books,,Lunchbox
65035,White,Short Pixie,Black,,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,Black Books,Stud Earring,
65036,White,Short Updo,Light Brown,,Tan Blazer with Off-White Shirt and Tan Tie,Dark-Wash Denim,Black Leather Shoes with Laces,,,Rosegold Aviators,Stud Earring,Black Smartphone
65037,White,Short Messy,Light Grey,,Light Gray Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,,,,,
65038,White,Long Afro,Dark Brown,,Olive Cardigan with Beige Oxford Shirt,Gray Slacks,Brown Leather Shoes with Laces,,,Black Books,,Brown Leather Briefcase
65039,White,Short Updo,Dark Brown,,Brown Cardigan with Light Gray Longsleeve Shirt,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,,,Brown Leather Briefcase
65040,White,Buzz Cut,Blonde,,Navy Blazer with Striped Shirt and Navy Tie,Khaki,Black Suede Chelseas with Brown Sole,Two Rings,,Silver Aviators,Stud Earring,Black Smartphone
65041,White,Long Messy,Light Brown,,Olive Oxford with Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,
65042,White,Medium Curly Bob,Black,Stubble,Brown Cardigan with Tan Oxford Shirt,Dark-Wash Denim,White Leather Sneaker with Grey Sole,,,,,Brown Leather Briefcase
65043,White,Short Updo,Blonde,,Dark Gray Cardigan with Off-White Longsleeve Shirt,Navy Slacks,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
65044,White,,Light Grey,,Red Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,
65045,White,Short Pixie,Light Brown,,Olive Oxford with Buttons,Navy Slacks,Black Suede Chelseas with Brown Sole,,,Rosegold Aviators,,
65046,White,,Dark Brown,,Light Gray Cardigan with Light Gray Longsleeve Shirt,Khaki Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,Black Smartphone
65047,White,Short Messy,Black,,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,Black Leather Shoes with Laces,,,,,
65048,White,,Black,,Light Gray Longsleeve,Gray Slacks,Black Suede Chelseas with Brown Sole,Two Rings,Tan Workers Cap,,,Black Leather Briefcase
65049,White,Short Messy,Light Brown,,Denim Jumpsuit,,White Leather Sneaker with Grey Sole,,,,,
65050,White,Long Messy,Blonde,,Khaki Oxford with Buttons,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Black Leather Briefcase
65051,White,Straight Sideswept Fringe,Blonde,,Charcoal Blazer with Light Blue Shirt and No Tie,Khaki Slacks,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
65052,White,Straight Sideswept Fringe,Dark Brown,,Navy Blazer with Striped Shirt and No Tie,Gray Slacks,Black Leather Shoes with Laces,,,,,Black Leather Briefcase
65053,White,Buzz Cut,Light Brown,,Dark Gray Longsleeve,Gray Slacks,Redbrown Leather Workboot with Brown Sole,,Navy Blue Workers Cap,,Stud Earring,
65054,White,,Black,Goatee,Light Gray Cardigan with Beige Longsleeve Shirt,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,Two Rings,,Rosegold Aviators,Stud Earring,Brown Leather Briefcase
65055,White,Straight Sideswept Fringe,Light Brown,,Light Gray Longsleeve,Light-Wash Denim,Black Suede Chelseas with Brown Sole,Two Rings,,,,
65056,White,Straight Sideswept Fringe,Light Brown,,Olive Oxford with Pocket,Blue Denim,Redbrown Leather Workboot with Brown Sole,,,,,Brown Leather Briefcase
65057,White,,Black,,Olive Oxford with Tie,Gray Slacks,Redbrown Leather Workboot with Brown Sole,,Navy Blue Workers Cap,Black Books,,Black Leather Briefcase
65058,White,Updo Bun,Light Brown,,Khaki Oxford with Tie,Light-Wash Denim,Black Suede Chelseas with Brown Sole,,,,,
65059,White,Straight Sideswept Fringe,Black,,Charcoal Blazer with Light Blue Shirt and Black Tie,Blue Denim,White Leather Sneaker with Grey Sole,,,Black Books,,Black Smartphone
65060,White,Long Messy,Blonde,,Navy Oxford with Tie,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,,,,Black Smartphone
65061,White,Short Coil,Blonde,,Tan Blazer with Off-White Shirt and Tan Tie,Gray Slacks,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
65062,White,Medium Curly Bob,Blonde,,Navy Blazer with Striped Shirt and No Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,
65063,White,Medium Curly Bob,Blonde,,Navy Blazer with Striped Shirt and Navy Tie,Blue Denim,White Leather Sneaker with Grey Sole,,,Silver Aviators,,Lunchbox
65064,White,Short Updo,Black,,Dark Gray Cardigan with Tan Longsleeve Shirt,Khaki Slacks,Brown Leather Shoes with Laces,,,,,Black Leather Briefcase
65065,White,Low Ponytail,Blonde,,Dark Gray Longsleeve,Dark-Wash Denim,White Leather Sneaker with Grey Sole,,,,,
65066,White,Low Ponytail,Dark Brown,,Tan Blazer with Off-White Shirt and No Tie,Khaki Slacks,Brown Leather Shoes with Laces,,,,Stud Earring,Lunchbox
65067,White,Straight Sideswept Fringe,Light Brown,,Dark Gray Longsleeve,Navy Slacks,Brown Leather Shoes with Laces,,,Black Books,,Brown Leather Briefcase
65068,White,Short Coil,Light Grey,,Navy Oxford with Tie and Pocket,Blue Denim,Black Leather Shoes with Laces,,,,,Brown Leather Briefcase
65069,White,Straight Sideswept Fringe,Light Brown,,Charcoal Blazer with Light Blue Shirt and Black Tie,Navy Slacks,Tan Suede Workboot with Tan Sole,,,,,Black Smartphone
65070,White,Long Messy,Light Grey,,Blue Longsleeve,Navy Slacks,Redbrown Leather Workboot with Brown Sole,,,,,Brown Leather Briefcase
65071,White,Short Updo,Dark Brown,,Olive Oxford with Buttons,Dark-Wash Denim,Brown Leather Shoes with Laces,,,,,
65072,White,Medium Curly Bob,Dark Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Blue Denim,Redbrown Leather Workboot with Brown Sole,,,,,
65073,White,Long Messy,Black,Stubble,Dark Gray Cardigan with Tan Longsleeve Shirt,Khaki Slacks,Redbrown Leather Workboot with Brown Sole,,,,,Black Smartphone
65074,White,Short Afro Fade,Light Brown,Goatee,Olive Oxford with Pocket,Charcoal Slacks,Black Leather Shoes with Laces,,,,,Lunchbox
65075,White,Short Messy,Blonde,,Olive Oxford with Buttons,Light-Wash Denim,Tan Suede Workboot with Tan Sole,,,Black Books,Stud Earring,Lunchbox
65076,White,Buzz Cut,Black,,Dark Gray Cardigan with Light Gray Oxford Shirt,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,Rosegold Aviators,,
65077,White,,Light Brown,,Navy Blazer with Striped Shirt and No Tie,Navy Slacks,Black Suede Chelseas with Brown Sole,,,Rosegold Aviators,,Black Leather Briefcase
65078,White,Straight Sideswept Fringe,Black,,Dark Gray Longsleeve,Navy Slacks,White Leather Sneaker with Grey Sole,Two Rings,,,,Brown Leather Briefcase
65079,White,Low Ponytail,Blonde,Mustache,Tan Blazer with Off-White Shirt and Tan Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,Black Books,,
65080,White,Short Messy,Black,,Olive Oxford with Pocket,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,Stud Earring,Lunchbox
65081,White,Short Afro Fade,Blonde,Stubble,Khaki Oxford with Buttons,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,
65082,White,Long Messy,Dark Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Dark-Wash Denim,Black Leather Shoes with Laces,,,Silver Aviators,,Black Smartphone
65083,White,Buzz Cut,Black,,Navy Oxford with Tie and Pocket,Charcoal Slacks,Brown Leather Shoes with Laces,,,Rosegold Aviators,,
65084,White,Medium Curly Bob,Black,,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
65085,White,Short Messy,Blonde,,Navy Oxford with Tie,Blue Denim,Tan Suede Workboot with Tan Sole,,,Rosegold Aviators,,Lunchbox
65086,White,Short Afro Fade,Auburn,Stubble,Charcoal Blazer with Light Blue Shirt and No Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,,,Rosegold Aviators,,
65087,White,Short Afro Fade,Black,,Gray Blazer with Black Shirt and Gray Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,Rosegold Aviators,,
65088,White,Long Messy,Dark Brown,,Light Gray Longsleeve,Light-Wash Denim,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
65089,White,Updo Bun,Dark Brown,,Tan Blazer with Off-White Shirt and No Tie,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,,,,,Black Leather Briefcase
65090,White,Medium Curly Bob,Black,,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,
65091,White,Low Ponytail,Black,Stubble,Navy Jumpsuit,,White Leather Sneaker with Grey Sole,,,Silver Aviators,,
65092,White,Low Ponytail,Black,Stubble,Gray Oxford with Pocket,Gray Slacks,White Canvas Sneaker with White Sole,Two Rings,,,,Brown Leather Briefcase
65093,White,Short Messy,Black,,Navy Oxford with Pocket,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,Black Leather Briefcase
65094,White,Straight Sideswept Fringe,Dark Brown,,Khaki Oxford with Buttons,Blue Denim,White Canvas Sneaker with White Sole,,,Black Books,,Lunchbox
65095,White,Short Coil,Light Brown,,Navy Jumpsuit,,Brown Leather Shoes with Laces,,,,,Lunchbox
65096,White,Updo Bun,Black,Stubble,Navy Jumpsuit,,Black Suede Chelseas with Brown Sole,,,,,Black Leather Briefcase
65097,White,Buzz Cut,Black,Goatee,Navy Oxford with Buttons,Dark-Wash Denim,Brown Leather Shoes with Laces,,,Rosegold Aviators,,
65098,White,Short Afro Fade,Blonde,,Khaki Oxford with Tie and Pocket,Charcoal Slacks,White Canvas Sneaker with White Sole,Two Rings,,,,Lunchbox
65099,White,,Black,,Olive Oxford with Buttons,Light-Wash Denim,White Leather Sneaker with Grey Sole,,,Black Books,,
65100,White,,Light Brown,,Navy Blazer with Striped Shirt and No Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,,,,,
65101,White,Updo Bun,Black,,Red Longsleeve,Light-Wash Denim,Black Suede Chelseas with Brown Sole,Two Rings,,,Stud Earring,Black Smartphone
65102,White,Short Pixie,Black,,Navy Oxford with Tie and Pocket,Light-Wash Denim,Black Suede Chelseas with Brown Sole,,,,,Black Leather Briefcase
65103,White,Buzz Cut,Black,,Gray Oxford with Tie,Light-Wash Denim,Brown Leather Shoes with Laces,,Tan Workers Cap,Black Books,,Black Leather Briefcase
65104,White,Long Afro,Dark Brown,,Navy Oxford with Buttons,Dark-Wash Denim,White Leather Sneaker with Grey Sole,,,Black Books,,
65105,White,Medium Curly Bob,Blonde,,Tan Blazer with Off-White Shirt and No Tie,Khaki Slacks,White Canvas Sneaker with White Sole,,,Black Books,,
65106,White,Short Afro Fade,Dark Brown,Thin,Olve Cardigan with Tan Longsleeve Shirt,Navy Slacks,White Leather Sneaker with Grey Sole,,,,,Brown Leather Briefcase
65107,White,Buzz Cut,Black,,Navy Oxford with Tie,Navy Slacks,White Canvas Sneaker with White Sole,,,,Stud Earring,Black Leather Briefcase
65108,White,Medium Curly Bob,Blonde,,Khaki Oxford with Tie and Pocket,Light-Wash Denim,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
65109,White,Medium Curly Bob,Black,Thin,Blue Longsleeve,Gray Slacks,White Leather Sneaker with Grey Sole,,,Black Books,,
65110,White,Short Coil,Light Brown,,Light Gray Longsleeve,Dark-Wash Denim,Brown Leather Shoes with Laces,,,,,Black Smartphone
65111,White,Long Afro,Black,,Gray Jumpsuit,,Brown Leather Shoes with Laces,,,Black Books,,Black Leather Briefcase
65112,White,Low Ponytail,Black,,Navy Jumpsuit,,Black Suede Chelseas with Brown Sole,Two Rings,,,,Brown Leather Briefcase
65113,White,Short Coil,Dark Brown,,Light Gray Longsleeve,Dark-Wash Denim,Brown Leather Shoes with Laces,Two Rings,,,Stud Earring,Black Leather Briefcase
65114,White,,Dark Brown,Stubble,Olive Oxford with Buttons,Light-Wash Denim,Tan Suede Workboot with Tan Sole,,,,,Brown Leather Briefcase
65115,White,Short Coil,Light Brown,Mustache,Navy Blazer with Striped Shirt and No Tie,Gray Slacks,Brown Leather Shoes with Laces,,,Black Books,Stud Earring,Black Smartphone
65116,White,Long Messy,Light Brown,Thin,Khaki Oxford with Buttons,Blue Denim,Black Leather Shoes with Laces,,,,,Black Leather Briefcase
65117,White,Short Coil,Dark Brown,,Khaki Oxford with Tie and Pocket,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,Black Leather Briefcase
65118,White,Straight Sideswept Fringe,Black,,Navy Oxford with Tie and Pocket,Khaki Slacks,Tan Suede Workboot with Tan Sole,Two Rings,,,,Black Leather Briefcase
65119,White,Updo Bun,Light Grey,,Gray Oxford with Buttons,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,Black Smartphone
65120,White,Short Pixie,Blonde,Goatee,Tan Blazer with Off-White Shirt and Tan Tie,Navy Slacks,White Canvas Sneaker with White Sole,,,,Stud Earring,Black Leather Briefcase
65121,White,Medium Curly Bob,Blonde,,Khaki Jumpsuit,,White Canvas Sneaker with White Sole,Two Rings,,Black Books,,Black Smartphone
65122,White,Short Messy,Dark Brown,,Navy Oxford with Buttons,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,,,Black Leather Briefcase
65123,White,Short Coil,Black,Thin,Navy Oxford with Tie,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,Black Books,,Black Leather Briefcase
65124,White,Straight Sideswept Fringe,Blonde,,Navy Blazer with Striped Shirt and Navy Tie,Navy Slacks,Black Suede Chelseas with Brown Sole,Two Rings,,Silver Aviators,,Lunchbox
65125,White,,Light Brown,Mustache,Olive Cardigan with Beige Oxford Shirt,Dark-Wash Denim,White Canvas Sneaker with White Sole,Two Rings,Purple Workers Cap,,,
65126,White,Short Pixie,Light Brown,,Olive Oxford with Pocket,Light-Wash Denim,Brown Leather Shoes with Laces,,,,,Black Leather Briefcase
65127,White,Short Pixie,Dark Brown,Thin,Light Gray Longsleeve,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,,,,,
65128,White,Medium Curly Bob,Light Brown,,Charcoal Blazer with Light Blue Shirt and Black Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,,,Black Books,,Black Smartphone
65129,White,Short Pixie,Black,,Olive Oxford with Pocket,Light-Wash Denim,White Leather Sneaker with Grey Sole,,,Black Books,,Lunchbox
65130,White,Buzz Cut,Light Brown,Stubble,Navy Jumpsuit,,Redbrown Leather Workboot with Brown Sole,,Tan Workers Cap,,,
65131,White,Short Coil,Black,,Khaki Oxford with Pocket,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,,,,Stud Earring,
65132,White,Buzz Cut,Dark Brown,Goatee,Blue Longsleeve,Navy Slacks,Black Suede Chelseas with Brown Sole,,,,,
65133,White,Short Messy,Black,,Navy Blazer with Striped Shirt and No Tie,Blue Denim,Brown Leather Shoes with Laces,Two Rings,,,Stud Earring,Black Smartphone
65134,White,Straight Sideswept Fringe,Light Brown,Mustache,Khaki Oxford with Buttons,Navy Slacks,White Leather Sneaker with Grey Sole,,,Black Books,,Black Leather Briefcase
65135,White,Short Coil,Auburn,,Olive Oxford with Tie and Pocket,Charcoal Slacks,Tan Suede Workboot with Tan Sole,Two Rings,,,,
65136,White,Medium Curly Bob,Auburn,Stubble,Khaki Oxford with Tie,Blue Denim,White Canvas Sneaker with White Sole,,,,,
65137,White,Short Coil,Black,Stubble,Olive Oxford with Tie and Pocket,Khaki Slacks,Tan Suede Workboot with Tan Sole,,,,,Black Smartphone
65138,White,Straight Sideswept Fringe,Light Brown,Goatee,Olive Cardigan with Beige Oxford Shirt,Navy Slacks,Black Leather Shoes with Laces,Two Rings,,,,
65139,White,,Dark Brown,Stubble,Dark Gray Cardigan with Light Gray Longsleeve Shirt,Navy Slacks,Redbrown Leather Workboot with Brown Sole,,,,,
65140,White,Straight Sideswept Fringe,Light Brown,,Khaki Oxford with Pocket,Charcoal Slacks,Black Leather Shoes with Laces,,,,Stud Earring,
65141,White,Short Pixie,Light Brown,Stubble,Navy Blazer with Striped Shirt and Navy Tie,Blue Denim,Brown Leather Shoes with Laces,,,,,Black Smartphone
65142,White,Long Messy,Auburn,Stubble,Blue Longsleeve,Navy Slacks,Brown Leather Shoes with Laces,,,,,Light Blue Smartphone
65143,White,Short Messy,Dark Brown,,Navy Oxford with Tie,Gray Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,Brown Leather Briefcase
65144,White,Buzz Cut,Light Brown,Thin,Charcoal Blazer with Light Blue Shirt and Black Tie,Blue Denim,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
65145,White,Updo Bun,Light Brown,,Gray Oxford with Tie,Khaki Slacks,Black Suede Chelseas with Brown Sole,Two Rings,,Black Books,,
65146,White,Short Pixie,Light Brown,,Navy Oxford with Tie and Pocket,Light-Wash Denim,Tan Suede Workboot with Tan Sole,Two Rings,,,,Black Smartphone
65147,White,,Black,,Navy Oxford with Buttons,Light-Wash Denim,White Canvas Sneaker with White Sole,,,Silver Aviators,,Brown Leather Briefcase
65148,White,Buzz Cut,Auburn,Stubble,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,White Canvas Sneaker with White Sole,,Purple Workers Cap,,,Brown Leather Briefcase
65149,White,Long Straight Bangs,Black,,Navy Oxford with Pocket,Navy Slacks,Brown Leather Shoes with Laces,,,,,Black Smartphone
65150,White,Medium Curly Bob,Black,Beard,Dark Gray Cardigan with Light Gray Longsleeve Shirt,Khaki,White Canvas Sneaker with White Sole,,,Black Books,,Brown Leather Briefcase
65151,White,Buzz Cut,Light Brown,,Red Longsleeve,Light-Wash Denim,Brown Leather Shoes with Laces,,Tan Workers Cap,,Stud Earring,
65152,White,Low Ponytail,Black,,Olive Oxford with Buttons,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,
65153,White,Short Afro Fade,Light Brown,Thin,Navy Oxford with Pocket,Gray Slacks,Redbrown Leather Workboot with Brown Sole,,,,,
65154,White,Short Messy,Black,,Khaki Oxford with Tie,Blue Denim,Black Leather Shoes with Laces,Two Rings,,,,
65155,White,Straight Sideswept Fringe,Black,,Khaki Oxford with Pocket,Gray Slacks,White Leather Sneaker with Grey Sole,,,Black Books,,Brown Leather Briefcase
65156,White,Buzz Cut,Black,,Dark Gray Longsleeve,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,Purple Workers Cap,Black Books,,Black Leather Briefcase
65157,White,Short Updo,Black,,Olive Oxford with Buttons,Gray Slacks,White Canvas Sneaker with White Sole,,,,,Lunchbox
65158,White,Short Pixie,Black,,Blue Longsleeve,Blue Denim,Black Suede Chelseas with Brown Sole,Two Rings,,,,Black Smartphone
65159,White,Short Messy,Black,Stubble,Dark Gray Cardigan with Light Gray Longsleeve Shirt,Charcoal Slacks,Tan Suede Workboot with Tan Sole,Two Rings,,,,Black Smartphone
65160,White,Short Afro Fade,Light Grey,,Blue Longsleeve,Gray Slacks,Tan Suede Workboot with Tan Sole,,,Black Books,,Blue Lunchbox
65161,White,Short Messy,Dark Brown,,Brown Cardigan with Off-White Longsleeve Shirt,Navy Slacks,Black Leather Shoes with Laces,Two Rings,,,,
65162,White,Short Messy,Black,,Light Gray Longsleeve,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,,,,
65163,White,Long Messy,Light Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Gray Slacks,White Leather Sneaker with Grey Sole,,,,,Black Leather Briefcase
65164,White,Straight Sideswept Fringe,Black,,Dark Gray Longsleeve,Dark-Wash Denim,White Leather Sneaker with Grey Sole,,,Silver Aviators,,Lunchbox
65165,White,Straight Sideswept Fringe,Black,,Navy Oxford with Pocket,Blue Denim,Brown Leather Shoes with Laces,,,Black Books,,Brown Leather Briefcase
65166,White,Short Messy,Auburn,,Navy Oxford with Buttons,Khaki Slacks,Black Leather Shoes with Laces,,,,,Black Smartphone
65167,White,Long Messy,Light Brown,,Blue Longsleeve,Light-Wash Denim,Tan Suede Workboot with Tan Sole,,,,,Black Leather Briefcase
65168,White,Short Messy,Light Brown,,Gray Oxford with Pocket,Charcoal Slacks,Black Leather Shoes with Laces,Ring One Blue,,Black Books,,
65169,White,Short Pixie,Black,Stubble,Navy Oxford with Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,Black Leather Briefcase
65170,White,,Auburn,Stubble,Light Gray Longsleeve,Gray Slacks,Brown Leather Shoes with Laces,Two Rings,,,Stud Earring,Black Leather Briefcase
65171,White,Medium Curly Bob,Black,Stubble,Denim Jumpsuit,,White Canvas Sneaker with White Sole,Two Rings,,Black Books,,Black Leather Briefcase
65172,White,Short Afro Fade,Black,Stubble,Olive Oxford with Buttons,Khaki Slacks,Black Leather Shoes with Laces,,,,,Brown Leather Briefcase
65173,White,,Auburn,Stubble,Khaki Oxford with Tie,Gray Slacks,Black Leather Shoes with Laces,,Navy Blue Workers Cap,,,Black Leather Briefcase
65174,White,Long Straight Bangs,Black,,Navy Blazer with Striped Shirt and No Tie,Khaki Slacks,Black Suede Chelseas with Brown Sole,,,Rosegold Aviators,,
65175,White,Buzz Cut,Black,,Charcoal Blazer with Light Blue Shirt and No Tie,Khaki Slacks,Tan Suede Workboot with Tan Sole,,,,Stud Earring,Black Leather Briefcase
65176,White,Buzz Cut,Black,,Light Gray Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Black Smartphone
65177,White,Short Coil,Dark Brown,,Navy Oxford with Buttons,Charcoal Slacks,Black Leather Shoes with Laces,,,Silver Aviators,,Black Leather Briefcase
65178,White,Updo Bun,Black,,Gray Jumpsuit,,Redbrown Leather Workboot with Brown Sole,,,,,Black Smartphone
65179,White,Short Afro Fade,Black,,Denim Jumpsuit,,Brown Leather Shoes with Laces,,,Black Books,,Black Smartphone
65180,White,Short Afro Fade,Dark Brown,Goatee,Light Gray Longsleeve,Khaki,Black Suede Chelseas with Brown Sole,,,,Stud Earring,
65181,White,Short Afro Fade,Light Brown,,Tan Blazer with Off-White Shirt and No Tie,Blue Denim,White Canvas Sneaker with White Sole,,,Rosegold Aviators,,Black Smartphone
