,Background,Hair Style,Hair Color,Facial Hair,Top,Bottom,Footwear,Ring,Headwear,Glasses,Piercings,Accessories
15042,White,Low Ponytail,Dark Brown,,Olve Cardigan with Tan Longsleeve Shirt,Navy Slacks,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
15043,White,Straight Sideswept Fringe,Black,,Dark Gray Longsleeve,Khaki,Brown Leather Shoes with Laces,Two Rings,,,,Black Leather Briefcase
15044,White,Straight Sideswept Fringe,Blonde,Goatee,Light Gray Longsleeve,Khaki Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,
15045,White,Short Messy,Dark Brown,,Blue Longsleeve,Gray Slacks,Redbrown Leather Workboot with Brown Sole,,,Black Books,,Brown Leather Briefcase
15046,White,Buzz Cut,Light Brown,,Navy Blazer with Striped Shirt and Navy Tie,Gray Slacks,Redbrown Leather Workboot with Brown Sole,,Tan Workers Cap,Black Books,,Lunchbox
15047,White,Medium Curly Bob,Light Brown,,Brown Cardigan with Beigse Oxford Shirt,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,Rosegold Aviators,,
15048,White,Short Coil,Black,,Olive Oxford with Buttons,Khaki Slacks,Brown Leather Shoes with Laces,,,,,Blue Lunchbox
15049,White,Short Afro Fade,Blonde,,Brown Cardigan with Light Gray Oxford Shirt,Light-Wash Denim,Black Suede Chelseas with Brown Sole,,,,,
15050,White,Short Afro Fade,Black,,Blue Longsleeve,Khaki Slacks,White Canvas Sneaker with White Sole,,,Silver Aviators,,Black Smartphone
15051,White,Short Afro Fade,Dark Brown,,Navy Jumpsuit,,White Leather Sneaker with Grey Sole,,,,,Lunchbox
15052,White,,Black,Stubble,Gray Blazer with Black Shirt and Gray Tie,Blue Denim,Redbrown Leather Workboot with Brown Sole,,,Rosegold Aviators,,Black Smartphone
15053,White,Short Messy,Black,,Blue Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Lunchbox
15054,White,Short Afro Fade,Black,,Navy Oxford with Tie,Navy Slacks,White Canvas Sneaker with White Sole,,,,,
15055,White,Short Updo,Black,,Navy Oxford with Buttons,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,,Silver Aviators,,
15056,White,Short Messy,Light Brown,,Light Gray Longsleeve,Gray Slacks,Brown Leather Shoes with Laces,,,Black Books,,Brown Leather Briefcase
15057,White,,Blonde,,Light Gray Cardigan with Light Gray Longsleeve Shirt,Navy Slacks,Black Leather Shoes with Laces,,Purple Workers Cap,Black Books,,Brown Leather Briefcase
15058,White,Updo Bun,Dark Brown,,Light Gray Longsleeve,Charcoal Slacks,Black Leather Shoes with Laces,,,Silver Aviators,,Black Smartphone
15059,White,Medium Curly Bob,Light Brown,,Khaki Oxford with Buttons,Gray Slacks,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
15060,White,Buzz Cut,Blonde,Goatee,Khaki Oxford with Pocket,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,,Purple Workers Cap,Black Books,,Black Leather Briefcase
15061,White,Short Coil,Dark Brown,,Khaki Oxford with Pocket,Dark-Wash Denim,Redbrown Leather Workboot with Brown Sole,,,Black Books,,Black Leather Briefcase
15062,White,Medium Curly Bob,Dark Brown,,Tan Blazer with Off-White Shirt and No Tie,Navy Slacks,White Leather Sneaker with Grey Sole,Two Rings,,,,Black Leather Briefcase
15063,White,Short Coil,Dark Brown,,Light Gray Cardigan with Beige Longsleeve Shirt,Charcoal Slacks,White Canvas Sneaker with White Sole,Two Rings,,Black Books,,
15064,White,Long Messy,Blonde,,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,Rosegold Aviators,,Blue Lunchbox
15065,White,,Black,,Khaki Oxford with Pocket,Charcoal Slacks,White Leather Sneaker with Grey Sole,,Navy Blue Workers Cap,Black Books,,Black Leather Briefcase
15066,White,,Light Grey,,Navy Oxford with Tie and Pocket,Light-Wash Denim,Black Suede Chelseas with Brown Sole,,Tan Workers Cap,,,Black Smartphone
15067,White,Buzz Cut,Black,,Dark Gray Cardigan with Tan Oxford Shirt,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,,Stud Earring,Black Leather Briefcase
15068,White,,Auburn,,Charcoal Blazer with Light Blue Shirt and Black Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,,Tan Workers Cap,,,Black Leather Briefcase
15069,White,Short Coil,Light Grey,,Navy Blazer with Striped Shirt and No Tie,Navy Slacks,Black Leather Shoes with Laces,Ring One Blue,,,,Brown Leather Briefcase
15070,White,Short Afro Fade,Dark Brown,,Navy Blazer with Striped Shirt and No Tie,Dark-Wash Denim,Black Leather Shoes with Laces,,,Black Books,,Black Leather Briefcase
15071,White,Buzz Cut,Light Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,,Tan Workers Cap,,,Black Smartphone
15072,White,Short Pixie,Light Brown,,Navy Jumpsuit,,Brown Leather Shoes with Laces,,,,,
15073,White,Short Pixie,Dark Brown,,Brown Cardigan with Off-White Longsleeve Shirt,Gray Slacks,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
15074,White,Straight Sideswept Fringe,Light Brown,,Gray Oxford with Tie,Navy Slacks,Black Suede Chelseas with Brown Sole,,,Rosegold Aviators,,
15075,White,,Blonde,,Navy Blazer with Striped Shirt and No Tie,Navy Slacks,White Canvas Sneaker with White Sole,,,Silver Aviators,,Blue Lunchbox
15076,White,Low Ponytail,Black,,Olive Oxford with Pocket,Gray Slacks,Redbrown Leather Workboot with Brown Sole,Ring One Blue,,,,Lunchbox
15077,White,Straight Sideswept Fringe,Dark Brown,Mustache,Light Gray Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
15078,White,Low Ponytail,Blonde,,Khaki Oxford with Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,Black Smartphone
15079,White,,Dark Brown,Beard,Khaki Oxford with Tie,Navy Slacks,Black Leather Shoes with Laces,Two Rings,Tan Workers Cap,,,
15080,White,Short Coil,Black,,Brown Cardigan with Tan Longsleeve Shirt,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,,,Brown Leather Briefcase
15081,White,Low Ponytail,Light Brown,,Navy Oxford with Pocket,Charcoal Slacks,Black Leather Shoes with Laces,,,Silver Aviators,,Brown Leather Briefcase
15082,White,Long Messy,Light Brown,,Gray Blazer with Black Shirt and Gray Tie,Gray Slacks,Black Leather Shoes with Laces,,,,,Brown Leather Briefcase
15083,White,Short Pixie,Light Brown,,Blue Longsleeve,Light-Wash Denim,Brown Leather Shoes with Laces,,,,,Black Smartphone
15084,White,Medium Curly Bob,Blonde,Thin,Gray Oxford with Buttons,Gray Slacks,White Leather Sneaker with Grey Sole,,,,,Brown Leather Briefcase
15085,White,Low Ponytail,Black,,Olive Cardigan with Light Gray Oxford Shirt,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,
15086,White,,Light Brown,,Olive Oxford with Buttons,Khaki Slacks,Brown Leather Shoes with Laces,,Tan Workers Cap,,Stud Earring,Brown Leather Briefcase
15087,White,,Dark Brown,,Tan Blazer with Off-White Shirt and No Tie,Gray Slacks,Redbrown Leather Workboot with Brown Sole,,,Rosegold Aviators,,Brown Leather Briefcase
15088,White,,Black,,Khaki Oxford with Tie and Pocket,Navy Slacks,Black Suede Chelseas with Brown Sole,,Tan Workers Cap,,Stud Earring,Brown Leather Briefcase
15089,White,Short Afro Fade,Auburn,,Navy Oxford with Pocket,Gray Slacks,White Canvas Sneaker with White Sole,,,,,Black Smartphone
15090,White,Short Afro Fade,Light Grey,,Navy Blazer with Striped Shirt and No Tie,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,,,Black Leather Briefcase
15091,White,Straight Sideswept Fringe,Dark Brown,,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,Lunchbox
15092,White,Long Messy,Dark Brown,Goatee,Dark Gray Longsleeve,Blue Denim,Black Leather Shoes with Laces,,,,,Brown Leather Briefcase
15093,White,Short Coil,Dark Brown,,Light Gray Cardigan with Tan Longsleeve Shirt,Charcoal Slacks,Tan Suede Workboot with Tan Sole,Two Rings,,,,Black Leather Briefcase
15094,White,Medium Curly Bob,Dark Brown,,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,
15095,White,Long Messy,Black,,Light Gray Longsleeve,Khaki Slacks,Black Leather Shoes with Laces,,,,,Black Smartphone
15096,White,Short Coil,Dark Brown,,Navy Blazer with Striped Shirt and No Tie,Khaki,Brown Leather Shoes with Laces,,,,,
15097,White,Long Messy,Black,,Olive Oxford with Buttons,Navy Slacks,White Canvas Sneaker with White Sole,,,Rosegold Aviators,,Brown Leather Briefcase
15098,White,Short Pixie,Light Grey,,Navy Blazer with Striped Shirt and No Tie,Khaki Slacks,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
15099,White,Updo Bun,Light Brown,,Gray Oxford with Tie and Pocket,Charcoal Slacks,Brown Leather Shoes with Laces,,,,Stud Earring,Blue Lunchbox
15100,White,Straight Sideswept Fringe,Light Brown,,Olive Oxford with Pocket,Navy Slacks,Tan Suede Workboot with Tan Sole,,,Silver Aviators,,
15101,White,Medium Curly Bob,Blonde,,Charcoal Blazer with Light Blue Shirt and Black Tie,Gray Slacks,Tan Suede Workboot with Tan Sole,Two Rings,,Rosegold Aviators,,Black Smartphone
15102,White,Low Ponytail,Light Brown,,Gray Oxford with Tie,Blue Denim,White Leather Sneaker with Grey Sole,,,Silver Aviators,,
15103,White,Short Messy,Black,Goatee,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,Black Leather Briefcase
15104,White,Short Messy,Black,,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,
15105,White,Short Pixie,Dark Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Dark-Wash Denim,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
15106,White,,Black,Goatee,Navy Jumpsuit,,Tan Suede Workboot with Tan Sole,,Navy Blue Workers Cap,,,Black Leather Briefcase
15107,White,,Black,,Charcoal Blazer with Light Blue Shirt and No Tie,Light-Wash Denim,Brown Leather Shoes with Laces,,Navy Blue Workers Cap,,,
15108,White,Long Straight Bangs,Dark Brown,,Dark Gray Cardigan with Beige Oxford Shirt,Khaki Slacks,Tan Suede Workboot with Tan Sole,Two Rings,,,,Brown Leather Briefcase
15109,White,Low Ponytail,Light Brown,,Navy Oxford with Tie,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,,,,
15110,White,Short Coil,Light Brown,,Olive Oxford with Tie,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,,Silver Aviators,,
15111,White,Straight Sideswept Fringe,Dark Brown,,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,Black Books,Stud Earring,
15112,White,Short Updo,Blonde,,Gray Blazer with Black Shirt and Gray Tie,Charcoal Slacks,White Leather Sneaker with Grey Sole,Two Rings,,Black Books,,Light Blue Smartphone
15113,White,Straight Sideswept Fringe,Dark Brown,,Navy Blazer with Striped Shirt and No Tie,Dark-Wash Denim,Brown Leather Shoes with Laces,,,Silver Aviators,,
15114,White,Short Messy,Dark Brown,,Light Gray Longsleeve,Navy Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,
15115,White,Short Messy,Dark Brown,Goatee,Brown Cardigan with Tan Oxford Shirt,Navy Slacks,White Leather Sneaker with Grey Sole,,,,,
15116,White,Short Messy,Light Brown,Mustache,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,Black Leather Shoes with Laces,,,Black Books,,Black Leather Briefcase
15117,White,Long Messy,Black,,Charcoal Blazer with Light Blue Shirt and No Tie,Dark-Wash Denim,Brown Leather Shoes with Laces,,,,,
15118,White,Straight Sideswept Fringe,Light Brown,Mustache,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,,,Rosegold Aviators,,Blue Lunchbox
15119,White,,Light Grey,,Dark Gray Longsleeve,Navy Slacks,Brown Leather Shoes with Laces,,Tan Workers Cap,Black Books,Stud Earring,Black Smartphone
15120,White,Buzz Cut,Blonde,Thin,Navy Blazer with Striped Shirt and No Tie,Blue Denim,Brown Leather Shoes with Laces,,Tan Workers Cap,,,
15121,White,Short Updo,Black,,Light Gray Cardigan with Light Gray Longsleeve Shirt,Dark-Wash Denim,White Canvas Sneaker with White Sole,,,Black Books,,
15122,White,Long Messy,Blonde,,Navy Blazer with Striped Shirt and Navy Tie,Gray Slacks,Tan Suede Workboot with Tan Sole,,,Black Books,,Lunchbox
15123,White,Buzz Cut,Light Brown,,Olive Oxford with Pocket,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,,,Black Smartphone
15124,White,Short Coil,Black,,Dark Gray Cardigan with Tan Longsleeve Shirt,Light-Wash Denim,Black Leather Shoes with Laces,,,,,Brown Leather Briefcase
15125,White,Short Afro Fade,Dark Brown,,Light Gray Longsleeve,Navy Slacks,Redbrown Leather Workboot with Brown Sole,Two Rings,,,,
15126,White,Straight Sideswept Fringe,Black,Goatee,Olive Oxford with Buttons,Blue Denim,Black Leather Shoes with Laces,,,,,
15127,White,,Dark Brown,Thin,Khaki Oxford with Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,,,Rosegold Aviators,,Black Smartphone
15128,White,Medium Curly Bob,Light Brown,,Khaki Oxford with Tie and Pocket,Navy Slacks,White Canvas Sneaker with White Sole,,,,,Black Smartphone
15129,White,Short Afro Fade,Dark Brown,,Navy Oxford with Tie and Pocket,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,Black Smartphone
15130,White,Short Afro Fade,Blonde,,Khaki Oxford with Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,Stud Earring,Black Leather Briefcase
15131,White,Short Updo,Black,Stubble,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,
15132,White,Short Messy,Dark Brown,,Charcoal Blazer with Light Blue Shirt and Black Tie,Khaki,White Leather Sneaker with Grey Sole,,,,,Brown Leather Briefcase
15133,White,Short Pixie,Light Grey,,Tan Blazer with Off-White Shirt and No Tie,Gray Slacks,Tan Suede Workboot with Tan Sole,,,,,
15134,White,Long Afro,Black,Mustache,Dark Gray Cardigan with Beige Longsleeve Shirt,Navy Slacks,Black Suede Chelseas with Brown Sole,,,,,Black Smartphone
15135,White,Updo Bun,Light Brown,,Blue Longsleeve,Navy Slacks,Redbrown Leather Workboot with Brown Sole,,,,,Brown Leather Briefcase
15136,White,Straight Sideswept Fringe,Dark Brown,,Light Gray Cardigan with Light Gray Oxford Shirt,Charcoal Slacks,White Canvas Sneaker with White Sole,Two Rings,,,,Black Smartphone
15137,White,Short Messy,Dark Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Gray Slacks,Brown Leather Shoes with Laces,,,Black Books,Stud Earring,
15138,White,Low Ponytail,Blonde,,Navy Oxford with Buttons,Gray Slacks,Brown Leather Shoes with Laces,,,,,
15139,White,Short Messy,Blonde,Goatee,Navy Blazer with Striped Shirt and Navy Tie,Khaki Slacks,Black Suede Chelseas with Brown Sole,,,,,Lunchbox
15140,White,Straight Sideswept Fringe,Dark Brown,Stubble,Gray Blazer with Black Shirt and No Tie,Dark-Wash Denim,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
15141,White,Short Afro Fade,Dark Brown,Thin,Light Gray Cardigan with Beige Oxford Shirt,Khaki Slacks,Black Leather Shoes with Laces,,,,,
15142,White,Short Messy,Black,,Navy Oxford with Buttons,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,
15143,White,Short Afro Fade,Light Brown,,Red Longsleeve,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,,,
15144,White,Buzz Cut,Blonde,,Red Longsleeve,Charcoal Slacks,White Canvas Sneaker with White Sole,,,Silver Aviators,,Black Smartphone
15145,White,Low Ponytail,Light Brown,,Khaki Oxford with Tie,Blue Denim,Brown Leather Shoes with Laces,,,,,
15146,White,Long Messy,Light Grey,,Blue Longsleeve,Dark-Wash Denim,Black Leather Shoes with Laces,,,,,Black Leather Briefcase
15147,White,Short Pixie,Black,,Dark Gray Longsleeve,Light-Wash Denim,Black Leather Shoes with Laces,,,,,Black Smartphone
15148,White,,Blonde,,Dark Gray Cardigan with Beige Longsleeve Shirt,Dark-Wash Denim,Black Leather Shoes with Laces,,Tan Workers Cap,,,Black Smartphone
15149,White,Short Coil,Light Grey,,Brown Cardigan with Light Gray Longsleeve Shirt,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,,,Black Leather Briefcase
15150,White,Buzz Cut,Black,,Olive Oxford with Buttons,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,Tan Workers Cap,,,
15151,White,Short Updo,Auburn,Stubble,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,Lunchbox
15152,White,Short Messy,Blonde,Stubble,Olive Oxford with Buttons,Navy Slacks,White Leather Sneaker with Grey Sole,,,,,Black Smartphone
15153,White,,Black,Stubble,Dark Gray Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,,Navy Blue Workers Cap,Black Books,,Brown Leather Briefcase
15154,White,Short Coil,Blonde,Stubble,Light Gray Cardigan with Light Gray Oxford Shirt,Light-Wash Denim,Brown Leather Shoes with Laces,,,Black Books,,Black Smartphone
15155,White,Updo Bun,Black,Goatee,Tan Blazer with Off-White Shirt and No Tie,Light-Wash Denim,White Canvas Sneaker with White Sole,,,,,
15156,White,,Black,Stubble,Navy Blazer with Striped Shirt and Navy Tie,Navy Slacks,Brown Leather Shoes with Laces,,Tan Workers Cap,,,Black Leather Briefcase
15157,White,Short Afro Fade,Light Grey,,Charcoal Blazer with Light Blue Shirt and No Tie,Khaki,Tan Suede Workboot with Tan Sole,,,,,
15158,White,Long Straight Bangs,Light Brown,,Navy Oxford with Tie,Light-Wash Denim,Black Suede Chelseas with Brown Sole,,,Black Books,,Black Smartphone
15159,White,Short Pixie,Black,,Navy Oxford with Buttons,Navy Slacks,White Canvas Sneaker with White Sole,,,,,Lunchbox
15160,White,Straight Sideswept Fringe,Blonde,Stubble,Gray Blazer with Black Shirt and No Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,,,,,Black Smartphone
15161,White,,Dark Brown,,Light Gray Longsleeve,Dark-Wash Denim,Brown Leather Shoes with Laces,,,Black Books,,Lunchbox
15162,White,Long Messy,Black,,Blue Longsleeve,Navy Slacks,Black Leather Shoes with Laces,,,Black Books,,Brown Leather Briefcase
15163,White,Short Messy,Light Brown,,Blue Longsleeve,Light-Wash Denim,White Canvas Sneaker with White Sole,,,,,Black Leather Briefcase
15164,White,Short Messy,Dark Brown,,Gray Blazer with Black Shirt and Gray Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,Black Books,,Black Leather Briefcase
15165,White,,Light Grey,,Charcoal Blazer with Light Blue Shirt and Black Tie,Gray Slacks,White Leather Sneaker with Grey Sole,,,Rosegold Aviators,,Brown Leather Briefcase
15166,White,Medium Curly Bob,Auburn,,Charcoal Blazer with Light Blue Shirt and No Tie,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,,,,Lunchbox
15167,White,Short Pixie,Black,,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,Silver Aviators,,
15168,White,Short Afro Fade,Dark Brown,,Navy Jumpsuit,,White Leather Sneaker with Grey Sole,,,,,Lunchbox
15169,White,Short Pixie,Dark Brown,,Navy Oxford with Buttons,Charcoal Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,Black Smartphone
15170,White,Short Pixie,Light Brown,,Dark Gray Longsleeve,Dark-Wash Denim,Redbrown Leather Workboot with Brown Sole,,,,,Black Leather Briefcase
15171,White,Long Messy,Auburn,,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,,,
15172,White,Long Afro,Black,,Blue Longsleeve,Blue Denim,Black Suede Chelseas with Brown Sole,,,,Stud Earring,
15173,White,Short Updo,Light Brown,Thin,Olive Oxford with Tie,Navy Slacks,White Canvas Sneaker with White Sole,,,,,Black Smartphone
15174,White,Short Updo,Dark Brown,,Khaki Oxford with Tie,Navy Slacks,Black Leather Shoes with Laces,,,,,
15175,White,Short Updo,Blonde,Thin,Dark Gray Cardigan with Tan Longsleeve Shirt,Khaki,White Canvas Sneaker with White Sole,,,,,
15176,White,Long Straight Bangs,Black,,Olive Cardigan with Light Gray Longsleeve Shirt,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
15177,White,Medium Curly Bob,Light Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,White Canvas Sneaker with White Sole,Two Rings,,,,
15178,White,Short Pixie,Light Grey,,Khaki Oxford with Pocket,Gray Slacks,White Leather Sneaker with Grey Sole,,,Black Books,Stud Earring,Brown Leather Briefcase
