,Background,Hair Style,Hair Color,Facial Hair,Top,Bottom,Footwear,Ring,Headwear,Glasses,Piercings,Accessories
60026,White,Short Pixie,Black,,Dark Gray Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,,,,,
60027,White,Short Afro Fade,Black,,Gray Blazer with Black Shirt and Gray Tie,Navy Slacks,Tan Suede Workboot with Tan Sole,,,Rosegold Aviators,,
60028,White,Short Updo,Blonde,,Gray Blazer with Black Shirt and Gray Tie,Light-Wash Denim,Black Suede Chelseas with Brown Sole,,,,,Light Blue Smartphone
60029,White,Long Afro,Dark Brown,,Khaki Jumpsuit,,Brown Leather Shoes with Laces,,,,Stud Earring,Brown Leather Briefcase
60030,White,Long Straight Bangs,Dark Brown,,Tan Blazer with Off-White Shirt and Tan Tie,Navy Slacks,White Canvas Sneaker with White Sole,,,Rosegold Aviators,,Black Smartphone
60031,White,,Dark Brown,,Gray Blazer with Black Shirt and No Tie,Gray Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,Black Leather Briefcase
60032,White,Medium Curly Bob,Auburn,,Khaki Oxford with Tie and Pocket,Navy Slacks,White Canvas Sneaker with White Sole,,,Black Books,,
60033,White,,Light Brown,,Gray Blazer with Black Shirt and No Tie,Navy Slacks,Redbrown Leather Workboot with Brown Sole,,Purple Workers Cap,,,
60034,White,Short Messy,Blonde,Beard,Olive Oxford with Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
60035,White,Short Coil,Blonde,,Gray Jumpsuit,,Brown Leather Shoes with Laces,Two Rings,,,,Lunchbox
60036,White,Long Messy,Light Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Tan Suede Workboot with Tan Sole,Two Rings,,Silver Aviators,,
60037,White,Short Afro Fade,Light Grey,,Navy Oxford with Buttons,Charcoal Slacks,Brown Leather Shoes with Laces,Two Rings,,Black Books,,Black Leather Briefcase
60038,White,,Dark Brown,Thin,Khaki Oxford with Tie and Pocket,Navy Slacks,Brown Leather Shoes with Laces,,Tan Workers Cap,,,Brown Leather Briefcase
60039,White,Short Coil,Light Brown,,Gray Oxford with Tie,Blue Denim,Tan Suede Workboot with Tan Sole,,,,,Black Smartphone
60040,White,Short Updo,Light Brown,,Light Gray Cardigan with Beige Oxford Shirt,Dark-Wash Denim,White Leather Sneaker with Grey Sole,,,,,Black Leather Briefcase
60041,White,Short Messy,Blonde,,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,Black Leather Shoes with Laces,,,,,Brown Leather Briefcase
60042,White,Low Ponytail,Auburn,,Navy Blazer with Striped Shirt and No Tie,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,,Black Books,,Brown Leather Briefcase
60043,White,Low Ponytail,Black,Stubble,Olive Oxford with Buttons,Khaki Slacks,Tan Suede Workboot with Tan Sole,,,Silver Aviators,,
60044,White,Short Coil,Light Brown,,Light Gray Longsleeve,Light-Wash Denim,Black Leather Shoes with Laces,,,,,
60045,White,Medium Curly Bob,Light Brown,Mustache,Blue Longsleeve,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,Lunchbox
60046,White,Short Coil,Black,,Navy Oxford with Pocket,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,
60047,White,Buzz Cut,Light Grey,,Tan Blazer with Off-White Shirt and No Tie,Light-Wash Denim,Black Suede Chelseas with Brown Sole,,,,,Black Smartphone
60048,White,Medium Curly Bob,Light Brown,,Navy Blazer with Striped Shirt and No Tie,Khaki Slacks,Tan Suede Workboot with Tan Sole,,,Silver Aviators,,Brown Leather Briefcase
60049,White,Short Pixie,Black,,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,Black Leather Shoes with Laces,Two Rings,,,Stud Earring,Lunchbox
60050,White,Short Afro Fade,Black,,Gray Blazer with Black Shirt and No Tie,Dark-Wash Denim,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
60051,White,,Blonde,Stubble,Olive Oxford with Buttons,Khaki Slacks,Tan Suede Workboot with Tan Sole,,Tan Workers Cap,,,
60052,White,Buzz Cut,Light Brown,Mustache,Khaki Jumpsuit,,Redbrown Leather Workboot with Brown Sole,,,Black Books,,Lunchbox
60053,White,Short Messy,Black,,Light Gray Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,,,Rosegold Aviators,,Brown Leather Briefcase
60054,White,Short Messy,Black,,Olive Cardigan with Light Gray Longsleeve Shirt,Navy Slacks,Black Suede Chelseas with Brown Sole,,,,,Black Leather Briefcase
60055,White,Low Ponytail,Black,,Khaki Oxford with Tie and Pocket,Charcoal Slacks,Black Leather Shoes with Laces,Two Rings,,,,Brown Leather Briefcase
60056,White,Short Messy,Light Grey,,Olive Oxford with Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,Black Smartphone
60057,White,Medium Curly Bob,Light Brown,,Charcoal Blazer with Light Blue Shirt and Black Tie,Navy Slacks,White Canvas Sneaker with White Sole,,,Silver Aviators,,Black Smartphone
60058,White,Short Afro Fade,Dark Brown,,Navy Oxford with Pocket,Khaki Slacks,White Leather Sneaker with Grey Sole,Two Rings,,,,Brown Leather Briefcase
60059,White,Straight Sideswept Fringe,Dark Brown,Mustache,Olive Oxford with Pocket,Dark-Wash Denim,White Canvas Sneaker with White Sole,,,,,Black Leather Briefcase
60060,White,Long Straight Bangs,Black,Goatee,Blue Longsleeve,Blue Denim,Tan Suede Workboot with Tan Sole,,,,,Black Smartphone
60061,White,Updo Bun,Black,,Navy Oxford with Pocket,Light-Wash Denim,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
60062,White,Short Pixie,Blonde,Stubble,Dark Gray Cardigan with Tan Longsleeve Shirt,Navy Slacks,Redbrown Leather Workboot with Brown Sole,,,,,Brown Leather Briefcase
60063,White,,Black,,Blue Longsleeve,Khaki,White Leather Sneaker with Grey Sole,,,Black Books,,Black Smartphone
60064,White,Buzz Cut,Black,,Navy Blazer with Striped Shirt and Navy Tie,Khaki,White Leather Sneaker with Grey Sole,,Navy Blue Workers Cap,,,
60065,White,,Light Grey,,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,,Purple Workers Cap,,,Black Smartphone
60066,White,Short Messy,Black,,Olive Cardigan with Off-White Longsleeve Shirt,Light-Wash Denim,White Canvas Sneaker with White Sole,,,,,Lunchbox
60067,White,Short Messy,Light Grey,Stubble,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,Lunchbox
60068,White,Buzz Cut,Light Grey,Mustache,Olive Oxford with Tie and Pocket,Blue Denim,Black Suede Chelseas with Brown Sole,,,Silver Aviators,,Black Smartphone
60069,White,Straight Sideswept Fringe,Black,Beard,Khaki Oxford with Tie,Khaki Slacks,White Canvas Sneaker with White Sole,,,Black Books,,Lunchbox
60070,White,Short Pixie,Black,,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,Black Smartphone
60071,White,,Light Brown,Goatee,Olive Oxford with Buttons,Blue Denim,Redbrown Leather Workboot with Brown Sole,,Navy Blue Workers Cap,Black Books,,
60072,White,Straight Sideswept Fringe,Light Brown,Thin,Navy Oxford with Buttons,Gray Slacks,Black Suede Chelseas with Brown Sole,Two Rings,,Silver Aviators,,
60073,White,Short Messy,Blonde,,Dark Gray Cardigan with Tan Longsleeve Shirt,Dark-Wash Denim,Brown Leather Shoes with Laces,,,,,Black Smartphone
60074,White,Short Pixie,Blonde,,Khaki Jumpsuit,,White Leather Sneaker with Grey Sole,,,,,Lunchbox
60075,White,Long Messy,Dark Brown,,Light Gray Cardigan with Beige Longsleeve Shirt,Khaki Slacks,White Leather Sneaker with Grey Sole,,,Rosegold Aviators,,
60076,White,Medium Curly Bob,Black,,Navy Blazer with Striped Shirt and No Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,,,,,Lunchbox
60077,White,Straight Sideswept Fringe,Light Brown,,Charcoal Blazer with Light Blue Shirt and Black Tie,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,,,,Brown Leather Briefcase
60078,White,,Dark Brown,,Tan Blazer with Off-White Shirt and Tan Tie,Navy Slacks,White Leather Sneaker with Grey Sole,,Purple Workers Cap,,,Black Leather Briefcase
60079,White,Long Straight Bangs,Black,,Tan Blazer with Off-White Shirt and No Tie,Dark-Wash Denim,Black Leather Shoes with Laces,,,,,Brown Leather Briefcase
60080,White,Short Messy,Black,,Dark Gray Cardigan with Beige Oxford Shirt,Charcoal Slacks,Black Leather Shoes with Laces,,,Silver Aviators,,
60081,White,Medium Curly Bob,Black,,Navy Jumpsuit,,Black Suede Chelseas with Brown Sole,,,,,Black Smartphone
60082,White,Updo Bun,Black,Stubble,Light Gray Cardigan with Light Gray Longsleeve Shirt,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,,Rosegold Aviators,,
60083,White,Buzz Cut,Dark Brown,,Dark Gray Longsleeve,Khaki Slacks,White Leather Sneaker with Grey Sole,,Tan Workers Cap,,,Brown Leather Briefcase
60084,White,Medium Curly Bob,Blonde,,Blue Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Lunchbox
60085,White,Low Ponytail,Light Grey,,Navy Oxford with Pocket,Navy Slacks,Black Suede Chelseas with Brown Sole,,,,Stud Earring,
60086,White,Short Pixie,Black,,Olive Oxford with Buttons,Gray Slacks,Brown Leather Shoes with Laces,Ring One Blue,,,,Black Smartphone
60087,White,Long Messy,Auburn,,Navy Oxford with Tie,Navy Slacks,Black Leather Shoes with Laces,,,,,Black Leather Briefcase
60088,White,Long Messy,Black,,Gray Oxford with Tie,Blue Denim,Brown Leather Shoes with Laces,,,,,Lunchbox
60089,White,Short Pixie,Blonde,,Light Gray Longsleeve,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,Lunchbox
60090,White,Short Afro Fade,Light Grey,,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,Black Leather Shoes with Laces,,,,,Black Leather Briefcase
60091,White,,Black,,Navy Oxford with Buttons,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,,,,,Black Smartphone
60092,White,Long Messy,Light Brown,,Olive Oxford with Buttons,Khaki,Brown Leather Shoes with Laces,,,Silver Aviators,,Black Leather Briefcase
60093,White,,Light Brown,,Navy Jumpsuit,,Black Suede Chelseas with Brown Sole,,,,Stud Earring,Blue Lunchbox
60094,White,Buzz Cut,Light Brown,Stubble,Navy Oxford with Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,Black Books,,
60095,White,Low Ponytail,Light Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Khaki,Brown Leather Shoes with Laces,,,,,
60096,White,Short Messy,Light Brown,,Olive Oxford with Pocket,Navy Slacks,Redbrown Leather Workboot with Brown Sole,,,Black Books,,Black Smartphone
60097,White,Low Ponytail,Light Brown,Thin,Gray Blazer with Black Shirt and No Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,,,Black Books,,Brown Leather Briefcase
60098,White,Low Ponytail,Light Grey,,Gray Oxford with Tie and Pocket,Khaki Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,Black Leather Briefcase
60099,White,Short Updo,Blonde,,Navy Oxford with Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,
60100,White,,Dark Brown,,Navy Jumpsuit,,Redbrown Leather Workboot with Brown Sole,,,Black Books,,
60101,White,Medium Curly Bob,Auburn,,Olive Oxford with Tie and Pocket,Navy Slacks,Tan Suede Workboot with Tan Sole,,,,,Brown Leather Briefcase
60102,White,Short Coil,Black,,Navy Blazer with Striped Shirt and No Tie,Khaki Slacks,Brown Leather Shoes with Laces,,,Black Books,,Black Leather Briefcase
60103,White,Low Ponytail,Light Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Khaki Slacks,White Canvas Sneaker with White Sole,,,Black Books,,
60104,White,Low Ponytail,Blonde,Stubble,Olive Oxford with Tie,Navy Slacks,Black Suede Chelseas with Brown Sole,,,,,
60105,White,Medium Curly Bob,Dark Brown,,Navy Blazer with Striped Shirt and Navy Tie,Dark-Wash Denim,Black Leather Shoes with Laces,,,Rosegold Aviators,,
60106,White,Short Coil,Dark Brown,,Olive Oxford with Buttons,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,Black Smartphone
60107,White,Buzz Cut,Light Grey,,Denim Jumpsuit,,White Canvas Sneaker with White Sole,,,Rosegold Aviators,,
60108,White,Straight Sideswept Fringe,Blonde,,Dark Gray Longsleeve,Light-Wash Denim,White Leather Sneaker with Grey Sole,,,Black Books,,Brown Leather Briefcase
60109,White,Buzz Cut,Dark Brown,Beard,Navy Oxford with Tie,Khaki Slacks,Black Leather Shoes with Laces,,,Black Books,,Black Smartphone
60110,White,Long Messy,Light Brown,,Navy Oxford with Buttons,Light-Wash Denim,Redbrown Leather Workboot with Brown Sole,,,Black Books,,Black Smartphone
60111,White,Short Pixie,Blonde,,Olive Oxford with Buttons,Light-Wash Denim,Black Suede Chelseas with Brown Sole,,,Black Books,Stud Earring,
60112,White,Low Ponytail,Blonde,Stubble,Olive Oxford with Tie,Khaki Slacks,Black Leather Shoes with Laces,,,,,
60113,White,Short Updo,Light Brown,,Light Gray Longsleeve,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,,,Lunchbox
60114,White,Buzz Cut,Light Brown,Stubble,Navy Oxford with Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,Black Books,,
60115,White,Long Messy,Light Brown,,Olive Oxford with Buttons,Khaki,Brown Leather Shoes with Laces,,,Silver Aviators,,Black Leather Briefcase
60116,White,Short Afro Fade,Dark Brown,,Red Longsleeve,Navy Slacks,Black Leather Shoes with Laces,,,,,Black Smartphone
60117,White,Short Pixie,Dark Brown,,Dark Gray Cardigan with Beige Oxford Shirt,Navy Slacks,Redbrown Leather Workboot with Brown Sole,,,Rosegold Aviators,,
60118,White,,Light Brown,,Navy Jumpsuit,,Black Suede Chelseas with Brown Sole,,,,Stud Earring,Blue Lunchbox
60119,White,,Black,,Navy Oxford with Buttons,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,,,,,Black Smartphone
60120,White,Short Coil,Black,Beard,Dark Gray Cardigan with Tan Oxford Shirt,Gray Slacks,Tan Suede Workboot with Tan Sole,,,,,Blue Lunchbox
60121,White,Short Afro Fade,Auburn,,Olive Oxford with Tie,Navy Slacks,White Leather Sneaker with Grey Sole,,,Black Books,,Black Smartphone
60122,White,Short Coil,Light Brown,Thin,Olive Oxford with Tie and Pocket,Dark-Wash Denim,White Leather Sneaker with Grey Sole,,,,,
60123,White,Low Ponytail,Light Brown,,Blue Longsleeve,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,
60124,White,Short Updo,Black,,Khaki Oxford with Pocket,Gray Slacks,Tan Suede Workboot with Tan Sole,Two Rings,,,,Lunchbox
60125,White,Long Messy,Light Brown,Stubble,Khaki Jumpsuit,,Tan Suede Workboot with Tan Sole,Two Rings,,Black Books,,
60126,White,Low Ponytail,Black,,Gray Oxford with Buttons,Navy Slacks,Black Leather Shoes with Laces,Two Rings,,,,Blue Lunchbox
60127,White,Buzz Cut,Black,,Dark Gray Longsleeve,Blue Denim,Tan Suede Workboot with Tan Sole,,,Silver Aviators,,Lunchbox
60128,White,Short Afro Fade,Blonde,,Khaki Oxford with Tie and Pocket,Gray Slacks,White Leather Sneaker with Grey Sole,Two Rings,,,Stud Earring,
60129,White,Buzz Cut,Blonde,Beard,Navy Blazer with Striped Shirt and No Tie,Blue Denim,White Canvas Sneaker with White Sole,,Tan Workers Cap,Black Books,,
60130,White,Long Afro,Black,,Gray Blazer with Black Shirt and No Tie,Navy Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,Black Leather Briefcase
60131,White,Short Coil,Blonde,,Gray Oxford with Buttons,Navy Slacks,White Leather Sneaker with Grey Sole,,,Silver Aviators,,Brown Leather Briefcase
60132,White,Short Afro Fade,Light Grey,,Navy Oxford with Pocket,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,,,Black Leather Briefcase
60133,White,Medium Curly Bob,Black,,Olive Oxford with Buttons,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,,,,Black Smartphone
60134,White,Buzz Cut,Auburn,,Navy Oxford with Buttons,Blue Denim,Redbrown Leather Workboot with Brown Sole,,Tan Workers Cap,,,Black Smartphone
60135,White,Short Updo,Light Brown,Goatee,Dark Gray Longsleeve,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,,,
60136,White,,Light Brown,Stubble,Gray Blazer with Black Shirt and No Tie,Navy Slacks,White Leather Sneaker with Grey Sole,,Tan Workers Cap,,,Black Smartphone
60137,White,Short Coil,Light Brown,Thin,Charcoal Blazer with Light Blue Shirt and Black Tie,Gray Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,Lunchbox
60138,White,Straight Sideswept Fringe,Auburn,Goatee,Navy Oxford with Tie,Light-Wash Denim,Black Suede Chelseas with Brown Sole,,,Silver Aviators,Stud Earring,Black Leather Briefcase
60139,White,Long Messy,Auburn,,Navy Blazer with Striped Shirt and No Tie,Khaki,Brown Leather Shoes with Laces,,,,,Black Leather Briefcase
60140,White,Straight Sideswept Fringe,Light Grey,Goatee,Light Gray Longsleeve,Khaki,White Leather Sneaker with Grey Sole,,,,,
60141,White,Short Pixie,Black,,Dark Gray Longsleeve,Navy Slacks,Black Suede Chelseas with Brown Sole,,,,,Brown Leather Briefcase
60142,White,Long Afro,Black,,Light Gray Longsleeve,Khaki,Black Leather Shoes with Laces,,,Black Books,,Black Smartphone
60143,White,Updo Bun,Light Grey,,Light Gray Longsleeve,Dark-Wash Denim,Black Leather Shoes with Laces,,,,,
60144,White,Medium Curly Bob,Dark Brown,,Red Longsleeve,Khaki Slacks,Black Leather Shoes with Laces,,,,,
60145,White,Short Messy,Black,,Light Gray Cardigan with Beige Longsleeve Shirt,Light-Wash Denim,Tan Suede Workboot with Tan Sole,,,Black Books,,Brown Leather Briefcase
60146,White,Straight Sideswept Fringe,Light Brown,,Charcoal Blazer with Light Blue Shirt and Black Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,,,,,
60147,White,Straight Sideswept Fringe,Dark Brown,,Denim Jumpsuit,,White Leather Sneaker with Grey Sole,,,,,
60148,White,Straight Sideswept Fringe,Blonde,,Charcoal Blazer with Light Blue Shirt and Black Tie,Dark-Wash Denim,Redbrown Leather Workboot with Brown Sole,,,Rosegold Aviators,,Brown Leather Briefcase
60149,White,Short Messy,Light Brown,,Navy Oxford with Buttons,Charcoal Slacks,Black Leather Shoes with Laces,Two Rings,,,,Brown Leather Briefcase
60150,White,Low Ponytail,Black,,Navy Oxford with Buttons,Dark-Wash Denim,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
60151,White,Updo Bun,Light Grey,,Light Gray Longsleeve,Dark-Wash Denim,White Leather Sneaker with Grey Sole,,,,,Black Leather Briefcase
60152,White,Long Messy,Black,,Blue Longsleeve,Navy Slacks,White Leather Sneaker with Grey Sole,,,Silver Aviators,,Black Smartphone
60153,White,Buzz Cut,Auburn,,Navy Blazer with Striped Shirt and Navy Tie,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,Two Rings,Navy Blue Workers Cap,,,Brown Leather Briefcase
60154,White,Short Pixie,Light Brown,Stubble,Gray Oxford with Tie,Dark-Wash Denim,Brown Leather Shoes with Laces,,,,,Black Smartphone
60155,White,Short Messy,Black,,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,Redbrown Leather Workboot with Brown Sole,,,Silver Aviators,,Blue Lunchbox
60156,White,Buzz Cut,Light Grey,Thin,Charcoal Blazer with Light Blue Shirt and No Tie,Khaki Slacks,Brown Leather Shoes with Laces,,Tan Workers Cap,,Stud Earring,Black Smartphone
60157,White,Medium Curly Bob,Black,,Olive Oxford with Pocket,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,Black Smartphone
60158,White,Short Messy,Light Brown,,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,Black Books,,Black Smartphone
60159,White,Straight Sideswept Fringe,Dark Brown,Stubble,Navy Blazer with Striped Shirt and No Tie,Navy Slacks,Black Leather Shoes with Laces,,,,,Black Leather Briefcase
60160,White,Medium Curly Bob,Blonde,Stubble,Navy Blazer with Striped Shirt and Navy Tie,Dark-Wash Denim,White Leather Sneaker with Grey Sole,,,Silver Aviators,,Blue Lunchbox
60161,White,Short Pixie,Dark Brown,,Light Gray Longsleeve,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,,,,,
60162,White,Short Coil,Dark Brown,Thin,Navy Jumpsuit,,Black Leather Shoes with Laces,,,Silver Aviators,,Lunchbox
60163,White,,Light Brown,Stubble,Navy Oxford with Pocket,Dark-Wash Denim,White Leather Sneaker with Grey Sole,,,Rosegold Aviators,,Black Leather Briefcase
60164,White,Straight Sideswept Fringe,Blonde,,Blue Longsleeve,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,,,Black Books,,
60165,White,Medium Curly Bob,Black,,Charcoal Blazer with Light Blue Shirt and Black Tie,Khaki Slacks,Black Leather Shoes with Laces,,,,,
60166,White,Buzz Cut,Black,,Gray Blazer with Black Shirt and No Tie,Gray Slacks,Brown Leather Shoes with Laces,,,,Stud Earring,Lunchbox
60167,White,Short Coil,Auburn,,Navy Blazer with Striped Shirt and Navy Tie,Gray Slacks,Brown Leather Shoes with Laces,Two Rings,,,,Brown Leather Briefcase
60168,White,Long Straight Bangs,Light Grey,Thin,Khaki Oxford with Buttons,Navy Slacks,Tan Suede Workboot with Tan Sole,,,,,Black Leather Briefcase
60169,White,Buzz Cut,Dark Brown,Beard,Dark Gray Longsleeve,Navy Slacks,Brown Leather Shoes with Laces,,Tan Workers Cap,,,Black Smartphone
60170,White,Short Coil,Dark Brown,,Khaki Oxford with Tie,Light-Wash Denim,Brown Leather Shoes with Laces,,,,,Black Smartphone
60171,White,Short Messy,Light Brown,,Olive Oxford with Pocket,Navy Slacks,White Canvas Sneaker with White Sole,Two Rings,,Black Books,,
60172,White,Low Ponytail,Black,,Khaki Oxford with Tie,Navy Slacks,Black Leather Shoes with Laces,,,Black Books,,Black Leather Briefcase
60173,White,Short Coil,Black,,Light Gray Cardigan with Tan Longsleeve Shirt,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,Stud Earring,Black Smartphone
60174,White,Short Messy,Dark Brown,,Light Gray Longsleeve,Charcoal Slacks,Black Leather Shoes with Laces,,,,Stud Earring,Black Leather Briefcase
60175,White,Long Straight Bangs,Light Brown,Beard,Navy Oxford with Tie,Khaki,White Leather Sneaker with Grey Sole,,,,,Black Smartphone
60176,White,Straight Sideswept Fringe,Blonde,,Navy Oxford with Tie and Pocket,Dark-Wash Denim,Brown Leather Shoes with Laces,,,,Stud Earring,
60177,White,Buzz Cut,Light Brown,,Light Gray Longsleeve,Khaki,Redbrown Leather Workboot with Brown Sole,,Tan Workers Cap,,,Black Leather Briefcase
60178,White,Short Pixie,Black,Mustache,Olive Cardigan with Light Gray Longsleeve Shirt,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,Black Books,,Brown Leather Briefcase
60179,White,Long Messy,Blonde,,Olive Oxford with Buttons,Gray Slacks,White Leather Sneaker with Grey Sole,,,,,Brown Leather Briefcase
60180,White,Short Afro Fade,Light Brown,Mustache,Charcoal Blazer with Light Blue Shirt and No Tie,Blue Denim,Tan Suede Workboot with Tan Sole,,,,,Black Smartphone
60181,White,Short Coil,Light Grey,,Olive Oxford with Buttons,Navy Slacks,Black Suede Chelseas with Brown Sole,,,,,Blue Lunchbox
60182,White,,Black,,Blue Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,,Tan Workers Cap,,,Black Leather Briefcase
