,Background,Hair Style,Hair Color,Facial Hair,Top,Bottom,Footwear,Ring,Headwear,Glasses,Piercings,Accessories
15,White,Short Afro Fade,Black,,Gray Oxford with Tie,Gray Slacks,White Canvas Sneaker with White Sole,,,Black Books,,
16,White,Short Pixie,Dark Brown,,Olive Oxford with Pocket,Gray Slacks,Tan Suede Workboot with Tan Sole,,,,,
17,White,Short Coil,Light Brown,,Red Longsleeve,Dark-Wash Denim,Black Leather Shoes with Laces,Two Rings,,,Stud Earring,Brown Leather Briefcase
18,White,Short Coil,Auburn,,Olive Cardigan with Tan Oxford Shirt,Navy Slacks,Black Suede Chelseas with Brown Sole,,,,,Brown Leather Briefcase
19,White,Short Messy,Blonde,Goatee,Light Gray Longsleeve,Khaki Slacks,Black Suede Chelseas with Brown Sole,,,,,Brown Leather Briefcase
20,White,Straight Sideswept Fringe,Black,,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,Black Books,Stud Earring,Brown Leather Briefcase
21,White,Buzz Cut,Black,Thin,Light Gray Longsleeve,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,Tan Workers Cap,Black Books,Stud Earring,Lunchbox
22,White,Low Ponytail,Light Brown,Stubble,Light Gray Longsleeve,Khaki Slacks,Black Suede Chelseas with Brown Sole,,,,,Lunchbox
23,White,Long Messy,Light Grey,Mustache,Dark Gray Cardigan with Tan Oxford Shirt,Gray Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,Black Leather Briefcase
24,White,Buzz Cut,Light Grey,,Blue Longsleeve,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,Two Rings,Purple Workers Cap,,,Black Leather Briefcase
25,White,Short Coil,Black,Stubble,Navy Blazer with Striped Shirt and No Tie,Gray Slacks,Redbrown Leather Workboot with Brown Sole,,,Silver Aviators,,Lunchbox
26,White,,Black,Stubble,Blue Longsleeve,Dark-Wash Denim,White Canvas Sneaker with White Sole,,,,,Black Leather Briefcase
27,White,Long Messy,Light Brown,Stubble,Khaki Oxford with Buttons,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,
28,White,Short Messy,Light Brown,Thin,Dark Gray Cardigan with Beige Longsleeve Shirt,Gray Slacks,White Canvas Sneaker with White Sole,,,Black Books,,Brown Leather Briefcase
29,White,Medium Curly Bob,Light Brown,,Blue Longsleeve,Khaki Slacks,Black Suede Chelseas with Brown Sole,,,,,Lunchbox
30,White,Short Coil,Black,,Gray Jumpsuit,,Black Suede Chelseas with Brown Sole,,,,Stud Earring,Brown Leather Briefcase
31,White,Medium Curly Bob,Black,,Olive Oxford with Pocket,Dark-Wash Denim,Brown Leather Shoes with Laces,,,Black Books,,
32,White,Straight Sideswept Fringe,Dark Brown,,Olive Cardigan with Light Gray Longsleeve Shirt,Light-Wash Denim,White Canvas Sneaker with White Sole,,,,Stud Earring,
33,White,Updo Bun,Light Grey,,Navy Oxford with Tie and Pocket,Khaki Slacks,Tan Suede Workboot with Tan Sole,,,,,Black Smartphone
34,White,Updo Bun,Black,Thin,Charcoal Blazer with Light Blue Shirt and Black Tie,Blue Denim,Brown Leather Shoes with Laces,,,,,Black Smartphone
35,White,Straight Sideswept Fringe,Black,,Light Gray Longsleeve,Navy Slacks,Tan Suede Workboot with Tan Sole,,,,,
36,White,Straight Sideswept Fringe,Black,,Light Gray Longsleeve,Navy Slacks,Black Suede Chelseas with Brown Sole,Two Rings,,,,Black Leather Briefcase
37,White,Updo Bun,Blonde,,Dark Gray Cardigan with Beige Oxford Shirt,Khaki Slacks,White Canvas Sneaker with White Sole,,,,,
38,White,Updo Bun,Dark Brown,,Navy Blazer with Striped Shirt and Navy Tie,Blue Denim,Black Suede Chelseas with Brown Sole,Two Rings,,,,
39,White,Low Ponytail,Light Grey,,Dark Gray Cardigan with Tan Oxford Shirt,Gray Slacks,White Canvas Sneaker with White Sole,,,Black Books,,Black Smartphone
40,White,Short Updo,Black,,Light Gray Cardigan with Off-White Longsleeve Shirt,Navy Slacks,Tan Suede Workboot with Tan Sole,,,Silver Aviators,,Black Smartphone
41,White,Short Afro Fade,Light Grey,,Olive Oxford with Tie and Pocket,Khaki,Tan Suede Workboot with Tan Sole,,,,,
42,White,Short Messy,Dark Brown,,Olive Oxford with Tie and Pocket,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,
43,White,Short Pixie,Dark Brown,,Gray Jumpsuit,,Brown Leather Shoes with Laces,,,,,Black Smartphone
44,White,Short Afro Fade,Blonde,Stubble,Khaki Oxford with Buttons,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,Brown Leather Briefcase
45,White,Straight Sideswept Fringe,Black,,Navy Oxford with Buttons,Navy Slacks,Black Leather Shoes with Laces,,,,,Brown Leather Briefcase
46,White,Straight Sideswept Fringe,Blonde,,Olive Oxford with Tie and Pocket,Khaki,Brown Leather Shoes with Laces,,,,,
47,White,Long Messy,Light Grey,,Olive Oxford with Buttons,Charcoal Slacks,Black Suede Chelseas with Brown Sole,Two Rings,,,,
48,White,Straight Sideswept Fringe,Auburn,,Dark Gray Longsleeve,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,,,Brown Leather Briefcase
49,White,Short Coil,Black,,Navy Oxford with Pocket,Gray Slacks,White Canvas Sneaker with White Sole,,,Black Books,,Lunchbox
50,White,Short Coil,Black,,Dark Gray Longsleeve,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,Two Rings,,,Stud Earring,Black Leather Briefcase
51,White,Short Updo,Light Brown,,Olive Oxford with Tie and Pocket,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,
52,White,Short Messy,Light Brown,,Dark Gray Longsleeve,Navy Slacks,Black Suede Chelseas with Brown Sole,,,,,Black Leather Briefcase
53,White,Straight Sideswept Fringe,Dark Brown,,Olive Oxford with Pocket,Navy Slacks,Black Suede Chelseas with Brown Sole,Two Rings,,Black Books,,Brown Leather Briefcase
54,White,Medium Curly Bob,Dark Brown,,Denim Jumpsuit,,Black Suede Chelseas with Brown Sole,,,,,
55,White,Straight Sideswept Fringe,Blonde,,Olive Oxford with Buttons,Gray Slacks,Black Leather Shoes with Laces,Two Rings,,,,Black Smartphone
56,White,Medium Curly Bob,Black,,Gray Oxford with Tie,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,,,Lunchbox
57,White,Short Messy,Black,Stubble,Gray Blazer with Black Shirt and No Tie,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,,Black Books,,Black Leather Briefcase
58,White,Short Pixie,Auburn,Stubble,Light Gray Cardigan with Tan Oxford Shirt,Navy Slacks,Brown Leather Shoes with Laces,,,,,Black Leather Briefcase
59,White,Short Afro Fade,Light Brown,,Light Gray Longsleeve,Khaki Slacks,Black Leather Shoes with Laces,,,,,
60,White,Short Updo,Light Grey,,Gray Blazer with Black Shirt and Gray Tie,Blue Denim,White Leather Sneaker with Grey Sole,,,,Stud Earring,Lunchbox
61,White,Short Messy,Auburn,,Light Gray Cardigan with Off-White Oxford Shirt,Light-Wash Denim,Black Suede Chelseas with Brown Sole,,,Rosegold Aviators,,
62,White,Short Messy,Auburn,,Light Gray Longsleeve,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,,,Black Leather Briefcase
63,White,Short Updo,Black,Goatee,Dark Gray Cardigan with Tan Longsleeve Shirt,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,Black Smartphone
64,White,Short Messy,Light Brown,Goatee,Denim Jumpsuit,,Black Leather Shoes with Laces,Two Rings,,Silver Aviators,,Black Smartphone
65,White,Short Messy,Light Brown,,Navy Blazer with Striped Shirt and No Tie,Blue Denim,Brown Leather Shoes with Laces,Two Rings,,,,Black Leather Briefcase
66,White,Buzz Cut,Black,,Gray Oxford with Buttons,Khaki Slacks,Black Suede Chelseas with Brown Sole,,Tan Workers Cap,,,
67,White,Long Messy,Auburn,Thin,Khaki Oxford with Tie,Gray Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,
68,White,Short Updo,Light Grey,,Blue Longsleeve,Khaki Slacks,Brown Leather Shoes with Laces,Two Rings,,,Stud Earring,
69,White,Short Afro Fade,Dark Brown,,Navy Oxford with Pocket,Khaki Slacks,Black Suede Chelseas with Brown Sole,,,,,Black Smartphone
70,White,Long Afro,Black,Thin,Navy Oxford with Pocket,Dark-Wash Denim,Brown Leather Shoes with Laces,,,Rosegold Aviators,,Brown Leather Briefcase
71,White,Short Updo,Dark Brown,,Charcoal Blazer with Light Blue Shirt and Black Tie,Navy Slacks,Black Leather Shoes with Laces,Two Rings,,,,Black Leather Briefcase
72,White,Straight Sideswept Fringe,Light Brown,,Tan Blazer with Off-White Shirt and No Tie,Gray Slacks,Tan Suede Workboot with Tan Sole,,,Black Books,,
73,White,Short Pixie,Light Brown,Mustache,Blue Longsleeve,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,,,
74,White,Buzz Cut,Blonde,,Red Longsleeve,Light-Wash Denim,Black Leather Shoes with Laces,,Tan Workers Cap,,,
75,White,Long Afro,Black,,Khaki Oxford with Pocket,Light-Wash Denim,White Leather Sneaker with Grey Sole,,,,,
76,White,Short Coil,Black,Beard,Red Longsleeve,Gray Slacks,Brown Leather Shoes with Laces,,,Black Books,,
77,White,Updo Bun,Black,Mustache,Khaki Oxford with Buttons,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,
78,White,Low Ponytail,Auburn,Stubble,Light Gray Cardigan with Tan Longsleeve Shirt,Light-Wash Denim,Brown Leather Shoes with Laces,,,Black Books,Stud Earring,Brown Leather Briefcase
79,White,Updo Bun,Dark Brown,Stubble,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,,Stud Earring,Black Smartphone
80,White,Medium Curly Bob,Black,,Navy Oxford with Buttons,Charcoal Slacks,Tan Suede Workboot with Tan Sole,Two Rings,,Black Books,,Black Leather Briefcase
81,White,Updo Bun,Blonde,,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,Black Leather Briefcase
82,White,Short Afro Fade,Blonde,,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,Stud Earring,Black Smartphone
83,White,Short Pixie,Light Grey,,Olive Oxford with Pocket,Navy Slacks,White Canvas Sneaker with White Sole,,,Black Books,,
84,White,Long Messy,Black,,Navy Blazer with Striped Shirt and No Tie,Gray Slacks,White Canvas Sneaker with White Sole,,,,,
85,White,Short Messy,Light Brown,Thin,Gray Blazer with Black Shirt and Gray Tie,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,Silver Aviators,,Lunchbox
86,White,Short Coil,Black,,Tan Blazer with Off-White Shirt and Tan Tie,Gray Slacks,Brown Leather Shoes with Laces,,,Black Books,,
87,White,Straight Sideswept Fringe,Blonde,,Dark Gray Cardigan with Light Gray Oxford Shirt,Dark-Wash Denim,Redbrown Leather Workboot with Brown Sole,,,Silver Aviators,,Black Leather Briefcase
88,White,Low Ponytail,Black,Stubble,Red Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,,,Black Books,,
89,White,Straight Sideswept Fringe,Dark Brown,,Olive Oxford with Buttons,Gray Slacks,Black Suede Chelseas with Brown Sole,,,,,Black Smartphone
90,White,Long Messy,Light Grey,Stubble,Dark Gray Longsleeve,Khaki,White Canvas Sneaker with White Sole,,,Rosegold Aviators,,
91,White,Updo Bun,Black,,Gray Jumpsuit,,Redbrown Leather Workboot with Brown Sole,Two Rings,,Black Books,,Black Leather Briefcase
92,White,Medium Curly Bob,Black,Thin,Olive Oxford with Buttons,Khaki Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,Brown Leather Briefcase
93,White,Long Straight Bangs,Light Brown,,Light Gray Longsleeve,Gray Slacks,Black Leather Shoes with Laces,Two Rings,,,,
94,White,Short Updo,Blonde,,Light Gray Longsleeve,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,
95,White,Updo Bun,Dark Brown,,Light Gray Longsleeve,Gray Slacks,Tan Suede Workboot with Tan Sole,Two Rings,,Rosegold Aviators,,Black Smartphone
96,White,Buzz Cut,Black,,Navy Oxford with Pocket,Gray Slacks,White Leather Sneaker with Grey Sole,,,Black Books,,Black Smartphone
97,White,Long Straight Bangs,Dark Brown,,Navy Oxford with Tie and Pocket,Light-Wash Denim,White Canvas Sneaker with White Sole,,,,,
98,White,,Black,,Dark Gray Cardigan with Off-White Longsleeve Shirt,Charcoal Slacks,Black Leather Shoes with Laces,,,Silver Aviators,,Brown Leather Briefcase
99,White,Buzz Cut,Light Brown,Thin,Olive Cardigan with Beige Oxford Shirt,Charcoal Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,Black Leather Briefcase
100,White,Short Afro Fade,Blonde,,Gray Blazer with Black Shirt and No Tie,Blue Denim,Tan Suede Workboot with Tan Sole,,,,,Black Smartphone
101,White,Short Pixie,Light Grey,,Navy Blazer with Striped Shirt and Navy Tie,Blue Denim,Black Suede Chelseas with Brown Sole,Two Rings,,,,Black Smartphone
102,White,Updo Bun,Light Brown,Stubble,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,,,Brown Leather Briefcase
103,White,Long Straight Bangs,Light Brown,,Navy Blazer with Striped Shirt and No Tie,Light-Wash Denim,White Leather Sneaker with Grey Sole,,,,,
104,White,Short Coil,Dark Brown,,Gray Oxford with Buttons,Dark-Wash Denim,Brown Leather Shoes with Laces,,,,Stud Earring,Black Leather Briefcase
105,White,Short Coil,Black,,Olive Oxford with Tie,Khaki Slacks,Black Suede Chelseas with Brown Sole,Two Rings,,,,Black Smartphone
106,White,Buzz Cut,Light Brown,,Light Gray Cardigan with Light Gray Oxford Shirt,Navy Slacks,White Leather Sneaker with Grey Sole,,Purple Workers Cap,,,Black Smartphone
107,White,Straight Sideswept Fringe,Black,,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Black Leather Shoes with Laces,,,,Stud Earring,Brown Leather Briefcase
108,White,,Light Grey,Goatee,Navy Blazer with Striped Shirt and No Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,Two Rings,,,,Black Smartphone
109,White,Medium Curly Bob,Dark Brown,,Blue Longsleeve,Blue Denim,Black Suede Chelseas with Brown Sole,Ring One Blue,,,,Blue Lunchbox
110,White,Straight Sideswept Fringe,Dark Brown,Stubble,Red Longsleeve,Navy Slacks,Black Leather Shoes with Laces,,,,,Brown Leather Briefcase
111,White,Short Coil,Light Brown,Beard,Charcoal Blazer with Light Blue Shirt and No Tie,Khaki,Black Suede Chelseas with Brown Sole,,,Black Books,,Lunchbox
112,White,Updo Bun,Light Brown,,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,Black Leather Shoes with Laces,,,Silver Aviators,,Black Smartphone
113,White,Straight Sideswept Fringe,Dark Brown,,Navy Blazer with Striped Shirt and Navy Tie,Khaki Slacks,White Canvas Sneaker with White Sole,,,Black Books,,Black Leather Briefcase
114,White,Short Messy,Dark Brown,,Khaki Jumpsuit,,Black Leather Shoes with Laces,,,Rosegold Aviators,,
115,White,Low Ponytail,Dark Brown,,Gray Blazer with Black Shirt and No Tie,Navy Slacks,Black Leather Shoes with Laces,,,,,Lunchbox
116,White,Updo Bun,Blonde,,Khaki Oxford with Tie,Gray Slacks,Redbrown Leather Workboot with Brown Sole,,,,,
117,White,Updo Bun,Blonde,Stubble,Gray Blazer with Black Shirt and No Tie,Dark-Wash Denim,Redbrown Leather Workboot with Brown Sole,,,,,Black Leather Briefcase
118,White,Short Afro Fade,Black,,Dark Gray Longsleeve,Khaki Slacks,White Leather Sneaker with Grey Sole,,,Black Books,,Lunchbox
119,White,Low Ponytail,Dark Brown,,Olive Oxford with Pocket,Dark-Wash Denim,Black Leather Shoes with Laces,,,Black Books,,Lunchbox
120,White,Medium Curly Bob,Light Brown,Goatee,Olive Oxford with Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,Lunchbox
121,White,Short Pixie,Blonde,Stubble,Charcoal Blazer with Light Blue Shirt and Black Tie,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,,,,,
122,White,,Black,Stubble,Olive Oxford with Pocket,Navy Slacks,Black Leather Shoes with Laces,,Tan Workers Cap,,,Brown Leather Briefcase
123,White,Long Straight Bangs,Black,,Light Gray Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,,,,,
124,White,Short Messy,Black,Thin,Olive Oxford with Buttons,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,,Stud Earring,
125,White,Short Coil,Blonde,,Dark Gray Cardigan with Light Gray Longsleeve Shirt,Light-Wash Denim,Tan Suede Workboot with Tan Sole,,,,,Brown Leather Briefcase
126,White,Short Pixie,Blonde,,Light Gray Longsleeve,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,,,Black Smartphone
127,White,Short Updo,Blonde,,Light Gray Longsleeve,Khaki Slacks,Black Suede Chelseas with Brown Sole,Two Rings,,Rosegold Aviators,Stud Earring,Lunchbox
128,White,Medium Curly Bob,Light Grey,Stubble,Navy Blazer with Striped Shirt and No Tie,Navy Slacks,Tan Suede Workboot with Tan Sole,Two Rings,,,,Brown Leather Briefcase
129,White,Straight Sideswept Fringe,Light Grey,,Light Gray Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
130,White,Long Afro,Dark Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,Black Books,,Brown Leather Briefcase
131,White,Short Pixie,Black,,Gray Blazer with Black Shirt and Gray Tie,Gray Slacks,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
132,White,Short Afro Fade,Auburn,,Dark Gray Cardigan with Tan Oxford Shirt,Navy Slacks,Brown Leather Shoes with Laces,,,,,Black Leather Briefcase
133,White,Straight Sideswept Fringe,Dark Brown,,Light Gray Cardigan with Off-White Longsleeve Shirt,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,Black Books,,
134,White,Updo Bun,Auburn,Thin,Dark Gray Cardigan with Light Gray Oxford Shirt,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Lunchbox
135,White,Low Ponytail,Black,,Light Gray Cardigan with Beige Longsleeve Shirt,Charcoal Slacks,Black Leather Shoes with Laces,,,Black Books,,
136,White,,Light Brown,Goatee,Olive Oxford with Buttons,Navy Slacks,Brown Leather Shoes with Laces,Ring One Blue,Tan Workers Cap,,,Black Smartphone
137,White,,Dark Brown,Goatee,Olive Oxford with Pocket,Khaki Slacks,Brown Leather Shoes with Laces,Two Rings,,,,Lunchbox
138,White,Buzz Cut,Light Brown,,Dark Gray Cardigan with Tan Oxford Shirt,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,
139,White,Short Pixie,Dark Brown,,Light Gray Longsleeve,Navy Slacks,Brown Leather Shoes with Laces,Two Rings,,,,
140,White,Short Coil,Dark Brown,Stubble,Charcoal Blazer with Light Blue Shirt and Black Tie,Khaki Slacks,White Leather Sneaker with Grey Sole,,,Rosegold Aviators,,Brown Leather Briefcase
141,White,Buzz Cut,Black,,Blue Longsleeve,Light-Wash Denim,Brown Leather Shoes with Laces,,Tan Workers Cap,,,Lunchbox
142,White,Medium Curly Bob,Black,,Dark Gray Cardigan with Beige Longsleeve Shirt,Navy Slacks,White Leather Sneaker with Grey Sole,,,Black Books,,Lunchbox
143,White,Short Coil,Blonde,,Dark Gray Longsleeve,Khaki Slacks,White Leather Sneaker with Grey Sole,,,,,
144,White,Updo Bun,Light Grey,,Blue Longsleeve,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,
145,White,Short Afro Fade,Light Brown,,Navy Oxford with Tie and Pocket,Blue Denim,White Leather Sneaker with Grey Sole,,,,,Black Smartphone
146,White,Buzz Cut,Light Grey,,Red Longsleeve,Light-Wash Denim,White Canvas Sneaker with White Sole,,Tan Workers Cap,,Stud Earring,
147,White,Short Pixie,Auburn,,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,Silver Aviators,,Blue Lunchbox
148,White,Long Messy,Auburn,,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
149,White,Short Coil,Light Brown,,Red Longsleeve,Gray Slacks,Black Leather Shoes with Laces,,,,,Lunchbox
150,White,,Black,,Navy Oxford with Tie and Pocket,Dark-Wash Denim,Black Leather Shoes with Laces,Two Rings,Navy Blue Workers Cap,Black Books,,Lunchbox
151,White,Buzz Cut,Black,,Light Gray Longsleeve,Khaki Slacks,Black Suede Chelseas with Brown Sole,,,Rosegold Aviators,,Brown Leather Briefcase
152,White,Short Messy,Light Grey,,Navy Blazer with Striped Shirt and No Tie,Gray Slacks,Black Leather Shoes with Laces,,,,,Brown Leather Briefcase
153,White,Short Updo,Light Grey,,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,Silver Aviators,,
154,White,,Light Brown,Mustache,Khaki Oxford with Pocket,Gray Slacks,Black Leather Shoes with Laces,Two Rings,,,Stud Earring,Black Leather Briefcase
155,White,,Blonde,,Dark Gray Longsleeve,Light-Wash Denim,Black Suede Chelseas with Brown Sole,,Purple Workers Cap,,,Black Smartphone
156,White,,Black,,Navy Oxford with Tie,Gray Slacks,Black Leather Shoes with Laces,,,Silver Aviators,,Black Smartphone
157,White,Buzz Cut,Blonde,,Khaki Oxford with Pocket,Blue Denim,Black Leather Shoes with Laces,,Tan Workers Cap,,,
158,White,Short Messy,Blonde,Stubble,Blue Longsleeve,Blue Denim,Redbrown Leather Workboot with Brown Sole,,,,,Black Smartphone
159,White,Short Updo,Auburn,,Charcoal Blazer with Light Blue Shirt and No Tie,Light-Wash Denim,White Leather Sneaker with Grey Sole,,,,,Black Smartphone
160,White,Long Messy,Blonde,,Dark Gray Cardigan with Light Gray Oxford Shirt,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,Silver Aviators,,
161,White,Low Ponytail,Light Brown,,Tan Blazer with Off-White Shirt and Tan Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,Black Leather Briefcase
162,White,Short Afro Fade,Black,Stubble,Charcoal Blazer with Light Blue Shirt and No Tie,Gray Slacks,White Canvas Sneaker with White Sole,,,,Stud Earring,Brown Leather Briefcase
163,White,Long Messy,Dark Brown,,Denim Jumpsuit,,White Leather Sneaker with Grey Sole,Ring One Blue,,Black Books,,
164,White,Medium Curly Bob,Blonde,,Gray Blazer with Black Shirt and No Tie,Gray Slacks,Brown Leather Shoes with Laces,Two Rings,,,,
165,White,Long Messy,Dark Brown,,Blue Longsleeve,Gray Slacks,White Canvas Sneaker with White Sole,,,,,Black Smartphone
166,White,Medium Curly Bob,Black,,Navy Blazer with Striped Shirt and No Tie,Gray Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,
167,White,Updo Bun,Light Brown,,Dark Gray Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,,,Black Books,,
168,White,Long Messy,Light Grey,,Dark Gray Longsleeve,Navy Slacks,Brown Leather Shoes with Laces,,,,,Black Leather Briefcase
169,White,Low Ponytail,Light Grey,,Light Gray Longsleeve,Khaki,Black Suede Chelseas with Brown Sole,,,,,Brown Leather Briefcase
170,White,Straight Sideswept Fringe,Dark Brown,Stubble,Tan Blazer with Off-White Shirt and No Tie,Light-Wash Denim,White Leather Sneaker with Grey Sole,,,,,Black Smartphone
171,White,Medium Curly Bob,Light Brown,,Dark Gray Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,
172,White,Straight Sideswept Fringe,Black,Stubble,Navy Oxford with Tie and Pocket,Navy Slacks,Black Suede Chelseas with Brown Sole,,,,,Black Smartphone
173,White,Updo Bun,Black,,Light Gray Cardigan with Tan Longsleeve Shirt,Khaki Slacks,Tan Suede Workboot with Tan Sole,,,,,Lunchbox
174,White,Short Pixie,Light Brown,,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,Black Leather Briefcase
175,White,Buzz Cut,Black,,Light Gray Longsleeve,Khaki,White Leather Sneaker with Grey Sole,,,Silver Aviators,Stud Earring,Black Leather Briefcase
176,White,,Light Brown,Goatee,Khaki Oxford with Buttons,Navy Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,Black Smartphone
177,White,,Light Brown,,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,Black Smartphone
178,White,Short Coil,Black,Stubble,Navy Oxford with Buttons,Navy Slacks,Redbrown Leather Workboot with Brown Sole,,,,,
179,White,Short Pixie,Auburn,,Olive Oxford with Buttons,Khaki Slacks,Black Leather Shoes with Laces,,,,,
180,White,Short Pixie,Black,,Dark Gray Longsleeve,Navy Slacks,White Leather Sneaker with Grey Sole,,,Black Books,,
181,White,Short Updo,Black,,Charcoal Blazer with Light Blue Shirt and No Tie,Light-Wash Denim,Brown Leather Shoes with Laces,,,,Stud Earring,Lunchbox
182,White,Long Messy,Dark Brown,,Olive Cardigan with Beige Oxford Shirt,Light-Wash Denim,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
183,White,Long Messy,Light Brown,,Gray Blazer with Black Shirt and No Tie,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,Black Books,,Black Smartphone
