,Perception,Headjack,Will,Movement,Name,Persuasion,Top,Awareness,Glasses,Footwear,Power,Charisma,Wisdom,Intelligence,Dexterity,Constitution,Strength,Votes,Generation,Right Hand Accessory,Left Hand Accessory,Front Neck Tattoo,Side Neck Tattoo,Forearm Tattoo,Bicep Tattoo,Piercings,Neckwear,Wristwear,Facial Expression,Facial Hair,Hair Dye,Hair Color,Hair Style,Background,Bottom
70080,Can see around corners,Yes,Surprising resilience,Getting the hang of it,None,Maintains status quo,Black Leather Moto Jacket with Black Cotton Crew,You know the sound of one hand clapping,,Black Leather Neo Combat Boot,Can take a punch,5,13,11,5,8,3,1,1,,Phone,,,,,,,,Meditative,,Natural,Black,,Medium Rain,Black Snakeskin Pants with Buckles
70081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70096,Can hear a bee's wings,Yes,Quiet confidence,Two left feet,None,Everything is always an option,Black Patent Leather Longsleeve Crew,Accepting the impermanence of things,Black Neo with Black Lens,Green Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,12,11,10,3,10,2,1,1,Silver Staff,Katana with Black Handle and Silver Blade,,,,,,,Studded Leather,,,Yellow,Light Brown,Faux Hawk,Light Rain,Black Cotton Leggings
70097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70101,Heightened senses,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Glossophobia,White Snakeskin Trench Coat with White Cotton Oxford and Black Tie,Accepting the impermanence of things,Round Silver with Mirror Lens,Red Leather Neo Combat Boot,Can take a punch,4,11,7,4,11,3,1,1,,Phone,,,,,Black Earrings,,,,Stubble,Natural,Black,Pulled Back Short,Light Rain,Green Patent Leather Pants with Buckles
70102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70103,You've got a bad feeling about this,Yes,Quiet confidence,Getting the hang of it,None,Glossophobia,Red Cotton Mandarin Tunic,You have a childlike sense of wonder,,Red Patent Leather Neo Combat Boot,Can take a punch,4,7,9,5,10,3,1,1,,Dark Wood Staff,,,,,,,,Meditative,,Green,Light Brown,Bob with Fringes,Light Rain,Black Cotton Leggings
70104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70107,You've got a bad feeling about this,Yes,True grit,Two left feet,None,Your significant other's mom loves you,Red Patent Leather Moto Jacket with Charcoal Cotton Crew,Learning to regulate emotions,Black and Gold Wayfarer with Black Lens,Black Knee High Leather Boots,Your grandma beats you at arm-wrestling,8,9,9,3,9,2,1,1,,,Shaded Triangle,,,,Silver Eyebrow Ring,,,,,Natural,Blonde,Short Afro Fade,Medium Rain,Black Cotton Wool Slacks with Buckles
70108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70109,Can hear a heartbeat a mile away,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Black Leather Longsleeve with Zipper,Laughing at your mistakes,Black Hex with Purple Polarized Lens,Black Leather Combat Cuff Boot,Can punch holes in concrete walls,6,10,12,4,12,10,1,1,,,,Square,,,,,,,,Natural,Blonde,Mohawk,Medium Rain,Black Cotton Martial Arts Pants
70110,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,People follow you blindly,Green Cotton Tunic with Buttons,Laughing at your mistakes,Round Black with Black Lens,Black Snakeskin Combat Cuff Boot,Scrappy,11,10,12,4,11,5,1,1,Katana with White Handle and White Blade,,,,,,,,,Scowl,,Natural,Dark Brown,Pulled Back Short,Light Rain,Black Cotton Leggings
70111,Can hear a heartbeat a mile away,Yes,True grit,Getting the hang of it,None,People follow you blindly,Green Leather Moto Jacket with Charcoal Patent Leather Crew,Laughing at your mistakes,Black Neo with Black Lens,Black Patent Leather Knee High Boots,Can put up a fight,11,10,12,5,9,4,1,1,,,,,,,,,,,,Neon Red,Light Brown,Asymmetrical Bob,Light Rain,Black Snakeskin Leggings
70112,Can see around corners,Yes,Quiet confidence,Pretty light on your feet,None,People smile back at you,Black Leather Moto Jacket with Green Cotton Crew,Laughing at your mistakes,,Black Leather Combat Cuff Boot,Can take a punch,6,10,11,6,10,3,1,1,,Katana with Black Handle and White Blade,,,,,,,,,,Pink,Dark Brown,Short Curly Fade,Medium Rain,Red Cotton Wool Slacks with Buckles
70113,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Your significant other's mom loves you,Black Patent Leather Moto Jacket with Black Patent Leather Crew,Self-induced illusions fade,Black Futurist with Black Lens,Green Leather Combat Cuff Boot,Scrappy,8,8,12,4,11,5,1,1,,Phone,,,,,,,,,,Natural,Black,Buzz Cut,Medium Rain,Black Leather Pants with Buckles
70114,Can see around corners,Yes,Incredible moral fiber,Pretty light on your feet,None,Maintains status quo,Black Leather Mandarin Trench Coat,Appreciation for the complexity of human behavior,Black Wayfarer with Black Lens,Black Knee High Leather Boots,Can take a punch,5,12,11,6,11,3,1,1,,,,,,,,,,Scowl,,Natural,Blonde,Faux Hawk,Light Rain,Green Cotton Leggings
70115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70116,Can see around corners,Yes,Surprising resilience,Two left feet,None,Could probably convince a small child,Black Leather Trench Coat with Black Cotton Oxford and Green Tie,Accepting the impermanence of things,,Black Leather Neo Combat Boot,The gym stops to watch you lift,3,11,11,3,8,8,1,1,,Phone,,,,,Black Earrings,,,,,Natural,Black,Short Coil,Light Rain,Black Leather Leggings
70117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70118,Can hear a heartbeat a mile away,Yes,Unshakable resolve,Two left feet,None,You're a bit of a charmer,Black Leather Trench Coat with Red Leather Tank,Learning to regulate emotions,,Black Leather Neo Combat Boot,Can take a punch,7,9,12,3,12,3,1,1,Katana with Black Handle and Silver Blade,Katana with Black Handle and White Blade,,,,,,,,,,Natural,Dark Brown,Long Afro,Medium Rain,Black Leather Pants with Buckles
70119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70126,Can hear a bee's wings,Yes,Incredible moral fiber,Two left feet,None,Everything is always an option,Red Snakeskin Trench Coat with White Cotton Oxford and Black Tie,Appreciation for the complexity of human behavior,Black Morpheus with Dark Mirrored Lens,White Knee High Leather Boots,I wouldn't mess with you,12,12,10,3,11,6,1,1,Katana with Black Handle and White Blade,,,,,,Black Earrings,,,Smirk,,Natural,Light Grey,,Light Rain,Black Leather Pants with Buckles
70127,Can see around corners,Yes,Quiet confidence,Two left feet,None,Maintains status quo,Black Leather Tank,Learning to regulate emotions,Black Wayfarer with Black Lens,Patent Black Leather Combat Cuff Boot,They wouldn't like you when you're angry,5,9,11,3,10,12,1,1,,,,Triangle,Alchemy,Shaded Stacking Triangles,,,,,,Light Blue,Light Grey,Short Afro Fade,Light Rain,Black Patent Leather Leggins
70128,You've got a bad feeling about this,Yes,True grit,Sleep paralysis,None,Could win a presidency without a political background,Red Cotton Tank,Laughing at your mistakes,,Red Leather Neo Combat Boot,Scrappy,15,10,9,2,9,5,1,1,,Katana with White Handle and White Blade,,,Intersecting Triangles,,Black Earrings,Leather Choker,,Scowl,,Light Purple,Light Brown,Short Pixie,Light Rain,White Cotton Wool Slacks with Buckles
70129,Your third eye is open,Yes,Incredible moral fiber,Sleep paralysis,None,Your significant other's mom loves you,Green Snakeskin Trench Coat with White Cotton Oxford and Black Tie,Accepting the impermanence of things,Black Neo with Black Lens,Patent Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,8,11,15,2,11,2,1,1,,Katana with White Handle and White Blade,,,,,,,,Smirk,,Pink,Auburn,Buzz Cut,Medium Rain,Black Patent Leather Pants with Buckles
70130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70134,Can smell fear,Yes,Surprising resilience,Getting the hang of it,None,Glossophobia,Black Leather Moto Jacket with Green Patent Leather Crew,Accepting the impermanence of things,,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,4,11,14,5,8,2,1,1,Katana with Black Handle and Silver Blade,Black Shotgun,Triforce,,,,Black Earrings,,,Scowl,,Natural,Light Grey,Short Curly Fade,Light Rain,Black Cotton Wool Slacks with Buckles
70135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70143,Can hear a bee's wings,Yes,Incredible moral fiber,Abnormal flexibility,None,Your significant other's mom loves you,Black Leather Trench Coat with Black Cotton Oxford and Red Tie,Laughing at your mistakes,Silver Morpheus with Orange and Red Gradient Lens,Patent Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,8,10,10,9,11,2,1,1,Katana with White Handle and Silver Blade,,,,,,Black Earrings,,,,,White,Black,Long Afro,Light Rain,Red Cotton Wool Slacks with Buckles
70144,Can hear a bee's wings,Yes,Quiet confidence,Getting the hang of it,None,Glossophobia,Black Leather Moto Jacket with Green Cotton Crew,Accepting the impermanence of things,,Red Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,4,11,10,5,10,2,1,1,,,,,,,,,,,Stubble,Natural,Dark Brown,Short Sideswept Fringe,Heavy Rain,Black Patent Leather Leggins
70145,Can hear a bee's wings,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Could win a presidency without a political background,Green Cotton Tank,The veil begins to lift,,Black Leather Combat Cuff Boot,Can take a punch,15,6,10,4,10,3,1,1,,Black Arm Pole,,,,Square,Black Eyebrow Ring,,Thick Leather,,,Natural,Black,Short Curly Fade,Light Rain,Green Cotton Martial Arts Pants
70146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70147,Can see around corners,Yes,Incredible moral fiber,Two left feet,None,Could probably convince a small child,White Cotton Longsleeve Crew,Laughing at your mistakes,,Patent Black Leather Combat Cuff Boot,Can take a punch,3,10,11,3,11,3,1,1,,,,,,,,,,Smirk,,White,Light Grey,Long Straight Bangs,Heavy Rain,Black Cotton Martial Arts Pants
70148,You've got a bad feeling about this,Yes,True grit,Astonishing acrobatics,None,People smile back at you,White Leather Moto Jacket with Black Cotton Crew,You have a childlike sense of wonder,,Black Leather Combat Cuff Boot,Can put up a fight,6,7,9,10,9,4,1,1,,Katana with Black Handle and Silver Blade,,,,,Black Erl,,,Scowl,Mustache,Natural,Light Brown,,Medium Rain,Black Snakeskin Leggings
70149,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,A gelatinous blob,None,You're a bit of a charmer,Red Cotton Longsleeve Crew,Laughing at your mistakes,,Green Leather Combat Cuff Boot,Scrappy,7,10,12,1,11,5,1,1,,Gold Submachine Gun,,Equality Sign,,,,,,Meditative,Mustache,Natural,Dark Brown,Buzz Cut,Medium Rain,Black Leather Leggings
70150,Excellent at reading people,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,Green Snakeskin Tank,Accepting the impermanence of things,Black Neo with Mirror Lens,Patent Black Leather Combat Cuff Boot,Can take a punch,7,11,8,4,10,3,1,1,,Katana with Black Handle and Silver Blade,,,Valknut,Shriking Shaded Squares,,,,Smirk,,Natural,Black,,Light Rain,Black Cotton Leggings
70151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
