,Perception,Headjack,Will,Movement,Name,Persuasion,Top,Awareness,Glasses,Footwear,Power,Charisma,Wisdom,Intelligence,Dexterity,Constitution,Strength,Votes,Generation,Right Hand Accessory,Left Hand Accessory,Front Neck Tattoo,Side Neck Tattoo,Forearm Tattoo,Bicep Tattoo,Piercings,Neckwear,Wristwear,Facial Expression,Facial Hair,Hair Dye,Hair Color,Hair Style,Background,Bottom
95022,Excellent at reading people,Yes,Quiet confidence,Can instantly copy any movement or pattern,None,You're a bit of a charmer,Green Patent Leather Longsleeve Crew,Accepting the impermanence of things,White Futurist with Mirror Lens,Black Leather Combat Cuff Boot,Can take a punch,7,11,8,11,10,3,1,1,,,,,,,,Leather Choker,Thick Leather,Smirk,Thin,White,Black,Buzz Cut,Heavy Rain,Green Cotton Martial Arts Pants
95023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95034,Can hear a bee's wings,Yes,Unshakable resolve,Two left feet,None,You're a bit of a charmer,Green Cotton Tank,Deeper truths are apparent,,Green Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,7,16,10,3,12,2,1,1,Phone,Katana with Black Handle and Silver Blade,,,Intersecting Triangles,Interlocking Circles,Black Earrings,,,,,Pink,Black,Low Ponytail,Medium Rain,Black Cotton Leggings
95035,You've got a bad feeling about this,Yes,Reluctant volunteer,Getting the hang of it,None,Glossophobia,Green Leather Tunic with Buttons,Accepting the impermanence of things,Translucent Hex with Red Polarized Lens,Black Leather Combat Cuff Boot,Can take a punch,4,11,9,5,5,3,1,1,Phone,Phone,,,,,,,,,,Natural,Light Brown,,Medium Rain,Black Cotton Leggings
95036,You've got a bad feeling about this,Yes,Unshakable resolve,Two left feet,None,Could probably convince a small child,Black Leather Moto Jacket with White Cotton Crew,Laughing at your mistakes,Black and Gold Wayfarer with Black Lens,Black Leather Combat Cuff Boot,People get out of your way,3,10,9,3,12,7,1,1,,,,,,,,,,,,Natural,Black,Braids,Light Rain,Black Snakeskin Pants with Buckles
95037,You've got a bad feeling about this,Yes,Unshakable resolve,A gelatinous blob,None,You're a bit of a charmer,Red Snakeskin Moto Jacket with Charcoal Patent Leather Crew,Laughing at your mistakes,Black Futurist with Black Lens,Green Leather Combat Cuff Boot,Can take a punch,7,10,9,1,12,3,1,1,,Katana with Black Handle and Silver Blade,,,,,,,,,Mustache,Yellow,Light Brown,Messy Updo Bun,Light Rain,Black Patent Leather Leggins
95038,Can hear a bee's wings,Yes,Incredible moral fiber,A gelatinous blob,None,People smile back at you,Red Cotton Longsleeve Crew,Self-induced illusions fade,Black Wayfarer with Black Lens,White Leather Neo Combat Boot,Can put up a fight,6,8,10,1,11,4,1,1,,,,Alchemy,,,,,Studded Leather,,,Natural,Light Grey,Long Straight Bangs,Heavy Rain,Black Leather Leggings
95039,Can see around corners,Yes,Unshakable resolve,Sleep paralysis,None,You're a bit of a charmer,Green Cotton Longsleeve Crew,Accepting the impermanence of things,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,7,11,11,2,12,2,1,1,Black Gun,Phone,,Circle,,,Black Earrings,,Thick Leather,,Mustache,Natural,Light Grey,,Light Rain,Black Cotton Martial Arts Pants
95040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95042,Can hear a bee's wings,Yes,Incredible moral fiber,Two left feet,None,Glossophobia,Red Leather Trench Coat with White Cotton Oxford and Black Tie,Accepting the impermanence of things,Black Morpheus with Dark Mirrored Lens,Black Patent Leather Neo Combat Boot,Can take a punch,4,11,10,3,11,3,1,1,Black Short Sai,Black Submachine Gun,,,,,,,,,,Natural,Light Brown,Short Afro Fade,Medium Rain,Green Cotton Leggings
95043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95045,Heightened senses,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Black Patent Leather Tank,Laughing at your mistakes,,White Leather Combat Cuff Boot,Can put up a fight,6,10,7,4,11,4,1,1,,Black Gun,,,Equality Sign,Triangle,Black Earrings,Leather Choker,Thick Leather,Smirk,Stubble,Pink,Dark Brown,Low Ponytail,Heavy Rain,Black Leather Leggings
95046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95051,Nothing gets past you,Yes,Quiet confidence,Two left feet,None,You're a bit of a charmer,Black Leather Moto Jacket with Red Cotton Crew,Accepting the impermanence of things,Black Morpheus with Dark Mirrored Lens,White Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,7,11,6,3,10,2,1,1,,,,,,,,,,Scowl,,Natural,Dark Brown,Pulled Back Short,Light Rain,Green Cotton Wool Slacks with Buckles
95052,Can hear a bee's wings,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,Glossophobia,White Cotton Longsleeve Crew,Accepting the impermanence of things,,Patent Green Leather Combat Cuff Boot,Can put up a fight,4,11,10,4,12,4,1,1,,Phone,,Triangle,,,,,Thick Leather,Smirk,Mustache,Natural,Black,Short Pixie,Heavy Rain,Red Patent Leather Leggins
95053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95054,You've got a bad feeling about this,Yes,Quiet confidence,Pretty light on your feet,None,People smile back at you,White Cotton Crewneck Tunic,Laughing at your mistakes,,Green Leather Neo Combat Boot,Can put up a fight,6,10,9,6,10,4,1,1,Phone,Phone,,,,,Black Earrings,,,Meditative,Stubble,Natural,Blonde,Pulled Back Short,Medium Rain,Black Cotton Wool Slacks with Buckles
95055,Can see over the horizon,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Green Patent Leather Mandarin Trench Coat,Laughing at your mistakes,,Black Leather Combat Cuff Boot,Can take a punch,6,10,13,4,12,3,1,1,Black Gun,Phone,,,,,,,,,,Natural,Auburn,Buzz Cut,Light Rain,Black Cotton Wool Slacks with Buckles
95056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95058,Can hear a bee's wings,Yes,Quiet confidence,Two left feet,None,Could sell ice to an eskimo,Red Cotton Longsleeve Crew,Accepting the impermanence of things,,Black Leather Combat Cuff Boot,Can put up a fight,9,11,10,3,10,4,1,1,,Phone,,,,,Black Earrings,,Studded Leather,Smirk,,Light Purple,Black,Low Ponytail,Light Rain,Black Cotton Martial Arts Pants
95059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95061,Can hear a bee's wings,Yes,Can eat just one potato chip,Can walk and chew gum AT THE SAME TIME (good job!),None,Glossophobia,Green Leather Longsleeve Crew,Laughing at your mistakes,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,4,10,10,4,15,3,1,1,Phone,Black Arm Pole,Alchemy,,,,Black Earrings,,,Scowl,,Neon Red,Black,Short Messy,Medium Rain,Green Cotton Wool Slacks with Buckles
95062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95063,Can hear a bee's wings,Yes,Steps forward as others flee,Two left feet,None,Your significant other's mom loves you,Red Cotton Crewneck Tunic,Deeper truths are apparent,Round Silver with Mirror Lens,Black Leather Neo Combat Boot,Can put up a fight,8,16,10,3,13,4,1,1,,Black Gun,,Shaded Triangle,,,,,,,,Light Purple,Dark Brown,Long Straight Bangs,Medium Rain,Black Cotton Wool Slacks with Buckles
95064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95066,You've got a bad feeling about this,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,Even you don't believe you,White Leather Tank,Learning to regulate emotions,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,1,9,9,4,12,2,1,1,,Silver Staff,,,Shaded Triangle,Triforce,"Black Nose, Lip, Forehead",,Studded Leather,Scowl,Goatee,Natural,Auburn,Short Coil,Medium Rain,Black Patent Leather Leggins
95067,You've got a bad feeling about this,Yes,Incredible moral fiber,A gelatinous blob,None,Could sell ice to an eskimo,Black Leather Longsleeve Crew,Laughing at your mistakes,Black Futurist with Black Lens,Patent Red Leather Combat Cuff Boot,Can take a punch,9,10,9,1,11,3,1,1,,Black Submachine Gun,,,,,,,,Scowl,,Natural,Blonde,Short Sideswept Fringe,Light Rain,Black Cotton Wool Slacks with Buckles
95068,Can see over the horizon,Yes,True grit,A gelatinous blob,None,Maintains status quo,Black Cotton Martial Arts Top,Self-induced illusions fade,Round Silver with Mirror Lens,Black Leather Neo Combat Boot,Can put up a fight,5,8,13,1,9,4,1,1,,,,Shaded Circle,,,,,,,,Natural,Black,Medium Curly Bob,Medium Rain,Red Cotton Wool Slacks with Buckles
95069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95070,Can hear a bee's wings,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,History books will be written about you,White Cotton Tank,You know the sound of one hand clapping,Black and Gold Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,16,13,10,4,11,3,1,1,,Black Arm Pole,,Intersecting Triangles,,,,,,,,Natural,Black,Short Pixie,Light Rain,Green Patent Leather Leggins
95071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95072,Can hear a bee's wings,Yes,Quiet confidence,Two left feet,None,You're a bit of a charmer,Black Cotton Tank,Laughing at your mistakes,,Red Leather Neo Combat Boot,Can put up a fight,7,10,10,3,10,4,1,1,Katana with Black Handle and Gold Blade,Black Long Sai,,,Circle,,,,,,,Natural,Black,Short Afro Fade,Light Rain,Black Cotton Leggings
95073,Can hear a bee's wings,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,Your significant other's mom loves you,White Patent Leather Longsleeve Crew,Learning to regulate emotions,Black Neo with Mirror Lens,Black Knee High Leather Boots,Scrappy,8,9,10,4,12,5,1,1,,Katana with Black Handle and White Blade,,,,,,,Thick Leather,,,Natural,Black,Short Coil,Light Rain,Black Cotton Wool Slacks with Buckles
95074,Can hear a bee's wings,Yes,Unshakable resolve,Getting the hang of it,None,Natural born leader,Black Cotton Tank,Self-induced illusions fade,,Black Knee High Leather Boots,Your grandma beats you at arm-wrestling,10,8,10,5,12,2,1,1,Phone,Dark Wood Staff,,,Triangle,Interlocking Circles,,,,,,Pink,Auburn,Short Curly Fade,Light Rain,Green Leather Leggings
95075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95076,Excellent at reading people,Yes,Quiet confidence,Sleep paralysis,None,People smile back at you,Black Patent Lather Trench Coat with White Cotton Oxford and Black Tie,Learning to regulate emotions,,Black Snakeskin Combat Cuff Boot,Can take a punch,6,9,8,2,10,3,1,1,,Black Shotgun,,,,,,,,,Stubble,Natural,Light Brown,Short Sideswept Fringe,Light Rain,Black Cotton Leggings
95077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95081,Can hear a bee's wings,Yes,Quiet confidence,Getting the hang of it,None,Your significant other's mom loves you,Black Snakeskin Trench Coat with Black Cotton Oxford and Red Tie,Accepting the impermanence of things,Black Futurist with Black Lens,Black Patent Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,8,11,10,5,10,2,1,1,Silver Submachine Gun,Black Shotgun,,,,,Black Earrings,,,Smirk,,Natural,Dark Brown,Short Afro Fade,Light Rain,Black Patent Leather Leggins
95082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95085,Can see over the horizon,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Even you don't believe you,Red Patent Leather Tank,Laughing at your mistakes,Black Hex with Purple Polarized Lens,Green Leather Combat Cuff Boot,Can take a punch,1,10,13,4,11,3,1,1,Katana with White Handle and Gold Blade,,,Intersecting Triangles,Valknut,Circle,Silver Earrings,,Studded Leather,Scowl,Stubble,Light Blue,Light Brown,Buzz Cut,Medium Rain,Black Cotton Martial Arts Pants
95086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95090,Your third eye is open,Yes,Steps forward as others flee,Running circles around enemies,None,You're a bit of a charmer,Black Leather Trench Coat with Red Cotton Tank,Laughing at your mistakes,White Futurist with Mirror Lens,Red Knee High Leather Boots,Your grandma beats you at arm-wrestling,7,10,15,7,13,2,1,1,,Gold Gun,,Equality Sign,,,,,,Scowl,,White,Auburn,Short Messy,Medium Rain,White Snakeskin Pants with Buckles
95091,You've got a bad feeling about this,Yes,Incredible moral fiber,Sleep paralysis,None,Could sell ice to an eskimo,White Wool Mandarin Trench Coat,Accepting the impermanence of things,Black Wayfarer with Black Lens,Patent Green Leather Combat Cuff Boot,Can put up a fight,9,11,9,2,11,4,1,1,,Black Gun,,,,,,,,Scowl,,Natural,Dark Brown,Short Curly Fade,Medium Rain,Black Leather Leggings
95092,Time slows for you,Yes,Quiet confidence,Getting the hang of it,None,People smile back at you,Black Leather Moto Jacket with Red Cotton Crew,Learning to regulate emotions,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,6,9,16,5,10,2,1,1,,Katana with Black Handle and White Blade,,,,,,,,,,Natural,Light Brown,Buzz Cut,Heavy Rain,Black Cotton Wool Slacks with Buckles
95093,Can see over the horizon,Yes,Incredible moral fiber,Two left feet,None,Maintains status quo,Black Cotton Tank,Accepting the impermanence of things,Round Silver with Mirror Lens,White Leather Combat Cuff Boot,Can take a punch,5,11,13,3,11,3,1,1,Black Gun,,,,Valknut,Shaded Triangle,,,,,,Natural,Black,Long Afro,Medium Rain,Black Cotton Leggings
95094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95096,Can hear a heartbeat a mile away,Yes,Quiet confidence,Sleep paralysis,None,People smile back at you,Green Leather Trench Coat with Black Cotton Oxford and White Tie,Accepting the impermanence of things,Black and Gold Wayfarer with Black Lens,Green Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,6,11,12,2,10,2,1,1,,Black Gun,,,,,,,,Smirk,Goatee,Natural,Light Grey,Low Ponytail,Light Rain,Black Cotton Wool Slacks with Buckles
95097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95098,Can see around corners,Yes,Incredible moral fiber,Getting the hang of it,None,Nobody's buying it,Black Leather Moto Jacket with Red Cotton Crew,Appreciation for the complexity of human behavior,Black and Gold Wayfarer with Black Lens,Patent Red Leather Combat Cuff Boot,Eighteen-wheelers swerve to avoid your punch,2,12,11,5,11,14,1,1,Dark Wood Staff,,,,,,,,,Smirk,Stubble,Light Purple,Black,Short Afro Fade,Light Rain,Black Leather Pants with Buckles
95099,You've got a bad feeling about this,Yes,Quiet confidence,Getting the hang of it,None,Maintains status quo,Green Patent Leather Trench Coat with Red Leather Tank,The veil begins to lift,Black Morpheus with Dark Mirrored Lens,Green Leather Combat Cuff Boot,Scrappy,5,6,9,5,10,5,1,1,,Phone,,,,,,,,Scowl,,Natural,Dark Brown,Buzz Cut,Medium Rain,White Cotton Wool Slacks with Buckles
95100,Can hear a bee's wings,Yes,Incredible moral fiber,Two left feet,None,Could sell ice to an eskimo,Black Cotton Longsleeve Crew,Laughing at your mistakes,Translucent Hex with Red Polarized Lens,Black Leather Combat Cuff Boot,Can put up a fight,9,10,10,3,11,4,1,1,,,,Shaded Triangle,,,,,Studded Leather,,Mustache,Pink,Dark Brown,Short Curly Fade,Light Rain,Black Cotton Leggings
95101,Can hear a heartbeat a mile away,Yes,Unshakable resolve,A gelatinous blob,None,You're a bit of a charmer,Green Patent Leather Tank,Laughing at your mistakes,Round Silver with Mirror Lens,Black Snakeskin Combat Cuff Boot,Can take a punch,7,10,12,1,12,3,1,1,,Silver Arm Pole,,,,,Silver Earrings,,Thick Leather,,,Natural,Blonde,Short Curly Fade,Light Rain,Black Cotton Wool Slacks with Buckles
95102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95104,Your third eye is open,Yes,Quiet confidence,Getting the hang of it,None,You're a bit of a charmer,Green Cotton Mandarin Tunic,Accepting the impermanence of things,Black Neo with Mirror Lens,Green Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,7,11,15,5,10,2,1,1,,,,,,,Silver Earrings,,,Scowl,Stubble,Natural,Dark Brown,Long Afro,Light Rain,Black Cotton Wool Slacks with Buckles
95105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95107,Can see around corners,Yes,True grit,Always picked first,None,Could win a presidency without a political background,Black Leather Moto Jacket with Charcoal Cotton Crew,The veil begins to lift,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,I wouldn't mess with you,15,6,11,8,9,6,1,1,Katana with Black Handle and Silver Blade,,,,,,,,,Smirk,Stubble,White,Dark Brown,Asymmetrical Bob,Heavy Rain,Red Cotton Leggings
95108,Can see around corners,Yes,Incredible moral fiber,A gelatinous blob,None,Natural born leader,Black Leather Tunic with Buttons,Accepting the impermanence of things,Round Silver with Mirror Lens,Black Patent Leather Neo Combat Boot,Can put up a fight,10,11,11,1,11,4,1,1,,,,Borromean Rings,,,,,,,,Natural,Blonde,Pulled Back Short,Light Rain,Black Patent Leather Pants with Buckles
95109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95112,Can see over the horizon,Yes,Can eat just one potato chip,Astonishing acrobatics,None,People follow you blindly,Green Leather Moto Jacket with Charcoal Cotton Crew,Self-induced illusions fade,Black Wayfarer with Black Lens,Black Leather Neo Combat Boot,Paper hands,11,8,13,10,15,1,1,1,Phone,Gold Arm Pole,,Borromean Rings,,,,,,,,Natural,Black,Short Messy,Light Rain,Black Leather Pants with Buckles
95113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95116,Can see around corners,Yes,Incredible moral fiber,Two left feet,None,Maintains status quo,Black Cotton Tank,Accepting the impermanence of things,Translucent Hex with Red Polarized Lens,Black Knee High Leather Boots,Can take a punch,5,11,11,3,11,3,1,1,,Katana with White Handle and Silver Blade,,,,Shriking Shaded Squares,,Leather Cuff,Thick Leather,,,Natural,Black,Messy Updo Bun,Medium Rain,Black Leather Leggings
95117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95120,You've got a bad feeling about this,Yes,True grit,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Black Patent Leather Longsleeve Crew,Laughing at your mistakes,,White Patent Leather Neo Combat Boot,People get out of your way,6,10,9,4,9,7,1,1,,Katana with White Handle and Silver Blade,,Sierpiński Triangle,,,,,,Scowl,,Natural,Blonde,Short Curly Fade,Medium Rain,Black Cotton Leggings
95121,Omniscient,Yes,Stiff upper lip,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,Black Cotton Tank,Appreciation for the complexity of human behavior,,Patent Black Leather Combat Cuff Boot,Can take a punch,7,12,20,4,7,3,1,1,Black Short Sai,Black Gun,,,Triforce,Moon Patterns,Silver Erl,,Studded Leather,Scowl,,Natural,Light Brown,Short Curly Fade,Medium Rain,Green Cotton Wool Slacks with Buckles
95122,Can hear a heartbeat a mile away,Yes,Quiet confidence,Astonishing acrobatics,None,Nobody's buying it,Green Patent Leather Moto Jacket with Red Cotton Crew,Laughing at your mistakes,,Black Leather Combat Cuff Boot,Can take a punch,2,10,12,10,10,3,1,1,Phone,,Triangle,,,,,,,,,Neon Red,Black,Buzz Cut,Heavy Rain,Red Cotton Wool Slacks with Buckles
95123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95124,Excellent at reading people,Yes,Incredible moral fiber,Getting the hang of it,None,You're a bit of a charmer,Black Cotton Martial Arts Top,Appreciation for the complexity of human behavior,Round Black with Black Lens,Black Patent Leather Neo Combat Boot,Scrappy,7,12,8,5,11,5,1,1,,Katana with Black Handle and Silver Blade,,,,,,,,,,Natural,Blonde,,Medium Rain,Green Cotton Wool Slacks with Buckles
95125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95126,Can see around corners,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,People follow you blindly,Black Cotton Martial Arts Top,Accepting the impermanence of things,Black Futurist with Black Lens,Red Snakeskin Combat Cuff Boot,Your grandma beats you at arm-wrestling,11,11,11,4,12,2,1,1,Dark Wood Staff,Black Gun,,Circle,,,,,,,Stubble,White,Black,Buzz Cut,Light Rain,White Leather Pants with Buckles
95127,Can see around corners,Yes,People think of you in their time of need,Two left feet,None,You're a bit of a charmer,Black Cotton Tank,Laughing at your mistakes,Round Black with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,7,10,11,3,17,3,1,1,,,,,Triforce,Borromean Rings,Black Earrings,,,,,Natural,Dark Brown,Short Afro Fade,Light Rain,White Cotton Martial Arts Pants
95128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
