,Perception,Headjack,Will,Movement,Name,Persuasion,Top,Awareness,Glasses,Footwear,Power,Charisma,Wisdom,Intelligence,Dexterity,Constitution,Strength,Votes,Generation,Right Hand Accessory,Left Hand Accessory,Front Neck Tattoo,Side Neck Tattoo,Forearm Tattoo,Bicep Tattoo,Piercings,Neckwear,Wristwear,Facial Expression,Facial Hair,Hair Dye,Hair Color,Hair Style,Background,Bottom
45014,You've got a bad feeling about this,Yes,Quiet confidence,Two left feet,None,People smile back at you,Black Patent Leather Trench Coat with Black Cotton Tank,Laughing at your mistakes,,White Leather Neo Combat Boot,Scrappy,6,10,9,3,10,5,1,1,Dark Wood Staff,,,,,,Black Erl,,,,Stubble,Natural,Light Brown,Faux Hawk,Medium Rain,Black Leather Pants with Buckles
45015,You've got a bad feeling about this,Yes,Incredible moral fiber,Sleep paralysis,None,Your significant other's mom loves you,Green Cotton Longsleeve Crew,Self-induced illusions fade,Black and Gold Wayfarer with Black Lens,Black Leather Neo Combat Boot,Can take a punch,8,8,9,2,11,3,1,1,Katana with Black Handle and Silver Blade,Black Submachine Gun,,,,,,,Studded Leather,,,Natural,Dark Brown,Long Messy,Heavy Rain,Black Cotton Wool Slacks with Buckles
45016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45019,Can hear a heartbeat a mile away,Yes,Quiet confidence,A gelatinous blob,None,You're a bit of a charmer,Black Cotton Martial Arts Top,Laughing at your mistakes,Black Wayfarer with Black Lens,Black Knee High Leather Boots,Your grandma beats you at arm-wrestling,7,10,12,1,10,2,1,1,Silver Short Sai,Katana with Black Handle and White Blade,,,,,,,,,Goatee,Natural,Dark Brown,,Light Rain,Black Snakeskin Pants with Buckles
45020,Excellent at reading people,Yes,Quiet confidence,Two left feet,None,Maintains status quo,Green Cotton Mandarin Tunic,Accepting the impermanence of things,Black Hex with Purple Polarized Lens,Black Leather Neo Combat Boot,Can put up a fight,5,11,8,3,10,4,1,1,,Black Long Sai,,,,,,,,Smirk,,Pink,Light Brown,Bob with Fringes,Heavy Rain,White Cotton Wool Slacks with Buckles
45021,You've got a bad feeling about this,Yes,Incredible moral fiber,Two left feet,None,Your significant other's mom loves you,Black Cotton Tank,You know the sound of one hand clapping,,Black Leather Combat Cuff Boot,Can take a punch,8,13,9,3,11,3,1,1,,Katana with Black Handle and White Blade,,Square,Triforce,Equality Sign,,,Thick Leather,Smirk,Thin,Natural,Black,Buzz Cut,Light Rain,Black Cotton Martial Arts Pants
45022,Can hear a bee's wings,Yes,Reluctant volunteer,Can walk and chew gum AT THE SAME TIME (good job!),None,People follow you blindly,Green Cotton Tank,Self-induced illusions fade,,Green Knee High Leather Boots,Can take a punch,11,8,10,4,5,3,1,1,Katana with Black Handle and Gold Blade,Silver Staff,Circle,,Intersecting Triangles,Interlocking Circles,Silver Earrings,,,Meditative,,Natural,Black,Pulled Back Short,Medium Rain,Black Leather Pants with Buckles
45023,Can see around corners,Yes,True grit,Can walk and chew gum AT THE SAME TIME (good job!),None,Could probably convince a small child,Red Patent Leather Trench Coat with Black Leather Tank,Laughing at your mistakes,Black Hex with Purple Polarized Lens,Green Black Patent Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,3,10,11,4,9,2,1,1,Silver Submachine Gun,Gold Staff,,,,,Silver Earrings,,,,,Natural,Light Grey,,Light Rain,Black Cotton Leggings
45024,You've got a bad feeling about this,Yes,True grit,Getting the hang of it,None,Could probably convince a small child,Green Leather Mandarin Trench Coat,Accepting the impermanence of things,Black Neo with Black Lens,Black Patent Leather Neo Combat Boot,Can put up a fight,3,11,9,5,9,4,1,1,,,,,,,,,,,,Natural,Black,Medium Curly Bob,Light Rain,Black Leather Leggings
45025,Can hear a bee's wings,Yes,Incredible moral fiber,Always picked first,None,Could probably convince a small child,Black Leather Moto Jacket with Charcoal Cotton Crew,Self-induced illusions fade,Silver Morpheus with Orange and Red Gradient Lens,Black Leather Combat Cuff Boot,Can take a punch,3,8,10,8,11,3,1,1,Phone,Silver Gun,,Triforce,,,,,,Scowl,,Natural,Dark Brown,Short Pixie,Light Rain,Black Cotton Leggings
45026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45032,Excellent at reading people,Yes,Unshakable resolve,Getting the hang of it,None,People smile back at you,Black Cotton Longsleeve with Zipper,You have a childlike sense of wonder,Black Morpheus with Dark Mirrored Lens,Black Knee High Leather Boots,Can take a punch,6,7,8,5,12,3,1,1,,Phone,,,,,,,,,,Natural,Blonde,Short Updo,Heavy Rain,Black Leather Pants with Buckles
45033,Can hear a bee's wings,Yes,Quiet confidence,Getting the hang of it,None,People smile back at you,Black Cotton Longsleeve Crew,The veil begins to lift,Round Silver with Mirror Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,6,6,10,5,10,2,1,1,,,,,,,,,Thick Leather,Smirk,Stubble,Natural,Black,Buzz Cut,Heavy Rain,Black Leather Leggings
45034,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Glossophobia,Black Leather Trench Coat with Black Cotton Tank,Laughing at your mistakes,Black Wayfarer with Black Lens,Red Knee High Leather Boots,People get out of your way,4,10,12,4,11,7,1,1,Phone,Black Arm Pole,,,,,Black Earrings,Leather Cuff,,,Stubble,Light Blue,Light Grey,Short Updo,Light Rain,Black Leather Pants with Buckles
45035,You've got a bad feeling about this,Yes,True grit,Two left feet,None,You're a bit of a charmer,Black Leather Mandarin Tunic,Learning to regulate emotions,,Black Leather Neo Combat Boot,Can take a punch,7,9,9,3,9,3,1,1,Phone,Black Gun,,Intersecting Triangles,,,Silver Earrings,,,Smirk,,Natural,Light Brown,,Medium Rain,Black Leather Pants with Buckles
45036,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Two left feet,None,You're a bit of a charmer,Black Leather Tank,Accepting the impermanence of things,Black Neo with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,7,11,12,3,11,3,1,1,,Dark Wood Staff,,Intersecting Triangles,Circle,Borromean Rings,,,,,,Natural,Light Brown,Low Ponytail,Light Rain,Green Cotton Leggings
45037,Can see around corners,Yes,True grit,Two left feet,None,You're a bit of a charmer,Red Cotton Tunic with Buttons,Accepting the impermanence of things,Black Neo with Mirror Lens,Black Snakeskin Knee High Boots,I wouldn't mess with you,7,11,11,3,9,6,1,1,Katana with White Handle and Silver Blade,Phone,,,,,,Leather Choker,,Scowl,Thin,Natural,Auburn,Short Sideswept Fringe,Light Rain,Black Cotton Leggings
45038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45040,Can hear a heartbeat a mile away,Yes,Quiet confidence,Two left feet,None,People smile back at you,Red Cotton Tank,Accepting the impermanence of things,Black Morpheus with Dark Mirrored Lens,Patent Green Leather Combat Cuff Boot,Can take a punch,6,11,12,3,10,3,1,1,,,,,Interlocking Circles,Alchemy,,Leather Choker,Studded Leather,,,White,Light Brown,Buzz Cut,Medium Rain,Black Cotton Martial Arts Pants
45041,Can see around corners,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Could probably convince a small child,Black Patent Leather Longsleeve Crew,Appreciation for the complexity of human behavior,,Black Snakeskin Knee High Boots,Your grandma beats you at arm-wrestling,3,12,11,4,11,2,1,1,,,Square,,,,Silver Erl,,,,,Natural,Light Brown,Short Updo,Heavy Rain,Black Leather Pants with Buckles
45042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45043,Can hear a bee's wings,Yes,Incredible moral fiber,Getting the hang of it,None,Borderline mind control,Black Leather Moto Jacket with Black Cotton Crew,You know the sound of one hand clapping,Black and Gold Wayfarer with Black Lens,Green Leather Neo Combat Boot,Can take a punch,19,13,10,5,11,3,1,1,,Phone,Intersecting Triangles,,,,,,,,,Light Blue,Blonde,Short Afro Fade,Light Rain,Red Cotton Wool Slacks with Buckles
45044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45045,Can hear a bee's wings,Yes,Incredible moral fiber,Getting the hang of it,None,Maintains status quo,Red Leather Trench Coat with Black Cotton Oxford and Green Tie,You know the sound of one hand clapping,,Black Leather Neo Combat Boot,Scrappy,5,13,10,5,11,5,1,1,,Silver Shotgun,,,,,,,,Scowl,,Natural,Light Brown,Low Ponytail,Light Rain,Red Cotton Wool Slacks with Buckles
45046,Can hear a heartbeat a mile away,Yes,Quiet confidence,Running circles around enemies,None,People smile back at you,Green Leather Moto Jacket with Green Cotton Crew,Laughing at your mistakes,,Black Patent Leather Neo Combat Boot,Can put up a fight,6,10,12,7,10,4,1,1,,,,,,,,,,,,Pink,Dark Brown,Short Curly Fade,Light Rain,Green Cotton Leggings
45047,Excellent at reading people,Yes,Incredible moral fiber,Sleep paralysis,None,Natural born leader,Black Leather Trench Coat with Black Cotton Tank,Accepting the impermanence of things,Black Wayfarer with Black Lens,Black Patent Leather Knee High Boots,Can put up a fight,10,11,8,2,11,4,1,1,,Black Gun,,,,,,Leather Choker,,,Beard,Natural,Light Brown,,Light Rain,Green Snakeskin Pants with Buckles
45048,Can hear a bee's wings,Yes,People think of you in their time of need,Sleep paralysis,None,You win without playing,Red Cotton Tunic with Buttons,Laughing at your mistakes,,Patent Green Leather Combat Cuff Boot,Can put up a fight,14,10,10,2,17,4,1,1,Black Submachine Gun,Silver Gun,,,,,,,,,,Natural,Black,Long Afro,Medium Rain,Black Patent Leather Leggins
45049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45051,Can hear a bee's wings,Yes,Stiff upper lip,Two left feet,None,People smile back at you,Green Leather Trench Coat with Black Cotton Oxford and Red Tie,You have a childlike sense of wonder,Black Futurist with Black Lens,Patent Black Leather Combat Cuff Boot,Can take a punch,6,7,10,3,7,3,1,1,Katana with Black Handle and Silver Blade,Black Arm Pole,,,,,,,,,,Natural,Dark Brown,Short Sideswept Fringe,Medium Rain,Black Cotton Wool Slacks with Buckles
45052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45053,Can see around corners,Yes,Quiet confidence,Sleep paralysis,None,Your significant other's mom loves you,Black Cotton Tank,Accepting the impermanence of things,White Futurist with Mirror Lens,Black Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,8,11,11,2,10,2,1,1,,Phone,,,Circle,Shaded Circle,Black Eyebrow Ring,Leather Choker,,,,Natural,Black,Pulled Back Short,Heavy Rain,Red Cotton Leggings
45054,Can hear a bee's wings,Yes,Incredible moral fiber,Two left feet,None,Your significant other's mom loves you,Black Cotton Tank,Accepting the impermanence of things,Black Wayfarer with Black Lens,Black Snakeskin Combat Cuff Boot,Can take a punch,8,11,10,3,11,3,1,1,Katana with Black Handle and Gold Blade,Black Gun,,,Shaded Circle,Borromean Rings,,,,,Stubble,White,Black,Buzz Cut,Light Rain,Black Patent Leather Pants with Buckles
45055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45057,Can hear a bee's wings,Yes,Unshakable resolve,Two left feet,None,Your significant other's mom loves you,Black Leather Moto Jacket with Black Cotton Crew,Laughing at your mistakes,Round Black with Black Lens,Black Patent Leather Neo Combat Boot,Can put up a fight,8,10,10,3,12,4,1,1,,Katana with Black Handle and Silver Blade,,,,,,,,,,Natural,Black,Messy Updo Bun,Light Rain,Black Cotton Wool Slacks with Buckles
45058,The world has come into focus,Yes,Incredible moral fiber,Can walk on ceilings,None,You're a bit of a charmer,Black Cotton Martial Arts Top,Laughing at your mistakes,Round Black with Black Lens,Green Black Patent Leather Neo Combat Boot,Scrappy,7,10,5,15,11,5,1,1,,Black Submachine Gun,,,,,,,,Scowl,Goatee,Natural,Light Grey,Short Afro Fade,Light Rain,Red Cotton Wool Slacks with Buckles
45059,You've got a bad feeling about this,Yes,Incredible moral fiber,Two left feet,None,People smile back at you,Green Patent Leather Moto Jacket with Black Cotton Crew,Self-induced illusions fade,Black Wayfarer with Black Lens,White Leather Combat Cuff Boot,You are the dangerzone,6,8,9,3,11,15,1,1,Black Short Sai,Katana with Black Handle and Silver Blade,,,,,,,,Scowl,,Natural,Black,Long Messy,Light Rain,Green Cotton Wool Slacks with Buckles
45060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45061,Can see around corners,Yes,Incredible moral fiber,Two left feet,None,You're a bit of a charmer,Red Patent Leather Longsleeve Crew,Accepting the impermanence of things,Round Black with Black Lens,Black Leather Neo Combat Boot,People get out of your way,7,11,11,3,11,7,1,1,,,,,,,,,Thick Leather,Scowl,,Light Purple,Light Brown,Buzz Cut,Medium Rain,Black Patent Leather Pants with Buckles
45062,You've got a bad feeling about this,Yes,True grit,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,White Leather Tunic with Buttons,You have walked the manifold path,Round Black with Black Lens,Green Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,7,14,9,4,9,2,1,1,,Black Shotgun,,,,,,,,Smirk,,Natural,Black,Short Messy,Light Rain,Green Leather Pants with Buckles
45063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45066,The world has come into focus,Yes,Unshakable resolve,Sleep paralysis,None,Your significant other's mom loves you,Black Leather Tank,Appreciation for the complexity of human behavior,,Red Leather Combat Cuff Boot,Can put up a fight,8,12,5,2,12,4,1,1,,,Shaded Triangle,,,,Black Earrings,,,,,Natural,Light Brown,,Light Rain,Green Cotton Martial Arts Pants
45067,Can hear a bee's wings,Yes,Quiet confidence,Sleep paralysis,None,People smile back at you,Green Leather Tunic with Buttons,Learning to regulate emotions,,Black Leather Neo Combat Boot,People get out of your way,6,9,10,2,10,7,1,1,Black Gun,Black Submachine Gun,,,,,,,,Scowl,,Natural,Black,Short Sideswept Fringe,Light Rain,Red Leather Pants with Buckles
45068,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Two left feet,None,People smile back at you,Black Cotton Martial Arts Top,The veil begins to lift,Black Wayfarer with Black Lens,Black Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,6,6,12,3,11,2,1,1,,Katana with Black Handle and Silver Blade,,Shaded Circle,,,,,,Scowl,,Natural,Black,Short Pixie,Medium Rain,Black Leather Pants with Buckles
45069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45071,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Sleep paralysis,None,People smile back at you,Red Cotton Tank,Learning to regulate emotions,Black Wayfarer with Black Lens,Black Knee High Leather Boots,The gym stops to watch you lift,6,9,12,2,11,8,1,1,,Phone,,,,Triple Shaded Squares,Silver Earrings,,Thick Leather,,,Natural,Light Grey,,Medium Rain,Black Cotton Wool Slacks with Buckles
45072,Can see around corners,Yes,Quiet confidence,Always picked first,None,Glossophobia,Black Cotton Tank,Laughing at your mistakes,Black Morpheus with Dark Mirrored Lens,Patent Black Leather Combat Cuff Boot,Can put up a fight,4,10,11,8,10,4,1,1,Katana with White Handle and Silver Blade,,,,Alchemy,,,,Thick Leather,,Stubble,Green,Light Brown,Medium Curly Bob,Light Rain,Green Cotton Martial Arts Pants
45073,Can hear a bee's wings,Yes,Incredible moral fiber,Two left feet,None,You win without playing,Black Patent Leather Longsleeve Crew,Learning to regulate emotions,Round Black with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,14,9,10,3,11,3,1,1,,Black Submachine Gun,,Shaded Triangle,,,"Black Nose, Lip",,Thick Leather,,,Light Purple,Black,Buzz Cut,Medium Rain,Black Cotton Wool Slacks with Buckles
45074,Can hear a bee's wings,Yes,True grit,Can walk and chew gum AT THE SAME TIME (good job!),None,Nobody's buying it,White Leather Moto Jacket with Black Leather Crew,Accepting the impermanence of things,Black Neo with Black Lens,Red Leather Combat Cuff Boot,I wouldn't mess with you,2,11,10,4,9,6,1,1,Dark Wood Staff,,,,,,"Black Nose, Lip, Forehead",,,Scowl,,Natural,Auburn,,Medium Rain,Black Cotton Leggings
45075,Can hear a bee's wings,Yes,Stiff upper lip,Sleep paralysis,None,Maintains status quo,White Snakeskin Trench Coat with Black Cotton Oxford and Red Tie,Accepting the impermanence of things,,Red Knee High Leather Boots,Can put up a fight,5,11,10,2,7,4,1,1,Katana with Black Handle and Silver Blade,Black Submachine Gun,,,,,Black Erl,,,Smirk,,Natural,Dark Brown,Braids,Heavy Rain,Green Cotton Wool Slacks with Buckles
45076,Can see around corners,Yes,Incredible moral fiber,Pretty light on your feet,None,Could sell ice to an eskimo,Charcoal Leather Longsleeve Crew,Accepting the impermanence of things,Black Wayfarer with Black Lens,Patent Black Leather Combat Cuff Boot,Can take a punch,9,11,11,6,11,3,1,1,,,,,,,,,Studded Leather,,,Neon Red,Light Brown,Buzz Cut,Medium Rain,Black Cotton Leggings
45077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45081,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Getting the hang of it,None,Others are helpless to deny you,Charcoal Cotton Longsleeve Crew,Accepting the impermanence of things,,Black Snakeskin Neo Combat Boot,Can take a punch,13,11,12,5,11,3,1,1,,Phone,,,,,Gold Earrings,,Studded Leather,Smirk,,Natural,Black,Short Messy,Medium Rain,Red Leather Leggings
45082,Can hear a bee's wings,Yes,True grit,Getting the hang of it,None,People follow you blindly,Black Patent Lather Trench Coat with White Cotton Oxford and Black Tie,Accepting the impermanence of things,Black Wayfarer with Black Lens,Black Patent Leather Neo Combat Boot,Can put up a fight,11,11,10,5,9,4,1,1,,,,,,,Gold Earrings,,,,,Natural,Dark Brown,,Medium Rain,Red Cotton Leggings
45083,Can see around corners,Yes,Incredible moral fiber,Sleep paralysis,None,You're a bit of a charmer,Black Leather Trench Coat with Black Cotton Oxford and Red Tie,Accepting the impermanence of things,,Patent Black Leather Combat Cuff Boot,Can put up a fight,7,11,11,2,11,4,1,1,,Black Arm Pole,,,,,,,,Smirk,,Natural,Blonde,Faux Hawk,Light Rain,Green Leather Pants with Buckles
45084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45085,Can see around corners,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,Glossophobia,Black Cotton Martial Arts Top,The veil begins to lift,Black Neo with Black Lens,White Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,4,6,11,4,12,2,1,1,,,,,,,,,,,,Green,Dark Brown,Long Afro,Light Rain,Black Patent Leather Leggins
45086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45087,Time slows for you,Yes,Quiet confidence,Two left feet,None,People smile back at you,Black Leather Moto Jacket with Black Cotton Crew,Appreciation for the complexity of human behavior,Black Hex with Purple Polarized Lens,Black Patent Leather Neo Combat Boot,Can take a punch,6,12,16,3,10,3,1,1,,Silver Long Sai,,,,,,,,Smirk,,Natural,Light Grey,Faux Hawk,Heavy Rain,Black Cotton Leggings
45088,Nothing gets past you,Yes,Quiet confidence,Running circles around enemies,None,People smile back at you,Green Leather Moto Jacket with Charcoal Cotton Crew,Accepting the impermanence of things,,Patent Green Leather Combat Cuff Boot,People get out of your way,6,11,6,7,10,7,1,1,,Katana with Black Handle and Silver Blade,,,,,Gold Eyebrow Ring,,,,,Natural,Black,Pulled Back Short,Medium Rain,Black Cotton Wool Slacks with Buckles
45089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45091,Can see around corners,Yes,Unshakable resolve,Two left feet,None,Maintains status quo,Green Cotton Tank,You know the sound of one hand clapping,Black and Gold Wayfarer with Black Lens,Black Knee High Leather Boots,Your grandma beats you at arm-wrestling,5,13,11,3,12,2,1,1,Phone,Silver Short Sai,,Triangle,,Interlocking Circles,,,Studded Leather,,,Natural,Dark Brown,Short Curly Fade,Light Rain,Green Cotton Wool Slacks with Buckles
45092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45094,Can see around corners,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,Black Leather Trench Coat with Black Cotton Oxford and Green Tie,Laughing at your mistakes,Black Hex with Purple Polarized Lens,Black Leather Neo Combat Boot,Can take a punch,7,10,11,4,12,3,1,1,Katana with White Handle and Silver Blade,Katana with Black Handle and Gold Blade,,,,,Gold Earrings,,,,,Natural,Auburn,Short Coil,Medium Rain,Green Cotton Wool Slacks with Buckles
45095,You've got a bad feeling about this,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Glossophobia,Black Wool Mandarin Trench Coat,Laughing at your mistakes,Round Black with Black Lens,Green Leather Neo Combat Boot,Can take a punch,4,10,9,4,11,3,1,1,,,,,,,,,,Scowl,,Natural,Light Brown,Short Sideswept Fringe,Light Rain,Black Leather Pants with Buckles
45096,Can see over the horizon,Yes,Begrudging participant,Two left feet,None,Glossophobia,Green Leather Mandarin Tunic,Accepting the impermanence of things,,Black Knee High Leather Boots,Your grandma beats you at arm-wrestling,4,11,13,3,6,2,1,1,Katana with Black Handle and Silver Blade,Phone,,Valknut,,,,,,,,Natural,Light Brown,Long Messy,Heavy Rain,Red Cotton Wool Slacks with Buckles
45097,Can hear a bee's wings,Yes,Quiet confidence,Getting the hang of it,None,Robert Downey Jr.,Black Cotton Tank,Laughing at your mistakes,Round Black with Black Lens,Green Knee High Leather Boots,People get out of your way,17,10,10,5,10,7,1,1,Black Submachine Gun,Black Short Sai,Borromean Rings,,Interlocking Circles,Native Arrows,,,,Scowl,Stubble,Yellow,Light Brown,Long Straight Bangs,Light Rain,Black Cotton Wool Slacks with Buckles
45098,Heightened senses,Yes,Quiet confidence,Getting the hang of it,None,Maintains status quo,Black Snakeskin Trench Coat with Purple Cotton Oxford and Green Tie,Learning to regulate emotions,Black Wayfarer with Black Lens,Black Leather Neo Combat Boot,Can take a punch,5,9,7,5,10,3,1,1,,Katana with Black Handle and Silver Blade,,,,,,,,,Mustache,Natural,Blonde,,Light Rain,Black Leather Leggings
45099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45112,Can hear a bee's wings,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Even you don't believe you,Green Wool Mandarin Trench Coat,Accepting the impermanence of things,Black Futurist with Black Lens,Patent Black Leather Combat Cuff Boot,Scrappy,1,11,10,4,10,5,1,1,,Phone,,,,,Silver Earrings,,,,,Natural,Light Brown,,Light Rain,Black Snakeskin Leggings
45113,Can hear a bee's wings,Yes,True grit,Running circles around enemies,None,People smile back at you,Green Patent Lather Trench Coat with Black Cotton Oxford and Green Tie,The center of your own private universe,Black Neo with Mirror Lens,Black Snakeskin Neo Combat Boot,Can put up a fight,6,4,10,7,9,4,1,1,,Silver Arm Pole,,,,,,,,Scowl,,Pink,Light Brown,Asymmetrical Bob,Light Rain,White Cotton Leggings
