,Perception,Headjack,Will,Movement,Name,Persuasion,Top,Awareness,Glasses,Footwear,Power,Charisma,Wisdom,Intelligence,Dexterity,Constitution,Strength,Votes,Generation,Right Hand Accessory,Left Hand Accessory,Front Neck Tattoo,Side Neck Tattoo,Forearm Tattoo,Bicep Tattoo,Piercings,Neckwear,Wristwear,Facial Expression,Facial Hair,Hair Dye,Hair Color,Hair Style,Background,Bottom
10018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10025,Can see over the horizon,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Could sell ice to an eskimo,Black Leather Trench Coat with Black Leather Tank,Learning to regulate emotions,Black Futurist with Black Lens,Black Knee High Leather Boots,Can take a punch,9,9,13,4,11,3,1,1,Katana with White Handle and Silver Blade,Black Arm Pole,Intersecting Triangles,,,,Black Earrings,,,,,Green,Black,Pulled Back Short,Light Rain,Black Cotton Leggings
10026,Can hear a bee's wings,Yes,Unshakable resolve,A gelatinous blob,None,Nobody's buying it,Black Leather Trench Coat with White Cotton Oxford and Black Tie,Appreciation for the complexity of human behavior,,Black Leather Combat Cuff Boot,Can take a punch,2,12,10,1,12,3,1,1,Black Submachine Gun,Katana with Black Handle and Silver Blade,,,,,,,,Scowl,,Green,Black,Short Messy,Heavy Rain,White Cotton Leggings
10027,You've got a bad feeling about this,Yes,Last one standing,Can walk and chew gum AT THE SAME TIME (good job!),None,Could probably convince a small child,Black Cotton Longsleeve with Zipper,Laughing at your mistakes,Black Futurist with Black Lens,Green Leather Neo Combat Boot,Can put up a fight,3,10,9,4,14,4,1,1,,,,,,,,,Studded Leather,,,Natural,Black,Short Updo,Light Rain,Green Snakeskin Leggings
10028,Can see around corners,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Black Wool Mandarin Trench Coat,The veil begins to lift,Black Hex with Purple Polarized Lens,Black Knee High Leather Boots,Can put up a fight,6,6,11,4,10,4,1,1,,,,,,,,,,,,Yellow,Light Grey,Long Messy,Medium Rain,Black Cotton Wool Slacks with Buckles
10029,Can hear a heartbeat a mile away,Yes,Quiet confidence,Sleep paralysis,None,People follow you blindly,Green Patent Leather Tank,Laughing at your mistakes,,Black Patent Leather Neo Combat Boot,Can take a punch,11,10,12,2,10,3,1,1,,Black Arm Pole,,,Triangle,Triangle,,,,,,Natural,Auburn,Short Afro Fade,Heavy Rain,Green Cotton Wool Slacks with Buckles
10030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10034,Can see around corners,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Red Wool Mandarin Trench Coat,Laughing at your mistakes,Silver Morpheus with Orange and Red Gradient Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,5,10,11,4,10,2,1,1,,,,,,,,,,Scowl,,Natural,Light Brown,Short Messy,Medium Rain,Black Leather Pants with Buckles
10035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10038,You've got a bad feeling about this,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,Glossophobia,Black Wool Mandarin Trench Coat,Learning to regulate emotions,Black and Gold Wayfarer with Black Lens,Red Leather Combat Cuff Boot,Scrappy,4,9,9,4,12,5,1,1,Silver Staff,Black Gun,,,,,,,,Scowl,,Pink,Dark Brown,Buzz Cut,Medium Rain,Black Leather Leggings
10039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10045,Excellent at reading people,Yes,True grit,Always picked first,None,Glossophobia,Green Cotton Longsleeve Crew,Learning to regulate emotions,Black and Gold Wayfarer with Black Lens,Patent Black Leather Combat Cuff Boot,Scrappy,4,9,8,8,9,5,1,1,Black Submachine Gun,Katana with White Handle and Silver Blade,,,,,,,,Scowl,,Natural,Dark Brown,Asymmetrical Bob,Light Rain,Black Patent Leather Pants with Buckles
10046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10053,Can see around corners,Yes,Quiet confidence,Sleep paralysis,None,You're a bit of a charmer,Green Cotton Tank,You know the sound of one hand clapping,Black Wayfarer with Black Lens,Patent Red Leather Combat Cuff Boot,Can take a punch,7,13,11,2,10,3,1,1,,Silver Gun,,,Intersecting Triangles,Sierpiński Triangle,,,,Scowl,,Natural,Light Grey,Short Updo,Light Rain,White Leather Pants with Buckles
10054,Can see over the horizon,Yes,Unshakable resolve,Getting the hang of it,None,Your significant other's mom loves you,Black Patent Leather Moto Jacket with Red Leather Crew,The veil begins to lift,,Red Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,8,6,13,5,12,2,1,1,,,,Interlocking Circles,,,,,,Smirk,Beard,Natural,Light Brown,Short Curly Fade,Medium Rain,Black Cotton Leggings
10055,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Green Leather Longsleeve Crew,Laughing at your mistakes,,Black Snakeskin Combat Cuff Boot,People get out of your way,6,10,12,4,11,7,1,1,Phone,Dark Wood Staff,,,,,,,,Smirk,,Natural,Blonde,,Medium Rain,Green Cotton Wool Slacks with Buckles
10056,Can see around corners,Yes,Stiff upper lip,Getting the hang of it,None,People smile back at you,Black Leather Longsleeve Crew,Appreciation for the complexity of human behavior,,Black Leather Combat Cuff Boot,Can take a punch,6,12,11,5,7,3,1,1,Phone,Phone,,,,,Black Erl,,Studded Leather,,Beard,Natural,Dark Brown,Short Updo,Heavy Rain,Green Leather Leggings
10057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10059,Excellent at reading people,Yes,Incredible moral fiber,A gelatinous blob,None,Everything is always an option,Black Cotton Crewneck Tunic,Accepting the impermanence of things,Black Neo with Mirror Lens,Red Knee High Leather Boots,Your grandma beats you at arm-wrestling,12,11,8,1,11,2,1,1,,Katana with White Handle and Silver Blade,,,,,,,,,,Yellow,Dark Brown,Medium Curly Bob,Medium Rain,Green Cotton Wool Slacks with Buckles
10060,You've got a bad feeling about this,Yes,Incredible moral fiber,Pretty light on your feet,None,Could sell ice to an eskimo,Red Patent Leather Moto Jacket with Green Patent Leather Crew,Laughing at your mistakes,Black Neo with Mirror Lens,White Knee High Leather Boots,Can put up a fight,9,10,9,6,11,4,1,1,,,,,,,Black Eyebrow Ring,,,,,Natural,Black,Short Pixie,Light Rain,Black Cotton Leggings
10061,Can see around corners,Yes,Incredible moral fiber,Two left feet,None,People smile back at you,Black Cotton Tank,Laughing at your mistakes,Black Wayfarer with Black Lens,Black Patent Leather Knee High Boots,Can put up a fight,6,10,11,3,11,4,1,1,Silver Submachine Gun,,,,Equality Sign,Intersecting Squares,,,Thick Leather,,,Natural,Blonde,Buzz Cut,Medium Rain,Black Cotton Wool Slacks with Buckles
10062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10065,You've got a bad feeling about this,Yes,Quiet confidence,Can instantly copy any movement or pattern,None,Maintains status quo,Green Leather Trench Coat with White Cotton Oxford and Black Tie,You forgot your mantra,Black Morpheus with Dark Mirrored Lens,Black Leather Combat Cuff Boot,Scrappy,5,5,9,11,10,5,1,1,Phone,Dark Wood Staff,,,,,,,,,,Natural,Black,Long Messy,Light Rain,Black Cotton Leggings
10066,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Two left feet,None,Glossophobia,Black Leather Longsleeve with Zipper,Laughing at your mistakes,Translucent Hex with Red Polarized Lens,Black Leather Combat Cuff Boot,People get out of your way,4,10,12,3,11,7,1,1,,Silver Arm Pole,,Shaded Circle,,,,,,,Goatee,Natural,Dark Brown,Long Straight Bangs,Heavy Rain,Red Leather Leggings
10067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10069,Nothing gets past you,Yes,Incredible moral fiber,Getting the hang of it,None,Your significant other's mom loves you,Red Leather Crewneck Tunic,You know the sound of one hand clapping,White Futurist with Mirror Lens,Black Leather Combat Cuff Boot,Can take a punch,8,13,6,5,11,3,1,1,,,,,,,,,,,Goatee,Natural,Dark Brown,,Light Rain,Black Cotton Leggings
10070,Can hear a bee's wings,Yes,Quiet confidence,Astonishing acrobatics,None,Natural born leader,Black Wool Mandarin Trench Coat,You have walked the manifold path,Black Hex with Purple Polarized Lens,Black Snakeskin Combat Cuff Boot,Your grandma beats you at arm-wrestling,10,14,10,10,10,2,1,1,,,,,,,Gold Earrings,,,,,Natural,Light Brown,Buzz Cut,Light Rain,Black Leather Pants with Buckles
10071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079,Heightened senses,Yes,True grit,Pretty light on your feet,None,Your significant other's mom loves you,Black Leather Tunic with Buttons,Accepting the impermanence of things,Black Wayfarer with Black Lens,Black Leather Neo Combat Boot,Scrappy,8,11,7,6,9,5,1,1,,Katana with Black Handle and Silver Blade,,,,,,,,,Mustache,Natural,Light Brown,Short Coil,Heavy Rain,Green Cotton Wool Slacks with Buckles
10080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10094,Can hear a heartbeat a mile away,Yes,Unshakable resolve,Two left feet,None,Your significant other's mom loves you,Black Cotton Longsleeve with Zipper,Learning to regulate emotions,Round Black with Black Lens,Green Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,8,9,12,3,12,2,1,1,Dark Wood Staff,,,,,,"Black Nose, Lip",,,Scowl,,Natural,Black,Long Messy,Medium Rain,Black Cotton Wool Slacks with Buckles
10095,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Two left feet,None,People follow you blindly,Green Patent Lather Trench Coat with Black Cotton Oxford and Green Tie,Appreciation for the complexity of human behavior,Round Silver with Mirror Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,11,12,12,3,11,2,1,1,,,,,,,Black Eyebrow Ring,,,Smirk,,Natural,Light Brown,Buzz Cut,Light Rain,Black Cotton Leggings
10096,Can see around corners,Yes,True grit,Sleep paralysis,None,People follow you blindly,Black Wool Mandarin Trench Coat,Self-induced illusions fade,Round Silver with Mirror Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,11,8,11,2,9,2,1,1,,Black Short Sai,,,,,,,,,,Natural,Black,Long Messy,Light Rain,Black Leather Leggings
10097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10104,Can see around corners,Yes,Stiff upper lip,Two left feet,None,People follow you blindly,Black Patent Leather Longsleeve Crew,Laughing at your mistakes,Black Hex with Purple Polarized Lens,Black Leather Combat Cuff Boot,People get out of your way,11,10,11,3,7,7,1,1,,Katana with White Handle and White Blade,,,,,,,Thick Leather,,,Natural,Light Brown,Medium Curly Bob,Medium Rain,Red Cotton Wool Slacks with Buckles
10105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10106,Heightened senses,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Black Leather Moto Jacket with Charcoal Patent Leather Crew,Learning to regulate emotions,,Black Leather Combat Cuff Boot,Can take a punch,6,9,7,4,10,3,1,1,,,,,,,,,,Scowl,,Natural,Black,Messy Updo Bun,Light Rain,White Cotton Wool Slacks with Buckles
10107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10113,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Two left feet,None,Your significant other's mom loves you,Black Leather Trench Coat with Black Cotton Tank,Appreciation for the complexity of human behavior,Round Silver with Mirror Lens,Black Patent Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,8,12,12,3,11,2,1,1,,,,,,,,,,Scowl,Thin,Natural,Light Brown,,Medium Rain,Black Cotton Wool Slacks with Buckles
10114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10115,Can hear a heartbeat a mile away,Yes,Steps forward as others flee,Two left feet,None,Could probably convince a small child,Green Patent Lather Trench Coat with White Cotton Oxford and Black Tie,Appreciation for the complexity of human behavior,Round Black with Black Lens,Patent Black Leather Combat Cuff Boot,Can take a punch,3,12,12,3,13,3,1,1,,Phone,,,,,Black Earrings,,,Scowl,,Natural,Black,,Light Rain,Red Cotton Wool Slacks with Buckles
10116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10123,Can see around corners,Yes,Quiet confidence,Pretty light on your feet,None,Nobody's buying it,Black Wool Mandarin Trench Coat,Laughing at your mistakes,Black Wayfarer with Black Lens,White Leather Combat Cuff Boot,Can take a punch,2,10,11,6,10,3,1,1,,Katana with Black Handle and Silver Blade,,,,,,,,,,Natural,Black,Medium Curly Bob,Medium Rain,Black Leather Leggings
10124,Can see around corners,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Your significant other's mom loves you,Red Patent Lather Trench Coat with Black Cotton Oxford and Green Tie,Self-induced illusions fade,,Green Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,8,8,11,4,10,2,1,1,,Dark Wood Staff,,,,,,,,,,Light Blue,Light Brown,Braids,Light Rain,Black Cotton Wool Slacks with Buckles
10125,Can hear a bee's wings,Yes,Incredible moral fiber,Pretty light on your feet,None,Maintains status quo,Charcoal Black Cotton Longsleeve with Zipper,You know the sound of one hand clapping,Translucent Hex with Red Polarized Lens,Green Leather Neo Combat Boot,I wouldn't mess with you,5,13,10,6,11,6,1,1,,,,Triforce,,,"Black Nose, Lip",,Thick Leather,,Stubble,Natural,Light Brown,,Medium Rain,White Cotton Wool Slacks with Buckles
10126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10135,Excellent at reading people,Yes,Can eat just one potato chip,Two left feet,None,Your significant other's mom loves you,Green Cotton Tank,Accepting the impermanence of things,Translucent Hex with Red Polarized Lens,Black Leather Combat Cuff Boot,Can put up a fight,8,11,8,3,15,4,1,1,,Dark Wood Staff,,,Alchemy,Small Arrows,,,Thick Leather,Scowl,Thin,Natural,Light Brown,Asymmetrical Bob,Light Rain,Black Cotton Martial Arts Pants
10136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10141,You've got a bad feeling about this,Yes,Quiet confidence,You've got a rare and beautiful gift,None,You're a bit of a charmer,Black Cotton Tank,Laughing at your mistakes,Black Neo with Black Lens,Black Knee High Leather Boots,Scrappy,7,10,9,12,10,5,1,1,,Black Gun,,,Shaded Triangle,Equality Sign,,,,,,Natural,Blonde,Medium Curly Bob,Light Rain,Red Cotton Wool Slacks with Buckles
10142,Can hear a heartbeat a mile away,Yes,Quiet confidence,Getting the hang of it,None,Maintains status quo,Black Cotton Crewneck Tunic,Accepting the impermanence of things,Black Neo with Black Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,5,11,12,5,10,2,1,1,Phone,Dark Wood Staff,,,,,Black Eyebrow Ring,,,,,Natural,Blonde,Short Sideswept Fringe,Light Rain,Green Cotton Leggings
10143,Can hear a bee's wings,Yes,Quiet confidence,A gelatinous blob,None,You're a bit of a charmer,Black Cotton Longsleeve with Zipper,Appreciation for the complexity of human behavior,Black Hex with Purple Polarized Lens,Patent Black Leather Combat Cuff Boot,Paper hands,7,12,10,1,10,1,1,1,,Black Submachine Gun,,Triangle,,,,,,,,Neon Red,Light Brown,Short Sideswept Fringe,Medium Rain,Red Cotton Martial Arts Pants
10144,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Getting the hang of it,None,People smile back at you,Black Patent Lather Trench Coat with Black Cotton Oxford and White Tie,Accepting the impermanence of things,Black and Gold Wayfarer with Black Lens,Black Leather Combat Cuff Boot,People get out of your way,6,11,12,5,11,7,1,1,Phone,,,,,,,,,,Thin,Pink,Black,Braids,Medium Rain,Black Cotton Leggings
10145,Can see around corners,Yes,Incredible moral fiber,Astonishing acrobatics,None,Maintains status quo,Green Cotton Tank,Learning to regulate emotions,,Black Knee High Leather Boots,Can take a punch,5,9,11,10,11,3,1,1,Phone,Black Arm Pole,,Square,Equality Sign,Native Arrows,Black Earrings,,,Scowl,,Natural,Blonde,Short Curly Fade,Light Rain,Black Leather Pants with Buckles
10146,Excellent at reading people,Yes,Incredible moral fiber,Getting the hang of it,None,Maintains status quo,Black Cotton Tunic with Buttons,Appreciation for the complexity of human behavior,,Green Leather Combat Cuff Boot,Can take a punch,5,12,8,5,11,3,1,1,,,,,,,Black Earrings,,,,,Light Blue,Light Grey,Long Messy,Medium Rain,White Cotton Wool Slacks with Buckles
10147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10148,You've got a bad feeling about this,Yes,Incredible moral fiber,Getting the hang of it,None,People smile back at you,Red Leather Trench Coat with White Cotton Oxford and Black Tie,Appreciation for the complexity of human behavior,,Red Leather Combat Cuff Boot,Scrappy,6,12,9,5,11,5,1,1,,,,,,,,,,,,Pink,Light Brown,Short Sideswept Fringe,Heavy Rain,Black Cotton Wool Slacks with Buckles
10149,Can hear a bee's wings,Yes,True grit,A gelatinous blob,None,Could sell ice to an eskimo,Green Patent Leather Crewneck Tunic,The veil begins to lift,,Black Leather Neo Combat Boot,Can take on five enemies at once,9,6,10,1,9,9,1,1,,,,,,,,Leather Choker,,,,Natural,Blonde,Medium Curly Bob,Heavy Rain,Green Patent Leather Leggins
10150,Can hear a bee's wings,Yes,True grit,Pretty light on your feet,None,Nobody's buying it,Black Snakeskin Longsleeve Crew,You have a childlike sense of wonder,Black Neo with Mirror Lens,White Knee High Leather Boots,Your grandma beats you at arm-wrestling,2,7,10,6,9,2,1,1,,Black Short Sai,Intersecting Triangles,,,,,,Studded Leather,,Goatee,Natural,Light Brown,Asymmetrical Bob,Medium Rain,Black Cotton Wool Slacks with Buckles
10151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10152,Can see around corners,Yes,Incredible moral fiber,Sleep paralysis,None,Could probably convince a small child,Black Patent Leather Crewneck Tunic,Accepting the impermanence of things,White Futurist with Mirror Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,3,11,11,2,11,2,1,1,,Dark Wood Staff,,,,,Black Earrings,,,,Stubble,White,Light Brown,Messy Updo Bun,Light Rain,Black Cotton Wool Slacks with Buckles
10153,Can hear a bee's wings,Yes,Incredible moral fiber,Getting the hang of it,None,Maintains status quo,Black Cotton Tank,Accepting the impermanence of things,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,5,11,10,5,11,2,1,1,,Black Arm Pole,Borromean Rings,,,Small Arrows,,,,,Stubble,Natural,Auburn,Short Curly Fade,Light Rain,Black Cotton Leggings
10154,Can see around corners,Yes,Quiet confidence,Always picked first,None,Natural born leader,Red Patent Lather Trench Coat with Black Cotton Oxford and Green Tie,Accepting the impermanence of things,Black and Gold Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,10,11,11,8,10,3,1,1,,Black Long Sai,,,,,Silver Earrings,,,Scowl,,Natural,Dark Brown,,Light Rain,Red Snakeskin Pants with Buckles
10155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
