,Perception,Headjack,Will,Movement,Name,Persuasion,Top,Awareness,Glasses,Footwear,Power,Charisma,Wisdom,Intelligence,Dexterity,Constitution,Strength,Votes,Generation,Right Hand Accessory,Left Hand Accessory,Front Neck Tattoo,Side Neck Tattoo,Forearm Tattoo,Bicep Tattoo,Piercings,Neckwear,Wristwear,Facial Expression,Facial Hair,Hair Dye,Hair Color,Hair Style,Background,Bottom
35014,Excellent at reading people,Yes,Incredible moral fiber,Sleep paralysis,None,Maintains status quo,Green Leather Longsleeve Crew,Appreciation for the complexity of human behavior,Round Silver with Mirror Lens,Green Leather Combat Cuff Boot,The gym stops to watch you lift,5,12,8,2,11,8,1,1,,Phone,,,,,Black Earrings,,,,,White,Black,Pulled Back Short,Heavy Rain,Green Cotton Wool Slacks with Buckles
35015,Can see over the horizon,Yes,Incredible moral fiber,Two left feet,None,Maintains status quo,Red Cotton Longsleeve Crew,Accepting the impermanence of things,Black Hex with Purple Polarized Lens,Green Snakeskin Combat Cuff Boot,Paper hands,5,11,13,3,11,1,1,1,,,,,,,,,,,,Natural,Black,Long Afro,Light Rain,Black Leather Pants with Buckles
35016,You've got a bad feeling about this,Yes,Incredible moral fiber,Two left feet,None,Your significant other's mom loves you,Green Cotton Martial Arts Top,Eckhart Tolle has you on speed dial,Black Wayfarer with Black Lens,,Your grandma beats you at arm-wrestling,8,17,9,3,11,2,1,1,Black Gun,,,,,,,,,,Thin,Light Purple,Dark Brown,Long Afro,Heavy Rain,Black Cotton Martial Arts Pants
35017,Can see over the horizon,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Your significant other's mom loves you,Red Leather Mandarin Trench Coat,You know the sound of one hand clapping,,Patent Green Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,8,13,13,4,10,2,1,1,Phone,,,,,,Black Earrings,,,Meditative,,Natural,Black,Short Updo,Heavy Rain,Black Leather Leggings
35018,Can see around corners,Yes,True grit,Running circles around enemies,None,Maintains status quo,Red Cotton Martial Arts Top,You have walked the manifold path,Black Neo with Black Lens,,Can take a punch,5,14,11,7,9,3,1,1,Katana with Black Handle and Silver Blade,,,,,,,,,,Stubble,Natural,Dark Brown,,Light Rain,Black Cotton Martial Arts Pants
35019,The world has come into focus,Yes,Incredible moral fiber,Pretty light on your feet,None,Your significant other's mom loves you,Green Snakeskin Tunic with Buttons,Self-induced illusions fade,Black Neo with Black Lens,Black Leather Combat Cuff Boot,Can put up a fight,8,8,5,6,11,4,1,1,,,,,,,"Gold Nose, Lip, Forehead",Leather Choker,,Smirk,Thin,Natural,Black,Long Messy,Medium Rain,Green Cotton Wool Slacks with Buckles
35020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35022,Can hear a bee's wings,Yes,Quiet confidence,Running circles around enemies,None,Your significant other's mom loves you,Black Cotton Martial Arts Top,Accepting the impermanence of things,,,I wouldn't mess with you,8,11,10,7,10,6,1,1,Katana with White Handle and White Blade,Katana with Black Handle and Silver Blade,,,,,,,,,Beard,White,Black,Long Afro,Medium Rain,Red Cotton Martial Arts Pants
35023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35028,You've got a bad feeling about this,Yes,Steps forward as others flee,Two left feet,None,Glossophobia,Red Cotton Tunic with Buttons,Appreciation for the complexity of human behavior,Black Wayfarer with Black Lens,Green Leather Neo Combat Boot,Can take a punch,4,12,9,3,13,3,1,1,Katana with White Handle and White Blade,Black Gun,,,,,Silver Earrings,,,,,Natural,Dark Brown,Short Messy,Medium Rain,Black Cotton Leggings
35029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35036,Can hear a heartbeat a mile away,Yes,Stiff upper lip,Two left feet,None,Glossophobia,Black Cotton Martial Arts Top,Reality is seen as it is,,Black Leather Combat Cuff Boot,Can put up a fight,4,15,12,3,7,4,1,1,Katana with Black Handle and Silver Blade,Gold Gun,,,,,,,,Meditative,Thin,Natural,Blonde,Short Updo,Medium Rain,Black Cotton Wool Slacks with Buckles
35037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35040,Can see around corners,Yes,Quiet confidence,Sleep paralysis,None,You win without playing,Black Leather Longsleeve Crew,Appreciation for the complexity of human behavior,Black and Gold Wayfarer with Black Lens,Black Patent Leather Neo Combat Boot,They wouldn't like you when you're angry,14,12,11,2,10,12,1,1,,Black Arm Pole,,,,,,,Studded Leather,,,Natural,Black,Short Updo,Light Rain,Green Leather Pants with Buckles
35041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35043,Can see around corners,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Everything is always an option,Red Cotton Longsleeve Crew,You know the sound of one hand clapping,Black Wayfarer with Black Lens,Green Black Patent Leather Neo Combat Boot,Can put up a fight,12,13,11,4,11,4,1,1,,Black Gun,,Triforce,,,Black Earrings,,,Scowl,Beard,Natural,Light Grey,Low Ponytail,Light Rain,Green Leather Leggings
35044,Can hear a bee's wings,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Black Snakeskin Mandarin Trench Coat,Accepting the impermanence of things,,Patent Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,5,11,10,4,12,2,1,1,Katana with White Handle and White Blade,Katana with White Handle and White Blade,,,,,Black Earrings,,,Meditative,,White,Light Brown,Short Coil,Light Rain,Black Cotton Wool Slacks with Buckles
35045,Can smell fear,Yes,Quiet confidence,Two left feet,None,People smile back at you,Black Cotton Tunic with Buttons,Laughing at your mistakes,,Black Leather Neo Combat Boot,Can take a punch,6,10,14,3,10,3,1,1,Silver Gun,,,,,,,,,Meditative,,Natural,Blonde,Low Ponytail,Medium Rain,Red Cotton Wool Slacks with Buckles
35046,Can hear a bee's wings,Yes,True grit,Always picked first,None,Glossophobia,Black Leather Trench Coat with White Cotton Oxford and Black Tie,Accepting the impermanence of things,Black Neo with Black Lens,Black Patent Leather Neo Combat Boot,Can put up a fight,4,11,10,8,9,4,1,1,Phone,Black Gun,,,,,,,,,,Natural,Black,Long Messy,Heavy Rain,Black Cotton Wool Slacks with Buckles
35047,Can see around corners,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,Charcoal Cotton Longsleeve Crew,Laughing at your mistakes,Black Wayfarer with Black Lens,Red Patent Leather Knee High Boots,Can take a punch,7,10,11,4,12,3,1,1,Black Submachine Gun,Phone,,,,,Black Eyebrow Ring,,,,Beard,Natural,Light Grey,Buzz Cut,Light Rain,Black Cotton Wool Slacks with Buckles
35048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35049,Can see around corners,Yes,Incredible moral fiber,Two left feet,None,Your significant other's mom loves you,Black Cotton Longsleeve Crew,Self-induced illusions fade,,Green Snakeskin Knee High Boots,Your grandma beats you at arm-wrestling,8,8,11,3,11,2,1,1,,Dark Wood Staff,,,,,,,Thick Leather,Scowl,Stubble,White,Light Brown,Medium Curly Bob,Heavy Rain,Black Cotton Leggings
35050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35057,Can hear a bee's wings,Yes,True grit,Always picked first,None,Could probably convince a small child,Black Leather Tank,Laughing at your mistakes,White Futurist with Mirror Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,3,10,10,8,9,2,1,1,Phone,,,,Intersecting Squares,Moon Patterns,Silver Earrings,,,,,Natural,Light Grey,Pulled Back Short,Heavy Rain,Black Cotton Martial Arts Pants
35058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35069,Excellent at reading people,Yes,Incredible moral fiber,Two left feet,None,You're a bit of a charmer,Black Cotton Longsleeve Crew,Laughing at your mistakes,Black Wayfarer with Black Lens,Patent Green Leather Combat Cuff Boot,Can put up a fight,7,10,8,3,11,4,1,1,Katana with White Handle and Silver Blade,Katana with White Handle and Silver Blade,,,,,,,,,,Natural,Light Grey,Buzz Cut,Light Rain,Black Leather Pants with Buckles
35070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35071,Can see over the horizon,Yes,Quiet confidence,Two left feet,None,Your significant other's mom loves you,Black Leather Moto Jacket with Black Cotton Crew,Self-induced illusions fade,Black Futurist with Black Lens,Red Leather Neo Combat Boot,People get out of your way,8,8,13,3,10,7,1,1,Katana with Black Handle and Silver Blade,Silver Staff,Triangle,,,,Black Eyebrow Ring,,,,,Natural,Black,Short Curly Fade,Light Rain,Red Leather Pants with Buckles
35072,Can see around corners,Yes,Stiff upper lip,Sleep paralysis,None,People smile back at you,Green Cotton Longsleeve Crew,Laughing at your mistakes,,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,6,10,11,2,7,2,1,1,Katana with White Handle and Silver Blade,Katana with Black Handle and Silver Blade,,Triforce,,,,,,Smirk,,Yellow,Black,Medium Curly Bob,Heavy Rain,Black Cotton Martial Arts Pants
35073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35074,Can see over the horizon,Yes,Last one standing,Two left feet,None,You're a bit of a charmer,Black Cotton Tank,Laughing at your mistakes,Black and Gold Wayfarer with Black Lens,Patent Green Leather Combat Cuff Boot,Can punch holes in concrete walls,7,10,13,3,14,10,1,1,,,,,Intersecting Squares,Small Arrows,Silver Eyebrow Ring,Leather Choker,Studded Leather,,,Natural,Light Grey,Long Messy,Light Rain,Black Cotton Wool Slacks with Buckles
35075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35077,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Red Cotton Longsleeve Crew,Laughing at your mistakes,Black Wayfarer with Black Lens,Patent Black Leather Combat Cuff Boot,Can take a punch,5,10,12,4,11,3,1,1,,Phone,,,,,Silver Nose and Lip Rings,,Studded Leather,,,Natural,Light Brown,Bob with Fringes,Light Rain,Red Cotton Wool Slacks with Buckles
35078,Can hear a bee's wings,Yes,Incredible moral fiber,Abnormal flexibility,None,People smile back at you,Black Leather Longsleeve with Zipper,Laughing at your mistakes,Black Neo with Mirror Lens,Red Leather Neo Combat Boot,The gym stops to watch you lift,6,10,10,9,11,8,1,1,,Silver Staff,,,,,Black Earrings,,Studded Leather,Scowl,Mustache,Pink,Black,Short Updo,Medium Rain,Red Cotton Leggings
35079,Can see over the horizon,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Black Wool Mandarin Trench Coat,Self-induced illusions fade,Black Wayfarer with Black Lens,Patent Black Leather Combat Cuff Boot,Can take a punch,5,8,13,4,10,3,1,1,,,,,,,Silver Earrings,,,,,Natural,Black,Pulled Back Short,Medium Rain,Red Cotton Wool Slacks with Buckles
35080,Excellent at reading people,Yes,True grit,A gelatinous blob,None,Maintains status quo,Black Patent Lather Trench Coat with White Cotton Oxford and Black Tie,You know the sound of one hand clapping,Round Black with Black Lens,Black Patent Leather Neo Combat Boot,Can take a punch,5,13,8,1,9,3,1,1,Katana with White Handle and Silver Blade,Gold Gun,,,,,,,,,,Natural,Light Brown,Medium Curly Bob,Light Rain,Black Cotton Leggings
35081,Can see around corners,Yes,Steps forward as others flee,Pretty light on your feet,None,Everything is always an option,Green Cotton Tank,Learning to regulate emotions,Round Black with Black Lens,Black Knee High Leather Boots,Can take on five enemies at once,12,9,11,6,13,9,1,1,Dark Wood Staff,,Equality Sign,,Interlocking Circles,Intersecting Squares,Black Earrings,,Studded Leather,,,Natural,Light Brown,Faux Hawk,Light Rain,Green Cotton Leggings
35082,Can hear a bee's wings,Yes,Unshakable resolve,Two left feet,None,Maintains status quo,Black Snakeskin Mandarin Tunic,Appreciation for the complexity of human behavior,,Green Patent Leather Knee High Boots,Your grandma beats you at arm-wrestling,5,12,10,3,12,2,1,1,,,Borromean Rings,,,,,,,Meditative,Mustache,Natural,Black,Short Sideswept Fringe,Light Rain,Black Cotton Wool Slacks with Buckles
35083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35084,Can see around corners,Yes,Surprising resilience,Getting the hang of it,None,You're a bit of a charmer,Black Cotton Tank,Self-induced illusions fade,,Black Leather Neo Combat Boot,Can take a punch,7,8,11,5,8,3,1,1,Phone,,,,Interlocking Circles,Intersecting Triangles,,,Studded Leather,Scowl,,Natural,Dark Brown,Long Messy,Light Rain,Black Patent Leather Pants with Buckles
35085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35090,Can hear a bee's wings,Yes,Incredible moral fiber,Pretty light on your feet,None,Maintains status quo,Black Leather Trench Coat with Black Cotton Oxford and Green Tie,Accepting the impermanence of things,Black Futurist with Black Lens,Patent Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,5,11,10,6,11,2,1,1,,Phone,,,,,,,,,,Green,Black,Long Straight Bangs,Light Rain,Black Cotton Wool Slacks with Buckles
35091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35092,Can see around corners,Yes,True grit,Sleep paralysis,None,Nobody's buying it,Black Patent Leather Mandarin Trench Coat,Laughing at your mistakes,Round Black with Black Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,2,10,11,2,9,2,1,1,,Black Gun,,,,,,,,Scowl,Stubble,Natural,Dark Brown,Long Straight Bangs,Light Rain,Black Cotton Wool Slacks with Buckles
35093,The world has come into focus,Yes,Unshakable resolve,Sleep paralysis,None,Maintains status quo,Black Leather Trench Coat with White Cotton Oxford and Black Tie,Appreciation for the complexity of human behavior,Black Futurist with Black Lens,Black Snakeskin Neo Combat Boot,Can take a punch,5,12,5,2,12,3,1,1,,Black Gun,,,,,,,,Scowl,,Natural,Light Brown,Short Afro Fade,Medium Rain,Black Leather Pants with Buckles
35094,The world has come into focus,Yes,Unshakable resolve,Sleep paralysis,None,You're a bit of a charmer,Red Leather Tank,Learning to regulate emotions,Translucent Hex with Red Polarized Lens,Black Leather Combat Cuff Boot,Can put up a fight,7,9,5,2,12,4,1,1,,Phone,,,Circle,Intersecting Squares,,Leather Choker,Studded Leather,,,White,Light Brown,Long Messy,Heavy Rain,Black Cotton Wool Slacks with Buckles
35095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35096,Can hear a bee's wings,Yes,Last one standing,Running circles around enemies,None,Maintains status quo,Black Cotton Tank,Accepting the impermanence of things,Black Hex with Purple Polarized Lens,Red Snakeskin Neo Combat Boot,Can put up a fight,5,11,10,7,14,4,1,1,Katana with Black Handle and Silver Blade,Black Arm Pole,,,Intersecting Squares,Borromean Rings,Black Earrings,,,,,Light Purple,Dark Brown,Short Pixie,Medium Rain,Black Cotton Leggings
35097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35098,Can see around corners,Yes,Quiet confidence,Pretty light on your feet,None,Glossophobia,Black Cotton Martial Arts Top,Learning to regulate emotions,Black Hex with Purple Polarized Lens,Black Leather Neo Combat Boot,Can take a punch,4,9,11,6,10,3,1,1,,Black Gun,,,,,Black Earrings,,,Scowl,,Natural,Auburn,,Medium Rain,White Cotton Wool Slacks with Buckles
35099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35104,Can hear a heartbeat a mile away,Yes,Unshakable resolve,Running circles around enemies,None,Your significant other's mom loves you,Red Leather Trench Coat with Black Cotton Oxford and Green Tie,Self-induced illusions fade,,Red Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,8,8,12,7,12,2,1,1,Phone,,,,,,Black Earrings,,,Meditative,,Natural,Light Brown,,Medium Rain,Black Cotton Leggings
35105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35110,Can see around corners,Yes,Begrudging participant,Two left feet,None,You're a bit of a charmer,Black Cotton Longsleeve Crew,Laughing at your mistakes,Round Silver with Mirror Lens,Black Snakeskin Knee High Boots,Can stop a helicopter from taking off,7,10,11,3,6,13,1,1,,Katana with Black Handle and Silver Blade,,,,,,,,,Goatee,Natural,Black,Short Curly Fade,Heavy Rain,Black Cotton Leggings
35111,Can see around corners,Yes,Quiet confidence,Two left feet,None,You're a bit of a charmer,Black Cotton Tank,Accepting the impermanence of things,Black Morpheus with Dark Mirrored Lens,Green Leather Combat Cuff Boot,Scrappy,7,11,11,3,10,5,1,1,,Black Submachine Gun,,,Circle,Shaded Stacking Triangles,"Black Nose, Lip",,Thick Leather,Scowl,,Natural,Light Grey,Short Curly Fade,Medium Rain,Black Cotton Leggings
35112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35114,Can hear a heartbeat a mile away,Yes,Unshakable resolve,You've got a rare and beautiful gift,None,Nobody's buying it,Black Leather Tank,Laughing at your mistakes,,Green Leather Combat Cuff Boot,Can take a punch,2,10,12,12,12,3,1,1,,Black Shotgun,,,,Equality Sign,,,Thick Leather,Meditative,Goatee,Yellow,Black,Short Curly Fade,Light Rain,Black Cotton Martial Arts Pants
35115,Can hear a bee's wings,Yes,Unshakable resolve,Two left feet,None,Maintains status quo,Black Snakeskin Mandarin Tunic,Appreciation for the complexity of human behavior,,Green Patent Leather Knee High Boots,Your grandma beats you at arm-wrestling,5,12,10,3,12,2,1,1,,,Borromean Rings,,,,,,,Meditative,Mustache,Natural,Black,Short Sideswept Fringe,Light Rain,Black Cotton Wool Slacks with Buckles
35116,Can see around corners,Yes,Steps forward as others flee,Pretty light on your feet,None,Everything is always an option,Green Cotton Tank,Learning to regulate emotions,Round Black with Black Lens,Black Knee High Leather Boots,Can take on five enemies at once,12,9,11,6,13,9,1,1,Dark Wood Staff,,Equality Sign,,Interlocking Circles,Intersecting Squares,Black Earrings,,Studded Leather,,,Natural,Light Brown,Faux Hawk,Light Rain,Green Cotton Leggings
35117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35121,Your third eye is open,Yes,Unshakable resolve,Two left feet,None,Maintains status quo,Black Leather Tank,Accepting the impermanence of things,Round Black with Black Lens,Black Leather Combat Cuff Boot,Scrappy,5,11,15,3,12,5,1,1,,Katana with Black Handle and Silver Blade,,,,,Black Earrings,,,,,Natural,Light Grey,Short Afro Fade,Light Rain,Green Cotton Martial Arts Pants
35122,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Pretty light on your feet,None,Glossophobia,White Cotton Martial Arts Top,Laughing at your mistakes,,Black Leather Combat Cuff Boot,Scrappy,4,10,12,6,11,5,1,1,Black Submachine Gun,Katana with Black Handle and Silver Blade,,Circle,,,,,,Meditative,,Natural,Blonde,,Light Rain,Black Cotton Martial Arts Pants
35123,Can hear a bee's wings,Yes,Surprising resilience,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,Black Patent Leather Trench Coat with Black Snakeskin Tank,Delusional,Round Black with Black Lens,White Knee High Leather Boots,Scrappy,7,2,10,4,8,5,1,1,Katana with Black Handle and Silver Blade,Black Shotgun,,Intersecting Squares,,,Black Earrings,,,,Stubble,Natural,Black,Short Curly Fade,Light Rain,Green Cotton Leggings
35124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35127,Can see around corners,Yes,True grit,Sleep paralysis,None,Nobody's buying it,Black Patent Leather Mandarin Trench Coat,Laughing at your mistakes,Round Black with Black Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,2,10,11,2,9,2,1,1,,Black Gun,,,,,,,,Scowl,Stubble,Natural,Dark Brown,Long Straight Bangs,Light Rain,Black Cotton Wool Slacks with Buckles
35128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35129,Can smell fear,Yes,Last one standing,A gelatinous blob,None,You're a bit of a charmer,Black Leather Moto Jacket with Charcoal Cotton Crew,Self-induced illusions fade,Black Futurist with Black Lens,Black Knee High Leather Boots,I wouldn't mess with you,7,8,14,1,14,6,1,1,,Katana with Black Handle and Silver Blade,,,,,,,,Scowl,,Natural,Light Brown,Long Messy,Heavy Rain,Black Cotton Leggings
35130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35131,You've got a bad feeling about this,Yes,Incredible moral fiber,Two left feet,None,Glossophobia,Green Cotton Martial Arts Top,Self-induced illusions fade,Round Silver with Mirror Lens,,Can put up a fight,4,8,9,3,11,4,1,1,,Black Long Sai,,,,,,,,Scowl,,Natural,Auburn,Messy Updo Bun,Medium Rain,Black Cotton Martial Arts Pants
35132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35133,Can see around corners,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Nobody's buying it,Black Cotton Longsleeve with Zipper,Learning to regulate emotions,Black Futurist with Black Lens,Black Leather Combat Cuff Boot,Scrappy,2,9,11,4,11,5,1,1,Black Submachine Gun,Black Arm Pole,,,,,,,,,,Natural,Black,Low Ponytail,Medium Rain,Black Snakeskin Pants with Buckles
35134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35135,Can see over the horizon,Yes,Quiet confidence,Sleep paralysis,None,Maintains status quo,Red Wool Mandarin Trench Coat,Laughing at your mistakes,,Black Leather Neo Combat Boot,Can take a punch,5,10,13,2,10,3,1,1,,Katana with White Handle and Silver Blade,,,,,,,,Smirk,Stubble,Natural,Dark Brown,Medium Curly Bob,Light Rain,Black Cotton Leggings
35136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
