,Perception,Headjack,Will,Movement,Name,Persuasion,Top,Awareness,Glasses,Footwear,Power,Charisma,Wisdom,Intelligence,Dexterity,Constitution,Strength,Votes,Generation,Right Hand Accessory,Left Hand Accessory,Front Neck Tattoo,Side Neck Tattoo,Forearm Tattoo,Bicep Tattoo,Piercings,Neckwear,Wristwear,Facial Expression,Facial Hair,Hair Dye,Hair Color,Hair Style,Background,Bottom
30017,Can see around corners,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,Glossophobia,Black Cotton Tunic with Buttons,Laughing at your mistakes,,Patent Green Leather Combat Cuff Boot,Can put up a fight,4,10,11,4,12,4,1,1,,,,Alchemy,,,,,,Smirk,,Light Purple,Black,Short Sideswept Fringe,Heavy Rain,Red Patent Leather Pants with Buckles
30018,Can see around corners,Yes,Incredible moral fiber,Always picked first,None,Glossophobia,Black Cotton Tank,Laughing at your mistakes,Round Black with Black Lens,Black Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,4,10,11,8,11,2,1,1,,Black Submachine Gun,,,Square,,,Leather Cuff,Thick Leather,,,Natural,Black,Short Sideswept Fringe,Heavy Rain,Black Cotton Wool Slacks with Buckles
30019,Can see around corners,Yes,Steps forward as others flee,Two left feet,None,You're a bit of a charmer,Black Cotton Longsleeve Crew,Learning to regulate emotions,Black Neo with Black Lens,Black Patent Leather Neo Combat Boot,Scrappy,7,9,11,3,13,5,1,1,Katana with Black Handle and Silver Blade,Dark Wood Staff,,,,,,,Thick Leather,,,Light Purple,Blonde,Short Afro Fade,Medium Rain,Red Cotton Wool Slacks with Buckles
30020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30027,Excellent at reading people,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,People follow you blindly,Charcoal Cotton Longsleeve Crew,You have walked the manifold path,,Black Knee High Leather Boots,Can put up a fight,11,14,8,4,11,4,1,1,,Phone,,Shaded Triangle,,,Black Earrings,,Thick Leather,Meditative,,Natural,Auburn,,Light Rain,Black Cotton Leggings
30028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,Can hear a bee's wings,Yes,Last one standing,Getting the hang of it,None,People smile back at you,Black Leather Trench Coat with Black Cotton Oxford and Green Tie,Laughing at your mistakes,Black Hex with Purple Polarized Lens,Patent Black Leather Combat Cuff Boot,Can take a punch,6,10,10,5,14,3,1,1,Silver Long Sai,Katana with White Handle and Silver Blade,,,,,,,,,,Natural,Light Brown,Short Afro Fade,Light Rain,Black Patent Leather Leggins
30031,Your third eye is open,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Could sell ice to an eskimo,Black Patent Leather Moto Jacket with Black Snakeskin Crew,Laughing at your mistakes,Black and Gold Wayfarer with Black Lens,Green Snakeskin Knee High Boots,Scrappy,9,10,15,4,11,5,1,1,Phone,,,,,,,,,,Mustache,Natural,Black,Messy Updo Bun,Medium Rain,Black Cotton Wool Slacks with Buckles
30032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30034,Can hear a bee's wings,Yes,Incredible moral fiber,Sleep paralysis,None,Maintains status quo,Green Cotton Tank,Accepting the impermanence of things,Black and Gold Wayfarer with Black Lens,Red Snakeskin Combat Cuff Boot,Paper hands,5,11,10,2,11,1,1,1,,Gold Submachine Gun,,,Triforce,Borromean Rings,,,,Scowl,,Natural,Black,Buzz Cut,Light Rain,Black Cotton Martial Arts Pants
30035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30036,Can see around corners,Yes,Steps forward as others flee,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,Black Cotton Tank,Appreciation for the complexity of human behavior,,Black Leather Combat Cuff Boot,Can take a punch,7,12,11,4,13,3,1,1,,,,,Square,Stacking Triangles,,,Studded Leather,,,Natural,Blonde,Short Sideswept Fringe,Medium Rain,Black Patent Leather Leggins
30037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30054,Can hear a bee's wings,Yes,Stiff upper lip,Sleep paralysis,None,People smile back at you,White Leather Longsleeve Crew,Accepting the impermanence of things,White Futurist with Mirror Lens,Red Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,6,11,10,2,7,2,1,1,,,,Circle,,,,,Studded Leather,,,Natural,Light Brown,Messy Updo Bun,Medium Rain,Red Leather Pants with Buckles
30055,Can see around corners,Yes,Steps forward as others flee,Can walk and chew gum AT THE SAME TIME (good job!),None,You win without playing,Black Snakeskin Tunic with Buttons,Accepting the impermanence of things,Black Neo with Black Lens,White Leather Combat Cuff Boot,Can take a punch,14,11,11,4,13,3,1,1,,Black Arm Pole,,,,,Black Earrings,,,,,Natural,Light Brown,Short Updo,Medium Rain,Black Patent Leather Leggins
30056,Can hear a bee's wings,Yes,Quiet confidence,Pretty light on your feet,None,Could sell ice to an eskimo,Black Cotton Martial Arts Top,The center of your own private universe,,Black Leather Neo Combat Boot,The gym stops to watch you lift,9,4,10,6,10,8,1,1,,Silver Short Sai,,Valknut,,,Gold Earrings,,,,,Natural,Light Grey,,Medium Rain,Black Leather Pants with Buckles
30057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30059,Can see around corners,Yes,Steps forward as others flee,Sleep paralysis,None,Glossophobia,White Leather Trench Coat with Black Cotton Oxford and Green Tie,You have walked the manifold path,,White Leather Neo Combat Boot,Can put up a fight,4,14,11,2,13,4,1,1,,Black Arm Pole,,,,,,,,,,Green,Light Brown,Short Updo,Light Rain,Black Cotton Wool Slacks with Buckles
30060,Can hear a bee's wings,Yes,Steps forward as others flee,Can jump between distant buildings,None,Maintains status quo,Green Patent Leather Tank,Laughing at your mistakes,Black Futurist with Black Lens,Black Patent Leather Neo Combat Boot,Can take a punch,5,10,10,13,13,3,1,1,,,,,Circle,Small Arrows,Silver Earrings,,,Smirk,,Green,Light Brown,Pulled Back Short,Light Rain,Green Cotton Wool Slacks with Buckles
30061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30063,Can see around corners,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,People follow you blindly,Black Leather Moto Jacket with Black Cotton Crew,Accepting the impermanence of things,Black Futurist with Black Lens,Black Leather Combat Cuff Boot,Can put up a fight,11,11,11,4,11,4,1,1,,Silver Gun,,,,,,,,Scowl,Stubble,Natural,Dark Brown,Buzz Cut,Light Rain,Black Leather Leggings
30064,Can hear a bee's wings,Yes,Incredible moral fiber,Sleep paralysis,None,People smile back at you,Black Patent Leather Tank,Learning to regulate emotions,,Black Leather Neo Combat Boot,I wouldn't mess with you,6,9,10,2,11,6,1,1,,Phone,,,Intersecting Triangles,Moon Patterns,,Leather Cuff,,Meditative,,Natural,Light Grey,Short Sideswept Fringe,Medium Rain,Black Cotton Leggings
30065,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Two left feet,None,Natural born leader,Green Cotton Tank,Laughing at your mistakes,Black Neo with Mirror Lens,Black Leather Neo Combat Boot,Scrappy,10,10,12,3,11,5,1,1,Phone,,,,,Borromean Rings,,,,Scowl,,Neon Red,Black,Long Straight Bangs,Light Rain,Black Leather Pants with Buckles
30066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30078,Can see around corners,Yes,Quiet confidence,Sleep paralysis,None,Maintains status quo,Black Patent Lather Trench Coat with White Cotton Oxford and Black Tie,Laughing at your mistakes,,Black Leather Combat Cuff Boot,Can take a punch,5,10,11,2,10,3,1,1,,Black Short Sai,,,,,Black Earrings,,,Scowl,,Natural,Auburn,Short Curly Fade,Medium Rain,Black Leather Pants with Buckles
30079,Nothing gets past you,Yes,Incredible moral fiber,Two left feet,None,Nobody's buying it,Green Cotton Longsleeve Crew,Learning to regulate emotions,,Green Leather Neo Combat Boot,People get out of your way,2,9,6,3,11,7,1,1,Phone,,,,,,,,,Scowl,,Yellow,Black,Bob with Fringes,Medium Rain,Green Cotton Wool Slacks with Buckles
30080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30081,Can hear a heartbeat a mile away,Yes,Last one standing,Two left feet,None,People follow you blindly,Black Cotton Tunic with Buttons,Self-induced illusions fade,,Patent Black Leather Combat Cuff Boot,Can put up a fight,11,8,12,3,14,4,1,1,,Black Submachine Gun,,,,,,,,Smirk,,Light Purple,Dark Brown,Long Messy,Light Rain,Black Leather Pants with Buckles
30082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30086,You've got a bad feeling about this,Yes,Quiet confidence,Two left feet,None,People smile back at you,White Cotton Martial Arts Top,Reality is seen as it is,,Green Knee High Leather Boots,Paper hands,6,15,9,3,10,1,1,1,,Katana with Black Handle and White Blade,,,,,Black Earrings,,,Scowl,,White,Dark Brown,Low Ponytail,Light Rain,Black Leather Pants with Buckles
30087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30089,Can hear a bee's wings,Yes,Quiet confidence,Getting the hang of it,None,People smile back at you,Black Cotton Longsleeve Crew,Appreciation for the complexity of human behavior,Round Black with Black Lens,Red Leather Combat Cuff Boot,Can take a punch,6,12,10,5,10,3,1,1,,,,,,,Silver Eyebrow Ring,,Thick Leather,,,Natural,Auburn,,Light Rain,Black Cotton Wool Slacks with Buckles
30090,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,A gelatinous blob,None,People follow you blindly,Black Cotton Tunic with Buttons,You have walked the manifold path,Black Neo with Black Lens,Patent Green Leather Combat Cuff Boot,I wouldn't mess with you,11,14,12,1,11,6,1,1,,Phone,,Borromean Rings,,,,,,Scowl,,Natural,Auburn,Asymmetrical Bob,Light Rain,Black Patent Leather Pants with Buckles
30091,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Two left feet,None,Glossophobia,Red Leather Moto Jacket with Black Leather Crew,The veil begins to lift,Black Wayfarer with Black Lens,Green Leather Combat Cuff Boot,Paper hands,4,6,12,3,11,1,1,1,Gold Short Sai,Silver Arm Pole,,,,,,,,,Stubble,Natural,Blonde,Buzz Cut,Medium Rain,Green Cotton Wool Slacks with Buckles
30092,Can see around corners,Yes,Incredible moral fiber,Two left feet,None,You're a bit of a charmer,Charcoal Snakeskin Longsleeve Crew,Laughing at your mistakes,Black Hex with Purple Polarized Lens,Green Knee High Leather Boots,Paper hands,7,10,11,3,11,1,1,1,,,,,,,,,Thick Leather,,,Natural,Auburn,Short Sideswept Fringe,Medium Rain,Black Cotton Wool Slacks with Buckles
30093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30094,You notice every glitch in the Matrix,Yes,Incredible moral fiber,Two left feet,None,You're a bit of a charmer,Black Patent Leather Trench Coat with Black Leather Tank,Laughing at your mistakes,Black Futurist with Black Lens,White Snakeskin Neo Combat Boot,Scrappy,7,10,17,3,11,5,1,1,,Black Gun,,,,,Black Earrings,,,Smirk,Stubble,Natural,Blonde,Low Ponytail,Light Rain,Green Cotton Leggings
30095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105,Can hear a bee's wings,Yes,Steps forward as others flee,Two left feet,None,Natural born leader,Black Cotton Tank,Laughing at your mistakes,,Black Leather Combat Cuff Boot,Paper hands,10,10,10,3,13,1,1,1,,Katana with White Handle and Silver Blade,,,Borromean Rings,,Gold Earrings,,,Scowl,,Yellow,Auburn,Short Messy,Light Rain,Black Cotton Wool Slacks with Buckles
30106,Can see around corners,Yes,Quiet confidence,Two left feet,None,Everything is always an option,Black Leather Crewneck Tunic,Self-induced illusions fade,Black Wayfarer with Black Lens,Patent Black Leather Combat Cuff Boot,Can put up a fight,12,8,11,3,10,4,1,1,,Black Long Sai,,,,,,,,,,Natural,Dark Brown,Short Pixie,Heavy Rain,Black Cotton Wool Slacks with Buckles
30107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30112,Can see around corners,Yes,Quiet confidence,Two left feet,None,Others are helpless to deny you,Charcoal Cotton Longsleeve Crew,Appreciation for the complexity of human behavior,,Red Patent Leather Neo Combat Boot,Paper hands,13,12,11,3,10,1,1,1,,Phone,Shaded Triangle,,,,,,Thick Leather,,,Natural,Blonde,Bob with Fringes,Medium Rain,Black Cotton Wool Slacks with Buckles
30113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30115,Excellent at reading people,Yes,Incredible moral fiber,Abnormal flexibility,None,Your significant other's mom loves you,Black Wool Mandarin Trench Coat,You know the sound of one hand clapping,Translucent Hex with Red Polarized Lens,Black Leather Combat Cuff Boot,Can take a punch,8,13,8,9,11,3,1,1,,Gold Gun,,,,,,,,Scowl,,Neon Red,Dark Brown,Long Straight Bangs,Light Rain,Black Patent Leather Leggins
30116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30117,You've got a bad feeling about this,Yes,Surprising resilience,Pretty light on your feet,None,Maintains status quo,Black Snakeskin Moto Jacket with Green Leather Crew,You have walked the manifold path,Black and Gold Wayfarer with Black Lens,Black Leather Neo Combat Boot,Can put up a fight,5,14,9,6,8,4,1,1,Black Short Sai,Katana with Black Handle and Silver Blade,,,,,Silver Earrings,,,,,Light Blue,Light Brown,Buzz Cut,Medium Rain,Red Cotton Leggings
30118,Heightened senses,Yes,Incredible moral fiber,Getting the hang of it,None,Glossophobia,Green Leather Moto Jacket with Black Leather Crew,Appreciation for the complexity of human behavior,,Black Leather Combat Cuff Boot,Paper hands,4,12,7,5,11,1,1,1,,Katana with Black Handle and Silver Blade,,,,,Black Earrings,,,Smirk,,Natural,Blonde,Short Pixie,Light Rain,Black Leather Leggings
30119,Can hear a heartbeat a mile away,Yes,Quiet confidence,A gelatinous blob,None,Could win a presidency without a political background,Charcoal Black Cotton Longsleeve with Zipper,Accepting the impermanence of things,Black Neo with Mirror Lens,Black Leather Combat Cuff Boot,Can take a punch,15,11,12,1,10,3,1,1,,Dark Wood Staff,,,,,,,Studded Leather,Smirk,Thin,Natural,Blonde,Short Messy,Light Rain,Black Cotton Leggings
30120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30123,Can see around corners,Yes,True grit,Sleep paralysis,None,Maintains status quo,White Cotton Martial Arts Top,Learning to regulate emotions,Black Neo with Mirror Lens,Black Knee High Leather Boots,People get out of your way,5,9,11,2,9,7,1,1,,Dark Wood Staff,,,,,,,,,,Natural,Black,Long Messy,Medium Rain,Black Cotton Leggings
30124,Heightened senses,Yes,Unshakable resolve,Pretty light on your feet,None,Maintains status quo,Black Patent Lather Trench Coat with White Cotton Oxford and Black Tie,Accepting the impermanence of things,,Black Knee High Leather Boots,Paper hands,5,11,7,6,12,1,1,1,,Phone,,,,,,,,,,Pink,Black,Short Afro Fade,Medium Rain,Black Patent Leather Leggins
30125,Can hear a bee's wings,Yes,Unshakable resolve,Sleep paralysis,None,Your significant other's mom loves you,Black Leather Trench Coat with Black Cotton Oxford and Red Tie,Appreciation for the complexity of human behavior,Black Hex with Purple Polarized Lens,Patent Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,8,12,10,2,12,2,1,1,Katana with Black Handle and Silver Blade,Dark Wood Staff,,,,,,,,,Thin,Natural,Dark Brown,Short Pixie,Medium Rain,Black Cotton Wool Slacks with Buckles
30126,Can hear a bee's wings,Yes,Last one standing,Can walk and chew gum AT THE SAME TIME (good job!),None,History books will be written about you,Black Patent Leather Longsleeve Crew,Accepting the impermanence of things,Round Black with Black Lens,Patent Red Leather Combat Cuff Boot,Can take a punch,16,11,10,4,14,3,1,1,,Silver Staff,,,,,,,,,Mustache,Natural,Black,Long Afro,Medium Rain,Black Leather Leggings
30127,Can hear a bee's wings,Yes,Quiet confidence,A gelatinous blob,None,Could sell ice to an eskimo,White Cotton Longsleeve with Zipper,You know the sound of one hand clapping,Translucent Hex with Red Polarized Lens,Patent Green Leather Combat Cuff Boot,Paper hands,9,13,10,1,10,1,1,1,,,,Equality Sign,,,,,,,,Natural,Dark Brown,Mohawk,Medium Rain,White Cotton Wool Slacks with Buckles
30128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30129,You've got a bad feeling about this,Yes,Surprising resilience,Pretty light on your feet,None,Could sell ice to an eskimo,Black Cotton Tunic with Buttons,Learning to regulate emotions,,Black Patent Leather Knee High Boots,Can take a punch,9,9,9,6,8,3,1,1,,,,Square,,,,,,,,Green,Dark Brown,Long Straight Bangs,Medium Rain,Black Leather Leggings
30130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30140,Nothing gets past you,Yes,Quiet confidence,Sleep paralysis,None,You're a bit of a charmer,Red Patent Lather Trench Coat with Purple Cotton Oxford and Green Tie,Appreciation for the complexity of human behavior,,Patent Green Leather Combat Cuff Boot,You come in like a wrecking ball,7,12,6,2,10,11,1,1,,,,,,,Black Erl,,,,,Neon Red,Black,Long Straight Bangs,Heavy Rain,Black Cotton Wool Slacks with Buckles
30141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30143,Excellent at reading people,Yes,Unshakable resolve,Two left feet,None,You're a bit of a charmer,Black Cotton Tank,You forgot your mantra,Black Neo with Mirror Lens,Black Leather Combat Cuff Boot,Can put up a fight,7,5,8,3,12,4,1,1,,Phone,,,Sierpiński Triangle,Shaded Triangle,,Leather Choker,,,,Natural,Black,Short Messy,Light Rain,Black Cotton Martial Arts Pants
30144,Can see around corners,Yes,Incredible moral fiber,A gelatinous blob,None,History books will be written about you,Green Leather Trench Coat with White Cotton Oxford and Black Tie,Laughing at your mistakes,Black and Gold Wayfarer with Black Lens,Patent Green Leather Combat Cuff Boot,Can put up a fight,16,10,11,1,11,4,1,1,,Phone,,,,,,,,Scowl,Stubble,Natural,Light Grey,,Medium Rain,Black Patent Leather Leggins
30145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30150,Heightened senses,Yes,Surprising resilience,Two left feet,None,You're a bit of a charmer,Black Cotton Tank,Appreciation for the complexity of human behavior,Black and Gold Wayfarer with Black Lens,Green Knee High Leather Boots,Paper hands,7,12,7,3,8,1,1,1,Silver Gun,Katana with Black Handle and Silver Blade,,,Shaded Circle,Valknut,,Leather Choker,Thick Leather,,,Natural,Dark Brown,Medium Curly Bob,Heavy Rain,Black Cotton Leggings
