,Perception,Headjack,Will,Movement,Name,Persuasion,Top,Awareness,Glasses,Footwear,Power,Charisma,Wisdom,Intelligence,Dexterity,Constitution,Strength,Votes,Generation,Right Hand Accessory,Left Hand Accessory,Front Neck Tattoo,Side Neck Tattoo,Forearm Tattoo,Bicep Tattoo,Piercings,Neckwear,Wristwear,Facial Expression,Facial Hair,Hair Dye,Hair Color,Hair Style,Background,Bottom
75017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75018,Can smell fear,Yes,Even death can't stop you,Two left feet,None,Natural born leader,Black Patent Lather Trench Coat with Black Cotton Oxford and White Tie,Accepting the impermanence of things,Black Hex with Purple Polarized Lens,Red Leather Combat Cuff Boot,People get out of your way,10,11,14,3,19,7,1,1,,,,,,,,,,,Goatee,Neon Red,Light Brown,Faux Hawk,Medium Rain,Black Patent Leather Leggins
75019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75027,Can see around corners,Yes,True grit,Always picked first,None,You're a bit of a charmer,Red Leather Mandarin Tunic,Accepting the impermanence of things,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,7,11,11,8,9,2,1,1,,Silver Submachine Gun,,,,,,,,Scowl,,Natural,Dark Brown,Long Afro,Heavy Rain,Black Cotton Wool Slacks with Buckles
75028,Nothing gets past you,Yes,Quiet confidence,Running circles around enemies,None,Could probably convince a small child,Green Leather Moto Jacket with Charcoal Cotton Crew,Self-induced illusions fade,,Black Leather Combat Cuff Boot,Can punch holes in concrete walls,3,8,6,7,10,10,1,1,Katana with Black Handle and Silver Blade,Gold Long Sai,,,,,"Black Nose, Lip",,,,,Natural,Blonde,Buzz Cut,Heavy Rain,Black Cotton Wool Slacks with Buckles
75029,You've got a bad feeling about this,Yes,Quiet confidence,Sleep paralysis,None,Maintains status quo,Black Leather Moto Jacket with Charcoal Cotton Crew,Laughing at your mistakes,Black Wayfarer with Black Lens,Patent Black Leather Combat Cuff Boot,I wouldn't mess with you,5,10,9,2,10,6,1,1,,,,,,,,,,,,Natural,Light Grey,Short Curly Fade,Light Rain,Black Leather Leggings
75030,Can hear a bee's wings,Yes,Incredible moral fiber,Pretty light on your feet,None,Others are helpless to deny you,Green Patent Lather Trench Coat with Black Cotton Oxford and Green Tie,Accepting the impermanence of things,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can put up a fight,13,11,10,6,11,4,1,1,,Katana with Black Handle and Silver Blade,,,,,,,,,Stubble,Pink,Auburn,Short Updo,Light Rain,Black Patent Leather Pants with Buckles
75031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75032,Excellent at reading people,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Glossophobia,Green Cotton Longsleeve Crew,Appreciation for the complexity of human behavior,,Black Knee High Leather Boots,Paper hands,4,12,8,4,10,1,1,1,,Katana with White Handle and Silver Blade,,,,,,,Thick Leather,Smirk,,Light Purple,Light Brown,Medium Curly Bob,Light Rain,Black Cotton Leggings
75033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75034,Can hear a bee's wings,Yes,Incredible moral fiber,Two left feet,None,Maintains status quo,Red Leather Crewneck Tunic,You have a childlike sense of wonder,Black Morpheus with Dark Mirrored Lens,Black Leather Combat Cuff Boot,Can take a punch,5,7,10,3,11,3,1,1,Katana with Black Handle and Silver Blade,Katana with Black Handle and Silver Blade,,,,,Black Earrings,,,,Goatee,Natural,Light Brown,Short Curly Fade,Medium Rain,Red Cotton Wool Slacks with Buckles
75035,Can hear a bee's wings,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,Black Leather Moto Jacket with Black Cotton Crew,Learning to regulate emotions,,Red Leather Combat Cuff Boot,Can put up a fight,7,9,10,4,10,4,1,1,,,,,,,Black Earrings,,,Smirk,,White,Blonde,Short Afro Fade,Light Rain,Black Cotton Leggings
75036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75037,Can hear a bee's wings,Yes,Incredible moral fiber,Running circles around enemies,None,You're a bit of a charmer,Green Leather Trench Coat with Black Cotton Oxford and Green Tie,Accepting the impermanence of things,,Green Leather Neo Combat Boot,Can put up a fight,7,11,10,7,11,4,1,1,,,,,,,"Black Nose, Lip",,,,,Natural,Black,Low Ponytail,Light Rain,Red Leather Pants with Buckles
75038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75039,You've got a bad feeling about this,Yes,Incredible moral fiber,Running circles around enemies,None,Your significant other's mom loves you,Black Patent Leather Moto Jacket with White Snakeskin Crew,Self-induced illusions fade,Black Hex with Purple Polarized Lens,Black Leather Neo Combat Boot,Scrappy,8,8,9,7,11,5,1,1,,Black Gun,,,,,Black Earrings,,,,,Natural,Auburn,Short Pixie,Medium Rain,Black Patent Leather Pants with Buckles
75040,Can hear a bee's wings,Yes,True grit,Running circles around enemies,None,Could sell ice to an eskimo,Red Cotton Tank,Learning to regulate emotions,Black Wayfarer with Black Lens,Red Leather Combat Cuff Boot,Can take a punch,9,9,10,7,9,3,1,1,,Black Gun,,,Borromean Rings,Interlocking Circles,,,Thick Leather,Scowl,,Natural,Light Grey,Short Updo,Medium Rain,Green Cotton Martial Arts Pants
75041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75052,You've got a bad feeling about this,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Your significant other's mom loves you,Black Cotton Martial Arts Top,Learning to regulate emotions,,,Your grandma beats you at arm-wrestling,8,9,9,4,10,2,1,1,Silver Staff,Black Gun,,,,,Silver Erl,,,Scowl,,Natural,Black,Short Curly Fade,Medium Rain,Black Cotton Martial Arts Pants
75053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75064,Time slows for you,Yes,Surprising resilience,Can walk and chew gum AT THE SAME TIME (good job!),None,Even you don't believe you,Green Cotton Tank,Living in a reflective dimension,Black Futurist with Black Lens,White Knee High Leather Boots,Can put up a fight,1,18,16,4,8,4,1,1,,Katana with Black Handle and White Blade,Shaded Circle,Triangle,Equality Sign,,,,Thick Leather,,,Natural,Auburn,Short Curly Fade,Light Rain,Black Cotton Wool Slacks with Buckles
75065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75068,You've got a bad feeling about this,Yes,Can eat just one potato chip,Two left feet,None,You're a bit of a charmer,Green Leather Crewneck Tunic,Accepting the impermanence of things,Black Hex with Purple Polarized Lens,Black Snakeskin Combat Cuff Boot,Can take a punch,7,11,9,3,15,3,1,1,,,,,,,Silver Earrings,,,,,Light Purple,Blonde,Short Messy,Light Rain,Black Cotton Leggings
75069,Can see around corners,Yes,Incredible moral fiber,Sleep paralysis,None,People smile back at you,Green Leather Trench Coat with Black Cotton Tank,Laughing at your mistakes,Black Wayfarer with Black Lens,Patent Black Leather Combat Cuff Boot,Can put up a fight,6,10,11,2,11,4,1,1,,Silver Long Sai,,,,,,,,Scowl,,Natural,Blonde,,Light Rain,Black Leather Pants with Buckles
75070,Excellent at reading people,Yes,Leads when no one else will,Getting the hang of it,None,Glossophobia,Green Cotton Tank,Accepting the impermanence of things,Black Futurist with Black Lens,White Leather Combat Cuff Boot,I wouldn't mess with you,4,11,8,5,16,6,1,1,,,,,Shaded Triangle,Moon Patterns,Silver Earrings,,Studded Leather,,,Natural,Auburn,Short Coil,Heavy Rain,Black Cotton Leggings
75071,Can hear a bee's wings,Yes,Incredible moral fiber,Two left feet,None,People smile back at you,White Patent Lather Trench Coat with Black Cotton Oxford and Red Tie,You know the sound of one hand clapping,Round Black with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,6,13,10,3,11,3,1,1,,,,,,,,,,Scowl,,Natural,Black,Low Ponytail,Light Rain,Green Patent Leather Leggins
75072,Can hear a bee's wings,Yes,Surprising resilience,Can walk and chew gum AT THE SAME TIME (good job!),None,You win without playing,Green Cotton Tank,Learning to regulate emotions,Round Silver with Mirror Lens,Black Snakeskin Combat Cuff Boot,Your grandma beats you at arm-wrestling,14,9,10,4,8,2,1,1,,,,,Circle,,,,Thick Leather,Scowl,,Natural,Blonde,Low Ponytail,Heavy Rain,Green Patent Leather Pants with Buckles
75073,Nothing gets past you,Yes,True grit,Two left feet,None,People smile back at you,Black Cotton Tank,Appreciation for the complexity of human behavior,,Patent Green Leather Combat Cuff Boot,Can put up a fight,6,12,6,3,9,4,1,1,,Black Gun,,,Borromean Rings,Moon Patterns,,Leather Choker,Thick Leather,Scowl,,Natural,Dark Brown,Short Curly Fade,Heavy Rain,Black Cotton Martial Arts Pants
75074,You've got a bad feeling about this,Yes,Incredible moral fiber,Gravity is losing its grip,None,People smile back at you,White Leather Trench Coat with Black Cotton Tank,The veil begins to lift,,Black Leather Neo Combat Boot,Can take a punch,6,6,9,16,11,3,1,1,,Katana with Black Handle and Silver Blade,,,,,Black Erl,,,,,Natural,Blonde,Short Messy,Light Rain,Black Cotton Wool Slacks with Buckles
75075,Heightened senses,Yes,True grit,Sleep paralysis,None,You're a bit of a charmer,Black Patent Leather Trench Coat with Green Cotton Tank,Learning to regulate emotions,Black Wayfarer with Black Lens,Patent Green Leather Combat Cuff Boot,Scrappy,7,9,7,2,9,5,1,1,,Katana with White Handle and Gold Blade,,,,,,,,Smirk,,Natural,Light Brown,,Heavy Rain,Black Leather Pants with Buckles
75076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75079,Can see around corners,Yes,Unshakable resolve,Getting the hang of it,None,Maintains status quo,Black Cotton Mandarin Tunic,Learning to regulate emotions,Black Wayfarer with Black Lens,Patent Black Leather Combat Cuff Boot,They wouldn't like you when you're angry,5,9,11,5,12,12,1,1,Phone,Katana with Black Handle and Gold Blade,,,,,Black Earrings,,,,Thin,Natural,Black,Short Messy,Heavy Rain,Black Cotton Wool Slacks with Buckles
75080,Nothing gets past you,Yes,Unshakable resolve,Sleep paralysis,None,Could sell ice to an eskimo,Green Patent Leather Moto Jacket with White Cotton Crew,You have a childlike sense of wonder,Black Wayfarer with Black Lens,Red Leather Combat Cuff Boot,I wouldn't mess with you,9,7,6,2,12,6,1,1,,,,,,,,,,Smirk,,White,Light Brown,Short Sideswept Fringe,Light Rain,Red Cotton Leggings
75081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75082,Can see around corners,Yes,Stiff upper lip,Pretty light on your feet,None,You're a bit of a charmer,Green Wool Mandarin Trench Coat,Accepting the impermanence of things,Black Neo with Mirror Lens,Black Knee High Leather Boots,People get out of your way,7,11,11,6,7,7,1,1,Katana with Black Handle and Silver Blade,Gold Gun,,,,,,,,,,Natural,Light Brown,Short Sideswept Fringe,Heavy Rain,Red Cotton Wool Slacks with Buckles
75083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75090,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Nobody's buying it,Black Patent Lather Trench Coat with Black Cotton Oxford and Red Tie,Learning to regulate emotions,,White Snakeskin Combat Cuff Boot,People get out of your way,2,9,12,4,11,7,1,1,,,,,,,,,,Scowl,,Natural,Light Grey,,Light Rain,Black Leather Pants with Buckles
75091,You've got a bad feeling about this,Yes,True grit,Sleep paralysis,None,Maintains status quo,White Patent Leather Tank,Learning to regulate emotions,Black Wayfarer with Black Lens,Black Patent Leather Neo Combat Boot,Scrappy,5,9,9,2,9,5,1,1,,Black Shotgun,,,Alchemy,Triple Shaded Squares,,,Thick Leather,,,Natural,Light Brown,Long Straight Bangs,Light Rain,Green Cotton Wool Slacks with Buckles
75092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75094,Can see over the horizon,Yes,Reluctant volunteer,Two left feet,None,People smile back at you,White Cotton Mandarin Tunic,Appreciation for the complexity of human behavior,White Futurist with Mirror Lens,Green Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,6,12,13,3,5,2,1,1,,Katana with Black Handle and Silver Blade,,,,,,,,,,Natural,Blonde,Long Messy,Medium Rain,Green Leather Pants with Buckles
75095,Can hear a bee's wings,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Black Cotton Martial Arts Top,Laughing at your mistakes,Black Neo with Black Lens,Red Leather Neo Combat Boot,The gym stops to watch you lift,5,10,10,4,10,8,1,1,,Katana with White Handle and White Blade,,,,,,,,Scowl,Goatee,Natural,Light Brown,Short Messy,Heavy Rain,Black Cotton Leggings
75096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75097,Can hear a bee's wings,Yes,Quiet confidence,Getting the hang of it,None,People follow you blindly,Black Patent Leather Trench Coat with Red Leather Tank,Accepting the impermanence of things,Black and Gold Wayfarer with Black Lens,Green Knee High Leather Boots,Can take a punch,11,11,10,5,10,3,1,1,,,,,,,,,,Smirk,,Natural,Dark Brown,,Light Rain,Green Patent Leather Leggins
75098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75110,Can see around corners,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,Black Leather Trench Coat with Black Cotton Oxford and Red Tie,Laughing at your mistakes,Black and Gold Wayfarer with Black Lens,Black Patent Leather Knee High Boots,Can take a punch,7,10,11,4,10,3,1,1,,Phone,,,,,,,,,Beard,Natural,Black,Faux Hawk,Light Rain,Black Patent Leather Pants with Buckles
75111,Can see around corners,Yes,Last one standing,Two left feet,None,Your significant other's mom loves you,Black Patent Leather Longsleeve Crew,Self-induced illusions fade,Black Neo with Black Lens,Black Leather Neo Combat Boot,Can take a punch,8,8,11,3,14,3,1,1,Katana with Black Handle and White Blade,,,,,,,Leather Choker,Thick Leather,,,Natural,Dark Brown,Short Updo,Light Rain,Green Cotton Wool Slacks with Buckles
75112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75113,Excellent at reading people,Yes,Stiff upper lip,Getting the hang of it,None,Glossophobia,Charcoal Cotton Longsleeve Crew,Accepting the impermanence of things,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,4,11,8,5,7,2,1,1,,,,Valknut,,,,,Thick Leather,Smirk,,Natural,Light Grey,Bob with Fringes,Light Rain,Black Leather Pants with Buckles
75114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75117,Excellent at reading people,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Could probably convince a small child,Green Leather Longsleeve Crew,Laughing at your mistakes,,Patent Black Leather Combat Cuff Boot,Paper hands,3,10,8,4,11,1,1,1,,Black Short Sai,,,,,Gold Earrings,,,,,Natural,Black,Pulled Back Short,Light Rain,Black Cotton Martial Arts Pants
75118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75128,Can hear a bee's wings,Yes,Incredible moral fiber,Getting the hang of it,None,Your significant other's mom loves you,Black Leather Trench Coat with Green Cotton Tank,Self-induced illusions fade,,Patent Black Leather Combat Cuff Boot,The gym stops to watch you lift,8,8,10,5,11,8,1,1,,Katana with White Handle and Silver Blade,,,,,,,,,,Natural,Black,Buzz Cut,Medium Rain,Red Leather Leggings
75129,Excellent at reading people,Yes,True grit,Sleep paralysis,None,People follow you blindly,Red Patent Leather Mandarin Tunic,Appreciation for the complexity of human behavior,,Black Leather Neo Combat Boot,Can put up a fight,11,12,8,2,9,4,1,1,Phone,Katana with Black Handle and Gold Blade,,,,,Black Erl,,,Smirk,Thin,Light Purple,Light Brown,Long Straight Bangs,Heavy Rain,Black Cotton Leggings
75130,Can see around corners,Yes,Steps forward as others flee,Running circles around enemies,None,Your significant other's mom loves you,Black Leather Moto Jacket with Charcoal Cotton Crew,Living in a reflective dimension,Round Black with Black Lens,Red Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,8,18,11,7,13,2,1,1,,,,,,,Black Earrings,,,Smirk,,Neon Red,Dark Brown,Faux Hawk,Heavy Rain,Green Patent Leather Leggins
75131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75134,Can hear a heartbeat a mile away,Yes,Stiff upper lip,Two left feet,None,Maintains status quo,Black Wool Mandarin Trench Coat,Laughing at your mistakes,,Black Leather Combat Cuff Boot,People get out of your way,5,10,12,3,7,7,1,1,,Phone,,,,,,,,Scowl,,Pink,Auburn,Low Ponytail,Medium Rain,Black Cotton Leggings
75135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75136,Can see around corners,Yes,Incredible moral fiber,Sleep paralysis,None,Your significant other's mom loves you,Black Leather Moto Jacket with Green Cotton Crew,Accepting the impermanence of things,Black Neo with Mirror Lens,Green Knee High Leather Boots,Your grandma beats you at arm-wrestling,8,11,11,2,11,2,1,1,Katana with Black Handle and White Blade,,,,,,,,,,,Light Purple,Light Brown,Medium Curly Bob,Heavy Rain,Black Cotton Wool Slacks with Buckles
75137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75140,Can see around corners,Yes,Incredible moral fiber,Sleep paralysis,None,People follow you blindly,Red Patent Leather Mandarin Tunic,Laughing at your mistakes,Black and Gold Wayfarer with Black Lens,Patent Red Leather Combat Cuff Boot,Can put up a fight,11,10,11,2,11,4,1,1,,Katana with Black Handle and Silver Blade,,,,,"Black Nose, Lip",,,Smirk,,Natural,Dark Brown,Short Pixie,Light Rain,Red Patent Leather Pants with Buckles
75141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75147,Can hear a bee's wings,Yes,Quiet confidence,Two left feet,None,You're a bit of a charmer,Black Cotton Martial Arts Top,Accepting the impermanence of things,,,Can put up a fight,7,11,10,3,10,4,1,1,Katana with Black Handle and Silver Blade,,,Borromean Rings,,,Black Earrings,,,,Goatee,Natural,Black,Short Messy,Light Rain,Green Cotton Martial Arts Pants
75148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75149,Excellent at reading people,Yes,Quiet confidence,Pretty light on your feet,None,Others are helpless to deny you,Black Leather Crewneck Tunic,Laughing at your mistakes,Black Morpheus with Dark Mirrored Lens,Patent Red Leather Combat Cuff Boot,Can take a punch,13,10,8,6,10,3,1,1,,Black Shotgun,,,,,,,,Smirk,,Natural,Black,Medium Curly Bob,Medium Rain,Black Leather Leggings
75150,Can smell fear,Yes,True grit,Running circles around enemies,None,Maintains status quo,Green Wool Mandarin Trench Coat,You have walked the manifold path,,Black Knee High Leather Boots,Can put up a fight,5,14,14,7,9,4,1,1,Silver Staff,Katana with White Handle and Silver Blade,,,,,,,,Smirk,,Light Blue,Black,Faux Hawk,Heavy Rain,Black Cotton Leggings
75151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75161,Can hear a bee's wings,Yes,True grit,Two left feet,None,People follow you blindly,Green Leather Trench Coat with Black Cotton Oxford and Red Tie,Appreciation for the complexity of human behavior,Silver Morpheus with Orange and Red Gradient Lens,Green Knee High Leather Boots,Paper hands,11,12,10,3,9,1,1,1,,,,,,,Silver Eyebrow Ring,,,Smirk,Thin,Natural,Light Brown,Short Curly Fade,Medium Rain,Black Cotton Wool Slacks with Buckles
