,Perception,Headjack,Will,Movement,Name,Persuasion,Top,Awareness,Glasses,Footwear,Power,Charisma,Wisdom,Intelligence,Dexterity,Constitution,Strength,Votes,Generation,Right Hand Accessory,Left Hand Accessory,Front Neck Tattoo,Side Neck Tattoo,Forearm Tattoo,Bicep Tattoo,Piercings,Neckwear,Wristwear,Facial Expression,Facial Hair,Hair Dye,Hair Color,Hair Style,Background,Bottom
25011,Can see around corners,Yes,Quiet confidence,Two left feet,None,Your significant other's mom loves you,Red Cotton Longsleeve Crew,Appreciation for the complexity of human behavior,Round Black with Black Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,8,12,11,3,10,2,1,1,,,,,,,,,Thick Leather,,Thin,Natural,Auburn,Low Ponytail,Heavy Rain,Black Cotton Wool Slacks with Buckles
25012,Can hear a bee's wings,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,People follow you blindly,Black Leather Mandarin Trench Coat,Learning to regulate emotions,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,11,9,10,4,11,3,1,1,,Black Gun,,,,,,,,,,Natural,Light Brown,Pulled Back Short,Medium Rain,Green Cotton Wool Slacks with Buckles
25013,Can see around corners,Yes,Quiet confidence,Running circles around enemies,None,Could probably convince a small child,Charcoal Snakeskin Longsleeve Crew,Accepting the impermanence of things,,Black Knee High Leather Boots,They wouldn't like you when you're angry,3,11,11,7,10,12,1,1,,Black Shotgun,,Valknut,,,,,Thick Leather,Scowl,,White,Light Grey,Short Updo,Medium Rain,Green Cotton Wool Slacks with Buckles
25014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25018,Nothing gets past you,Yes,Leads when no one else will,Sleep paralysis,None,Maintains status quo,Green Wool Mandarin Trench Coat,Accepting the impermanence of things,Round Black with Black Lens,Patent Black Leather Combat Cuff Boot,Can put up a fight,5,11,6,2,16,4,1,1,Katana with Black Handle and Silver Blade,,,,,,,,,Smirk,Goatee,Natural,Light Brown,Messy Updo Bun,Medium Rain,Black Cotton Wool Slacks with Buckles
25019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25020,Can hear a bee's wings,Yes,Incredible moral fiber,Getting the hang of it,None,Maintains status quo,Green Cotton Longsleeve Crew,Appreciation for the complexity of human behavior,,Green Leather Combat Cuff Boot,Can take a punch,5,12,10,5,11,3,1,1,,Black Short Sai,Square,,,,Gold Earrings,,,Scowl,Thin,Natural,Light Brown,Short Updo,Medium Rain,Black Cotton Leggings
25021,You've got a bad feeling about this,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Black Patent Leather Moto Jacket with White Patent Leather Crew,Self-induced illusions fade,Black and Gold Wayfarer with Black Lens,Patent Red Leather Combat Cuff Boot,Can take a punch,6,8,9,4,12,3,1,1,,Phone,Shaded Circle,,,,,,,Scowl,,Natural,Dark Brown,Short Afro Fade,Medium Rain,Green Cotton Wool Slacks with Buckles
25022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25023,Can hear a bee's wings,Yes,True grit,Getting the hang of it,None,Natural born leader,Green Leather Trench Coat with White Cotton Oxford and Black Tie,Accepting the impermanence of things,Round Silver with Mirror Lens,Black Snakeskin Neo Combat Boot,Paper hands,10,11,10,5,9,1,1,1,,,,,,,,,,,,Natural,Light Brown,Short Curly Fade,Medium Rain,White Leather Leggings
25024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25025,Can see over the horizon,Yes,Incredible moral fiber,Two left feet,None,People smile back at you,Green Cotton Mandarin Tunic,Accepting the impermanence of things,Black Morpheus with Dark Mirrored Lens,Green Leather Combat Cuff Boot,Paper hands,6,11,13,3,11,1,1,1,,,,,,,,,,,,Natural,Black,Pulled Back Short,Light Rain,Red Cotton Wool Slacks with Buckles
25026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25027,Can hear a bee's wings,Yes,Begrudging participant,Two left feet,None,You're a bit of a charmer,Green Leather Moto Jacket with Black Leather Crew,You know the sound of one hand clapping,,Green Snakeskin Combat Cuff Boot,People get out of your way,7,13,10,3,6,7,1,1,,,,,,,,,,Scowl,Thin,Pink,Auburn,Medium Curly Bob,Heavy Rain,Black Leather Leggings
25028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25030,Can hear a bee's wings,Yes,Quiet confidence,Sleep paralysis,None,Maintains status quo,Red Leather Tank,Laughing at your mistakes,Round Black with Black Lens,Black Knee High Leather Boots,Your grandma beats you at arm-wrestling,5,10,10,2,10,2,1,1,Phone,Silver Staff,,,Interlocking Circles,Intersecting Squares,,,Thick Leather,Scowl,Thin,Natural,Light Brown,Low Ponytail,Light Rain,Red Leather Pants with Buckles
25031,Can see around corners,Yes,Steps forward as others flee,Abnormal flexibility,None,People smile back at you,Black Snakeskin Moto Jacket with Black Leather Crew,You know the sound of one hand clapping,Round Black with Black Lens,Red Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,6,13,11,9,13,2,1,1,,Black Submachine Gun,,,,,,,,,,Natural,Light Brown,Pulled Back Short,Light Rain,Black Cotton Leggings
25032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25035,Heightened senses,Yes,Surprising resilience,A gelatinous blob,None,People smile back at you,Red Leather Tank,Laughing at your mistakes,Round Silver with Mirror Lens,Black Leather Combat Cuff Boot,You come in like a wrecking ball,6,10,7,1,8,11,1,1,Katana with Black Handle and Silver Blade,Silver Submachine Gun,Shaded Circle,,Interlocking Circles,Interlocking Circles,,,,Scowl,,Natural,Black,Short Messy,Medium Rain,Black Cotton Wool Slacks with Buckles
25036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25039,You've got a bad feeling about this,Yes,Quiet confidence,Two left feet,None,Maintains status quo,Red Patent Leather Tank,You know the sound of one hand clapping,,Patent Red Leather Combat Cuff Boot,Paper hands,5,13,9,3,10,1,1,1,,Black Gun,Shaded Triangle,,Triangle,Triforce,,,,Smirk,,Natural,Black,Braids,Light Rain,Red Patent Leather Leggins
25040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25041,Can hear a bee's wings,Yes,Quiet confidence,Two left feet,None,Glossophobia,Green Cotton Longsleeve Crew,Accepting the impermanence of things,Black Wayfarer with Black Lens,Patent Red Leather Combat Cuff Boot,Scrappy,4,11,10,3,10,5,1,1,,Black Short Sai,,,,,,,,,,Pink,Auburn,Medium Curly Bob,Light Rain,Green Cotton Wool Slacks with Buckles
25042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25048,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Black Leather Trench Coat with Black Cotton Oxford and Green Tie,Appreciation for the complexity of human behavior,Round Silver with Mirror Lens,Black Leather Neo Combat Boot,Paper hands,6,12,12,4,11,1,1,1,,Black Submachine Gun,,,,,Silver Earrings,,,Smirk,,Natural,Black,Short Messy,Medium Rain,Black Cotton Wool Slacks with Buckles
25049,Your third eye is open,Yes,True grit,Sleep paralysis,None,People smile back at you,Green Cotton Longsleeve Crew,You know the sound of one hand clapping,,Red Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,6,13,15,2,9,2,1,1,,Katana with Black Handle and White Blade,,,,,,,Thick Leather,,,Natural,Black,Short Curly Fade,Light Rain,Red Cotton Martial Arts Pants
25050,Can hear a bee's wings,Yes,Surprising resilience,Two left feet,None,You're a bit of a charmer,Black Patent Lather Trench Coat with Black Cotton Oxford and Green Tie,Laughing at your mistakes,,Black Patent Leather Neo Combat Boot,Can take a punch,7,10,10,3,8,3,1,1,Phone,,,,,,Black Earrings,,,Scowl,Mustache,Natural,Black,Short Afro Fade,Light Rain,Red Cotton Leggings
25051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25053,Can hear a bee's wings,Yes,Can eat just one potato chip,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Green Leather Moto Jacket with White Cotton Crew,You have walked the manifold path,Black Futurist with Black Lens,Green Leather Combat Cuff Boot,Paper hands,6,14,10,4,15,1,1,1,,,,,,,,,,,,Natural,Light Brown,Pulled Back Short,Light Rain,Black Cotton Leggings
25054,Can hear a bee's wings,Yes,Surprising resilience,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Green Patent Leather Longsleeve Crew,You have walked the manifold path,White Futurist with Mirror Lens,Green Patent Leather Knee High Boots,Can take a punch,5,14,10,4,8,3,1,1,,Black Arm Pole,,,,,,,Thick Leather,,Stubble,Natural,Auburn,Short Curly Fade,Medium Rain,Black Cotton Wool Slacks with Buckles
25055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25061,Can hear a heartbeat a mile away,Yes,True grit,Can walk and chew gum AT THE SAME TIME (good job!),None,Your significant other's mom loves you,Black Patent Lather Trench Coat with Black Cotton Oxford and Red Tie,Learning to regulate emotions,Round Silver with Mirror Lens,Red Leather Combat Cuff Boot,Scrappy,8,9,12,4,9,5,1,1,,,,,,,,,,,Thin,Natural,Black,Long Straight Bangs,Heavy Rain,Black Patent Leather Pants with Buckles
25062,Can hear a heartbeat a mile away,Yes,Surprising resilience,Two left feet,None,People smile back at you,Black Cotton Mandarin Tunic,Accepting the impermanence of things,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,6,11,12,3,8,3,1,1,,Silver Submachine Gun,,,,,,,,,Stubble,White,Light Brown,Short Updo,Heavy Rain,Black Cotton Leggings
25063,Can hear a heartbeat a mile away,Yes,Steps forward as others flee,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Black Cotton Mandarin Tunic,Self-induced illusions fade,3D Glasses,Patent Black Leather Combat Cuff Boot,I wouldn't mess with you,5,8,12,4,13,6,1,1,,,,,,,,,,,,Natural,Dark Brown,Low Ponytail,Medium Rain,Green Cotton Leggings
25064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25066,You've got a bad feeling about this,Yes,Unshakable resolve,Two left feet,None,You're a bit of a charmer,Black Leather Trench Coat with Black Cotton Tank,Learning to regulate emotions,Round Black with Black Lens,Black Patent Leather Knee High Boots,I wouldn't mess with you,7,9,9,3,12,6,1,1,,Phone,,,,,,Leather Cuff,,,,Natural,Black,Short Sideswept Fringe,Light Rain,Black Cotton Leggings
25067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25081,Can see around corners,Yes,Stiff upper lip,Can walk and chew gum AT THE SAME TIME (good job!),None,Everything is always an option,Black Cotton Tank,Accepting the impermanence of things,Round Black with Black Lens,Patent Black Leather Combat Cuff Boot,Can take a punch,12,11,11,4,7,3,1,1,,Black Arm Pole,,,Equality Sign,Square,,,,,,Natural,Blonde,Short Curly Fade,Medium Rain,Red Cotton Martial Arts Pants
25082,Can hear a bee's wings,Yes,Unshakable resolve,Pretty light on your feet,None,Your significant other's mom loves you,Red Leather Tunic with Buttons,Accepting the impermanence of things,Black Neo with Mirror Lens,Black Leather Neo Combat Boot,Scrappy,8,11,10,6,12,5,1,1,,Phone,,,,,,Leather Choker,,Scowl,,Pink,Black,Asymmetrical Bob,Medium Rain,Black Patent Leather Pants with Buckles
25083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25084,Can see around corners,Yes,You bend reality to your intent,Can walk and chew gum AT THE SAME TIME (good job!),None,Even you don't believe you,Black Leather Tank,Appreciation for the complexity of human behavior,Black Neo with Mirror Lens,Green Leather Neo Combat Boot,Can put up a fight,1,12,11,4,18,4,1,1,Black Long Sai,Black Arm Pole,,,Intersecting Triangles,Native Arrows,,,,,,Natural,Black,Short Afro Fade,Heavy Rain,Green Leather Pants with Buckles
25085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25086,Can see around corners,Yes,Begrudging participant,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Green Leather Trench Coat with Black Cotton Tank,Laughing at your mistakes,Black Wayfarer with Black Lens,Patent Black Leather Combat Cuff Boot,Can take a punch,5,10,11,4,6,3,1,1,,Black Submachine Gun,,,,,,Leather Cuff,,,Stubble,Natural,Auburn,Short Sideswept Fringe,Light Rain,Black Cotton Leggings
25087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25088,Heightened senses,Yes,Begrudging participant,Sleep paralysis,None,People smile back at you,Black Cotton Tank,Learning to regulate emotions,Black Futurist with Black Lens,White Leather Neo Combat Boot,Can take a punch,6,9,7,2,6,3,1,1,,Silver Short Sai,,,Interlocking Circles,,,,,Scowl,,Natural,Dark Brown,Asymmetrical Bob,Light Rain,Green Cotton Wool Slacks with Buckles
25089,Can hear a bee's wings,Yes,Incredible moral fiber,Two left feet,None,Everything is always an option,Black Cotton Mandarin Tunic,Laughing at your mistakes,Round Black with Black Lens,White Leather Combat Cuff Boot,Can take a punch,12,10,10,3,11,3,1,1,,Katana with Black Handle and Silver Blade,,,,,,,,,,Natural,Light Brown,Bob with Fringes,Heavy Rain,Black Cotton Leggings
25090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25091,Can see around corners,Yes,Incredible moral fiber,Abnormal flexibility,None,Glossophobia,Black Snakeskin Trench Coat with Black Cotton Oxford and White Tie,Accepting the impermanence of things,Black Futurist with Black Lens,Black Patent Leather Knee High Boots,Can take a punch,4,11,11,9,11,3,1,1,,Phone,,,,,,,,,,Neon Red,Dark Brown,Long Messy,Light Rain,White Snakeskin Pants with Buckles
25092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25093,Can hear a bee's wings,Yes,Incredible moral fiber,Pretty light on your feet,None,People smile back at you,Red Cotton Tank,Laughing at your mistakes,Black Neo with Black Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,6,10,10,6,11,2,1,1,,Black Shotgun,Triforce,,Borromean Rings,,Silver Earrings,,,Scowl,,Natural,Dark Brown,Short Messy,Medium Rain,Black Cotton Martial Arts Pants
25094,Can hear a bee's wings,Yes,Incredible moral fiber,Two left feet,None,Natural born leader,Charcoal Leather Longsleeve Crew,Accepting the impermanence of things,Round Black with Black Lens,Black Patent Leather Knee High Boots,Your grandma beats you at arm-wrestling,10,11,10,3,11,2,1,1,Phone,Katana with Black Handle and Silver Blade,,,,,,,Thick Leather,,,Natural,Black,Buzz Cut,Medium Rain,Black Leather Leggings
25095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25096,Can hear a bee's wings,Yes,True grit,Two left feet,None,You're a bit of a charmer,Black Cotton Tank,Laughing at your mistakes,,Black Leather Combat Cuff Boot,Can take a punch,7,10,10,3,9,3,1,1,Black Gun,Phone,,,,Shaded Moon Patterns,Black Earrings,,,,,Natural,Light Brown,Messy Updo Bun,Light Rain,White Cotton Wool Slacks with Buckles
25097,Nothing gets past you,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Nobody's buying it,Black Leather Trench Coat with Black Cotton Oxford and Green Tie,Accepting the impermanence of things,Round Black with Black Lens,Black Leather Combat Cuff Boot,Can put up a fight,2,11,6,4,10,4,1,1,,Katana with White Handle and Silver Blade,,,,,,,,,Stubble,Natural,Dark Brown,Short Sideswept Fringe,Medium Rain,Black Cotton Wool Slacks with Buckles
25098,Can see around corners,Yes,Last one standing,Sleep paralysis,None,Could sell ice to an eskimo,Black Cotton Tank,Appreciation for the complexity of human behavior,,Red Patent Leather Knee High Boots,People get out of your way,9,12,11,2,14,7,1,1,,Katana with White Handle and Silver Blade,,Valknut,,,,,,,,Natural,Light Brown,Medium Curly Bob,Medium Rain,White Patent Leather Leggins
25099,Can hear a bee's wings,Yes,Incredible moral fiber,Sleep paralysis,None,Could sell ice to an eskimo,Black Leather Tank,Laughing at your mistakes,Black Morpheus with Dark Mirrored Lens,Black Patent Leather Neo Combat Boot,Scrappy,9,10,10,2,11,5,1,1,,Black Submachine Gun,,,,,Silver Earrings,,,,,Natural,Dark Brown,Short Curly Fade,Medium Rain,Black Cotton Wool Slacks with Buckles
25100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25101,Can see around corners,Yes,Quiet confidence,Two left feet,None,Glossophobia,Black Cotton Tank,You know the sound of one hand clapping,Black Morpheus with Dark Mirrored Lens,Green Patent Leather Knee High Boots,Paper hands,4,13,11,3,10,1,1,1,,Dark Wood Staff,,,Interlocking Circles,Triforce,,,,Scowl,,Natural,Black,Short Messy,Light Rain,Black Cotton Leggings
25102,You've got a bad feeling about this,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Could sell ice to an eskimo,Red Patent Leather Moto Jacket with Black Patent Leather Crew,Accepting the impermanence of things,,Black Leather Neo Combat Boot,Scrappy,9,11,9,4,11,5,1,1,Dark Wood Staff,Dark Wood Staff,,,,,,,,Smirk,Thin,Green,Black,Short Curly Fade,Medium Rain,Black Cotton Wool Slacks with Buckles
25103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25104,You've got a bad feeling about this,Yes,True grit,Two left feet,None,Glossophobia,Red Leather Moto Jacket with Black Cotton Crew,Learning to regulate emotions,,White Knee High Leather Boots,Can take a punch,4,9,9,3,9,3,1,1,,Katana with White Handle and Gold Blade,,,,,"Black Nose, Lip",,,,,Natural,Black,Faux Hawk,Light Rain,Black Cotton Wool Slacks with Buckles
25105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25112,Can see around corners,Yes,Incredible moral fiber,Two left feet,None,Glossophobia,Black Snakeskin Trench Coat with Black Cotton Tank,Appreciation for the complexity of human behavior,Silver Morpheus with Orange and Red Gradient Lens,Black Snakeskin Combat Cuff Boot,People get out of your way,4,12,11,3,11,7,1,1,,,,,,,Silver Earrings,,,,Mustache,Natural,Light Brown,Short Afro Fade,Light Rain,Black Patent Leather Pants with Buckles
25113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25116,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,People follow you blindly,Black Cotton Tank,Accepting the impermanence of things,Round Black with Black Lens,Black Leather Combat Cuff Boot,People get out of your way,11,11,12,4,11,7,1,1,,Black Gun,,,Square,Shriking Shaded Squares,,Leather Cuff,Thick Leather,Scowl,,Natural,Blonde,Short Sideswept Fringe,Light Rain,Black Cotton Martial Arts Pants
25117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25119,Nothing gets past you,Yes,Quiet confidence,Getting the hang of it,None,Could sell ice to an eskimo,Green Cotton Martial Arts Top,Learning to regulate emotions,Round Black with Black Lens,,Can take a punch,9,9,6,5,10,3,1,1,,,,Alchemy,,,,,,Scowl,,White,Black,Asymmetrical Bob,Medium Rain,Black Cotton Martial Arts Pants
25120,Can see around corners,Yes,Last one standing,Pretty light on your feet,None,Maintains status quo,Black Cotton Longsleeve Crew,Accepting the impermanence of things,Black and Gold Wayfarer with Black Lens,Patent Green Leather Combat Cuff Boot,People get out of your way,5,11,11,6,14,7,1,1,Phone,,,Alchemy,,,Black Earrings,,,,,Natural,Light Brown,,Medium Rain,Green Cotton Martial Arts Pants
25121,Can hear a heartbeat a mile away,Yes,True grit,Two left feet,None,Maintains status quo,Black Cotton Tank,Laughing at your mistakes,Round Silver with Mirror Lens,Patent Black Leather Combat Cuff Boot,I wouldn't mess with you,5,10,12,3,9,6,1,1,,,,Valknut,Valknut,Triangle,,,Thick Leather,,Stubble,Natural,Light Brown,Faux Hawk,Medium Rain,Black Leather Leggings
25122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25123,Can hear a bee's wings,Yes,True grit,Two left feet,None,People follow you blindly,Green Leather Longsleeve Crew,Accepting the impermanence of things,Black Hex with Purple Polarized Lens,Green Snakeskin Neo Combat Boot,Can take a punch,11,11,10,3,9,3,1,1,,,,,,,,,Studded Leather,,,Natural,Black,,Heavy Rain,Red Cotton Wool Slacks with Buckles
25124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25125,Can see around corners,Yes,Unshakable resolve,Sleep paralysis,None,Nobody's buying it,Black Leather Moto Jacket with Charcoal Leather Crew,You know the sound of one hand clapping,,Black Leather Neo Combat Boot,Can put up a fight,2,13,11,2,12,4,1,1,Phone,,,,,,Black Erl,,,Scowl,,Pink,Black,Messy Updo Bun,Light Rain,Black Cotton Wool Slacks with Buckles
25126,Heightened senses,Yes,Quiet confidence,Always picked first,None,Glossophobia,Green Wool Mandarin Trench Coat,Appreciation for the complexity of human behavior,Black Wayfarer with Black Lens,Green Patent Leather Knee High Boots,Can take a punch,4,12,7,8,10,3,1,1,Katana with White Handle and Silver Blade,Black Arm Pole,,,,,Black Earrings,,,,,Natural,Light Brown,Short Pixie,Medium Rain,Black Cotton Wool Slacks with Buckles
25127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25129,Can see around corners,Yes,Incredible moral fiber,Sleep paralysis,None,People follow you blindly,Green Cotton Tank,Laughing at your mistakes,,Black Snakeskin Neo Combat Boot,Can put up a fight,11,10,11,2,11,4,1,1,Phone,,,,Triforce,Shaded Circle,,,,Scowl,Beard,Natural,Light Brown,Short Afro Fade,Medium Rain,Black Cotton Wool Slacks with Buckles
25130,Can hear a bee's wings,Yes,Quiet confidence,Two left feet,None,Nobody's buying it,Green Cotton Longsleeve Crew,Accepting the impermanence of things,,Black Leather Neo Combat Boot,Can take a punch,2,11,10,3,10,3,1,1,,,,,,,,Leather Choker,,Smirk,,Natural,Light Brown,,Medium Rain,Black Patent Leather Pants with Buckles
25131,Can see around corners,Yes,True grit,Two left feet,None,Could probably convince a small child,Black Cotton Martial Arts Top,Learning to regulate emotions,,,Can put up a fight,3,9,11,3,9,4,1,1,Black Long Sai,,Circle,,,,,,,Scowl,Beard,Natural,Blonde,Short Coil,Light Rain,Green Cotton Martial Arts Pants
25132,Can hear a bee's wings,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,People follow you blindly,Black Patent Lather Trench Coat with White Cotton Oxford and Black Tie,Laughing at your mistakes,Black and Gold Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,11,10,10,4,11,3,1,1,,Black Arm Pole,,,,,,,,,Thin,Natural,Blonde,Short Pixie,Heavy Rain,Black Cotton Wool Slacks with Buckles
