,Perception,Headjack,Will,Movement,Name,Persuasion,Top,Awareness,Glasses,Footwear,Power,Charisma,Wisdom,Intelligence,Dexterity,Constitution,Strength,Votes,Generation,Right Hand Accessory,Left Hand Accessory,Front Neck Tattoo,Side Neck Tattoo,Forearm Tattoo,Bicep Tattoo,Piercings,Neckwear,Wristwear,Facial Expression,Facial Hair,Hair Dye,Hair Color,Hair Style,Background,Bottom
40059,You've got a bad feeling about this,Yes,Quiet confidence,Pretty light on your feet,None,Could sell ice to an eskimo,Black Leather Trench Coat with Black Cotton Oxford and Green Tie,Appreciation for the complexity of human behavior,Round Silver with Mirror Lens,Black Leather Combat Cuff Boot,People get out of your way,9,12,9,6,10,7,1,1,,,,,,,,,,,,Pink,Dark Brown,Buzz Cut,Light Rain,Red Cotton Leggings
40060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40063,Can hear a bee's wings,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,Black Patent Leather Longsleeve Crew,Appreciation for the complexity of human behavior,Black Futurist with Black Lens,Green Knee High Leather Boots,Can take a punch,7,12,10,4,11,3,1,1,,Phone,Triangle,,,,Silver Earrings,,Studded Leather,,,White,Light Brown,Buzz Cut,Medium Rain,Green Patent Leather Pants with Buckles
40064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40066,Can hear a bee's wings,Yes,Incredible moral fiber,Always picked first,None,Even you don't believe you,Red Leather Longsleeve Crew,Self-induced illusions fade,,Red Leather Neo Combat Boot,Can take a punch,1,8,10,8,11,3,1,1,,,Shaded Circle,,,,Black Earrings,,,,,Yellow,Light Brown,Short Curly Fade,Light Rain,Black Cotton Wool Slacks with Buckles
40067,Can see around corners,Yes,Unshakable resolve,Getting the hang of it,None,Your significant other's mom loves you,Black Patent Lather Trench Coat with Black Cotton Oxford and Red Tie,Accepting the impermanence of things,Round Black with Black Lens,Green Knee High Leather Boots,Scrappy,8,11,11,5,12,5,1,1,,,,,,,,,,Scowl,,Yellow,Black,Low Ponytail,Heavy Rain,Red Snakeskin Leggings
40068,Can hear a bee's wings,Yes,Quiet confidence,Sleep paralysis,None,Glossophobia,Charcoal Black Cotton Longsleeve with Zipper,Laughing at your mistakes,Black and Gold Wayfarer with Black Lens,Black Leather Neo Combat Boot,Paper hands,4,10,10,2,10,1,1,1,,,,,,,,,Thick Leather,Scowl,,Natural,Light Grey,,Medium Rain,Red Cotton Leggings
40069,"You read the instructions, twice",Yes,Quiet confidence,Two left feet,None,People smile back at you,Red Leather Moto Jacket with Green Cotton Crew,Laughing at your mistakes,,White Leather Combat Cuff Boot,I wouldn't mess with you,6,10,4,3,10,6,1,1,Katana with White Handle and Silver Blade,Gold Arm Pole,Interlocking Circles,,,,,,,Scowl,,Natural,Black,Buzz Cut,Heavy Rain,Black Cotton Leggings
40070,Can hear a bee's wings,Yes,Last one standing,Two left feet,None,Maintains status quo,Black Patent Lather Trench Coat with White Cotton Oxford and Black Tie,Laughing at your mistakes,Round Black with Black Lens,Green Leather Combat Cuff Boot,People get out of your way,5,10,10,3,14,7,1,1,,Black Arm Pole,,,,,,,,,Mustache,Pink,Light Brown,Faux Hawk,Light Rain,Green Cotton Wool Slacks with Buckles
40071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40073,Can see over the horizon,Yes,Steps forward as others flee,Sleep paralysis,None,Natural born leader,Black Cotton Martial Arts Top,You have walked the manifold path,Black Morpheus with Dark Mirrored Lens,Black Knee High Leather Boots,Your grandma beats you at arm-wrestling,10,14,13,2,13,2,1,1,,Black Arm Pole,,,,,,,,,,Natural,Dark Brown,Short Coil,Heavy Rain,Green Snakeskin Pants with Buckles
40074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40078,Can hear a heartbeat a mile away,Yes,True grit,Can walk and chew gum AT THE SAME TIME (good job!),None,Your significant other's mom loves you,Green Cotton Tank,Laughing at your mistakes,Black and Gold Wayfarer with Black Lens,White Patent Leather Knee High Boots,Can take a punch,8,10,12,4,9,3,1,1,Phone,Phone,,,,Alchemy,Gold Earrings,,,Scowl,,Natural,Black,Short Curly Fade,Light Rain,Black Cotton Leggings
40079,Can see around corners,Yes,Unshakable resolve,Getting the hang of it,None,Your significant other's mom loves you,Black Leather Tank,Learning to regulate emotions,,Black Leather Combat Cuff Boot,Scrappy,8,9,11,5,12,5,1,1,Black Long Sai,Phone,,,Shaded Circle,Circle,,Leather Cuff,,Meditative,Stubble,Light Blue,Black,Short Curly Fade,Light Rain,Green Patent Leather Pants with Buckles
40080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40082,Can hear a bee's wings,Yes,Quiet confidence,Getting the hang of it,None,Nobody's buying it,Black Leather Tank,Appreciation for the complexity of human behavior,Round Black with Black Lens,Black Leather Neo Combat Boot,Can put up a fight,2,12,10,5,10,4,1,1,Black Short Sai,Gold Gun,,Triangle,Borromean Rings,,"Black Nose, Lip",,Studded Leather,Scowl,,Natural,Black,Medium Curly Bob,Light Rain,Black Cotton Wool Slacks with Buckles
40083,Can see around corners,Yes,Quiet confidence,Two left feet,None,Glossophobia,Green Cotton Longsleeve Crew,Laughing at your mistakes,Translucent Hex with Red Polarized Lens,Green Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,4,10,11,3,10,2,1,1,,Katana with Black Handle and Silver Blade,,,,,Black Earrings,,,,,Natural,Black,Short Afro Fade,Light Rain,Green Patent Leather Pants with Buckles
40084,Can hear a heartbeat a mile away,Yes,Begrudging participant,Sleep paralysis,None,Could sell ice to an eskimo,Green Leather Trench Coat with Black Cotton Oxford and Red Tie,Laughing at your mistakes,Black Neo with Mirror Lens,Black Patent Leather Knee High Boots,I wouldn't mess with you,9,10,12,2,6,6,1,1,,Silver Gun,,,,,,,,,,Natural,Black,Asymmetrical Bob,Light Rain,Green Leather Pants with Buckles
40085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40086,Can see around corners,Yes,True grit,Pretty light on your feet,None,Your significant other's mom loves you,Charcoal Cotton Longsleeve Crew,You have a childlike sense of wonder,,Green Leather Combat Cuff Boot,Can take a punch,8,7,11,6,9,3,1,1,Katana with Black Handle and Silver Blade,,,Triangle,,,,,Studded Leather,,,Natural,Light Brown,Buzz Cut,Heavy Rain,Black Patent Leather Pants with Buckles
40087,Can see around corners,Yes,True grit,Getting the hang of it,None,Glossophobia,Black Leather Trench Coat with Black Cotton Oxford and Red Tie,Accepting the impermanence of things,Black Wayfarer with Black Lens,White Leather Neo Combat Boot,I wouldn't mess with you,4,11,11,5,9,6,1,1,,Katana with Black Handle and Silver Blade,,,,,,,,Scowl,Mustache,Natural,Blonde,Short Sideswept Fringe,Light Rain,Black Leather Leggings
40088,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Sleep paralysis,None,Maintains status quo,Green Patent Leather Trench Coat with Black Cotton Tank,Learning to regulate emotions,Black Wayfarer with Black Lens,Patent Black Leather Combat Cuff Boot,Can put up a fight,5,9,12,2,11,4,1,1,,Phone,,Borromean Rings,,,,,,,,Light Purple,Black,Short Coil,Light Rain,Black Patent Leather Leggins
40089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40091,Can hear a bee's wings,Yes,Incredible moral fiber,Two left feet,None,Natural born leader,Black Patent Leather Trench Coat with Black Cotton Tank,Appreciation for the complexity of human behavior,Black Neo with Mirror Lens,Red Knee High Leather Boots,Scrappy,10,12,10,3,11,5,1,1,Katana with White Handle and Silver Blade,Black Submachine Gun,,Valknut,,,,,,,,Light Purple,Blonde,Low Ponytail,Medium Rain,Black Cotton Wool Slacks with Buckles
40092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40108,Can see around corners,Yes,True grit,Getting the hang of it,None,Maintains status quo,Black Cotton Tank,Laughing at your mistakes,Black Neo with Mirror Lens,Green Leather Combat Cuff Boot,I wouldn't mess with you,5,10,11,5,9,6,1,1,,,,,Square,Triforce,,,Thick Leather,,,Natural,Light Brown,Short Coil,Heavy Rain,Black Cotton Wool Slacks with Buckles
40109,Can hear a bee's wings,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,Black Patent Leather Longsleeve Crew,Appreciation for the complexity of human behavior,Black Futurist with Black Lens,Green Knee High Leather Boots,Can take a punch,7,12,10,4,11,3,1,1,,Phone,Triangle,,,,Silver Earrings,,Studded Leather,,,White,Light Brown,Buzz Cut,Medium Rain,Green Patent Leather Pants with Buckles
40110,Can hear a bee's wings,Yes,Quiet confidence,Two left feet,None,Glossophobia,Green Leather Tank,Laughing at your mistakes,Black Neo with Black Lens,Green Leather Combat Cuff Boot,Can put up a fight,4,10,10,3,10,4,1,1,,Katana with White Handle and Silver Blade,,,Alchemy,Small Arrows,,,,Scowl,,Natural,Dark Brown,Bob with Fringes,Medium Rain,Black Cotton Martial Arts Pants
40111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40114,Can hear a heartbeat a mile away,Yes,Quiet confidence,Two left feet,None,People smile back at you,Green Wool Mandarin Trench Coat,Accepting the impermanence of things,,Black Leather Combat Cuff Boot,Scrappy,6,11,12,3,10,5,1,1,Silver Staff,,,,,,,,,Scowl,,Natural,Black,Pulled Back Short,Medium Rain,Black Cotton Leggings
40115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40116,Heightened senses,Yes,Stiff upper lip,Astonishing acrobatics,None,Could probably convince a small child,Black Leather Moto Jacket with Charcoal Cotton Crew,Learning to regulate emotions,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can put up a fight,3,9,7,10,7,4,1,1,,Gold Submachine Gun,,,,,,,,Scowl,,Light Purple,Dark Brown,Long Straight Bangs,Medium Rain,Black Leather Pants with Buckles
40117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40118,Can hear a heartbeat a mile away,Yes,Steps forward as others flee,Sleep paralysis,None,People smile back at you,Black Leather Mandarin Tunic,Learning to regulate emotions,Round Black with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,6,9,12,2,13,3,1,1,Silver Staff,,,,,,Black Eyebrow Ring,Leather Cuff,,,Mustache,Natural,Black,Braids,Light Rain,Green Cotton Wool Slacks with Buckles
40119,Excellent at reading people,Yes,Quiet confidence,Getting the hang of it,None,Your significant other's mom loves you,Black Leather Tank,Stuck in your own head,Black Wayfarer with Black Lens,Red Leather Combat Cuff Boot,Can take a punch,8,3,8,5,10,3,1,1,Katana with White Handle and Silver Blade,Phone,,,,,,,Thick Leather,,,Green,Blonde,Short Afro Fade,Medium Rain,Green Patent Leather Leggins
40120,Can hear a bee's wings,Yes,Surprising resilience,Sleep paralysis,None,You win without playing,Black Leather Moto Jacket with Charcoal Patent Leather Crew,Accepting the impermanence of things,Black and Gold Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can put up a fight,14,11,10,2,8,4,1,1,,Silver Short Sai,Square,,,,,,,Scowl,Stubble,Natural,Dark Brown,Short Messy,Medium Rain,Black Cotton Leggings
40121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40138,Can hear a bee's wings,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Natural born leader,Red Cotton Longsleeve with Zipper,Laughing at your mistakes,Black Futurist with Black Lens,Black Patent Leather Neo Combat Boot,Can take a punch,10,10,10,4,10,3,1,1,,Dark Wood Staff,,,,,"Black Nose, Lip, Forehead",,Thick Leather,,Thin,Natural,Blonde,Faux Hawk,Light Rain,Black Cotton Leggings
40139,Can hear a bee's wings,Yes,Surprising resilience,Pretty light on your feet,None,Nobody's buying it,Black Snakeskin Moto Jacket with Red Snakeskin Crew,Self-induced illusions fade,Black Morpheus with Dark Mirrored Lens,Black Leather Neo Combat Boot,Can put up a fight,2,8,10,6,8,4,1,1,,Katana with White Handle and Silver Blade,Alchemy,,,,,,,Scowl,,Natural,Blonde,Short Pixie,Light Rain,White Leather Pants with Buckles
40140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40141,Excellent at reading people,Yes,Quiet confidence,Getting the hang of it,None,Maintains status quo,Green Snakeskin Tunic with Buttons,You know the sound of one hand clapping,Black Morpheus with Dark Mirrored Lens,Red Leather Combat Cuff Boot,Can take a punch,5,13,8,5,10,3,1,1,,Silver Long Sai,,,,,,,,,,Natural,Dark Brown,Short Pixie,Heavy Rain,Green Leather Leggings
40142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40155,Excellent at reading people,Yes,Incredible moral fiber,Getting the hang of it,None,Your significant other's mom loves you,Black Leather Longsleeve with Zipper,Learning to regulate emotions,Round Black with Black Lens,Patent Green Leather Combat Cuff Boot,Scrappy,8,9,8,5,11,5,1,1,Silver Staff,Katana with Black Handle and Silver Blade,,,,,,,Thick Leather,Scowl,,Light Blue,Light Brown,Pulled Back Short,Medium Rain,Black Cotton Wool Slacks with Buckles
40156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40165,The world has come into focus,Yes,Last one standing,Running circles around enemies,None,Could probably convince a small child,Black Cotton Martial Arts Top,Laughing at your mistakes,Black Futurist with Black Lens,Green Leather Neo Combat Boot,People get out of your way,3,10,5,7,14,7,1,1,,,,Intersecting Triangles,,,Black Earrings,,,Smirk,,Natural,Black,Buzz Cut,Heavy Rain,Red Cotton Wool Slacks with Buckles
