,Background,Hair Style,Hair Color,Facial Hair,Top,Bottom,Footwear,Ring,Headwear,Glasses,Piercings,Accessories
40117,White,Long Messy,Light Brown,None,Denim Jumpsuit,None,Black Suede Chelseas with Brown Sole,None,None,None,None,Black Leather Briefcase
40118,White,Short Afro Fade,Black,Stubble,Khaki Oxford with Tie,Gray Slacks,Black Leather Shoes with Laces,None,None,None,None,Black Leather Briefcase
40119,White,Straight Sideswept Fringe,Blonde,None,Olive Oxford with Buttons,Light-Wash Denim,Redbrown Leather Workboot with Brown Sole,None,None,None,None,Black Smartphone
40120,White,Low Ponytail,Dark Brown,None,Navy Blazer with Striped Shirt and No Tie,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,None,None,None,None,None
40121,White,Long Messy,Black,None,Light Gray Longsleeve,Light-Wash Denim,Black Suede Chelseas with Brown Sole,Two Rings,None,None,None,Blue Lunchbox
40122,White,Buzz Cut,Auburn,None,Light Gray Longsleeve,Charcoal Slacks,Tan Suede Workboot with Tan Sole,None,Tan Workers Cap,None,None,Black Leather Briefcase
40123,White,Short Coil,Dark Brown,None,Olive Oxford with Buttons,Blue Denim,White Leather Sneaker with Grey Sole,None,None,None,None,None
40124,White,Long Straight Bangs,Light Brown,None,Tan Blazer with Off-White Shirt and Tan Tie,Navy Slacks,White Leather Sneaker with Grey Sole,None,None,Black Books,None,Black Smartphone
40125,White,Buzz Cut,Dark Brown,Mustache,Khaki Oxford with Buttons,Navy Slacks,Black Suede Chelseas with Brown Sole,None,None,Rosegold Aviators,None,Black Leather Briefcase
40126,White,None,Auburn,Thin,Blue Longsleeve,Charcoal Slacks,White Canvas Sneaker with White Sole,None,Tan Workers Cap,Black Books,None,None
40127,White,Short Messy,Light Brown,None,Tan Blazer with Off-White Shirt and No Tie,Navy Slacks,Tan Suede Workboot with Tan Sole,None,None,None,None,Black Leather Briefcase
40128,White,Straight Sideswept Fringe,Black,None,Navy Oxford with Buttons,Navy Slacks,White Canvas Sneaker with White Sole,None,None,None,None,Black Smartphone
40129,White,Short Messy,Light Grey,None,Olive Cardigan with Light Gray Longsleeve Shirt,Charcoal Slacks,Tan Suede Workboot with Tan Sole,None,None,None,None,None
40130,White,Medium Curly Bob,Black,None,Light Gray Longsleeve,Gray Slacks,Tan Suede Workboot with Tan Sole,None,None,None,None,Brown Leather Briefcase
40131,White,Short Messy,Light Brown,None,Olive Oxford with Buttons,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,None,None,None,None,None
40132,White,Short Updo,Black,None,Tan Blazer with Off-White Shirt and No Tie,Light-Wash Denim,Black Leather Shoes with Laces,None,None,None,None,None
40133,White,Short Messy,Black,None,Light Gray Longsleeve,Charcoal Slacks,White Canvas Sneaker with White Sole,None,None,Silver Aviators,None,Brown Leather Briefcase
40134,White,Short Updo,Dark Brown,None,Dark Gray Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,None,None,Black Books,None,Black Smartphone
40135,White,None,Black,Mustache,Khaki Oxford with Buttons,Navy Slacks,Redbrown Leather Workboot with Brown Sole,None,None,Rosegold Aviators,None,Black Smartphone
40136,White,Buzz Cut,Blonde,Stubble,Khaki Oxford with Tie,Dark-Wash Denim,Brown Leather Shoes with Laces,None,None,Rosegold Aviators,None,Black Smartphone
40137,White,None,Auburn,None,Gray Oxford with Tie,Charcoal Slacks,White Leather Sneaker with Grey Sole,None,None,None,None,None
40138,White,None,Blonde,Stubble,Red Longsleeve,Navy Slacks,Tan Suede Workboot with Tan Sole,None,None,Silver Aviators,Stud Earring,None
40139,White,Buzz Cut,Blonde,None,Navy Oxford with Tie and Pocket,Dark-Wash Denim,Brown Leather Shoes with Laces,Two Rings,None,Rosegold Aviators,None,None
40140,White,Straight Sideswept Fringe,Auburn,None,Navy Blazer with Striped Shirt and No Tie,Light-Wash Denim,White Leather Sneaker with Grey Sole,None,None,None,None,None
40141,White,Buzz Cut,Dark Brown,None,Light Gray Cardigan with Tan Longsleeve Shirt,Navy Slacks,Brown Leather Shoes with Laces,None,None,Silver Aviators,None,Lunchbox
40142,White,Short Messy,Dark Brown,None,Khaki Oxford with Buttons,Charcoal Slacks,White Canvas Sneaker with White Sole,None,None,Black Books,None,Black Leather Briefcase
40143,White,Updo Bun,Light Brown,None,Gray Jumpsuit,None,Tan Suede Workboot with Tan Sole,None,None,Silver Aviators,None,None
40144,White,Short Afro Fade,Light Grey,None,Light Gray Cardigan with Light Gray Oxford Shirt,Khaki,Tan Suede Workboot with Tan Sole,None,None,Black Books,None,Light Blue Smartphone
40145,White,Long Messy,Light Grey,None,Brown Cardigan with Beige Longsleeve Shirt,Khaki,White Canvas Sneaker with White Sole,None,None,None,None,Brown Leather Briefcase
40146,White,None,Dark Brown,Thin,Light Gray Cardigan with Tan Longsleeve Shirt,Navy Slacks,White Leather Sneaker with Grey Sole,None,Navy Blue Workers Cap,None,None,None
40147,White,Short Pixie,Black,None,Navy Blazer with Striped Shirt and Navy Tie,Navy Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,None
40148,White,Medium Curly Bob,Light Grey,None,Gray Oxford with Tie,Blue Denim,White Leather Sneaker with Grey Sole,None,None,None,None,Black Smartphone
40149,White,Long Afro,Black,None,Olive Oxford with Pocket,Navy Slacks,Black Leather Shoes with Laces,Two Rings,None,None,None,Black Smartphone
40150,White,Short Pixie,Blonde,None,Tan Blazer with Off-White Shirt and Tan Tie,Gray Slacks,Tan Suede Workboot with Tan Sole,None,None,Black Books,None,None
40151,White,Short Updo,Black,None,Olive Oxford with Buttons,Blue Denim,Redbrown Leather Workboot with Brown Sole,None,None,Black Books,None,None
40152,White,Short Messy,Black,None,Navy Oxford with Tie,Charcoal Slacks,Tan Suede Workboot with Tan Sole,None,None,None,None,Black Smartphone
40153,White,Buzz Cut,Blonde,None,Khaki Oxford with Tie,Khaki Slacks,Brown Leather Shoes with Laces,None,None,Silver Aviators,None,None
40154,White,Buzz Cut,Light Brown,None,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Tan Suede Workboot with Tan Sole,Two Rings,Tan Workers Cap,None,None,None
40155,White,Straight Sideswept Fringe,Light Brown,None,Olive Oxford with Pocket,Dark-Wash Denim,Brown Leather Shoes with Laces,None,None,None,None,Black Leather Briefcase
40156,White,Medium Curly Bob,Black,None,Olive Oxford with Tie and Pocket,Light-Wash Denim,White Canvas Sneaker with White Sole,None,None,None,None,Black Smartphone
40157,White,Short Pixie,Blonde,None,Navy Oxford with Tie and Pocket,Charcoal Slacks,White Leather Sneaker with Grey Sole,None,None,Black Books,None,Black Leather Briefcase
40158,White,Short Pixie,Light Grey,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,Two Rings,None,Black Books,None,None
40159,White,Updo Bun,Light Grey,None,Olive Oxford with Buttons,Dark-Wash Denim,Black Leather Shoes with Laces,None,None,Black Books,None,Brown Leather Briefcase
40160,White,Straight Sideswept Fringe,Light Grey,None,Navy Oxford with Pocket,Charcoal Slacks,Black Suede Chelseas with Brown Sole,Two Rings,None,Silver Aviators,None,Black Leather Briefcase
40161,White,Straight Sideswept Fringe,Black,Mustache,Dark Gray Cardigan with Tan Longsleeve Shirt,Navy Slacks,Black Suede Chelseas with Brown Sole,None,None,Rosegold Aviators,None,None
40162,White,Low Ponytail,Light Brown,None,Navy Oxford with Tie and Pocket,Khaki Slacks,Brown Leather Shoes with Laces,None,None,None,None,None
40163,White,None,Dark Brown,None,Charcoal Blazer with Light Blue Shirt and No Tie,Gray Slacks,White Canvas Sneaker with White Sole,None,Tan Workers Cap,Black Books,None,Black Smartphone
40164,White,Short Pixie,Blonde,None,Navy Oxford with Pocket,Khaki,Tan Suede Workboot with Tan Sole,None,None,None,None,Black Smartphone
40165,White,Low Ponytail,Black,None,Khaki Oxford with Tie and Pocket,Gray Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,Lunchbox
40166,White,Short Coil,Dark Brown,None,Olive Oxford with Pocket,Gray Slacks,Brown Leather Shoes with Laces,None,None,None,None,Black Smartphone
40167,White,Short Pixie,Light Brown,Goatee,Navy Blazer with Striped Shirt and No Tie,Blue Denim,Brown Leather Shoes with Laces,None,None,None,None,Brown Leather Briefcase
40168,White,Short Coil,Auburn,None,Charcoal Blazer with Light Blue Shirt and No Tie,Khaki Slacks,White Leather Sneaker with Grey Sole,None,None,None,None,Light Blue Smartphone
40169,White,None,Dark Brown,None,Navy Oxford with Pocket,Light-Wash Denim,Brown Leather Shoes with Laces,None,None,Silver Aviators,None,Lunchbox
40170,White,Updo Bun,Dark Brown,None,Navy Oxford with Pocket,Light-Wash Denim,Black Suede Chelseas with Brown Sole,Two Rings,None,Black Books,None,Black Smartphone
40171,White,Short Messy,Blonde,None,Dark Gray Longsleeve,Gray Slacks,Tan Suede Workboot with Tan Sole,None,None,None,None,Brown Leather Briefcase
40172,White,None,Black,None,Dark Gray Longsleeve,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,None,None,Silver Aviators,None,None
40173,White,Short Coil,Light Brown,Goatee,Gray Blazer with Black Shirt and No Tie,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,None,None,None
