,Background,Hair Style,Hair Color,Facial Hair,Top,Bottom,Footwear,Ring,Headwear,Glasses,Piercings,Accessories
65014,White,Short Pixie,Blonde,None,Khaki Oxford with Buttons,Gray Slacks,Brown Leather Shoes with Laces,None,None,Black Books,Stud Earring,Brown Leather Briefcase
65015,White,Updo Bun,Dark Brown,None,Light Gray Longsleeve,Gray Slacks,White Canvas Sneaker with White Sole,None,None,None,None,Lunchbox
65016,White,Straight Sideswept Fringe,Blonde,None,Khaki Oxford with Buttons,Light-Wash Denim,Black Leather Shoes with Laces,None,None,None,None,Black Smartphone
65017,White,Short Coil,Dark Brown,None,Light Gray Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,Rosegold Aviators,None,Black Smartphone
65018,White,Updo Bun,Light Brown,None,Light Gray Longsleeve,Light-Wash Denim,White Leather Sneaker with Grey Sole,None,None,None,None,Brown Leather Briefcase
65019,White,Short Updo,Black,None,Dark Gray Longsleeve,Gray Slacks,White Leather Sneaker with Grey Sole,None,None,None,None,None
65020,White,Short Pixie,Black,None,Olive Oxford with Buttons,Navy Slacks,Tan Suede Workboot with Tan Sole,None,None,None,None,None
65021,White,Short Coil,Dark Brown,Thin,Charcoal Blazer with Light Blue Shirt and Black Tie,Dark-Wash Denim,White Leather Sneaker with Grey Sole,None,None,None,None,None
65022,White,Short Afro Fade,Light Grey,Stubble,Light Gray Cardigan with Light Gray Longsleeve Shirt,Charcoal Slacks,White Canvas Sneaker with White Sole,None,None,None,None,None
65023,White,Long Messy,Dark Brown,None,Charcoal Blazer with Light Blue Shirt and No Tie,Gray Slacks,Redbrown Leather Workboot with Brown Sole,Ring One Blue,None,Rosegold Aviators,None,None
65024,White,Short Afro Fade,Light Grey,None,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,White Leather Sneaker with Grey Sole,None,None,None,None,Lunchbox
65025,White,Long Straight Bangs,Dark Brown,None,Dark Gray Longsleeve,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,None,None,None,None,Lunchbox
65026,White,Short Updo,Dark Brown,None,Navy Blazer with Striped Shirt and Navy Tie,Navy Slacks,White Leather Sneaker with Grey Sole,None,None,None,None,Black Smartphone
65027,White,Short Messy,Dark Brown,None,Gray Oxford with Buttons,Gray Slacks,Black Leather Shoes with Laces,None,None,None,None,Black Smartphone
65028,White,Buzz Cut,Light Brown,Thin,Blue Longsleeve,Khaki Slacks,Tan Suede Workboot with Tan Sole,None,None,None,None,None
65029,White,Short Messy,Dark Brown,None,Navy Blazer with Striped Shirt and No Tie,Blue Denim,Redbrown Leather Workboot with Brown Sole,None,None,Silver Aviators,Stud Earring,Black Smartphone
65030,White,None,Light Grey,None,Gray Blazer with Black Shirt and No Tie,Charcoal Slacks,Brown Leather Shoes with Laces,None,Tan Workers Cap,Black Books,None,Black Smartphone
65031,White,Short Updo,Black,None,Navy Blazer with Striped Shirt and No Tie,Gray Slacks,Brown Leather Shoes with Laces,None,None,None,None,None
65032,White,Short Messy,Dark Brown,None,Light Gray Longsleeve,Navy Slacks,Black Leather Shoes with Laces,None,None,None,None,Lunchbox
65033,White,None,Dark Brown,Thin,Light Gray Cardigan with Light Gray Longsleeve Shirt,Charcoal Slacks,White Canvas Sneaker with White Sole,None,None,Silver Aviators,None,Lunchbox
65034,White,Medium Curly Bob,Black,None,Khaki Jumpsuit,None,White Canvas Sneaker with White Sole,None,None,Black Books,None,Lunchbox
65035,White,Short Pixie,Black,None,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,White Leather Sneaker with Grey Sole,None,None,Black Books,Stud Earring,None
65036,White,Short Updo,Light Brown,None,Tan Blazer with Off-White Shirt and Tan Tie,Dark-Wash Denim,Black Leather Shoes with Laces,None,None,Rosegold Aviators,Stud Earring,Black Smartphone
65037,White,Short Messy,Light Grey,None,Light Gray Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,None,None,None,None,None
65038,White,Long Afro,Dark Brown,None,Olive Cardigan with Beige Oxford Shirt,Gray Slacks,Brown Leather Shoes with Laces,None,None,Black Books,None,Brown Leather Briefcase
65039,White,Short Updo,Dark Brown,None,Brown Cardigan with Light Gray Longsleeve Shirt,Charcoal Slacks,White Leather Sneaker with Grey Sole,None,None,None,None,Brown Leather Briefcase
65040,White,Buzz Cut,Blonde,None,Navy Blazer with Striped Shirt and Navy Tie,Khaki,Black Suede Chelseas with Brown Sole,Two Rings,None,Silver Aviators,Stud Earring,Black Smartphone
65041,White,Long Messy,Light Brown,None,Olive Oxford with Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,None,None,None,None,None
65042,White,Medium Curly Bob,Black,Stubble,Brown Cardigan with Tan Oxford Shirt,Dark-Wash Denim,White Leather Sneaker with Grey Sole,None,None,None,None,Brown Leather Briefcase
65043,White,Short Updo,Blonde,None,Dark Gray Cardigan with Off-White Longsleeve Shirt,Navy Slacks,White Canvas Sneaker with White Sole,None,None,None,None,Brown Leather Briefcase
65044,White,None,Light Grey,None,Red Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,None,None,None
65045,White,Short Pixie,Light Brown,None,Olive Oxford with Buttons,Navy Slacks,Black Suede Chelseas with Brown Sole,None,None,Rosegold Aviators,None,None
65046,White,None,Dark Brown,None,Light Gray Cardigan with Light Gray Longsleeve Shirt,Khaki Slacks,Black Suede Chelseas with Brown Sole,None,None,Black Books,None,Black Smartphone
65047,White,Short Messy,Black,None,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,Black Leather Shoes with Laces,None,None,None,None,None
65048,White,None,Black,None,Light Gray Longsleeve,Gray Slacks,Black Suede Chelseas with Brown Sole,Two Rings,Tan Workers Cap,None,None,Black Leather Briefcase
65049,White,Short Messy,Light Brown,None,Denim Jumpsuit,None,White Leather Sneaker with Grey Sole,None,None,None,None,None
65050,White,Long Messy,Blonde,None,Khaki Oxford with Buttons,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,None,None,Black Leather Briefcase
65051,White,Straight Sideswept Fringe,Blonde,None,Charcoal Blazer with Light Blue Shirt and No Tie,Khaki Slacks,Brown Leather Shoes with Laces,None,None,None,None,Brown Leather Briefcase
65052,White,Straight Sideswept Fringe,Dark Brown,None,Navy Blazer with Striped Shirt and No Tie,Gray Slacks,Black Leather Shoes with Laces,None,None,None,None,Black Leather Briefcase
65053,White,Buzz Cut,Light Brown,None,Dark Gray Longsleeve,Gray Slacks,Redbrown Leather Workboot with Brown Sole,None,Navy Blue Workers Cap,None,Stud Earring,None
65054,White,None,Black,Goatee,Light Gray Cardigan with Beige Longsleeve Shirt,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,Two Rings,None,Rosegold Aviators,Stud Earring,Brown Leather Briefcase
65055,White,Straight Sideswept Fringe,Light Brown,None,Light Gray Longsleeve,Light-Wash Denim,Black Suede Chelseas with Brown Sole,Two Rings,None,None,None,None
65056,White,Straight Sideswept Fringe,Light Brown,None,Olive Oxford with Pocket,Blue Denim,Redbrown Leather Workboot with Brown Sole,None,None,None,None,Brown Leather Briefcase
65057,White,None,Black,None,Olive Oxford with Tie,Gray Slacks,Redbrown Leather Workboot with Brown Sole,None,Navy Blue Workers Cap,Black Books,None,Black Leather Briefcase
65058,White,Updo Bun,Light Brown,None,Khaki Oxford with Tie,Light-Wash Denim,Black Suede Chelseas with Brown Sole,None,None,None,None,None
65059,White,Straight Sideswept Fringe,Black,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Blue Denim,White Leather Sneaker with Grey Sole,None,None,Black Books,None,Black Smartphone
65060,White,Long Messy,Blonde,None,Navy Oxford with Tie,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,None,None,None,None,Black Smartphone
65061,White,Short Coil,Blonde,None,Tan Blazer with Off-White Shirt and Tan Tie,Gray Slacks,White Canvas Sneaker with White Sole,None,None,None,None,Brown Leather Briefcase
65062,White,Medium Curly Bob,Blonde,None,Navy Blazer with Striped Shirt and No Tie,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,None,None,None
65063,White,Medium Curly Bob,Blonde,None,Navy Blazer with Striped Shirt and Navy Tie,Blue Denim,White Leather Sneaker with Grey Sole,None,None,Silver Aviators,None,Lunchbox
65064,White,Short Updo,Black,None,Dark Gray Cardigan with Tan Longsleeve Shirt,Khaki Slacks,Brown Leather Shoes with Laces,None,None,None,None,Black Leather Briefcase
65065,White,Low Ponytail,Blonde,None,Dark Gray Longsleeve,Dark-Wash Denim,White Leather Sneaker with Grey Sole,None,None,None,None,None
65066,White,Low Ponytail,Dark Brown,None,Tan Blazer with Off-White Shirt and No Tie,Khaki Slacks,Brown Leather Shoes with Laces,None,None,None,Stud Earring,Lunchbox
65067,White,Straight Sideswept Fringe,Light Brown,None,Dark Gray Longsleeve,Navy Slacks,Brown Leather Shoes with Laces,None,None,Black Books,None,Brown Leather Briefcase
65068,White,Short Coil,Light Grey,None,Navy Oxford with Tie and Pocket,Blue Denim,Black Leather Shoes with Laces,None,None,None,None,Brown Leather Briefcase
65069,White,Straight Sideswept Fringe,Light Brown,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Navy Slacks,Tan Suede Workboot with Tan Sole,None,None,None,None,Black Smartphone
65070,White,Long Messy,Light Grey,None,Blue Longsleeve,Navy Slacks,Redbrown Leather Workboot with Brown Sole,None,None,None,None,Brown Leather Briefcase
65071,White,Short Updo,Dark Brown,None,Olive Oxford with Buttons,Dark-Wash Denim,Brown Leather Shoes with Laces,None,None,None,None,None
65072,White,Medium Curly Bob,Dark Brown,None,Charcoal Blazer with Light Blue Shirt and No Tie,Blue Denim,Redbrown Leather Workboot with Brown Sole,None,None,None,None,None
65073,White,Long Messy,Black,Stubble,Dark Gray Cardigan with Tan Longsleeve Shirt,Khaki Slacks,Redbrown Leather Workboot with Brown Sole,None,None,None,None,Black Smartphone
65074,White,Short Afro Fade,Light Brown,Goatee,Olive Oxford with Pocket,Charcoal Slacks,Black Leather Shoes with Laces,None,None,None,None,Lunchbox
65075,White,Short Messy,Blonde,None,Olive Oxford with Buttons,Light-Wash Denim,Tan Suede Workboot with Tan Sole,None,None,Black Books,Stud Earring,Lunchbox
65076,White,Buzz Cut,Black,None,Dark Gray Cardigan with Light Gray Oxford Shirt,Charcoal Slacks,Black Suede Chelseas with Brown Sole,None,None,Rosegold Aviators,None,None
65077,White,None,Light Brown,None,Navy Blazer with Striped Shirt and No Tie,Navy Slacks,Black Suede Chelseas with Brown Sole,None,None,Rosegold Aviators,None,Black Leather Briefcase
65078,White,Straight Sideswept Fringe,Black,None,Dark Gray Longsleeve,Navy Slacks,White Leather Sneaker with Grey Sole,Two Rings,None,None,None,Brown Leather Briefcase
65079,White,Low Ponytail,Blonde,Mustache,Tan Blazer with Off-White Shirt and Tan Tie,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,Black Books,None,None
65080,White,Short Messy,Black,None,Olive Oxford with Pocket,Charcoal Slacks,White Canvas Sneaker with White Sole,None,None,None,Stud Earring,Lunchbox
65081,White,Short Afro Fade,Blonde,Stubble,Khaki Oxford with Buttons,Charcoal Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,None
65082,White,Long Messy,Dark Brown,None,Charcoal Blazer with Light Blue Shirt and No Tie,Dark-Wash Denim,Black Leather Shoes with Laces,None,None,Silver Aviators,None,Black Smartphone
65083,White,Buzz Cut,Black,None,Navy Oxford with Tie and Pocket,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,Rosegold Aviators,None,None
65084,White,Medium Curly Bob,Black,None,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,White Canvas Sneaker with White Sole,None,None,None,None,Brown Leather Briefcase
65085,White,Short Messy,Blonde,None,Navy Oxford with Tie,Blue Denim,Tan Suede Workboot with Tan Sole,None,None,Rosegold Aviators,None,Lunchbox
65086,White,Short Afro Fade,Auburn,Stubble,Charcoal Blazer with Light Blue Shirt and No Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,None,None,Rosegold Aviators,None,None
65087,White,Short Afro Fade,Black,None,Gray Blazer with Black Shirt and Gray Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,None,None,Rosegold Aviators,None,None
65088,White,Long Messy,Dark Brown,None,Light Gray Longsleeve,Light-Wash Denim,White Canvas Sneaker with White Sole,None,None,None,None,Brown Leather Briefcase
65089,White,Updo Bun,Dark Brown,None,Tan Blazer with Off-White Shirt and No Tie,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,None,None,None,None,Black Leather Briefcase
65090,White,Medium Curly Bob,Black,None,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,None
65091,White,Low Ponytail,Black,Stubble,Navy Jumpsuit,None,White Leather Sneaker with Grey Sole,None,None,Silver Aviators,None,None
65092,White,Low Ponytail,Black,Stubble,Gray Oxford with Pocket,Gray Slacks,White Canvas Sneaker with White Sole,Two Rings,None,None,None,Brown Leather Briefcase
65093,White,Short Messy,Black,None,Navy Oxford with Pocket,Charcoal Slacks,Black Suede Chelseas with Brown Sole,None,None,Black Books,None,Black Leather Briefcase
65094,White,Straight Sideswept Fringe,Dark Brown,None,Khaki Oxford with Buttons,Blue Denim,White Canvas Sneaker with White Sole,None,None,Black Books,None,Lunchbox
65095,White,Short Coil,Light Brown,None,Navy Jumpsuit,None,Brown Leather Shoes with Laces,None,None,None,None,Lunchbox
65096,White,Updo Bun,Black,Stubble,Navy Jumpsuit,None,Black Suede Chelseas with Brown Sole,None,None,None,None,Black Leather Briefcase
65097,White,Buzz Cut,Black,Goatee,Navy Oxford with Buttons,Dark-Wash Denim,Brown Leather Shoes with Laces,None,None,Rosegold Aviators,None,None
65098,White,Short Afro Fade,Blonde,None,Khaki Oxford with Tie and Pocket,Charcoal Slacks,White Canvas Sneaker with White Sole,Two Rings,None,None,None,Lunchbox
65099,White,None,Black,None,Olive Oxford with Buttons,Light-Wash Denim,White Leather Sneaker with Grey Sole,None,None,Black Books,None,None
65100,White,None,Light Brown,None,Navy Blazer with Striped Shirt and No Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,None,None,None,None,None
65101,White,Updo Bun,Black,None,Red Longsleeve,Light-Wash Denim,Black Suede Chelseas with Brown Sole,Two Rings,None,None,Stud Earring,Black Smartphone
65102,White,Short Pixie,Black,None,Navy Oxford with Tie and Pocket,Light-Wash Denim,Black Suede Chelseas with Brown Sole,None,None,None,None,Black Leather Briefcase
65103,White,Buzz Cut,Black,None,Gray Oxford with Tie,Light-Wash Denim,Brown Leather Shoes with Laces,None,Tan Workers Cap,Black Books,None,Black Leather Briefcase
65104,White,Long Afro,Dark Brown,None,Navy Oxford with Buttons,Dark-Wash Denim,White Leather Sneaker with Grey Sole,None,None,Black Books,None,None
65105,White,Medium Curly Bob,Blonde,None,Tan Blazer with Off-White Shirt and No Tie,Khaki Slacks,White Canvas Sneaker with White Sole,None,None,Black Books,None,None
65106,White,Short Afro Fade,Dark Brown,Thin,Olve Cardigan with Tan Longsleeve Shirt,Navy Slacks,White Leather Sneaker with Grey Sole,None,None,None,None,Brown Leather Briefcase
65107,White,Buzz Cut,Black,None,Navy Oxford with Tie,Navy Slacks,White Canvas Sneaker with White Sole,None,None,None,Stud Earring,Black Leather Briefcase
65108,White,Medium Curly Bob,Blonde,None,Khaki Oxford with Tie and Pocket,Light-Wash Denim,White Canvas Sneaker with White Sole,None,None,None,None,Brown Leather Briefcase
65109,White,Medium Curly Bob,Black,Thin,Blue Longsleeve,Gray Slacks,White Leather Sneaker with Grey Sole,None,None,Black Books,None,None
65110,White,Short Coil,Light Brown,None,Light Gray Longsleeve,Dark-Wash Denim,Brown Leather Shoes with Laces,None,None,None,None,Black Smartphone
65111,White,Long Afro,Black,None,Gray Jumpsuit,None,Brown Leather Shoes with Laces,None,None,Black Books,None,Black Leather Briefcase
65112,White,Low Ponytail,Black,None,Navy Jumpsuit,None,Black Suede Chelseas with Brown Sole,Two Rings,None,None,None,Brown Leather Briefcase
65113,White,Short Coil,Dark Brown,None,Light Gray Longsleeve,Dark-Wash Denim,Brown Leather Shoes with Laces,Two Rings,None,None,Stud Earring,Black Leather Briefcase
65114,White,None,Dark Brown,Stubble,Olive Oxford with Buttons,Light-Wash Denim,Tan Suede Workboot with Tan Sole,None,None,None,None,Brown Leather Briefcase
65115,White,Short Coil,Light Brown,Mustache,Navy Blazer with Striped Shirt and No Tie,Gray Slacks,Brown Leather Shoes with Laces,None,None,Black Books,Stud Earring,Black Smartphone
65116,White,Long Messy,Light Brown,Thin,Khaki Oxford with Buttons,Blue Denim,Black Leather Shoes with Laces,None,None,None,None,Black Leather Briefcase
65117,White,Short Coil,Dark Brown,None,Khaki Oxford with Tie and Pocket,Charcoal Slacks,White Canvas Sneaker with White Sole,None,None,None,None,Black Leather Briefcase
65118,White,Straight Sideswept Fringe,Black,None,Navy Oxford with Tie and Pocket,Khaki Slacks,Tan Suede Workboot with Tan Sole,Two Rings,None,None,None,Black Leather Briefcase
65119,White,Updo Bun,Light Grey,None,Gray Oxford with Buttons,Charcoal Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,Black Smartphone
65120,White,Short Pixie,Blonde,Goatee,Tan Blazer with Off-White Shirt and Tan Tie,Navy Slacks,White Canvas Sneaker with White Sole,None,None,None,Stud Earring,Black Leather Briefcase
65121,White,Medium Curly Bob,Blonde,None,Khaki Jumpsuit,None,White Canvas Sneaker with White Sole,Two Rings,None,Black Books,None,Black Smartphone
65122,White,Short Messy,Dark Brown,None,Navy Oxford with Buttons,Charcoal Slacks,Tan Suede Workboot with Tan Sole,None,None,None,None,Black Leather Briefcase
65123,White,Short Coil,Black,Thin,Navy Oxford with Tie,Charcoal Slacks,Tan Suede Workboot with Tan Sole,None,None,Black Books,None,Black Leather Briefcase
65124,White,Straight Sideswept Fringe,Blonde,None,Navy Blazer with Striped Shirt and Navy Tie,Navy Slacks,Black Suede Chelseas with Brown Sole,Two Rings,None,Silver Aviators,None,Lunchbox
65125,White,None,Light Brown,Mustache,Olive Cardigan with Beige Oxford Shirt,Dark-Wash Denim,White Canvas Sneaker with White Sole,Two Rings,Purple Workers Cap,None,None,None
65126,White,Short Pixie,Light Brown,None,Olive Oxford with Pocket,Light-Wash Denim,Brown Leather Shoes with Laces,None,None,None,None,Black Leather Briefcase
65127,White,Short Pixie,Dark Brown,Thin,Light Gray Longsleeve,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,None,None,None,None,None
65128,White,Medium Curly Bob,Light Brown,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,None,None,Black Books,None,Black Smartphone
65129,White,Short Pixie,Black,None,Olive Oxford with Pocket,Light-Wash Denim,White Leather Sneaker with Grey Sole,None,None,Black Books,None,Lunchbox
65130,White,Buzz Cut,Light Brown,Stubble,Navy Jumpsuit,None,Redbrown Leather Workboot with Brown Sole,None,Tan Workers Cap,None,None,None
65131,White,Short Coil,Black,None,Khaki Oxford with Pocket,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,None,None,None,Stud Earring,None
65132,White,Buzz Cut,Dark Brown,Goatee,Blue Longsleeve,Navy Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,None
65133,White,Short Messy,Black,None,Navy Blazer with Striped Shirt and No Tie,Blue Denim,Brown Leather Shoes with Laces,Two Rings,None,None,Stud Earring,Black Smartphone
65134,White,Straight Sideswept Fringe,Light Brown,Mustache,Khaki Oxford with Buttons,Navy Slacks,White Leather Sneaker with Grey Sole,None,None,Black Books,None,Black Leather Briefcase
65135,White,Short Coil,Auburn,None,Olive Oxford with Tie and Pocket,Charcoal Slacks,Tan Suede Workboot with Tan Sole,Two Rings,None,None,None,None
65136,White,Medium Curly Bob,Auburn,Stubble,Khaki Oxford with Tie,Blue Denim,White Canvas Sneaker with White Sole,None,None,None,None,None
65137,White,Short Coil,Black,Stubble,Olive Oxford with Tie and Pocket,Khaki Slacks,Tan Suede Workboot with Tan Sole,None,None,None,None,Black Smartphone
65138,White,Straight Sideswept Fringe,Light Brown,Goatee,Olive Cardigan with Beige Oxford Shirt,Navy Slacks,Black Leather Shoes with Laces,Two Rings,None,None,None,None
65139,White,None,Dark Brown,Stubble,Dark Gray Cardigan with Light Gray Longsleeve Shirt,Navy Slacks,Redbrown Leather Workboot with Brown Sole,None,None,None,None,None
65140,White,Straight Sideswept Fringe,Light Brown,None,Khaki Oxford with Pocket,Charcoal Slacks,Black Leather Shoes with Laces,None,None,None,Stud Earring,None
65141,White,Short Pixie,Light Brown,Stubble,Navy Blazer with Striped Shirt and Navy Tie,Blue Denim,Brown Leather Shoes with Laces,None,None,None,None,Black Smartphone
65142,White,Long Messy,Auburn,Stubble,Blue Longsleeve,Navy Slacks,Brown Leather Shoes with Laces,None,None,None,None,Light Blue Smartphone
65143,White,Short Messy,Dark Brown,None,Navy Oxford with Tie,Gray Slacks,Brown Leather Shoes with Laces,None,None,Silver Aviators,None,Brown Leather Briefcase
65144,White,Buzz Cut,Light Brown,Thin,Charcoal Blazer with Light Blue Shirt and Black Tie,Blue Denim,White Canvas Sneaker with White Sole,None,None,None,None,Brown Leather Briefcase
65145,White,Updo Bun,Light Brown,None,Gray Oxford with Tie,Khaki Slacks,Black Suede Chelseas with Brown Sole,Two Rings,None,Black Books,None,None
65146,White,Short Pixie,Light Brown,None,Navy Oxford with Tie and Pocket,Light-Wash Denim,Tan Suede Workboot with Tan Sole,Two Rings,None,None,None,Black Smartphone
65147,White,None,Black,None,Navy Oxford with Buttons,Light-Wash Denim,White Canvas Sneaker with White Sole,None,None,Silver Aviators,None,Brown Leather Briefcase
65148,White,Buzz Cut,Auburn,Stubble,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,White Canvas Sneaker with White Sole,None,Purple Workers Cap,None,None,Brown Leather Briefcase
65149,White,Long Straight Bangs,Black,None,Navy Oxford with Pocket,Navy Slacks,Brown Leather Shoes with Laces,None,None,None,None,Black Smartphone
65150,White,Medium Curly Bob,Black,Beard,Dark Gray Cardigan with Light Gray Longsleeve Shirt,Khaki,White Canvas Sneaker with White Sole,None,None,Black Books,None,Brown Leather Briefcase
65151,White,Buzz Cut,Light Brown,None,Red Longsleeve,Light-Wash Denim,Brown Leather Shoes with Laces,None,Tan Workers Cap,None,Stud Earring,None
65152,White,Low Ponytail,Black,None,Olive Oxford with Buttons,Charcoal Slacks,White Canvas Sneaker with White Sole,None,None,None,None,None
65153,White,Short Afro Fade,Light Brown,Thin,Navy Oxford with Pocket,Gray Slacks,Redbrown Leather Workboot with Brown Sole,None,None,None,None,None
65154,White,Short Messy,Black,None,Khaki Oxford with Tie,Blue Denim,Black Leather Shoes with Laces,Two Rings,None,None,None,None
65155,White,Straight Sideswept Fringe,Black,None,Khaki Oxford with Pocket,Gray Slacks,White Leather Sneaker with Grey Sole,None,None,Black Books,None,Brown Leather Briefcase
65156,White,Buzz Cut,Black,None,Dark Gray Longsleeve,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,None,Purple Workers Cap,Black Books,None,Black Leather Briefcase
65157,White,Short Updo,Black,None,Olive Oxford with Buttons,Gray Slacks,White Canvas Sneaker with White Sole,None,None,None,None,Lunchbox
65158,White,Short Pixie,Black,None,Blue Longsleeve,Blue Denim,Black Suede Chelseas with Brown Sole,Two Rings,None,None,None,Black Smartphone
65159,White,Short Messy,Black,Stubble,Dark Gray Cardigan with Light Gray Longsleeve Shirt,Charcoal Slacks,Tan Suede Workboot with Tan Sole,Two Rings,None,None,None,Black Smartphone
65160,White,Short Afro Fade,Light Grey,None,Blue Longsleeve,Gray Slacks,Tan Suede Workboot with Tan Sole,None,None,Black Books,None,Blue Lunchbox
65161,White,Short Messy,Dark Brown,None,Brown Cardigan with Off-White Longsleeve Shirt,Navy Slacks,Black Leather Shoes with Laces,Two Rings,None,None,None,None
65162,White,Short Messy,Black,None,Light Gray Longsleeve,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,None,None,None,None,None
65163,White,Long Messy,Light Brown,None,Charcoal Blazer with Light Blue Shirt and No Tie,Gray Slacks,White Leather Sneaker with Grey Sole,None,None,None,None,Black Leather Briefcase
65164,White,Straight Sideswept Fringe,Black,None,Dark Gray Longsleeve,Dark-Wash Denim,White Leather Sneaker with Grey Sole,None,None,Silver Aviators,None,Lunchbox
65165,White,Straight Sideswept Fringe,Black,None,Navy Oxford with Pocket,Blue Denim,Brown Leather Shoes with Laces,None,None,Black Books,None,Brown Leather Briefcase
65166,White,Short Messy,Auburn,None,Navy Oxford with Buttons,Khaki Slacks,Black Leather Shoes with Laces,None,None,None,None,Black Smartphone
65167,White,Long Messy,Light Brown,None,Blue Longsleeve,Light-Wash Denim,Tan Suede Workboot with Tan Sole,None,None,None,None,Black Leather Briefcase
65168,White,Short Messy,Light Brown,None,Gray Oxford with Pocket,Charcoal Slacks,Black Leather Shoes with Laces,Ring One Blue,None,Black Books,None,None
65169,White,Short Pixie,Black,Stubble,Navy Oxford with Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,None,None,Black Books,None,Black Leather Briefcase
65170,White,None,Auburn,Stubble,Light Gray Longsleeve,Gray Slacks,Brown Leather Shoes with Laces,Two Rings,None,None,Stud Earring,Black Leather Briefcase
65171,White,Medium Curly Bob,Black,Stubble,Denim Jumpsuit,None,White Canvas Sneaker with White Sole,Two Rings,None,Black Books,None,Black Leather Briefcase
