,Background,Hair Style,Hair Color,Facial Hair,Top,Bottom,Footwear,Ring,Headwear,Glasses,Piercings,Accessories
75043,White,Buzz Cut,Auburn,,Navy Oxford with Pocket,Charcoal Slacks,Black Suede Chelseas with Brown Sole,Two Rings,,,,Black Smartphone
75044,White,Straight Sideswept Fringe,Dark Brown,,Denim Jumpsuit,,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
75045,White,Buzz Cut,Black,Thin,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,Redbrown Leather Workboot with Brown Sole,,,Black Books,,Brown Leather Briefcase
75046,White,Straight Sideswept Fringe,Dark Brown,Stubble,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,Stud Earring,Brown Leather Briefcase
75047,White,Long Straight Bangs,Auburn,,Olive Oxford with Buttons,Gray Slacks,Redbrown Leather Workboot with Brown Sole,,,,,Brown Leather Briefcase
75048,White,Medium Curly Bob,Light Brown,,Gray Oxford with Buttons,Khaki,White Canvas Sneaker with White Sole,,,,,Black Smartphone
75049,White,Short Messy,Dark Brown,Thin,Olive Oxford with Pocket,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,,,Black Books,,Brown Leather Briefcase
75050,White,Buzz Cut,Light Brown,,Blue Longsleeve,Gray Slacks,Brown Leather Shoes with Laces,,,Black Books,,
75051,White,Low Ponytail,Auburn,,Dark Gray Cardigan with Beige Oxford Shirt,Dark-Wash Denim,Brown Leather Shoes with Laces,Two Rings,,Black Books,,Lunchbox
75052,White,Long Messy,Black,,Light Gray Cardigan with Tan Longsleeve Shirt,Charcoal Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,Brown Leather Briefcase
75053,White,Short Pixie,Light Brown,,Olive Oxford with Tie,Khaki Slacks,Redbrown Leather Workboot with Brown Sole,,,Silver Aviators,,Black Smartphone
75054,White,Short Coil,Black,Stubble,Red Longsleeve,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,
75055,White,Short Messy,Blonde,,Dark Gray Cardigan with Beige Longsleeve Shirt,Charcoal Slacks,Brown Leather Shoes with Laces,,,Black Books,,
75056,White,Buzz Cut,Black,,Navy Jumpsuit,,White Leather Sneaker with Grey Sole,,,Rosegold Aviators,,
75057,White,Short Afro Fade,Light Brown,,Khaki Oxford with Buttons,Navy Slacks,White Canvas Sneaker with White Sole,,,Black Books,,Lunchbox
75058,White,Short Pixie,Light Brown,Stubble,Gray Oxford with Tie,Navy Slacks,Black Leather Shoes with Laces,,,,,
75059,White,,Dark Brown,Stubble,Navy Oxford with Tie,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,Tan Workers Cap,,,
75060,White,Buzz Cut,Black,,Olive Oxford with Buttons,Navy Slacks,Redbrown Leather Workboot with Brown Sole,,,,,Brown Leather Briefcase
75061,White,Low Ponytail,Light Brown,Goatee,Navy Oxford with Pocket,Gray Slacks,Brown Leather Shoes with Laces,,,,,Black Leather Briefcase
75062,White,Straight Sideswept Fringe,Light Grey,Stubble,Brown Cardigan with Off-White Oxford Shirt,Charcoal Slacks,Black Suede Chelseas with Brown Sole,Two Rings,,,,Brown Leather Briefcase
75063,White,Short Pixie,Black,,Blue Longsleeve,Khaki,Black Suede Chelseas with Brown Sole,,,,,Black Leather Briefcase
75064,White,Long Messy,Auburn,,Tan Blazer with Off-White Shirt and No Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,,,,,
75065,White,Short Messy,Light Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Tan Suede Workboot with Tan Sole,Two Rings,,,,Lunchbox
75066,White,Updo Bun,Light Grey,Thin,Khaki Oxford with Tie,Gray Slacks,White Leather Sneaker with Grey Sole,,,,,Black Smartphone
75067,White,Short Coil,Black,,Charcoal Blazer with Light Blue Shirt and Black Tie,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,,,,Stud Earring,Black Smartphone
75068,White,Long Straight Bangs,Blonde,,Navy Oxford with Pocket,Khaki,Black Suede Chelseas with Brown Sole,,,Rosegold Aviators,,Lunchbox
75069,White,Medium Curly Bob,Blonde,,Blue Longsleeve,Navy Slacks,Brown Leather Shoes with Laces,,,,,Lunchbox
75070,White,Long Straight Bangs,Auburn,,Navy Blazer with Striped Shirt and Navy Tie,Light-Wash Denim,Brown Leather Shoes with Laces,Two Rings,,Black Books,,
75071,White,Short Updo,Black,,Light Gray Longsleeve,Gray Slacks,Tan Suede Workboot with Tan Sole,,,,,Brown Leather Briefcase
75072,White,Short Messy,Blonde,Stubble,Charcoal Blazer with Light Blue Shirt and No Tie,Light-Wash Denim,Brown Leather Shoes with Laces,,,,,
75073,White,Long Afro,Dark Brown,,Olive Oxford with Buttons,Gray Slacks,Tan Suede Workboot with Tan Sole,,,,Stud Earring,Black Leather Briefcase
75074,White,Short Updo,Blonde,Stubble,Gray Blazer with Black Shirt and No Tie,Khaki Slacks,Tan Suede Workboot with Tan Sole,,,,,Brown Leather Briefcase
75075,White,,Light Brown,,Navy Blazer with Striped Shirt and No Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,Navy Blue Workers Cap,,,Blue Lunchbox
75076,White,Short Messy,Light Grey,,Olive Oxford with Buttons,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,,,Lunchbox
75077,White,Long Straight Bangs,Black,Thin,Olive Oxford with Tie,Light-Wash Denim,Tan Suede Workboot with Tan Sole,,,,,Lunchbox
75078,White,Buzz Cut,Dark Brown,,Navy Blazer with Striped Shirt and Navy Tie,Navy Slacks,White Leather Sneaker with Grey Sole,,,,,Black Leather Briefcase
75079,White,Short Pixie,Black,,Navy Jumpsuit,,Brown Leather Shoes with Laces,,,Black Books,,Black Leather Briefcase
75080,White,Short Updo,Light Brown,,Navy Blazer with Striped Shirt and No Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,,,Rosegold Aviators,,Brown Leather Briefcase
75081,White,Short Afro Fade,Blonde,,Navy Oxford with Pocket,Khaki Slacks,Black Suede Chelseas with Brown Sole,,,,,Black Smartphone
75082,White,Short Afro Fade,Light Brown,,Navy Oxford with Tie,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,,Stud Earring,Black Smartphone
75083,White,Buzz Cut,Blonde,,Olive Oxford with Pocket,Navy Slacks,Brown Leather Shoes with Laces,,,,,Lunchbox
75084,White,Short Afro Fade,Blonde,Thin,Navy Oxford with Pocket,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Black Leather Briefcase
75085,White,,Light Brown,,Navy Blazer with Striped Shirt and No Tie,Navy Slacks,White Leather Sneaker with Grey Sole,,Tan Workers Cap,,,Blue Lunchbox
75086,White,,Light Brown,,Light Gray Longsleeve,Gray Slacks,White Canvas Sneaker with White Sole,,Navy Blue Workers Cap,Black Books,,Lunchbox
75087,White,Medium Curly Bob,Light Brown,,Charcoal Blazer with Light Blue Shirt and Black Tie,Gray Slacks,White Canvas Sneaker with White Sole,,,,,Black Smartphone
75088,White,Straight Sideswept Fringe,Light Grey,Goatee,Dark Gray Longsleeve,Light-Wash Denim,White Leather Sneaker with Grey Sole,Ring One Blue,,,,Black Smartphone
75089,White,Straight Sideswept Fringe,Dark Brown,,Olive Oxford with Tie and Pocket,Khaki Slacks,Black Leather Shoes with Laces,,,Silver Aviators,,Black Leather Briefcase
75090,White,Long Straight Bangs,Light Grey,,Light Gray Longsleeve,Navy Slacks,Black Suede Chelseas with Brown Sole,,,,,
75091,White,Short Afro Fade,Light Brown,,Light Gray Cardigan with Light Gray Longsleeve Shirt,Light-Wash Denim,Black Leather Shoes with Laces,,,,,Black Leather Briefcase
75092,White,Medium Curly Bob,Light Brown,Goatee,Charcoal Blazer with Light Blue Shirt and Black Tie,Navy Slacks,White Leather Sneaker with Grey Sole,Two Rings,,Black Books,,Lunchbox
75093,White,,Light Brown,,Light Gray Longsleeve,Dark-Wash Denim,Black Leather Shoes with Laces,,,,,Black Leather Briefcase
75094,White,Medium Curly Bob,Blonde,,Charcoal Blazer with Light Blue Shirt and No Tie,Dark-Wash Denim,Black Leather Shoes with Laces,,,Black Books,,Black Smartphone
75095,White,Medium Curly Bob,Light Brown,,Navy Oxford with Tie,Light-Wash Denim,Black Suede Chelseas with Brown Sole,,,Silver Aviators,,Black Smartphone
75096,White,,Light Brown,Stubble,Navy Oxford with Tie,Gray Slacks,White Leather Sneaker with Grey Sole,,Tan Workers Cap,Black Books,,Black Smartphone
75097,White,Short Afro Fade,Dark Brown,,Olive Oxford with Pocket,Dark-Wash Denim,Redbrown Leather Workboot with Brown Sole,Two Rings,,Silver Aviators,,Black Smartphone
75098,White,,Light Brown,,Light Gray Longsleeve,Blue Denim,White Canvas Sneaker with White Sole,,Tan Workers Cap,,,
75099,White,Short Coil,Dark Brown,,Dark Gray Cardigan with Beige Longsleeve Shirt,Charcoal Slacks,Black Leather Shoes with Laces,,,,,
75100,White,,Black,,Tan Blazer with Off-White Shirt and Tan Tie,Blue Denim,White Canvas Sneaker with White Sole,,,,,Black Leather Briefcase
75101,White,Low Ponytail,Light Brown,Goatee,Navy Jumpsuit,,White Canvas Sneaker with White Sole,,,Black Books,,Brown Leather Briefcase
75102,White,,Light Grey,,Gray Oxford with Pocket,Charcoal Slacks,Black Leather Shoes with Laces,,,Rosegold Aviators,,Brown Leather Briefcase
75103,White,Long Straight Bangs,Light Brown,,Gray Oxford with Buttons,Khaki Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,
75104,White,Short Coil,Auburn,Beard,Navy Jumpsuit,,White Canvas Sneaker with White Sole,,,Silver Aviators,,Black Smartphone
75105,White,Short Coil,Dark Brown,Stubble,Red Longsleeve,Khaki,Black Suede Chelseas with Brown Sole,,,,,Black Smartphone
75106,White,Short Coil,Light Grey,,Charcoal Blazer with Light Blue Shirt and Black Tie,Dark-Wash Denim,Redbrown Leather Workboot with Brown Sole,Two Rings,,,,Lunchbox
75107,White,Long Straight Bangs,Blonde,Thin,Dark Gray Cardigan with Light Gray Longsleeve Shirt,Dark-Wash Denim,Black Leather Shoes with Laces,,,,,Black Leather Briefcase
75108,White,Straight Sideswept Fringe,Black,,Light Gray Longsleeve,Navy Slacks,Redbrown Leather Workboot with Brown Sole,,,Silver Aviators,,
75109,White,Low Ponytail,Light Brown,Beard,Denim Jumpsuit,,Black Suede Chelseas with Brown Sole,,,Rosegold Aviators,Stud Earring,Black Smartphone
75110,White,Short Pixie,Black,,Navy Oxford with Buttons,Charcoal Slacks,Tan Suede Workboot with Tan Sole,Two Rings,,,,Brown Leather Briefcase
75111,White,Short Messy,Dark Brown,,Navy Oxford with Tie and Pocket,Blue Denim,Black Leather Shoes with Laces,,,,,
75112,White,Short Messy,Black,,Khaki Oxford with Tie,Khaki Slacks,White Canvas Sneaker with White Sole,,,,,Black Smartphone
75113,White,,Light Grey,,Brown Cardigan with Tan Oxford Shirt,Khaki Slacks,White Canvas Sneaker with White Sole,,Tan Workers Cap,,,
75114,White,Straight Sideswept Fringe,Light Grey,,Gray Oxford with Buttons,Navy Slacks,Brown Leather Shoes with Laces,,,,,
75115,White,Long Messy,Blonde,,Dark Gray Longsleeve,Light-Wash Denim,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
75116,White,Short Pixie,Blonde,Mustache,Khaki Jumpsuit,,Redbrown Leather Workboot with Brown Sole,,,Black Books,,
75117,White,Medium Curly Bob,Black,,Navy Blazer with Striped Shirt and Navy Tie,Khaki Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,
75118,White,Short Coil,Light Brown,,Khaki Oxford with Tie,Light-Wash Denim,White Canvas Sneaker with White Sole,,,Silver Aviators,,Blue Lunchbox
75119,White,Straight Sideswept Fringe,Black,Stubble,Olive Oxford with Tie and Pocket,Light-Wash Denim,White Leather Sneaker with Grey Sole,,,Black Books,,
75120,White,Long Straight Bangs,Light Brown,,Khaki Oxford with Buttons,Khaki Slacks,Tan Suede Workboot with Tan Sole,,,,,Black Smartphone
75121,White,Long Afro,Black,,Olive Oxford with Tie,Khaki Slacks,Brown Leather Shoes with Laces,,,,,
75122,White,Short Messy,Light Brown,,Light Gray Cardigan with Beige Oxford Shirt,Blue Denim,Tan Suede Workboot with Tan Sole,,,Black Books,Stud Earring,Brown Leather Briefcase
75123,White,Long Messy,Black,,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,Black Suede Chelseas with Brown Sole,,,Silver Aviators,,Brown Leather Briefcase
75124,White,Straight Sideswept Fringe,Light Grey,,Khaki Oxford with Pocket,Gray Slacks,White Leather Sneaker with Grey Sole,Two Rings,,Rosegold Aviators,,Lunchbox
75125,White,Updo Bun,Black,,Gray Oxford with Buttons,Gray Slacks,Redbrown Leather Workboot with Brown Sole,,,Silver Aviators,Stud Earring,
75126,White,,Blonde,Stubble,Khaki Oxford with Pocket,Charcoal Slacks,Black Leather Shoes with Laces,,,,,Brown Leather Briefcase
75127,White,Short Messy,Black,,Navy Blazer with Striped Shirt and No Tie,Light-Wash Denim,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
75128,White,Straight Sideswept Fringe,Black,,Gray Blazer with Black Shirt and Gray Tie,Gray Slacks,Tan Suede Workboot with Tan Sole,Two Rings,,Black Books,,Black Leather Briefcase
75129,White,Short Messy,Light Brown,Mustache,Blue Longsleeve,Dark-Wash Denim,Black Leather Shoes with Laces,,,,,
75130,White,Medium Curly Bob,Dark Brown,,Blue Longsleeve,Blue Denim,White Canvas Sneaker with White Sole,,,,,
75131,White,,Dark Brown,Thin,Gray Oxford with Pocket,Dark-Wash Denim,White Canvas Sneaker with White Sole,Two Rings,Purple Workers Cap,,,Brown Leather Briefcase
75132,White,,Dark Brown,,Khaki Oxford with Buttons,Navy Slacks,Tan Suede Workboot with Tan Sole,,Tan Workers Cap,,,
75133,White,Straight Sideswept Fringe,Black,,Blue Longsleeve,Khaki Slacks,Black Suede Chelseas with Brown Sole,,,,,Black Smartphone
75134,White,Buzz Cut,Auburn,,Navy Blazer with Striped Shirt and No Tie,Light-Wash Denim,Black Suede Chelseas with Brown Sole,,,Silver Aviators,,
75135,White,Short Pixie,Light Grey,Thin,Brown Cardigan with Tan Longsleeve Shirt,Navy Slacks,Redbrown Leather Workboot with Brown Sole,,,,Stud Earring,Blue Lunchbox
75136,White,Short Messy,Light Brown,,Gray Oxford with Tie and Pocket,Blue Denim,White Canvas Sneaker with White Sole,Two Rings,,,,Lunchbox
75137,White,Short Pixie,Auburn,Stubble,Charcoal Blazer with Light Blue Shirt and Black Tie,Light-Wash Denim,White Leather Sneaker with Grey Sole,Two Rings,,,,Brown Leather Briefcase
75138,White,Straight Sideswept Fringe,Dark Brown,,Khaki Oxford with Pocket,Navy Slacks,Black Leather Shoes with Laces,,,,,Brown Leather Briefcase
75139,White,Short Afro Fade,Blonde,,Navy Oxford with Buttons,Gray Slacks,Tan Suede Workboot with Tan Sole,,,Black Books,,Brown Leather Briefcase
75140,White,Straight Sideswept Fringe,Dark Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,
75141,White,Short Afro Fade,Auburn,,Navy Oxford with Buttons,Khaki,Black Leather Shoes with Laces,Two Rings,,Black Books,,Black Smartphone
75142,White,Low Ponytail,Light Brown,,Olive Oxford with Buttons,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,,,Black Smartphone
75143,White,Long Straight Bangs,Black,,Khaki Oxford with Tie and Pocket,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,Rosegold Aviators,,
75144,White,Short Messy,Black,,Light Gray Longsleeve,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,,,,,Brown Leather Briefcase
75145,White,Low Ponytail,Black,,Light Gray Longsleeve,Light-Wash Denim,Tan Suede Workboot with Tan Sole,Two Rings,,,,
75146,White,,Black,Thin,Gray Oxford with Buttons,Charcoal Slacks,Brown Leather Shoes with Laces,,Purple Workers Cap,Black Books,,Lunchbox
75147,White,Long Afro,Black,Goatee,Navy Blazer with Striped Shirt and Navy Tie,Dark-Wash Denim,White Leather Sneaker with Grey Sole,,,,Stud Earring,Black Smartphone
75148,White,Short Coil,Light Brown,Mustache,Khaki Jumpsuit,,Brown Leather Shoes with Laces,,,,,
75149,White,Short Updo,Black,Stubble,Dark Gray Longsleeve,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,,,Black Books,,Black Leather Briefcase
75150,White,Long Afro,Black,,Red Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,,,Black Books,,Black Smartphone
75151,White,,Dark Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Khaki Slacks,Black Leather Shoes with Laces,,Navy Blue Workers Cap,,,Black Smartphone
75152,White,Short Messy,Light Brown,Mustache,Khaki Oxford with Tie and Pocket,Navy Slacks,Redbrown Leather Workboot with Brown Sole,,,,,Black Smartphone
75153,White,Short Messy,Light Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,Black Books,,Brown Leather Briefcase
75154,White,Long Messy,Auburn,Mustache,Navy Blazer with Striped Shirt and No Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,Black Books,,
75155,White,Medium Curly Bob,Auburn,,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,Lunchbox
75156,White,Short Coil,Black,,Light Gray Longsleeve,Navy Slacks,White Leather Sneaker with Grey Sole,,,Black Books,,Lunchbox
75157,White,Low Ponytail,Black,,Khaki Oxford with Buttons,Gray Slacks,White Leather Sneaker with Grey Sole,,,Rosegold Aviators,,Black Leather Briefcase
75158,White,Short Coil,Black,,Olive Oxford with Pocket,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,
75159,White,Low Ponytail,Light Brown,,Navy Blazer with Striped Shirt and No Tie,Khaki Slacks,Black Leather Shoes with Laces,,,,,
75160,White,Buzz Cut,Blonde,,Khaki Oxford with Buttons,Gray Slacks,Redbrown Leather Workboot with Brown Sole,,,Black Books,,
75161,White,Short Messy,Light Brown,,Navy Oxford with Pocket,Khaki,Brown Leather Shoes with Laces,,,,,
75162,White,Medium Curly Bob,Light Grey,,Gray Oxford with Buttons,Navy Slacks,Black Suede Chelseas with Brown Sole,,,,,
75163,White,Short Coil,Dark Brown,,Blue Longsleeve,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,
75164,White,Straight Sideswept Fringe,Light Brown,,Olive Oxford with Buttons,Khaki Slacks,Black Suede Chelseas with Brown Sole,,,,,Lunchbox
75165,White,Short Coil,Blonde,,Blue Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,,,Black Books,,Lunchbox
75166,White,Long Messy,Black,,Navy Blazer with Striped Shirt and No Tie,Navy Slacks,Brown Leather Shoes with Laces,,,,,Black Leather Briefcase
75167,White,Buzz Cut,Auburn,,Olive Oxford with Tie,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,Navy Blue Workers Cap,Black Books,,
75168,White,Low Ponytail,Light Brown,,Navy Blazer with Striped Shirt and Navy Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,,,,,Black Smartphone
75169,White,Medium Curly Bob,Light Brown,,Light Gray Longsleeve,Gray Slacks,Tan Suede Workboot with Tan Sole,,,Silver Aviators,,Black Leather Briefcase
75170,White,Medium Curly Bob,Light Brown,,Dark Gray Cardigan with Light Gray Oxford Shirt,Khaki,Black Suede Chelseas with Brown Sole,,,Black Books,,Brown Leather Briefcase
75171,White,Short Afro Fade,Light Grey,Mustache,Blue Longsleeve,Charcoal Slacks,Black Leather Shoes with Laces,Two Rings,,Black Books,,Black Smartphone
75172,White,Straight Sideswept Fringe,Auburn,,Olive Cardigan with Light Gray Oxford Shirt,Navy Slacks,White Leather Sneaker with Grey Sole,,,,,Lunchbox
75173,White,Short Messy,Black,,Light Gray Longsleeve,Gray Slacks,Brown Leather Shoes with Laces,Two Rings,,Rosegold Aviators,,
75174,White,Short Pixie,Dark Brown,,Dark Gray Cardigan with Beige Oxford Shirt,Khaki,Brown Leather Shoes with Laces,,,Silver Aviators,,
75175,White,Medium Curly Bob,Dark Brown,Stubble,Light Gray Cardigan with Light Gray Oxford Shirt,Navy Slacks,Tan Suede Workboot with Tan Sole,,,,,
75176,White,Straight Sideswept Fringe,Black,Stubble,Light Gray Longsleeve,Khaki Slacks,Brown Leather Shoes with Laces,,,,,Black Leather Briefcase
75177,White,,Black,,Navy Jumpsuit,,Black Suede Chelseas with Brown Sole,,,,Stud Earring,Black Smartphone
75178,White,Long Afro,Dark Brown,Stubble,Navy Oxford with Tie and Pocket,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,Stud Earring,Light Blue Smartphone
75179,White,Short Afro Fade,Light Brown,,Navy Oxford with Pocket,Khaki,Brown Leather Shoes with Laces,,,,,Black Smartphone
75180,White,Short Coil,Blonde,Goatee,Brown Cardigan with Light Gray Longsleeve Shirt,Charcoal Slacks,Black Leather Shoes with Laces,,,Black Books,,Brown Leather Briefcase
75181,White,Short Coil,Black,,Light Gray Longsleeve,Khaki Slacks,Black Suede Chelseas with Brown Sole,,,,,
75182,White,,Light Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,Brown Leather Shoes with Laces,,Purple Workers Cap,,,Lunchbox
