,Background,Hair Style,Hair Color,Facial Hair,Top,Bottom,Footwear,Ring,Headwear,Glasses,Piercings,Accessories
10027,White,Straight Sideswept Fringe,Black,,Olive Oxford with Buttons,Navy Slacks,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
10028,White,Short Afro Fade,Light Grey,Beard,Blue Longsleeve,Navy Slacks,Redbrown Leather Workboot with Brown Sole,,,Silver Aviators,Stud Earring,
10029,White,Low Ponytail,Auburn,Stubble,Charcoal Blazer with Light Blue Shirt and No Tie,Gray Slacks,White Canvas Sneaker with White Sole,,,,Stud Earring,Black Leather Briefcase
10030,White,Short Coil,Blonde,,Blue Longsleeve,Gray Slacks,Black Suede Chelseas with Brown Sole,,,,,Black Smartphone
10031,White,,Light Brown,Stubble,Charcoal Blazer with Light Blue Shirt and No Tie,Dark-Wash Denim,Brown Leather Shoes with Laces,Two Rings,Tan Workers Cap,,,
10032,White,Straight Sideswept Fringe,Dark Brown,,Olive Oxford with Buttons,Gray Slacks,Brown Leather Shoes with Laces,Two Rings,,,,
10033,White,Buzz Cut,Light Brown,,Navy Oxford with Buttons,Navy Slacks,White Leather Sneaker with Grey Sole,,,,,Brown Leather Briefcase
10034,White,Long Messy,Light Brown,,Navy Blazer with Striped Shirt and No Tie,Navy Slacks,Black Leather Shoes with Laces,,,Black Books,,
10035,White,Short Afro Fade,Black,,Charcoal Blazer with Light Blue Shirt and Black Tie,Gray Slacks,Redbrown Leather Workboot with Brown Sole,,,,,Black Smartphone
10036,White,Short Pixie,Light Brown,,Navy Oxford with Buttons,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Light Blue Smartphone
10037,White,Updo Bun,Black,Thin,Tan Blazer with Off-White Shirt and No Tie,Navy Slacks,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
10038,White,Short Updo,Dark Brown,,Dark Gray Longsleeve,Navy Slacks,White Leather Sneaker with Grey Sole,,,Silver Aviators,,Lunchbox
10039,White,Short Coil,Dark Brown,,Navy Oxford with Buttons,Charcoal Slacks,Brown Leather Shoes with Laces,,,,Stud Earring,Brown Leather Briefcase
10040,White,Medium Curly Bob,Black,,Charcoal Blazer with Light Blue Shirt and Black Tie,Gray Slacks,White Canvas Sneaker with White Sole,Two Rings,,,,Black Leather Briefcase
10041,White,Short Updo,Light Brown,Goatee,Navy Blazer with Striped Shirt and Navy Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,Two Rings,,Rosegold Aviators,,Black Smartphone
10042,White,Short Coil,Blonde,,Olive Oxford with Tie and Pocket,Blue Denim,Redbrown Leather Workboot with Brown Sole,,,,,Black Leather Briefcase
10043,White,Long Messy,Light Brown,,Light Gray Longsleeve,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,Black Books,,Black Smartphone
10044,White,Short Afro Fade,Dark Brown,,Khaki Oxford with Buttons,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,Black Books,,Brown Leather Briefcase
10045,White,Medium Curly Bob,Dark Brown,,Olive Oxford with Tie,Gray Slacks,Tan Suede Workboot with Tan Sole,,,,,
10046,White,Short Coil,Black,,Olive Oxford with Tie and Pocket,Navy Slacks,White Canvas Sneaker with White Sole,,,Silver Aviators,,Black Smartphone
10047,White,Short Pixie,Blonde,,Navy Oxford with Tie and Pocket,Light-Wash Denim,Black Leather Shoes with Laces,Two Rings,,,,Black Smartphone
10048,White,Short Afro Fade,Auburn,,Navy Oxford with Buttons,Khaki Slacks,White Canvas Sneaker with White Sole,,,,,
10049,White,,Light Brown,,Navy Blazer with Striped Shirt and No Tie,Dark-Wash Denim,Brown Leather Shoes with Laces,,Tan Workers Cap,,,Black Smartphone
10050,White,Short Pixie,Black,,Dark Gray Cardigan with Light Gray Longsleeve Shirt,Gray Slacks,White Canvas Sneaker with White Sole,,,Silver Aviators,,
10051,White,Buzz Cut,Blonde,Stubble,Navy Oxford with Buttons,Charcoal Slacks,Brown Leather Shoes with Laces,,Tan Workers Cap,,,Black Smartphone
10052,White,,Black,Stubble,Gray Blazer with Black Shirt and No Tie,Gray Slacks,Tan Suede Workboot with Tan Sole,,,Black Books,,Lunchbox
10053,White,Short Messy,Light Grey,,Navy Oxford with Tie and Pocket,Gray Slacks,Redbrown Leather Workboot with Brown Sole,,,,Stud Earring,Brown Leather Briefcase
10054,White,Updo Bun,Light Brown,,Dark Gray Cardigan with Light Gray Longsleeve Shirt,Charcoal Slacks,Black Leather Shoes with Laces,,,Silver Aviators,,Black Leather Briefcase
10055,White,Buzz Cut,Blonde,,Gray Blazer with Black Shirt and No Tie,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,Rosegold Aviators,,Brown Leather Briefcase
10056,White,Straight Sideswept Fringe,Dark Brown,,Tan Blazer with Off-White Shirt and Tan Tie,Blue Denim,Tan Suede Workboot with Tan Sole,,,Black Books,Stud Earring,Brown Leather Briefcase
10057,White,Short Coil,Light Grey,,Khaki Oxford with Tie,Navy Slacks,Brown Leather Shoes with Laces,,,,,
10058,White,Medium Curly Bob,Auburn,,Denim Jumpsuit,,Black Suede Chelseas with Brown Sole,,,,,Lunchbox
10059,White,Short Coil,Dark Brown,Stubble,Navy Oxford with Buttons,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,Black Leather Briefcase
10060,White,Low Ponytail,Black,,Khaki Oxford with Buttons,Dark-Wash Denim,White Leather Sneaker with Grey Sole,,,,,
10061,White,Short Afro Fade,Blonde,,Olive Oxford with Pocket,Blue Denim,Black Suede Chelseas with Brown Sole,,,,Stud Earring,Brown Leather Briefcase
10062,White,Buzz Cut,Black,Stubble,Navy Oxford with Buttons,Navy Slacks,Redbrown Leather Workboot with Brown Sole,,Tan Workers Cap,Black Books,,Black Smartphone
10063,White,,Light Brown,,Gray Blazer with Black Shirt and Gray Tie,Khaki Slacks,Redbrown Leather Workboot with Brown Sole,,,Silver Aviators,Stud Earring,
10064,White,Long Messy,Light Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,Black Leather Briefcase
10065,White,Short Pixie,Black,Thin,Dark Gray Cardigan with Light Gray Oxford Shirt,Navy Slacks,White Canvas Sneaker with White Sole,,,Black Books,,Black Smartphone
10066,White,Short Pixie,Dark Brown,Stubble,Gray Blazer with Black Shirt and Gray Tie,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,Black Books,,Black Smartphone
10067,White,Updo Bun,Dark Brown,Thin,Light Gray Longsleeve,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,,,Brown Leather Briefcase
10068,White,Short Afro Fade,Light Grey,,Red Longsleeve,Charcoal Slacks,Tan Suede Workboot with Tan Sole,Two Rings,,,Stud Earring,
10069,White,Medium Curly Bob,Dark Brown,Mustache,Blue Longsleeve,Charcoal Slacks,Black Leather Shoes with Laces,,,,,Black Leather Briefcase
10070,White,Short Afro Fade,Light Brown,Goatee,Light Gray Longsleeve,Charcoal Slacks,Black Leather Shoes with Laces,,,Silver Aviators,,Black Leather Briefcase
10071,White,Short Coil,Dark Brown,,Navy Jumpsuit,,Brown Leather Shoes with Laces,,,Rosegold Aviators,,
10072,White,Straight Sideswept Fringe,Light Brown,Mustache,Red Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,,,,,
10073,White,Buzz Cut,Dark Brown,Thin,Tan Blazer with Off-White Shirt and No Tie,Dark-Wash Denim,Brown Leather Shoes with Laces,Two Rings,Navy Blue Workers Cap,,,Lunchbox
10074,White,Short Messy,Blonde,,Navy Oxford with Tie,Charcoal Slacks,Black Leather Shoes with Laces,,,Silver Aviators,,
10075,White,Straight Sideswept Fringe,Light Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Blue Denim,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
10076,White,,Black,,Light Gray Cardigan with Tan Oxford Shirt,Khaki Slacks,Black Suede Chelseas with Brown Sole,,Tan Workers Cap,,,Brown Leather Briefcase
10077,White,Low Ponytail,Black,,Navy Oxford with Buttons,Gray Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,Black Leather Briefcase
10078,White,Long Straight Bangs,Light Brown,Mustache,Navy Blazer with Striped Shirt and No Tie,Gray Slacks,Tan Suede Workboot with Tan Sole,,,,,Lunchbox
10079,White,Updo Bun,Light Brown,Goatee,Dark Gray Cardigan with Beige Longsleeve Shirt,Light-Wash Denim,Brown Leather Shoes with Laces,,,,,
10080,White,Medium Curly Bob,Dark Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Light-Wash Denim,Black Leather Shoes with Laces,,,,,
10081,White,Straight Sideswept Fringe,Auburn,,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,
10082,White,Low Ponytail,Black,Thin,Olive Oxford with Tie and Pocket,Blue Denim,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
10083,White,Buzz Cut,Black,Thin,Olive Oxford with Tie and Pocket,Dark-Wash Denim,Brown Leather Shoes with Laces,,,,,Black Leather Briefcase
10084,White,Long Messy,Light Brown,Mustache,Navy Oxford with Pocket,Khaki,White Canvas Sneaker with White Sole,Two Rings,,Silver Aviators,,Black Smartphone
10085,White,,Black,Thin,Charcoal Blazer with Light Blue Shirt and Black Tie,Light-Wash Denim,Black Suede Chelseas with Brown Sole,Ring One Blue,Tan Workers Cap,,,Brown Leather Briefcase
10086,White,Short Updo,Light Brown,,Olive Oxford with Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,
10087,White,Short Coil,Light Grey,,Gray Blazer with Black Shirt and No Tie,Navy Slacks,Brown Leather Shoes with Laces,,,,Stud Earring,Brown Leather Briefcase
10088,White,Short Pixie,Black,,Blue Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
10089,White,Straight Sideswept Fringe,Dark Brown,Stubble,Khaki Oxford with Buttons,Khaki,White Leather Sneaker with Grey Sole,Two Rings,,,,
10090,White,Straight Sideswept Fringe,Dark Brown,,Khaki Oxford with Tie,Navy Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,
10091,White,Short Afro Fade,Black,,Blue Longsleeve,Navy Slacks,Black Suede Chelseas with Brown Sole,,,,,
10092,White,Short Afro Fade,Blonde,,Navy Oxford with Pocket,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,,,Black Smartphone
10093,White,Short Pixie,Black,,Khaki Oxford with Buttons,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,Lunchbox
10094,White,Short Afro Fade,Black,,Dark Gray Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,,,,,
10095,White,Short Coil,Light Brown,,Olive Oxford with Pocket,Charcoal Slacks,Black Leather Shoes with Laces,,,,,Brown Leather Briefcase
10096,White,Low Ponytail,Black,,Navy Blazer with Striped Shirt and Navy Tie,Light-Wash Denim,Redbrown Leather Workboot with Brown Sole,,,Black Books,,
10097,White,Short Afro Fade,Dark Brown,,Light Gray Cardigan with Beige Oxford Shirt,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,,,,Lunchbox
10098,White,Short Updo,Dark Brown,,Navy Blazer with Striped Shirt and No Tie,Dark-Wash Denim,Brown Leather Shoes with Laces,,,Black Books,,
10099,White,Short Updo,Auburn,Beard,Dark Gray Longsleeve,Light-Wash Denim,Brown Leather Shoes with Laces,,,,,Black Smartphone
10100,White,Long Straight Bangs,Blonde,Thin,Blue Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,,,,,Black Smartphone
10101,White,,Blonde,,Navy Oxford with Pocket,Navy Slacks,Tan Suede Workboot with Tan Sole,,Tan Workers Cap,Black Books,,Black Smartphone
10102,White,Short Messy,Black,,Navy Oxford with Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,Black Books,,Lunchbox
10103,White,Low Ponytail,Dark Brown,,Navy Blazer with Striped Shirt and No Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,Two Rings,,,,Brown Leather Briefcase
10104,White,Straight Sideswept Fringe,Light Brown,,Navy Oxford with Tie,Gray Slacks,Brown Leather Shoes with Laces,,,Black Books,,Black Smartphone
10105,White,Short Updo,Light Brown,,Olive Oxford with Pocket,Dark-Wash Denim,White Canvas Sneaker with White Sole,,,Rosegold Aviators,,Black Smartphone
10106,White,Low Ponytail,Black,,Dark Gray Cardigan with Tan Longsleeve Shirt,Light-Wash Denim,Black Leather Shoes with Laces,,,Black Books,,Black Smartphone
10107,White,Buzz Cut,Light Brown,,Tan Blazer with Off-White Shirt and Tan Tie,Gray Slacks,Black Suede Chelseas with Brown Sole,,Tan Workers Cap,,,Black Leather Briefcase
10108,White,Buzz Cut,Auburn,,Light Gray Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Black Leather Briefcase
10109,White,Short Messy,Dark Brown,Stubble,Tan Blazer with Off-White Shirt and No Tie,Gray Slacks,Tan Suede Workboot with Tan Sole,,,,,Brown Leather Briefcase
10110,White,Short Afro Fade,Black,,Dark Gray Longsleeve,Gray Slacks,Brown Leather Shoes with Laces,,,,,Black Smartphone
10111,White,Medium Curly Bob,Black,Stubble,Navy Oxford with Buttons,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,Rosegold Aviators,,Black Leather Briefcase
10112,White,,Black,,Navy Jumpsuit,,White Canvas Sneaker with White Sole,Two Rings,,,,
10113,White,Short Messy,Light Brown,Thin,Navy Blazer with Striped Shirt and No Tie,Gray Slacks,Brown Leather Shoes with Laces,,,,,Lunchbox
10114,White,Short Coil,Dark Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Light-Wash Denim,Black Leather Shoes with Laces,,,,,Black Smartphone
10115,White,Short Updo,Black,,Blue Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,,,Rosegold Aviators,,
10116,White,Short Coil,Black,,Gray Oxford with Pocket,Dark-Wash Denim,White Canvas Sneaker with White Sole,,,Black Books,,Brown Leather Briefcase
10117,White,Short Afro Fade,Light Brown,Stubble,Dark Gray Longsleeve,Khaki Slacks,Brown Leather Shoes with Laces,,,,Stud Earring,Brown Leather Briefcase
10118,White,Short Updo,Dark Brown,,Blue Longsleeve,Gray Slacks,Tan Suede Workboot with Tan Sole,,,,,Black Smartphone
10119,White,Short Messy,Blonde,,Dark Gray Longsleeve,Khaki,Brown Leather Shoes with Laces,Two Rings,,,,Lunchbox
10120,White,Short Pixie,Dark Brown,,Olive Oxford with Buttons,Gray Slacks,Redbrown Leather Workboot with Brown Sole,,,Rosegold Aviators,,Black Smartphone
10121,White,Short Afro Fade,Auburn,,Navy Oxford with Pocket,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,Two Rings,,Black Books,,Black Smartphone
10122,White,Short Afro Fade,Light Brown,,Navy Blazer with Striped Shirt and No Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
10123,White,Buzz Cut,Black,,Navy Jumpsuit,,Black Leather Shoes with Laces,,,Silver Aviators,,Black Smartphone
10124,White,Long Straight Bangs,Light Brown,,Olive Oxford with Buttons,Khaki Slacks,Tan Suede Workboot with Tan Sole,,,Silver Aviators,,
10125,White,Straight Sideswept Fringe,Light Brown,,Light Gray Cardigan with Beige Longsleeve Shirt,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,Two Rings,,,,
10126,White,Short Afro Fade,Auburn,,Navy Oxford with Buttons,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,,,Lunchbox
10127,White,Buzz Cut,Blonde,,Olive Cardigan with Beige Longsleeve Shirt,Blue Denim,White Leather Sneaker with Grey Sole,Two Rings,Tan Workers Cap,,Stud Earring,Lunchbox
10128,White,Long Straight Bangs,Dark Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Dark-Wash Denim,Black Leather Shoes with Laces,,,,,Lunchbox
10129,White,Long Messy,Blonde,,Light Gray Cardigan with Beige Longsleeve Shirt,Navy Slacks,Black Leather Shoes with Laces,,,,,Black Leather Briefcase
10130,White,Short Afro Fade,Blonde,,Light Gray Longsleeve,Dark-Wash Denim,Redbrown Leather Workboot with Brown Sole,,,,,Black Smartphone
10131,White,Buzz Cut,Blonde,Goatee,Navy Jumpsuit,,Redbrown Leather Workboot with Brown Sole,,Tan Workers Cap,Black Books,,Brown Leather Briefcase
10132,White,Straight Sideswept Fringe,Light Brown,Goatee,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,Tan Suede Workboot with Tan Sole,Two Rings,,,,Black Smartphone
10133,White,Buzz Cut,Light Brown,,Dark Gray Cardigan with Light Gray Longsleeve Shirt,Charcoal Slacks,White Canvas Sneaker with White Sole,,,Black Books,,Brown Leather Briefcase
10134,White,Buzz Cut,Blonde,,Dark Gray Longsleeve,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,,,Black Smartphone
10135,White,Buzz Cut,Light Brown,Beard,Charcoal Blazer with Light Blue Shirt and No Tie,Gray Slacks,Black Leather Shoes with Laces,,,,,Black Leather Briefcase
10136,White,Short Messy,Light Grey,Goatee,Olive Cardigan with Tan Oxford Shirt,Blue Denim,Brown Leather Shoes with Laces,,,Black Books,,Black Smartphone
10137,White,Short Afro Fade,Black,Mustache,Khaki Oxford with Tie,Navy Slacks,White Canvas Sneaker with White Sole,Two Rings,,,,
10138,White,Short Pixie,Black,,Brown Cardigan with Beigse Oxford Shirt,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
10139,White,Updo Bun,Dark Brown,,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,Black Smartphone
10140,White,Long Messy,Black,,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
10141,White,Short Updo,Blonde,,Navy Oxford with Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Lunchbox
10142,White,Low Ponytail,Blonde,,Charcoal Blazer with Light Blue Shirt and Black Tie,Navy Slacks,White Canvas Sneaker with White Sole,,,,Stud Earring,
10143,White,Short Updo,Light Brown,,Gray Oxford with Pocket,Charcoal Slacks,Black Leather Shoes with Laces,Two Rings,,,,
10144,White,Straight Sideswept Fringe,Black,Stubble,Gray Blazer with Black Shirt and No Tie,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,,,Black Leather Briefcase
10145,White,Long Messy,Blonde,,Gray Blazer with Black Shirt and Gray Tie,Dark-Wash Denim,Brown Leather Shoes with Laces,,,,,Black Leather Briefcase
10146,White,Low Ponytail,Light Grey,,Dark Gray Longsleeve,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,
10147,White,Medium Curly Bob,Light Brown,Stubble,Olve Cardigan with Tan Longsleeve Shirt,Khaki Slacks,Black Leather Shoes with Laces,,,,,Lunchbox
10148,White,Low Ponytail,Light Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Light-Wash Denim,Black Leather Shoes with Laces,,,,,
10149,White,Short Afro Fade,Blonde,,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Black Leather Briefcase
10150,White,Straight Sideswept Fringe,Light Brown,Thin,Light Gray Longsleeve,Charcoal Slacks,White Canvas Sneaker with White Sole,,,Black Books,Stud Earring,Black Smartphone
10151,White,Updo Bun,Light Brown,,Navy Oxford with Pocket,Gray Slacks,Black Leather Shoes with Laces,,,,Stud Earring,Black Smartphone
10152,White,Short Coil,Light Brown,,Olive Oxford with Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,Black Smartphone
10153,White,Long Straight Bangs,Auburn,,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,,,Black Books,,
10154,White,,Dark Brown,,Dark Gray Cardigan with Tan Longsleeve Shirt,Gray Slacks,White Canvas Sneaker with White Sole,,Tan Workers Cap,,,
10155,White,,Dark Brown,,Light Gray Longsleeve,Light-Wash Denim,Redbrown Leather Workboot with Brown Sole,,,,,Black Smartphone
10156,White,Short Coil,Light Brown,,Khaki Oxford with Pocket,Khaki Slacks,Tan Suede Workboot with Tan Sole,,,,,
10157,White,Straight Sideswept Fringe,Black,,Navy Oxford with Buttons,Navy Slacks,Tan Suede Workboot with Tan Sole,Two Rings,,Black Books,,Brown Leather Briefcase
10158,White,,Dark Brown,,Gray Blazer with Black Shirt and No Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,,Navy Blue Workers Cap,,,Brown Leather Briefcase
10159,White,,Black,,Navy Oxford with Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,Rosegold Aviators,,Brown Leather Briefcase
10160,White,Medium Curly Bob,Black,,Light Gray Longsleeve,Light-Wash Denim,White Canvas Sneaker with White Sole,,,Black Books,,Brown Leather Briefcase
10161,White,Medium Curly Bob,Black,,Olive Oxford with Pocket,Light-Wash Denim,Black Suede Chelseas with Brown Sole,,,,,Black Smartphone
10162,White,Long Messy,Black,,Navy Blazer with Striped Shirt and Navy Tie,Gray Slacks,Brown Leather Shoes with Laces,Two Rings,,,,Black Smartphone
10163,White,Buzz Cut,Black,,Khaki Oxford with Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
10164,White,Long Messy,Light Grey,,Navy Oxford with Pocket,Light-Wash Denim,Tan Suede Workboot with Tan Sole,,,,,
10165,White,Short Updo,Light Brown,,Light Gray Cardigan with Tan Longsleeve Shirt,Gray Slacks,White Canvas Sneaker with White Sole,,,,,Black Leather Briefcase
10166,White,Buzz Cut,Light Grey,,Olive Cardigan with Light Gray Longsleeve Shirt,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,Tan Workers Cap,Black Books,,
10167,White,Short Afro Fade,Light Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,Lunchbox
10168,White,Short Afro Fade,Black,,Olive Oxford with Tie and Pocket,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,
10169,White,Short Updo,Black,Stubble,Navy Jumpsuit,,Tan Suede Workboot with Tan Sole,,,,Stud Earring,Black Smartphone
10170,White,Short Coil,Light Brown,,Navy Jumpsuit,,Tan Suede Workboot with Tan Sole,,,,,Lunchbox
10171,White,Short Pixie,Light Grey,,Navy Oxford with Tie,Gray Slacks,Black Leather Shoes with Laces,,,,,Brown Leather Briefcase
10172,White,,Black,,Navy Blazer with Striped Shirt and No Tie,Khaki Slacks,Tan Suede Workboot with Tan Sole,,,Black Books,,Black Smartphone
10173,White,Short Coil,Dark Brown,Thin,Tan Blazer with Off-White Shirt and No Tie,Charcoal Slacks,Black Leather Shoes with Laces,Ring One Blue,,Black Books,,Black Leather Briefcase
10174,White,Short Afro Fade,Black,Thin,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,Brown Leather Shoes with Laces,,,,,Black Smartphone
10175,White,Medium Curly Bob,Black,,Navy Oxford with Buttons,Navy Slacks,Tan Suede Workboot with Tan Sole,,,,,Black Leather Briefcase
10176,White,,Dark Brown,,Dark Gray Cardigan with Beige Oxford Shirt,Blue Denim,White Leather Sneaker with Grey Sole,,Tan Workers Cap,,,
10177,White,,Black,,Navy Oxford with Tie and Pocket,Khaki,Brown Leather Shoes with Laces,Two Rings,Tan Workers Cap,Black Books,,Brown Leather Briefcase
10178,White,,Black,,Dark Gray Longsleeve,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,
