,Background,Hair Style,Hair Color,Facial Hair,Top,Bottom,Footwear,Ring,Headwear,Glasses,Piercings,Accessories
80013,White,Short Updo,Light Brown,None,Olive Oxford with Tie,Khaki,Brown Leather Shoes with Laces,None,None,Silver Aviators,None,Black Smartphone
80014,White,Short Afro Fade,Dark Brown,None,Khaki Oxford with Pocket,Khaki Slacks,Tan Suede Workboot with Tan Sole,Two Rings,None,Rosegold Aviators,None,Black Smartphone
80015,White,Long Messy,Black,Beard,Dark Gray Cardigan with Tan Oxford Shirt,Navy Slacks,Black Leather Shoes with Laces,None,None,None,None,Brown Leather Briefcase
80016,White,Low Ponytail,Light Brown,None,Gray Oxford with Pocket,Charcoal Slacks,Tan Suede Workboot with Tan Sole,None,None,None,None,Black Smartphone
80017,White,Short Coil,Dark Brown,None,Gray Oxford with Buttons,Charcoal Slacks,Black Leather Shoes with Laces,None,None,Black Books,None,Black Smartphone
80018,White,Short Afro Fade,Light Brown,None,Light Gray Longsleeve,Charcoal Slacks,Tan Suede Workboot with Tan Sole,Two Rings,None,Black Books,None,Brown Leather Briefcase
80019,White,Straight Sideswept Fringe,Light Grey,None,Light Gray Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,Two Rings,None,Black Books,None,Brown Leather Briefcase
80020,White,Low Ponytail,Blonde,None,Navy Blazer with Striped Shirt and No Tie,Khaki Slacks,Brown Leather Shoes with Laces,Two Rings,None,None,Stud Earring,Light Blue Smartphone
80021,White,Medium Curly Bob,Blonde,Stubble,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Brown Leather Shoes with Laces,Two Rings,None,None,None,Black Smartphone
80022,White,Short Messy,Blonde,None,Tan Blazer with Off-White Shirt and Tan Tie,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,None,None,Black Leather Briefcase
80023,White,Short Coil,Light Brown,None,Charcoal Blazer with Light Blue Shirt and No Tie,Khaki,White Canvas Sneaker with White Sole,None,None,None,None,None
80024,White,Low Ponytail,Blonde,Beard,Gray Oxford with Pocket,Charcoal Slacks,White Canvas Sneaker with White Sole,None,None,Silver Aviators,None,Black Smartphone
80025,White,Updo Bun,Blonde,None,Gray Blazer with Black Shirt and No Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,Two Rings,None,Black Books,None,None
80026,White,Straight Sideswept Fringe,Blonde,None,Navy Oxford with Buttons,Navy Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,None
80027,White,Long Messy,Black,None,Olive Oxford with Tie,Gray Slacks,Black Leather Shoes with Laces,None,None,Black Books,None,None
80028,White,Buzz Cut,Black,None,Navy Blazer with Striped Shirt and No Tie,Gray Slacks,Black Leather Shoes with Laces,None,Tan Workers Cap,None,None,Light Blue Smartphone
80029,White,Buzz Cut,Light Brown,None,Denim Jumpsuit,None,Brown Leather Shoes with Laces,None,None,None,None,Brown Leather Briefcase
80030,White,Short Afro Fade,Light Brown,None,Dark Gray Cardigan with Beige Longsleeve Shirt,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,None,None,None,None,Lunchbox
80031,White,Short Afro Fade,Blonde,None,Navy Jumpsuit,None,Brown Leather Shoes with Laces,None,None,None,None,Lunchbox
80032,White,Short Afro Fade,Light Brown,None,Navy Blazer with Striped Shirt and Navy Tie,Gray Slacks,Brown Leather Shoes with Laces,None,None,None,None,None
80033,White,Long Messy,Dark Brown,None,Tan Blazer with Off-White Shirt and Tan Tie,Light-Wash Denim,Black Leather Shoes with Laces,Two Rings,None,None,None,Brown Leather Briefcase
80034,White,Low Ponytail,Dark Brown,None,Khaki Oxford with Buttons,Gray Slacks,White Canvas Sneaker with White Sole,Two Rings,None,Silver Aviators,None,Lunchbox
80035,White,Short Coil,Light Brown,Thin,Navy Blazer with Striped Shirt and No Tie,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,None,None,None,Stud Earring,Lunchbox
80036,White,Low Ponytail,Black,Stubble,Blue Longsleeve,Light-Wash Denim,Black Suede Chelseas with Brown Sole,None,None,None,None,Black Smartphone
80037,White,Updo Bun,Light Grey,None,Navy Oxford with Buttons,Navy Slacks,White Leather Sneaker with Grey Sole,Two Rings,None,Silver Aviators,None,Black Smartphone
80038,White,Medium Curly Bob,Black,None,Light Gray Longsleeve,Khaki Slacks,Black Leather Shoes with Laces,None,None,Silver Aviators,None,Brown Leather Briefcase
80039,White,Low Ponytail,Blonde,None,Dark Gray Cardigan with Light Gray Longsleeve Shirt,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,None,None,Black Books,None,Black Smartphone
80040,White,Short Pixie,Black,Goatee,Blue Longsleeve,Khaki Slacks,White Canvas Sneaker with White Sole,Two Rings,None,None,None,Black Smartphone
80041,White,Low Ponytail,Black,None,Dark Gray Longsleeve,Khaki,Black Suede Chelseas with Brown Sole,None,None,Silver Aviators,None,Brown Leather Briefcase
80042,White,Low Ponytail,Black,None,Olive Oxford with Tie,Light-Wash Denim,White Leather Sneaker with Grey Sole,None,None,None,None,Brown Leather Briefcase
80043,White,Short Coil,Blonde,Thin,Navy Oxford with Buttons,Charcoal Slacks,Black Leather Shoes with Laces,None,None,Silver Aviators,None,None
80044,White,Short Pixie,Auburn,None,Gray Oxford with Tie and Pocket,Light-Wash Denim,White Leather Sneaker with Grey Sole,None,None,Black Books,Stud Earring,Blue Lunchbox
80045,White,Low Ponytail,Light Brown,None,Tan Blazer with Off-White Shirt and No Tie,Gray Slacks,Brown Leather Shoes with Laces,None,None,None,None,None
80046,White,Buzz Cut,Light Brown,None,Olive Oxford with Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,None,Tan Workers Cap,Black Books,Stud Earring,Black Smartphone
80047,White,Short Updo,Blonde,None,Gray Oxford with Buttons,Blue Denim,Redbrown Leather Workboot with Brown Sole,None,None,Black Books,None,Brown Leather Briefcase
80048,White,Medium Curly Bob,Light Brown,None,Gray Oxford with Buttons,Khaki Slacks,Brown Leather Shoes with Laces,Two Rings,None,None,None,Brown Leather Briefcase
80049,White,None,Blonde,None,Navy Oxford with Tie,Light-Wash Denim,Brown Leather Shoes with Laces,None,Navy Blue Workers Cap,None,None,None
80050,White,Straight Sideswept Fringe,Blonde,Goatee,Gray Blazer with Black Shirt and No Tie,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,Silver Aviators,None,Black Smartphone
80051,White,Short Coil,Blonde,None,Navy Blazer with Striped Shirt and No Tie,Blue Denim,Black Suede Chelseas with Brown Sole,None,None,Black Books,Stud Earring,Brown Leather Briefcase
80052,White,Straight Sideswept Fringe,Light Grey,None,Blue Longsleeve,Light-Wash Denim,Black Leather Shoes with Laces,None,None,None,None,Black Leather Briefcase
80053,White,Short Coil,Dark Brown,None,Navy Oxford with Buttons,Khaki Slacks,White Leather Sneaker with Grey Sole,None,None,None,None,None
80054,White,Low Ponytail,Light Brown,Stubble,Tan Blazer with Off-White Shirt and Tan Tie,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,None,None,None,Stud Earring,None
80055,White,Medium Curly Bob,Light Brown,Stubble,Khaki Oxford with Tie and Pocket,Blue Denim,Black Leather Shoes with Laces,None,None,Black Books,None,None
80056,White,Short Afro Fade,Light Grey,None,Light Gray Cardigan with Off-White Longsleeve Shirt,Gray Slacks,White Leather Sneaker with Grey Sole,None,None,Black Books,None,None
80057,White,Short Pixie,Black,None,Navy Oxford with Pocket,Light-Wash Denim,Black Leather Shoes with Laces,None,None,None,Stud Earring,Black Smartphone
80058,White,Short Messy,Auburn,None,Olive Cardigan with Beige Longsleeve Shirt,Khaki Slacks,Brown Leather Shoes with Laces,None,None,Silver Aviators,None,Brown Leather Briefcase
80059,White,Long Afro,Dark Brown,None,Charcoal Blazer with Light Blue Shirt and No Tie,Light-Wash Denim,Black Suede Chelseas with Brown Sole,None,None,None,None,None
80060,White,Straight Sideswept Fringe,Dark Brown,None,Navy Oxford with Buttons,Navy Slacks,Tan Suede Workboot with Tan Sole,None,None,None,None,Brown Leather Briefcase
80061,White,Updo Bun,Light Brown,None,Denim Jumpsuit,None,White Leather Sneaker with Grey Sole,None,None,None,None,Brown Leather Briefcase
80062,White,Short Messy,Blonde,None,Navy Blazer with Striped Shirt and No Tie,Navy Slacks,White Canvas Sneaker with White Sole,Two Rings,None,None,None,Lunchbox
80063,White,Buzz Cut,Blonde,None,Dark Gray Cardigan with Tan Oxford Shirt,Dark-Wash Denim,White Canvas Sneaker with White Sole,None,None,None,Stud Earring,Black Leather Briefcase
80064,White,Medium Curly Bob,Black,None,Dark Gray Longsleeve,Gray Slacks,Brown Leather Shoes with Laces,None,None,None,None,Lunchbox
80065,White,Straight Sideswept Fringe,Blonde,None,Denim Jumpsuit,None,Brown Leather Shoes with Laces,Two Rings,None,Black Books,None,None
80066,White,Updo Bun,Dark Brown,None,Blue Longsleeve,Navy Slacks,Black Leather Shoes with Laces,None,None,None,None,Brown Leather Briefcase
80067,White,Short Coil,Blonde,None,Olive Oxford with Buttons,Light-Wash Denim,Brown Leather Shoes with Laces,None,None,None,None,Lunchbox
80068,White,Long Messy,Light Brown,None,Khaki Oxford with Pocket,Charcoal Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,Brown Leather Briefcase
80069,White,Short Afro Fade,Light Grey,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Navy Slacks,Tan Suede Workboot with Tan Sole,None,None,Silver Aviators,Stud Earring,Black Smartphone
80070,White,Buzz Cut,Dark Brown,None,Navy Blazer with Striped Shirt and Navy Tie,Blue Denim,Black Leather Shoes with Laces,None,Tan Workers Cap,None,None,Black Smartphone
80071,White,Straight Sideswept Fringe,Blonde,None,Navy Oxford with Tie and Pocket,Khaki Slacks,Black Suede Chelseas with Brown Sole,Two Rings,None,None,None,Black Smartphone
80072,White,Long Messy,Blonde,Thin,Tan Blazer with Off-White Shirt and No Tie,Blue Denim,Redbrown Leather Workboot with Brown Sole,None,None,Black Books,None,Black Smartphone
80073,White,None,Blonde,None,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,Black Suede Chelseas with Brown Sole,None,Navy Blue Workers Cap,None,None,Black Leather Briefcase
80074,White,Medium Curly Bob,Light Brown,None,Olive Cardigan with Light Gray Oxford Shirt,Charcoal Slacks,Black Leather Shoes with Laces,None,None,None,None,Black Smartphone
80075,White,Long Messy,Blonde,None,Olive Oxford with Pocket,Charcoal Slacks,Black Suede Chelseas with Brown Sole,Two Rings,None,None,None,None
80076,White,Buzz Cut,Black,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Khaki,Tan Suede Workboot with Tan Sole,Ring One Blue,Tan Workers Cap,None,None,Brown Leather Briefcase
80077,White,None,Blonde,None,Navy Oxford with Tie and Pocket,Charcoal Slacks,Brown Leather Shoes with Laces,None,Navy Blue Workers Cap,None,None,Brown Leather Briefcase
80078,White,Long Afro,Black,None,Red Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,None,None,Silver Aviators,None,None
80079,White,Buzz Cut,Blonde,None,Navy Blazer with Striped Shirt and Navy Tie,Khaki Slacks,Brown Leather Shoes with Laces,None,Purple Workers Cap,Black Books,None,Black Leather Briefcase
80080,White,Low Ponytail,Light Brown,None,Light Gray Longsleeve,Navy Slacks,Black Suede Chelseas with Brown Sole,Two Rings,None,Black Books,None,Lunchbox
80081,White,Updo Bun,Blonde,None,Khaki Oxford with Buttons,Blue Denim,Tan Suede Workboot with Tan Sole,None,None,None,None,Black Smartphone
80082,White,Low Ponytail,Auburn,None,Blue Longsleeve,Navy Slacks,Black Leather Shoes with Laces,None,None,Silver Aviators,None,None
80083,White,Short Messy,Dark Brown,Goatee,Navy Blazer with Striped Shirt and No Tie,Dark-Wash Denim,Brown Leather Shoes with Laces,None,None,None,Stud Earring,Brown Leather Briefcase
80084,White,Buzz Cut,Dark Brown,Stubble,Charcoal Blazer with Light Blue Shirt and No Tie,Khaki Slacks,White Leather Sneaker with Grey Sole,None,Tan Workers Cap,None,None,Black Smartphone
80085,White,Short Updo,Dark Brown,None,Gray Oxford with Pocket,Navy Slacks,White Canvas Sneaker with White Sole,None,None,None,None,Black Leather Briefcase
80086,White,Short Updo,Black,None,Gray Jumpsuit,None,Black Suede Chelseas with Brown Sole,None,None,Black Books,None,Lunchbox
80087,White,None,Light Brown,None,Navy Oxford with Buttons,Light-Wash Denim,Black Leather Shoes with Laces,Two Rings,None,Silver Aviators,None,Black Leather Briefcase
80088,White,Short Messy,Black,Stubble,Navy Blazer with Striped Shirt and Navy Tie,Blue Denim,Redbrown Leather Workboot with Brown Sole,None,None,None,None,Black Smartphone
80089,White,Short Coil,Dark Brown,None,Charcoal Blazer with Light Blue Shirt and No Tie,Khaki Slacks,White Canvas Sneaker with White Sole,Two Rings,None,Black Books,None,None
80090,White,Short Coil,Blonde,None,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,Black Books,None,Black Smartphone
80091,White,Long Afro,Dark Brown,None,Blue Longsleeve,Khaki,White Canvas Sneaker with White Sole,Two Rings,None,None,None,None
80092,White,Short Messy,Black,None,Olive Oxford with Pocket,Navy Slacks,Brown Leather Shoes with Laces,None,None,Black Books,None,Lunchbox
80093,White,Long Afro,Dark Brown,None,Navy Oxford with Buttons,Charcoal Slacks,White Canvas Sneaker with White Sole,None,None,Silver Aviators,None,Brown Leather Briefcase
80094,White,Short Pixie,Blonde,None,Olive Oxford with Tie and Pocket,Gray Slacks,Tan Suede Workboot with Tan Sole,Two Rings,None,None,None,None
80095,White,Buzz Cut,Light Brown,None,Blue Longsleeve,Charcoal Slacks,White Leather Sneaker with Grey Sole,None,None,None,None,Black Smartphone
80096,White,Updo Bun,Dark Brown,Beard,Navy Jumpsuit,None,Brown Leather Shoes with Laces,None,None,Black Books,None,Black Smartphone
80097,White,Low Ponytail,Black,Thin,Gray Oxford with Pocket,Gray Slacks,Brown Leather Shoes with Laces,None,None,Rosegold Aviators,Stud Earring,None
80098,White,Short Messy,Blonde,None,Gray Blazer with Black Shirt and Gray Tie,Gray Slacks,Tan Suede Workboot with Tan Sole,None,None,Rosegold Aviators,None,Lunchbox
80099,White,Medium Curly Bob,Light Grey,None,Gray Oxford with Pocket,Navy Slacks,Tan Suede Workboot with Tan Sole,None,None,Black Books,None,Black Smartphone
80100,White,Short Coil,Light Brown,Mustache,Light Gray Longsleeve,Dark-Wash Denim,White Leather Sneaker with Grey Sole,None,None,Black Books,Stud Earring,Brown Leather Briefcase
80101,White,Straight Sideswept Fringe,Black,None,Navy Oxford with Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,None,None,Black Books,None,None
80102,White,Medium Curly Bob,Dark Brown,None,Navy Oxford with Tie and Pocket,Charcoal Slacks,White Leather Sneaker with Grey Sole,None,None,Rosegold Aviators,None,None
80103,White,Medium Curly Bob,Dark Brown,Stubble,Khaki Oxford with Tie and Pocket,Navy Slacks,Black Leather Shoes with Laces,None,None,None,None,Black Leather Briefcase
80104,White,Low Ponytail,Blonde,None,Light Gray Cardigan with Tan Longsleeve Shirt,Dark-Wash Denim,White Leather Sneaker with Grey Sole,None,None,None,None,Brown Leather Briefcase
80105,White,Short Afro Fade,Black,None,Navy Blazer with Striped Shirt and No Tie,Navy Slacks,Black Leather Shoes with Laces,None,None,None,None,None
80106,White,Short Coil,Dark Brown,None,Olive Oxford with Tie and Pocket,Gray Slacks,Black Leather Shoes with Laces,None,None,None,None,None
80107,White,Medium Curly Bob,Black,Thin,Olive Oxford with Pocket,Navy Slacks,White Canvas Sneaker with White Sole,None,None,None,None,Black Smartphone
80108,White,Short Afro Fade,Blonde,Stubble,Olive Oxford with Tie,Charcoal Slacks,Black Leather Shoes with Laces,None,None,None,None,Black Smartphone
80109,White,Short Pixie,Auburn,None,Gray Blazer with Black Shirt and No Tie,Khaki,White Leather Sneaker with Grey Sole,None,None,Black Books,None,None
80110,White,Medium Curly Bob,Light Brown,Stubble,Khaki Oxford with Pocket,Navy Slacks,White Leather Sneaker with Grey Sole,None,None,Silver Aviators,None,None
80111,White,None,Light Brown,None,Olive Oxford with Buttons,Khaki Slacks,White Leather Sneaker with Grey Sole,None,Navy Blue Workers Cap,None,None,None
80112,White,Straight Sideswept Fringe,Blonde,Stubble,Red Longsleeve,Blue Denim,White Canvas Sneaker with White Sole,None,None,Silver Aviators,Stud Earring,Black Smartphone
80113,White,Short Messy,Auburn,None,Khaki Oxford with Buttons,Navy Slacks,Black Leather Shoes with Laces,None,None,Silver Aviators,None,Lunchbox
80114,White,Long Messy,Black,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Blue Denim,Brown Leather Shoes with Laces,None,None,Black Books,None,Black Leather Briefcase
80115,White,Medium Curly Bob,Blonde,None,Gray Blazer with Black Shirt and No Tie,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,None,None,None,None,Black Leather Briefcase
80116,White,Buzz Cut,Dark Brown,None,Brown Cardigan with Off-White Longsleeve Shirt,Light-Wash Denim,Brown Leather Shoes with Laces,None,Tan Workers Cap,None,None,Black Smartphone
80117,White,Short Pixie,Light Brown,Thin,Navy Blazer with Striped Shirt and Navy Tie,Light-Wash Denim,White Canvas Sneaker with White Sole,None,None,Black Books,None,None
80118,White,Buzz Cut,Light Brown,None,Light Gray Longsleeve,Charcoal Slacks,Black Leather Shoes with Laces,None,Tan Workers Cap,None,Stud Earring,Black Smartphone
80119,White,None,Blonde,Goatee,Charcoal Blazer with Light Blue Shirt and No Tie,Gray Slacks,White Canvas Sneaker with White Sole,None,None,Silver Aviators,None,Brown Leather Briefcase
80120,White,Buzz Cut,Light Brown,None,Light Gray Cardigan with Tan Longsleeve Shirt,Navy Slacks,White Canvas Sneaker with White Sole,None,Navy Blue Workers Cap,None,Stud Earring,Brown Leather Briefcase
80121,White,Short Coil,Dark Brown,Stubble,Gray Blazer with Black Shirt and No Tie,Khaki Slacks,Redbrown Leather Workboot with Brown Sole,None,None,Silver Aviators,None,Black Leather Briefcase
80122,White,Short Afro Fade,Light Brown,None,Red Longsleeve,Charcoal Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,Black Leather Briefcase
80123,White,Short Updo,Black,Beard,Tan Blazer with Off-White Shirt and Tan Tie,Khaki Slacks,Brown Leather Shoes with Laces,Two Rings,None,None,None,Black Smartphone
80124,White,Long Messy,Light Brown,None,Navy Oxford with Buttons,Navy Slacks,Tan Suede Workboot with Tan Sole,None,None,Silver Aviators,None,None
80125,White,Short Afro Fade,Light Brown,None,Tan Blazer with Off-White Shirt and No Tie,Navy Slacks,White Canvas Sneaker with White Sole,Two Rings,None,None,None,Black Leather Briefcase
80126,White,Medium Curly Bob,Dark Brown,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Light-Wash Denim,White Canvas Sneaker with White Sole,None,None,None,None,Brown Leather Briefcase
80127,White,Short Updo,Dark Brown,None,Gray Blazer with Black Shirt and Gray Tie,Khaki Slacks,Black Leather Shoes with Laces,None,None,Black Books,None,Black Leather Briefcase
80128,White,Short Coil,Black,None,Olive Cardigan with Light Gray Oxford Shirt,Charcoal Slacks,Black Suede Chelseas with Brown Sole,None,None,Black Books,None,None
80129,White,Long Messy,Black,Goatee,Navy Oxford with Tie,Khaki,White Canvas Sneaker with White Sole,None,None,None,None,Black Smartphone
80130,White,Updo Bun,Dark Brown,None,Light Gray Cardigan with Tan Oxford Shirt,Dark-Wash Denim,Brown Leather Shoes with Laces,Two Rings,None,Silver Aviators,None,None
80131,White,Medium Curly Bob,Black,None,Navy Oxford with Buttons,Khaki Slacks,White Leather Sneaker with Grey Sole,None,None,None,None,Lunchbox
80132,White,Short Coil,Blonde,None,Light Gray Longsleeve,Khaki,Tan Suede Workboot with Tan Sole,None,None,Black Books,None,Brown Leather Briefcase
80133,White,Straight Sideswept Fringe,Auburn,None,Light Gray Cardigan with Beige Longsleeve Shirt,Gray Slacks,Black Suede Chelseas with Brown Sole,None,None,Black Books,None,Brown Leather Briefcase
80134,White,Short Afro Fade,Black,Stubble,Gray Blazer with Black Shirt and No Tie,Khaki Slacks,Tan Suede Workboot with Tan Sole,None,None,Silver Aviators,None,None
80135,White,Low Ponytail,Black,None,Gray Jumpsuit,None,Redbrown Leather Workboot with Brown Sole,None,None,Rosegold Aviators,None,Black Leather Briefcase
80136,White,Low Ponytail,Auburn,None,Gray Blazer with Black Shirt and No Tie,Navy Slacks,Black Leather Shoes with Laces,None,None,None,None,Lunchbox
80137,White,Short Coil,Light Brown,None,Khaki Oxford with Tie,Gray Slacks,White Canvas Sneaker with White Sole,None,None,Rosegold Aviators,None,Brown Leather Briefcase
80138,White,Short Messy,Dark Brown,None,Gray Blazer with Black Shirt and Gray Tie,Light-Wash Denim,White Canvas Sneaker with White Sole,None,None,Black Books,None,Brown Leather Briefcase
80139,White,Buzz Cut,Blonde,Stubble,Blue Longsleeve,Khaki Slacks,White Canvas Sneaker with White Sole,None,Tan Workers Cap,Black Books,None,Black Leather Briefcase
80140,White,Short Messy,Black,None,Denim Jumpsuit,None,Redbrown Leather Workboot with Brown Sole,None,None,None,None,Black Leather Briefcase
80141,White,Medium Curly Bob,Light Brown,None,Light Gray Longsleeve,Charcoal Slacks,White Canvas Sneaker with White Sole,None,None,Black Books,None,Brown Leather Briefcase
80142,White,Medium Curly Bob,Light Grey,None,Charcoal Blazer with Light Blue Shirt and No Tie,Dark-Wash Denim,Brown Leather Shoes with Laces,Two Rings,None,Rosegold Aviators,None,Black Leather Briefcase
80143,White,Short Updo,Black,None,Tan Blazer with Off-White Shirt and No Tie,Charcoal Slacks,Black Leather Shoes with Laces,None,None,None,None,None
80144,White,Long Straight Bangs,Blonde,None,Navy Oxford with Tie,Navy Slacks,White Canvas Sneaker with White Sole,Two Rings,None,None,None,Blue Lunchbox
80145,White,Long Messy,Black,None,Khaki Oxford with Tie and Pocket,Navy Slacks,Redbrown Leather Workboot with Brown Sole,None,None,None,None,Black Smartphone
80146,White,Low Ponytail,Light Grey,None,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Tan Suede Workboot with Tan Sole,None,None,None,None,Black Smartphone
80147,White,Straight Sideswept Fringe,Dark Brown,Mustache,Tan Blazer with Off-White Shirt and No Tie,Navy Slacks,White Leather Sneaker with Grey Sole,None,None,None,None,Lunchbox
80148,White,Short Afro Fade,Dark Brown,Beard,Navy Blazer with Striped Shirt and No Tie,Khaki,Brown Leather Shoes with Laces,None,None,None,None,Black Leather Briefcase
80149,White,Buzz Cut,Black,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Khaki Slacks,Redbrown Leather Workboot with Brown Sole,None,Tan Workers Cap,None,None,Brown Leather Briefcase
80150,White,Short Pixie,Blonde,None,Navy Oxford with Buttons,Navy Slacks,Redbrown Leather Workboot with Brown Sole,None,None,Silver Aviators,None,Black Smartphone
80151,White,None,Dark Brown,None,Navy Oxford with Buttons,Dark-Wash Denim,Brown Leather Shoes with Laces,None,None,Silver Aviators,Stud Earring,None
80152,White,Buzz Cut,Light Grey,None,Dark Gray Cardigan with Light Gray Oxford Shirt,Charcoal Slacks,Black Leather Shoes with Laces,None,Tan Workers Cap,Black Books,None,None
80153,White,Short Afro Fade,Dark Brown,None,Light Gray Longsleeve,Navy Slacks,Redbrown Leather Workboot with Brown Sole,Two Rings,None,None,None,Black Smartphone
80154,White,Low Ponytail,Light Brown,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Light-Wash Denim,White Canvas Sneaker with White Sole,Two Rings,None,Rosegold Aviators,None,Brown Leather Briefcase
80155,White,Long Messy,Light Grey,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Navy Slacks,Tan Suede Workboot with Tan Sole,Two Rings,None,Black Books,None,None
80156,White,Low Ponytail,Black,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Light-Wash Denim,Tan Suede Workboot with Tan Sole,None,None,None,None,Black Smartphone
80157,White,Updo Bun,Dark Brown,None,Gray Oxford with Pocket,Blue Denim,Black Leather Shoes with Laces,None,None,None,None,Black Leather Briefcase
80158,White,Updo Bun,Light Brown,None,Blue Longsleeve,Khaki,Black Leather Shoes with Laces,None,None,Black Books,None,Brown Leather Briefcase
80159,White,Long Messy,Light Brown,None,Tan Blazer with Off-White Shirt and Tan Tie,Gray Slacks,Redbrown Leather Workboot with Brown Sole,Two Rings,None,None,None,Black Leather Briefcase
80160,White,Short Afro Fade,Blonde,None,Olive Oxford with Tie,Dark-Wash Denim,Black Leather Shoes with Laces,None,None,Silver Aviators,Stud Earring,Brown Leather Briefcase
80161,White,Medium Curly Bob,Light Brown,None,Dark Gray Cardigan with Light Gray Longsleeve Shirt,Dark-Wash Denim,Black Leather Shoes with Laces,None,None,None,None,Black Smartphone
80162,White,Short Pixie,Dark Brown,Thin,Gray Blazer with Black Shirt and No Tie,Gray Slacks,Redbrown Leather Workboot with Brown Sole,None,None,Rosegold Aviators,None,Black Smartphone
80163,White,Long Messy,Dark Brown,None,Light Gray Longsleeve,Light-Wash Denim,Brown Leather Shoes with Laces,None,None,None,None,Lunchbox
80164,White,Updo Bun,Auburn,None,Olive Oxford with Buttons,Khaki Slacks,Black Leather Shoes with Laces,None,None,None,None,None
80165,White,Low Ponytail,Black,None,Charcoal Blazer with Light Blue Shirt and No Tie,Light-Wash Denim,Brown Leather Shoes with Laces,None,None,None,None,Black Leather Briefcase
80166,White,Low Ponytail,Black,None,Light Gray Longsleeve,Light-Wash Denim,White Canvas Sneaker with White Sole,Two Rings,None,None,None,Black Smartphone
80167,White,None,Light Grey,None,Navy Blazer with Striped Shirt and No Tie,Navy Slacks,White Leather Sneaker with Grey Sole,None,Tan Workers Cap,None,Stud Earring,Black Smartphone
