,Background,Hair Style,Hair Color,Facial Hair,Top,Bottom,Footwear,Ring,Headwear,Glasses,Piercings,Accessories
30018,White,Short Afro Fade,Black,None,Navy Blazer with Striped Shirt and No Tie,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,None,None,None
30019,White,Short Coil,Blonde,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,Black Books,None,Brown Leather Briefcase
30020,White,Medium Curly Bob,Black,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Navy Slacks,Brown Leather Shoes with Laces,Two Rings,None,None,None,None
30021,White,Long Messy,Light Brown,Mustache,Navy Blazer with Striped Shirt and No Tie,Khaki Slacks,Tan Suede Workboot with Tan Sole,None,None,Black Books,None,Brown Leather Briefcase
30022,White,Short Messy,Black,None,Navy Oxford with Tie and Pocket,Khaki Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,None
30023,White,Buzz Cut,Dark Brown,None,Gray Jumpsuit,None,White Canvas Sneaker with White Sole,None,None,None,None,Black Smartphone
30024,White,Buzz Cut,Light Grey,None,Blue Longsleeve,Charcoal Slacks,White Leather Sneaker with Grey Sole,Two Rings,None,Black Books,None,None
30025,White,Straight Sideswept Fringe,Black,None,Navy Oxford with Tie and Pocket,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,None,None,None,None,Black Smartphone
30026,White,Short Afro Fade,Light Brown,None,Navy Oxford with Buttons,Khaki Slacks,Tan Suede Workboot with Tan Sole,Two Rings,None,None,None,Black Smartphone
30027,White,Short Updo,Auburn,None,Red Longsleeve,Light-Wash Denim,Brown Leather Shoes with Laces,None,None,Black Books,None,Black Smartphone
30028,White,Straight Sideswept Fringe,Dark Brown,None,Khaki Oxford with Buttons,Khaki Slacks,White Leather Sneaker with Grey Sole,Two Rings,None,None,None,Black Smartphone
30029,White,Short Updo,Light Brown,None,Brown Cardigan with Beige Longsleeve Shirt,Dark-Wash Denim,White Leather Sneaker with Grey Sole,None,None,None,None,None
30030,White,Medium Curly Bob,Light Brown,None,Charcoal Blazer with Light Blue Shirt and No Tie,Khaki,Black Leather Shoes with Laces,Two Rings,None,None,None,None
30031,White,Short Pixie,Black,None,Olive Oxford with Pocket,Dark-Wash Denim,White Leather Sneaker with Grey Sole,None,None,None,None,Brown Leather Briefcase
30032,White,Short Pixie,Black,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Gray Slacks,White Canvas Sneaker with White Sole,None,None,None,Stud Earring,Black Leather Briefcase
30033,White,Buzz Cut,Black,None,Khaki Oxford with Tie,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,None,Navy Blue Workers Cap,Black Books,None,Lunchbox
30034,White,Short Afro Fade,Black,None,Blue Longsleeve,Gray Slacks,Brown Leather Shoes with Laces,None,None,None,None,None
30035,White,Medium Curly Bob,Light Brown,None,Olive Cardigan with Off-White Longsleeve Shirt,Dark-Wash Denim,Brown Leather Shoes with Laces,None,None,None,None,None
30036,White,Short Coil,Blonde,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Khaki Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,Brown Leather Briefcase
30037,White,None,Black,None,Navy Oxford with Buttons,Khaki Slacks,White Canvas Sneaker with White Sole,None,None,None,None,Black Smartphone
30038,White,Updo Bun,Light Grey,Stubble,Charcoal Blazer with Light Blue Shirt and No Tie,Blue Denim,Tan Suede Workboot with Tan Sole,None,None,None,None,Black Smartphone
30039,White,Short Coil,Blonde,None,Navy Blazer with Striped Shirt and No Tie,Gray Slacks,Tan Suede Workboot with Tan Sole,None,None,Rosegold Aviators,None,Lunchbox
30040,White,Long Afro,Dark Brown,None,Dark Gray Cardigan with Light Gray Longsleeve Shirt,Navy Slacks,White Leather Sneaker with Grey Sole,None,None,None,None,None
30041,White,None,Light Brown,Beard,Charcoal Blazer with Light Blue Shirt and Black Tie,Gray Slacks,Black Suede Chelseas with Brown Sole,None,None,Silver Aviators,None,None
30042,White,Short Messy,Black,None,Denim Jumpsuit,None,Tan Suede Workboot with Tan Sole,None,None,None,None,Brown Leather Briefcase
30043,White,Long Messy,Black,None,Dark Gray Cardigan with Tan Oxford Shirt,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,None,None,Brown Leather Briefcase
30044,White,Short Updo,Black,None,Navy Blazer with Striped Shirt and No Tie,Dark-Wash Denim,Brown Leather Shoes with Laces,None,None,None,None,Blue Lunchbox
30045,White,None,Blonde,None,Dark Gray Longsleeve,Navy Slacks,White Leather Sneaker with Grey Sole,None,Navy Blue Workers Cap,None,None,Lunchbox
30046,White,Low Ponytail,Black,Stubble,Dark Gray Longsleeve,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,None,None,None,None,Black Leather Briefcase
30047,White,Straight Sideswept Fringe,Light Brown,Beard,Tan Blazer with Off-White Shirt and Tan Tie,Khaki Slacks,Redbrown Leather Workboot with Brown Sole,None,None,Black Books,None,Lunchbox
30048,White,Short Pixie,Blonde,Stubble,Navy Oxford with Tie and Pocket,Navy Slacks,Tan Suede Workboot with Tan Sole,None,None,None,None,Black Smartphone
30049,White,Medium Curly Bob,Light Brown,None,Red Longsleeve,Charcoal Slacks,Black Leather Shoes with Laces,None,None,None,None,Black Smartphone
30050,White,Buzz Cut,Light Brown,None,Brown Cardigan with Tan Oxford Shirt,Gray Slacks,Black Suede Chelseas with Brown Sole,None,None,Black Books,None,Black Leather Briefcase
30051,White,Long Straight Bangs,Blonde,None,Navy Blazer with Striped Shirt and No Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,None
30052,White,Long Messy,Black,None,Navy Oxford with Buttons,Light-Wash Denim,White Canvas Sneaker with White Sole,None,None,Black Books,None,Black Smartphone
30053,White,Low Ponytail,Black,None,Red Longsleeve,Khaki Slacks,Redbrown Leather Workboot with Brown Sole,None,None,None,Stud Earring,None
30054,White,Low Ponytail,Light Brown,None,Gray Blazer with Black Shirt and Gray Tie,Khaki Slacks,Brown Leather Shoes with Laces,None,None,None,None,None
30055,White,None,Light Brown,None,Gray Blazer with Black Shirt and No Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,None,None,Silver Aviators,None,Black Smartphone
30056,White,Long Straight Bangs,Light Grey,Thin,Navy Oxford with Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,Two Rings,None,None,None,None
30057,White,Short Afro Fade,Black,Thin,Navy Oxford with Buttons,Dark-Wash Denim,White Canvas Sneaker with White Sole,Two Rings,None,Black Books,None,Brown Leather Briefcase
30058,White,Short Pixie,Black,None,Navy Blazer with Striped Shirt and No Tie,Navy Slacks,White Canvas Sneaker with White Sole,None,None,Silver Aviators,None,Blue Lunchbox
30059,White,Short Messy,Light Brown,None,Navy Blazer with Striped Shirt and No Tie,Dark-Wash Denim,White Leather Sneaker with Grey Sole,None,None,None,None,Black Smartphone
30060,White,Medium Curly Bob,Light Brown,None,Dark Gray Longsleeve,Khaki Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,None
30061,White,Long Afro,Black,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Gray Slacks,Redbrown Leather Workboot with Brown Sole,None,None,None,None,Black Leather Briefcase
30062,White,Short Coil,Black,None,Navy Oxford with Pocket,Navy Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,Black Leather Briefcase
30063,White,Medium Curly Bob,Dark Brown,None,Blue Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,None,None,Blue Lunchbox
30064,White,Short Pixie,Light Grey,Goatee,Dark Gray Longsleeve,Light-Wash Denim,Redbrown Leather Workboot with Brown Sole,Two Rings,None,Black Books,Stud Earring,None
30065,White,Straight Sideswept Fringe,Black,Beard,Light Gray Longsleeve,Dark-Wash Denim,Redbrown Leather Workboot with Brown Sole,Two Rings,None,Rosegold Aviators,None,Black Smartphone
30066,White,Short Pixie,Black,Thin,Blue Longsleeve,Charcoal Slacks,White Canvas Sneaker with White Sole,None,None,Rosegold Aviators,None,Lunchbox
30067,White,Low Ponytail,Light Brown,None,Blue Longsleeve,Navy Slacks,Brown Leather Shoes with Laces,None,None,None,None,Brown Leather Briefcase
30068,White,Short Afro Fade,Blonde,None,Khaki Oxford with Tie and Pocket,Blue Denim,Tan Suede Workboot with Tan Sole,None,None,None,None,Black Leather Briefcase
30069,White,None,Light Brown,Stubble,Navy Blazer with Striped Shirt and No Tie,Charcoal Slacks,White Leather Sneaker with Grey Sole,None,None,None,None,None
30070,White,Long Messy,Blonde,Mustache,Tan Blazer with Off-White Shirt and No Tie,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,None,None,Black Smartphone
30071,White,None,Black,None,Red Longsleeve,Light-Wash Denim,Tan Suede Workboot with Tan Sole,None,None,Black Books,None,None
30072,White,Low Ponytail,Blonde,None,Navy Oxford with Buttons,Charcoal Slacks,Black Suede Chelseas with Brown Sole,None,None,None,Stud Earring,None
30073,White,Straight Sideswept Fringe,Light Brown,None,Olive Oxford with Buttons,Light-Wash Denim,Brown Leather Shoes with Laces,None,None,None,None,Brown Leather Briefcase
30074,White,Short Updo,Black,None,Dark Gray Cardigan with Tan Longsleeve Shirt,Charcoal Slacks,White Canvas Sneaker with White Sole,Two Rings,None,None,None,Brown Leather Briefcase
30075,White,None,Black,None,Khaki Oxford with Pocket,Charcoal Slacks,White Canvas Sneaker with White Sole,None,None,Silver Aviators,Stud Earring,Brown Leather Briefcase
30076,White,Buzz Cut,Black,Stubble,Red Longsleeve,Navy Slacks,Redbrown Leather Workboot with Brown Sole,None,Tan Workers Cap,None,None,None
30077,White,Short Messy,Black,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Khaki Slacks,White Canvas Sneaker with White Sole,None,None,None,None,Black Smartphone
30078,White,Short Afro Fade,Auburn,Goatee,Navy Oxford with Buttons,Navy Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,None
30079,White,Medium Curly Bob,Black,None,Charcoal Blazer with Light Blue Shirt and No Tie,Gray Slacks,Brown Leather Shoes with Laces,Two Rings,None,Silver Aviators,None,Light Blue Smartphone
30080,White,Buzz Cut,Auburn,None,Olive Oxford with Buttons,Navy Slacks,White Leather Sneaker with Grey Sole,None,Purple Workers Cap,Black Books,None,Black Leather Briefcase
30081,White,Short Pixie,Dark Brown,None,Charcoal Blazer with Light Blue Shirt and No Tie,Gray Slacks,White Leather Sneaker with Grey Sole,Two Rings,None,None,None,Black Leather Briefcase
30082,White,Buzz Cut,Black,Stubble,Charcoal Blazer with Light Blue Shirt and Black Tie,Khaki Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,Brown Leather Briefcase
30083,White,Medium Curly Bob,Light Brown,None,Charcoal Blazer with Light Blue Shirt and No Tie,Khaki Slacks,Black Suede Chelseas with Brown Sole,None,None,Rosegold Aviators,None,None
30084,White,Updo Bun,Black,Mustache,Dark Gray Longsleeve,Navy Slacks,Black Leather Shoes with Laces,None,None,Black Books,None,Black Smartphone
30085,White,Short Afro Fade,Black,None,Denim Jumpsuit,None,Brown Leather Shoes with Laces,None,None,None,None,Black Leather Briefcase
30086,White,Short Messy,Dark Brown,None,Gray Blazer with Black Shirt and Gray Tie,Navy Slacks,Redbrown Leather Workboot with Brown Sole,None,None,None,None,None
30087,White,Short Afro Fade,Black,None,Dark Gray Cardigan with Light Gray Longsleeve Shirt,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,Black Books,None,None
30088,White,Low Ponytail,Dark Brown,None,Olive Oxford with Pocket,Dark-Wash Denim,Black Leather Shoes with Laces,None,None,Black Books,None,None
30089,White,Long Messy,Auburn,None,Charcoal Blazer with Light Blue Shirt and No Tie,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,None,None,None,None,Brown Leather Briefcase
30090,White,Short Afro Fade,Auburn,None,Charcoal Blazer with Light Blue Shirt and No Tie,Gray Slacks,Black Leather Shoes with Laces,None,None,Silver Aviators,None,Light Blue Smartphone
30091,White,Short Updo,Blonde,None,Denim Jumpsuit,None,Brown Leather Shoes with Laces,None,None,Silver Aviators,None,None
30092,White,Long Straight Bangs,Auburn,None,Navy Oxford with Pocket,Dark-Wash Denim,Black Leather Shoes with Laces,None,None,None,None,None
30093,White,Buzz Cut,Auburn,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Gray Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,Black Smartphone
30094,White,Low Ponytail,Blonde,Thin,Navy Oxford with Buttons,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,None,None,Black Books,None,Black Smartphone
30095,White,Long Messy,Black,None,Light Gray Longsleeve,Gray Slacks,Brown Leather Shoes with Laces,None,None,None,None,Brown Leather Briefcase
30096,White,Short Messy,Dark Brown,None,Blue Longsleeve,Light-Wash Denim,Brown Leather Shoes with Laces,None,None,Silver Aviators,None,None
30097,White,Buzz Cut,Black,None,Olive Cardigan with Beige Longsleeve Shirt,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,None,Tan Workers Cap,None,None,None
30098,White,Long Messy,Light Brown,None,Gray Oxford with Tie and Pocket,Khaki Slacks,Brown Leather Shoes with Laces,None,None,None,None,None
30099,White,Medium Curly Bob,Auburn,None,Navy Oxford with Pocket,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,None,None,Black Books,None,Black Leather Briefcase
30100,White,None,Auburn,None,Navy Oxford with Pocket,Khaki Slacks,Black Suede Chelseas with Brown Sole,None,None,Rosegold Aviators,None,Black Leather Briefcase
30101,White,None,Light Brown,None,Red Longsleeve,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,None,None,None,None,None
30102,White,Short Pixie,Auburn,Stubble,Navy Blazer with Striped Shirt and No Tie,Khaki Slacks,Tan Suede Workboot with Tan Sole,None,None,Silver Aviators,None,Blue Lunchbox
30103,White,Long Messy,Black,None,Khaki Oxford with Pocket,Charcoal Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,Black Smartphone
30104,White,Medium Curly Bob,Light Brown,None,Khaki Oxford with Pocket,Khaki Slacks,Redbrown Leather Workboot with Brown Sole,None,None,None,None,Brown Leather Briefcase
30105,White,Short Pixie,Auburn,None,Blue Longsleeve,Light-Wash Denim,Black Suede Chelseas with Brown Sole,None,None,None,None,Blue Lunchbox
30106,White,Updo Bun,Dark Brown,Mustache,Gray Oxford with Pocket,Dark-Wash Denim,White Leather Sneaker with Grey Sole,None,None,Silver Aviators,None,None
30107,White,Short Coil,Light Brown,None,Blue Longsleeve,Navy Slacks,Brown Leather Shoes with Laces,None,None,None,Stud Earring,Black Smartphone
30108,White,Buzz Cut,Light Brown,None,Olive Oxford with Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,None,Tan Workers Cap,None,None,None
30109,White,Short Updo,Black,None,Dark Gray Longsleeve,Charcoal Slacks,Tan Suede Workboot with Tan Sole,Two Rings,None,None,None,None
30110,White,Short Pixie,Dark Brown,None,Navy Blazer with Striped Shirt and Navy Tie,Gray Slacks,Tan Suede Workboot with Tan Sole,None,None,None,None,Brown Leather Briefcase
30111,White,Short Pixie,Black,None,Light Gray Cardigan with Beige Longsleeve Shirt,Navy Slacks,Tan Suede Workboot with Tan Sole,Two Rings,None,Rosegold Aviators,None,Brown Leather Briefcase
30112,White,Straight Sideswept Fringe,Blonde,None,Red Longsleeve,Gray Slacks,White Canvas Sneaker with White Sole,None,None,None,None,Black Smartphone
30113,White,Short Messy,Light Brown,Stubble,Light Gray Longsleeve,Khaki Slacks,White Canvas Sneaker with White Sole,None,None,None,None,Black Leather Briefcase
30114,White,Short Afro Fade,Black,None,Light Gray Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,None,None,None,None,Black Leather Briefcase
30115,White,Short Afro Fade,Dark Brown,Stubble,Khaki Oxford with Pocket,Gray Slacks,Black Leather Shoes with Laces,None,None,None,None,Blue Lunchbox
30116,White,Medium Curly Bob,Light Grey,Stubble,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,White Canvas Sneaker with White Sole,None,None,None,None,Black Smartphone
30117,White,Medium Curly Bob,Light Brown,Stubble,Gray Blazer with Black Shirt and Gray Tie,Navy Slacks,Brown Leather Shoes with Laces,Two Rings,None,None,None,None
30118,White,Buzz Cut,Blonde,None,Olive Cardigan with Light Gray Oxford Shirt,Navy Slacks,Brown Leather Shoes with Laces,Ring One Blue,None,Silver Aviators,None,Black Leather Briefcase
30119,White,Buzz Cut,Blonde,None,Olive Oxford with Buttons,Khaki,White Leather Sneaker with Grey Sole,None,None,Black Books,None,Black Smartphone
30120,White,Straight Sideswept Fringe,Dark Brown,None,Navy Oxford with Pocket,Khaki Slacks,Black Leather Shoes with Laces,None,None,None,None,None
30121,White,Short Messy,Black,Goatee,Gray Blazer with Black Shirt and No Tie,Dark-Wash Denim,Redbrown Leather Workboot with Brown Sole,None,None,Black Books,None,Lunchbox
30122,White,Straight Sideswept Fringe,Light Brown,None,Light Gray Cardigan with Light Gray Oxford Shirt,Gray Slacks,White Leather Sneaker with Grey Sole,None,None,Silver Aviators,None,None
30123,White,Medium Curly Bob,Black,None,Navy Oxford with Tie,Light-Wash Denim,Brown Leather Shoes with Laces,None,None,None,None,None
30124,White,Straight Sideswept Fringe,Black,None,Navy Blazer with Striped Shirt and Navy Tie,Khaki Slacks,Brown Leather Shoes with Laces,None,None,Black Books,None,Black Smartphone
30125,White,Short Coil,Dark Brown,None,Blue Longsleeve,Light-Wash Denim,Black Leather Shoes with Laces,None,None,None,None,Black Smartphone
30126,White,Medium Curly Bob,Black,Goatee,Charcoal Blazer with Light Blue Shirt and Black Tie,Navy Slacks,Black Suede Chelseas with Brown Sole,None,None,Silver Aviators,None,None
30127,White,Long Straight Bangs,Dark Brown,None,Denim Jumpsuit,None,Black Suede Chelseas with Brown Sole,None,None,Black Books,None,Black Leather Briefcase
30128,White,Medium Curly Bob,Blonde,None,Denim Jumpsuit,None,White Leather Sneaker with Grey Sole,None,None,None,None,Black Smartphone
30129,White,None,Dark Brown,None,Khaki Oxford with Buttons,Charcoal Slacks,Black Leather Shoes with Laces,None,Tan Workers Cap,None,Stud Earring,None
30130,White,Buzz Cut,Black,None,Navy Blazer with Striped Shirt and No Tie,Khaki,White Canvas Sneaker with White Sole,None,None,None,Stud Earring,Black Smartphone
30131,White,Short Coil,Light Brown,None,Navy Oxford with Tie,Charcoal Slacks,Black Leather Shoes with Laces,None,None,None,None,None
30132,White,Straight Sideswept Fringe,Light Grey,None,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Tan Suede Workboot with Tan Sole,None,None,Rosegold Aviators,None,Black Leather Briefcase
30133,White,Short Messy,Black,None,Navy Blazer with Striped Shirt and No Tie,Dark-Wash Denim,Redbrown Leather Workboot with Brown Sole,None,None,None,None,Black Leather Briefcase
30134,White,None,Black,Stubble,Light Gray Cardigan with Off-White Oxford Shirt,Navy Slacks,White Canvas Sneaker with White Sole,None,Tan Workers Cap,None,None,None
30135,White,Medium Curly Bob,Black,Beard,Red Longsleeve,Khaki Slacks,Brown Leather Shoes with Laces,None,None,None,None,None
30136,White,None,Black,None,Blue Longsleeve,Dark-Wash Denim,Brown Leather Shoes with Laces,None,None,Rosegold Aviators,None,None
30137,White,Long Straight Bangs,Black,None,Navy Oxford with Buttons,Dark-Wash Denim,White Canvas Sneaker with White Sole,None,None,Black Books,None,None
30138,White,None,Light Grey,None,Olive Oxford with Buttons,Khaki,Black Suede Chelseas with Brown Sole,None,Navy Blue Workers Cap,Black Books,None,None
30139,White,Short Updo,Light Brown,None,Gray Blazer with Black Shirt and Gray Tie,Khaki,White Canvas Sneaker with White Sole,None,None,Rosegold Aviators,None,Black Smartphone
30140,White,Short Coil,Black,None,Dark Gray Longsleeve,Charcoal Slacks,White Leather Sneaker with Grey Sole,None,None,Black Books,None,Black Smartphone
30141,White,Low Ponytail,Black,None,Olive Oxford with Pocket,Navy Slacks,Brown Leather Shoes with Laces,None,None,None,None,None
30142,White,Short Updo,Light Brown,None,Tan Blazer with Off-White Shirt and No Tie,Light-Wash Denim,Black Leather Shoes with Laces,Two Rings,None,Black Books,None,Black Smartphone
30143,White,Short Pixie,Black,None,Gray Jumpsuit,None,White Leather Sneaker with Grey Sole,None,None,None,None,Blue Lunchbox
30144,White,Short Coil,Light Grey,Stubble,Dark Gray Longsleeve,Light-Wash Denim,Tan Suede Workboot with Tan Sole,None,None,None,None,None
30145,White,None,Blonde,Stubble,Olive Oxford with Tie and Pocket,Charcoal Slacks,White Leather Sneaker with Grey Sole,None,Navy Blue Workers Cap,None,None,Black Smartphone
30146,White,Straight Sideswept Fringe,Blonde,None,Khaki Oxford with Tie,Khaki,White Leather Sneaker with Grey Sole,Two Rings,None,Black Books,None,Black Smartphone
30147,White,Low Ponytail,Black,None,Red Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,None,None,Black Leather Briefcase
30148,White,Short Coil,Blonde,Stubble,Khaki Oxford with Pocket,Khaki Slacks,Brown Leather Shoes with Laces,None,None,Black Books,None,Black Smartphone
30149,White,Short Afro Fade,Black,Beard,Olive Oxford with Pocket,Navy Slacks,Redbrown Leather Workboot with Brown Sole,None,None,None,None,Black Smartphone
30150,White,Buzz Cut,Dark Brown,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Navy Slacks,Brown Leather Shoes with Laces,None,Tan Workers Cap,None,None,None
30151,White,None,Dark Brown,None,Olive Oxford with Buttons,Navy Slacks,White Canvas Sneaker with White Sole,None,Navy Blue Workers Cap,None,None,None
30152,White,Medium Curly Bob,Light Brown,None,Olive Cardigan with Beige Oxford Shirt,Khaki Slacks,White Leather Sneaker with Grey Sole,None,None,None,None,Brown Leather Briefcase
30153,White,Buzz Cut,Light Brown,None,Tan Blazer with Off-White Shirt and No Tie,Khaki,Black Leather Shoes with Laces,None,None,Black Books,None,Brown Leather Briefcase
30154,White,None,Black,None,Dark Gray Cardigan with Light Gray Oxford Shirt,Blue Denim,Redbrown Leather Workboot with Brown Sole,None,None,None,None,None
30155,White,Short Pixie,Light Brown,Stubble,Red Longsleeve,Gray Slacks,White Canvas Sneaker with White Sole,None,None,None,None,None
30156,White,Straight Sideswept Fringe,Light Brown,None,Khaki Oxford with Tie and Pocket,Charcoal Slacks,White Leather Sneaker with Grey Sole,None,None,None,None,None
30157,White,Short Coil,Light Brown,None,Olive Oxford with Buttons,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,Black Books,None,Black Smartphone
30158,White,Buzz Cut,Black,None,Olive Cardigan with Beige Longsleeve Shirt,Charcoal Slacks,Brown Leather Shoes with Laces,Two Rings,None,None,None,None
30159,White,Long Afro,Black,Goatee,Navy Oxford with Tie,Charcoal Slacks,White Leather Sneaker with Grey Sole,None,None,None,Stud Earring,Black Smartphone
30160,White,Short Coil,Light Grey,None,Light Gray Longsleeve,Khaki Slacks,Black Leather Shoes with Laces,None,None,None,None,Black Smartphone
30161,White,Short Coil,Black,None,Navy Blazer with Striped Shirt and No Tie,Charcoal Slacks,Black Leather Shoes with Laces,None,None,Black Books,None,Black Leather Briefcase
30162,White,None,Dark Brown,None,Dark Gray Longsleeve,Khaki Slacks,White Leather Sneaker with Grey Sole,None,Navy Blue Workers Cap,Black Books,Stud Earring,Brown Leather Briefcase
30163,White,Short Afro Fade,Black,None,Light Gray Longsleeve,Gray Slacks,Black Leather Shoes with Laces,None,None,Black Books,Stud Earring,Black Leather Briefcase
30164,White,Short Updo,Dark Brown,None,Gray Blazer with Black Shirt and No Tie,Khaki Slacks,Brown Leather Shoes with Laces,Two Rings,None,Rosegold Aviators,None,None
30165,White,Short Afro Fade,Light Grey,None,Gray Jumpsuit,None,White Canvas Sneaker with White Sole,None,None,None,None,Black Smartphone
30166,White,None,Light Brown,Beard,Khaki Jumpsuit,None,White Canvas Sneaker with White Sole,None,None,Black Books,None,Black Smartphone
30167,White,Short Afro Fade,Dark Brown,Goatee,Olive Oxford with Pocket,Navy Slacks,Brown Leather Shoes with Laces,None,None,Black Books,None,Black Leather Briefcase
30168,White,Straight Sideswept Fringe,Black,None,Dark Gray Longsleeve,Navy Slacks,Brown Leather Shoes with Laces,None,None,None,None,Black Smartphone
30169,White,Short Afro Fade,Blonde,None,Khaki Oxford with Buttons,Charcoal Slacks,Brown Leather Shoes with Laces,Two Rings,None,None,None,Lunchbox
30170,White,Long Straight Bangs,Dark Brown,None,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,Black Leather Shoes with Laces,None,None,None,None,Black Smartphone
30171,White,Short Updo,Light Grey,Stubble,Navy Jumpsuit,None,Brown Leather Shoes with Laces,None,None,None,None,Brown Leather Briefcase
30172,White,Buzz Cut,Dark Brown,Thin,Olive Oxford with Tie,Light-Wash Denim,White Canvas Sneaker with White Sole,None,Tan Workers Cap,None,Stud Earring,None
