,Background,Hair Style,Hair Color,Facial Hair,Top,Bottom,Footwear,Ring,Headwear,Glasses,Piercings,Accessories
85015,White,Short Pixie,Black,Stubble,Dark Gray Cardigan with Tan Oxford Shirt,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,,,
85016,White,Buzz Cut,Blonde,,Olive Oxford with Tie and Pocket,Charcoal Slacks,White Canvas Sneaker with White Sole,,,Silver Aviators,,Lunchbox
85017,White,Short Coil,Black,,Navy Blazer with Striped Shirt and Navy Tie,Dark-Wash Denim,White Leather Sneaker with Grey Sole,,,Black Books,Stud Earring,
85018,White,Updo Bun,Dark Brown,,Light Gray Longsleeve,Dark-Wash Denim,Black Leather Shoes with Laces,Two Rings,,,,
85019,White,,Light Brown,,Olive Oxford with Buttons,Light-Wash Denim,Brown Leather Shoes with Laces,,Tan Workers Cap,Black Books,Stud Earring,Brown Leather Briefcase
85020,White,Long Messy,Light Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Blue Denim,White Canvas Sneaker with White Sole,,,,,Black Smartphone
85021,White,Short Afro Fade,Light Grey,,Navy Oxford with Tie,Gray Slacks,Tan Suede Workboot with Tan Sole,,,,,Brown Leather Briefcase
85022,White,Short Coil,Black,Thin,Navy Blazer with Striped Shirt and Navy Tie,Navy Slacks,White Canvas Sneaker with White Sole,,,,,Black Leather Briefcase
85023,White,Short Afro Fade,Light Grey,,Navy Oxford with Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,,Stud Earring,Lunchbox
85024,White,Long Messy,Black,,Olive Oxford with Buttons,Charcoal Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,Lunchbox
85025,White,Short Afro Fade,Light Brown,,Light Gray Longsleeve,Navy Slacks,Brown Leather Shoes with Laces,,,,,Black Smartphone
85026,White,Buzz Cut,Blonde,,Olive Oxford with Pocket,Khaki Slacks,Brown Leather Shoes with Laces,,,Rosegold Aviators,Stud Earring,Black Smartphone
85027,White,Buzz Cut,Light Brown,,Light Gray Longsleeve,Khaki,White Canvas Sneaker with White Sole,,,,,
85028,White,Low Ponytail,Light Brown,Stubble,Navy Blazer with Striped Shirt and Navy Tie,Khaki,White Leather Sneaker with Grey Sole,,,,,Brown Leather Briefcase
85029,White,Short Afro Fade,Dark Brown,,Gray Oxford with Buttons,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,Two Rings,,,,Black Smartphone
85030,White,Straight Sideswept Fringe,Blonde,,Light Gray Longsleeve,Khaki,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
85031,White,Short Messy,Blonde,,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,Brown Leather Shoes with Laces,,,,,Black Leather Briefcase
85032,White,Medium Curly Bob,Black,,Gray Oxford with Tie,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,,,,
85033,White,Long Messy,Blonde,,Red Longsleeve,Blue Denim,White Canvas Sneaker with White Sole,,,Silver Aviators,,
85034,White,Updo Bun,Black,Beard,Tan Blazer with Off-White Shirt and Tan Tie,Gray Slacks,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
85035,White,Short Pixie,Black,,Gray Oxford with Buttons,Charcoal Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,
85036,White,Short Updo,Light Brown,,Gray Blazer with Black Shirt and No Tie,Charcoal Slacks,Black Leather Shoes with Laces,,,,,Black Smartphone
85037,White,Long Straight Bangs,Light Brown,,Navy Blazer with Striped Shirt and No Tie,Gray Slacks,Brown Leather Shoes with Laces,,,,,
85038,White,Short Afro Fade,Auburn,,Tan Blazer with Off-White Shirt and Tan Tie,Gray Slacks,Brown Leather Shoes with Laces,,,,,
85039,White,Medium Curly Bob,Blonde,,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,,,Black Leather Briefcase
85040,White,Updo Bun,Blonde,,Red Longsleeve,Navy Slacks,Brown Leather Shoes with Laces,,,Black Books,,
85041,White,Long Afro,Black,Stubble,Charcoal Blazer with Light Blue Shirt and Black Tie,Light-Wash Denim,White Canvas Sneaker with White Sole,Two Rings,,Black Books,,Black Leather Briefcase
85042,White,Straight Sideswept Fringe,Light Brown,,Red Longsleeve,Gray Slacks,Black Suede Chelseas with Brown Sole,,,Silver Aviators,Stud Earring,Brown Leather Briefcase
85043,White,Buzz Cut,Light Brown,Stubble,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,Stud Earring,Black Smartphone
85044,White,Short Updo,Black,,Navy Blazer with Striped Shirt and Navy Tie,Khaki Slacks,Black Suede Chelseas with Brown Sole,,,,Stud Earring,
85045,White,Short Coil,Light Grey,,Gray Blazer with Black Shirt and No Tie,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,Black Books,,Brown Leather Briefcase
85046,White,Low Ponytail,Dark Brown,,Navy Oxford with Pocket,Khaki Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,Black Leather Briefcase
85047,White,Medium Curly Bob,Blonde,,Khaki Oxford with Buttons,Khaki Slacks,Redbrown Leather Workboot with Brown Sole,,,Rosegold Aviators,,Black Smartphone
85048,White,Long Messy,Blonde,,Navy Oxford with Pocket,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,,,Black Leather Briefcase
85049,White,Short Afro Fade,Blonde,,Navy Oxford with Pocket,Gray Slacks,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
85050,White,Short Afro Fade,Light Brown,Stubble,Light Gray Longsleeve,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,Black Books,Stud Earring,Brown Leather Briefcase
85051,White,Updo Bun,Dark Brown,,Olive Oxford with Pocket,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Black Leather Briefcase
85052,White,Long Messy,Light Brown,Stubble,Olive Oxford with Tie,Khaki Slacks,Black Leather Shoes with Laces,,,,,Black Leather Briefcase
85053,White,Short Pixie,Black,,Navy Oxford with Buttons,Gray Slacks,Redbrown Leather Workboot with Brown Sole,,,,,Brown Leather Briefcase
85054,White,Short Coil,Black,Beard,Khaki Oxford with Pocket,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,,,Black Leather Briefcase
85055,White,Buzz Cut,Blonde,,Light Gray Cardigan with Tan Oxford Shirt,Khaki Slacks,Redbrown Leather Workboot with Brown Sole,,Tan Workers Cap,Black Books,,Black Leather Briefcase
85056,White,Buzz Cut,Blonde,,Olive Oxford with Pocket,Khaki Slacks,Black Leather Shoes with Laces,,Navy Blue Workers Cap,Black Books,,Brown Leather Briefcase
85057,White,,Light Brown,,Olive Oxford with Tie,Khaki,Redbrown Leather Workboot with Brown Sole,Two Rings,Tan Workers Cap,,,
85058,White,Medium Curly Bob,Dark Brown,,Tan Blazer with Off-White Shirt and Tan Tie,Dark-Wash Denim,Redbrown Leather Workboot with Brown Sole,,,,,
85059,White,Long Messy,Auburn,Stubble,Khaki Oxford with Tie and Pocket,Gray Slacks,White Canvas Sneaker with White Sole,Two Rings,,,,Black Leather Briefcase
85060,White,Medium Curly Bob,Black,,Tan Blazer with Off-White Shirt and Tan Tie,Navy Slacks,White Canvas Sneaker with White Sole,,,Silver Aviators,,Black Leather Briefcase
85061,White,Short Pixie,Blonde,,Olive Oxford with Tie,Navy Slacks,Black Leather Shoes with Laces,,,Silver Aviators,,Lunchbox
85062,White,Short Afro Fade,Auburn,,Navy Blazer with Striped Shirt and No Tie,Navy Slacks,White Leather Sneaker with Grey Sole,,,Black Books,,Black Smartphone
85063,White,Short Messy,Dark Brown,,Light Gray Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,,,Black Books,,Brown Leather Briefcase
85064,White,Low Ponytail,Black,Thin,Blue Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,,,Black Books,Stud Earring,Black Leather Briefcase
85065,White,Low Ponytail,Black,,Khaki Oxford with Tie and Pocket,Gray Slacks,Tan Suede Workboot with Tan Sole,Two Rings,,,,
85066,White,Medium Curly Bob,Blonde,,Navy Blazer with Striped Shirt and No Tie,Gray Slacks,Black Suede Chelseas with Brown Sole,,,Silver Aviators,,Brown Leather Briefcase
85067,White,Short Afro Fade,Light Brown,,Navy Oxford with Buttons,Dark-Wash Denim,White Canvas Sneaker with White Sole,,,Silver Aviators,,
85068,White,Short Messy,Black,Stubble,Light Gray Longsleeve,Gray Slacks,White Leather Sneaker with Grey Sole,,,,,
85069,White,Short Coil,Light Brown,Thin,Navy Jumpsuit,,Black Suede Chelseas with Brown Sole,,,,,
85070,White,,Light Brown,,Gray Oxford with Buttons,Gray Slacks,White Leather Sneaker with Grey Sole,,,Silver Aviators,,Lunchbox
85071,White,Short Afro Fade,Black,Stubble,Light Gray Cardigan with Light Gray Longsleeve Shirt,Khaki,Black Suede Chelseas with Brown Sole,,,,,Brown Leather Briefcase
85072,White,Short Messy,Light Brown,Stubble,Dark Gray Longsleeve,Navy Slacks,White Leather Sneaker with Grey Sole,Two Rings,,Black Books,,
85073,White,Medium Curly Bob,Blonde,,Navy Blazer with Striped Shirt and No Tie,Charcoal Slacks,Black Leather Shoes with Laces,Two Rings,,,,Brown Leather Briefcase
85074,White,Short Pixie,Blonde,,Navy Jumpsuit,,Black Suede Chelseas with Brown Sole,,,,,
85075,White,Short Pixie,Light Grey,Stubble,Khaki Oxford with Buttons,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,,,Black Leather Briefcase
85076,White,Updo Bun,Light Brown,Mustache,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,
85077,White,Low Ponytail,Blonde,,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,Black Leather Shoes with Laces,,,,,Black Smartphone
85078,White,Medium Curly Bob,Black,Stubble,Tan Blazer with Off-White Shirt and Tan Tie,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,,,Brown Leather Briefcase
85079,White,Medium Curly Bob,Black,Goatee,Blue Longsleeve,Khaki,White Canvas Sneaker with White Sole,,,,,Lunchbox
85080,White,Short Updo,Light Brown,,Navy Blazer with Striped Shirt and No Tie,Gray Slacks,White Canvas Sneaker with White Sole,Two Rings,,,,
85081,White,Straight Sideswept Fringe,Black,,Dark Gray Longsleeve,Navy Slacks,Redbrown Leather Workboot with Brown Sole,,,,,
85082,White,Short Messy,Dark Brown,,Olive Oxford with Buttons,Blue Denim,Tan Suede Workboot with Tan Sole,,,,,Lunchbox
85083,White,Short Pixie,Dark Brown,,Navy Oxford with Buttons,Khaki,White Canvas Sneaker with White Sole,,,,,
85084,White,Buzz Cut,Dark Brown,Stubble,Navy Blazer with Striped Shirt and No Tie,Blue Denim,Black Suede Chelseas with Brown Sole,,,,,
85085,White,Buzz Cut,Black,,Charcoal Blazer with Light Blue Shirt and No Tie,Light-Wash Denim,Tan Suede Workboot with Tan Sole,,Tan Workers Cap,,,
85086,White,Long Straight Bangs,Black,,Khaki Oxford with Pocket,Charcoal Slacks,Black Leather Shoes with Laces,,,,,
85087,White,Short Messy,Black,,Dark Gray Cardigan with Beige Longsleeve Shirt,Navy Slacks,Black Suede Chelseas with Brown Sole,,,,,Black Smartphone
85088,White,,Light Brown,Goatee,Gray Blazer with Black Shirt and No Tie,Navy Slacks,Black Leather Shoes with Laces,,Tan Workers Cap,,Stud Earring,Black Leather Briefcase
85089,White,Low Ponytail,Black,,Olive Oxford with Buttons,Navy Slacks,Redbrown Leather Workboot with Brown Sole,,,,,
85090,White,Short Pixie,Light Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,,,Black Smartphone
85091,White,Long Messy,Black,,Navy Blazer with Striped Shirt and No Tie,Blue Denim,Brown Leather Shoes with Laces,Two Rings,,,,
85092,White,Short Messy,Dark Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Light-Wash Denim,Redbrown Leather Workboot with Brown Sole,,,,,
85093,White,Short Pixie,Black,,Blue Longsleeve,Light-Wash Denim,Black Leather Shoes with Laces,,,,,Brown Leather Briefcase
85094,White,Buzz Cut,Light Brown,,Dark Gray Longsleeve,Light-Wash Denim,Brown Leather Shoes with Laces,,Tan Workers Cap,,,Brown Leather Briefcase
85095,White,Medium Curly Bob,Dark Brown,Mustache,Light Gray Cardigan with Tan Oxford Shirt,Gray Slacks,Brown Leather Shoes with Laces,,,,,Black Smartphone
85096,White,Straight Sideswept Fringe,Blonde,,Dark Gray Cardigan with Light Gray Longsleeve Shirt,Charcoal Slacks,White Canvas Sneaker with White Sole,Two Rings,,,,Black Smartphone
85097,White,Short Pixie,Blonde,,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Black Leather Shoes with Laces,Two Rings,,,,Brown Leather Briefcase
85098,White,Short Pixie,Light Brown,,Navy Oxford with Buttons,Blue Denim,Black Leather Shoes with Laces,,,Black Books,,Black Smartphone
85099,White,Low Ponytail,Black,,Khaki Oxford with Buttons,Khaki Slacks,Black Suede Chelseas with Brown Sole,Two Rings,,Black Books,,Black Leather Briefcase
85100,White,,Dark Brown,,Khaki Oxford with Pocket,Khaki Slacks,White Canvas Sneaker with White Sole,,Tan Workers Cap,Black Books,,Black Smartphone
85101,White,Low Ponytail,Blonde,Stubble,Khaki Oxford with Tie,Gray Slacks,White Canvas Sneaker with White Sole,Two Rings,,,,
85102,White,Medium Curly Bob,Light Grey,,Navy Oxford with Tie,Dark-Wash Denim,Black Leather Shoes with Laces,,,Black Books,,Brown Leather Briefcase
85103,White,Short Coil,Light Grey,Mustache,Light Gray Longsleeve,Charcoal Slacks,Black Leather Shoes with Laces,,,Black Books,,
85104,White,Long Messy,Black,,Light Gray Longsleeve,Light-Wash Denim,Tan Suede Workboot with Tan Sole,,,Black Books,,Brown Leather Briefcase
85105,White,Short Pixie,Blonde,,Dark Gray Longsleeve,Navy Slacks,Black Leather Shoes with Laces,,,,,Black Smartphone
85106,White,Straight Sideswept Fringe,Light Brown,,Blue Longsleeve,Blue Denim,Black Suede Chelseas with Brown Sole,,,,,
85107,White,,Blonde,,Khaki Oxford with Pocket,Gray Slacks,Redbrown Leather Workboot with Brown Sole,,,Silver Aviators,,
85108,White,Short Pixie,Light Grey,,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,Black Leather Briefcase
85109,White,Buzz Cut,Light Brown,Stubble,Navy Blazer with Striped Shirt and Navy Tie,Light-Wash Denim,White Leather Sneaker with Grey Sole,,,Silver Aviators,,
85110,White,Short Messy,Dark Brown,,Light Gray Longsleeve,Khaki,Black Suede Chelseas with Brown Sole,,,,,Black Leather Briefcase
85111,White,Short Coil,Dark Brown,Goatee,Gray Blazer with Black Shirt and No Tie,Light-Wash Denim,Black Suede Chelseas with Brown Sole,,,Black Books,,Black Leather Briefcase
85112,White,Medium Curly Bob,Blonde,,Navy Oxford with Buttons,Gray Slacks,White Leather Sneaker with Grey Sole,,,,,Brown Leather Briefcase
85113,White,,Blonde,Stubble,Navy Oxford with Pocket,Blue Denim,Redbrown Leather Workboot with Brown Sole,,,,,Light Blue Smartphone
85114,White,Short Pixie,Black,,Khaki Oxford with Pocket,Khaki Slacks,Black Leather Shoes with Laces,,,Black Books,,Blue Lunchbox
85115,White,Medium Curly Bob,Blonde,,Khaki Oxford with Buttons,Khaki Slacks,Redbrown Leather Workboot with Brown Sole,,,Rosegold Aviators,,Black Smartphone
85116,White,Short Coil,Black,,Gray Blazer with Black Shirt and No Tie,Khaki Slacks,White Canvas Sneaker with White Sole,,,,,
85117,White,Short Afro Fade,Black,,Navy Blazer with Striped Shirt and No Tie,Dark-Wash Denim,White Leather Sneaker with Grey Sole,,,Black Books,,Lunchbox
85118,White,Short Coil,Blonde,,Light Gray Longsleeve,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,Black Books,,Black Leather Briefcase
85119,White,Short Coil,Dark Brown,,Gray Blazer with Black Shirt and No Tie,Gray Slacks,Redbrown Leather Workboot with Brown Sole,,,,,
85120,White,Long Messy,Black,Stubble,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,Black Suede Chelseas with Brown Sole,,,,,Lunchbox
85121,White,Medium Curly Bob,Auburn,,Khaki Oxford with Tie and Pocket,Gray Slacks,Brown Leather Shoes with Laces,,,,,
85122,White,Updo Bun,Black,,Light Gray Cardigan with Light Gray Longsleeve Shirt,Navy Slacks,Black Suede Chelseas with Brown Sole,,,Silver Aviators,Stud Earring,Black Smartphone
85123,White,Buzz Cut,Black,,Tan Blazer with Off-White Shirt and Tan Tie,Navy Slacks,Brown Leather Shoes with Laces,,Navy Blue Workers Cap,,,
85124,White,Short Updo,Dark Brown,,Gray Blazer with Black Shirt and No Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,,,,Stud Earring,Black Leather Briefcase
85125,White,Short Updo,Light Brown,,Gray Blazer with Black Shirt and No Tie,Light-Wash Denim,White Leather Sneaker with Grey Sole,,,,,Black Smartphone
85126,White,Medium Curly Bob,Black,,Brown Cardigan with Light Gray Oxford Shirt,Charcoal Slacks,Black Leather Shoes with Laces,,,Silver Aviators,,Black Leather Briefcase
85127,White,Low Ponytail,Light Brown,,Light Gray Cardigan with Beige Longsleeve Shirt,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,Black Books,,
85128,White,,Black,,Navy Oxford with Tie,Gray Slacks,Brown Leather Shoes with Laces,Two Rings,Purple Workers Cap,Black Books,Stud Earring,Black Leather Briefcase
85129,White,Short Coil,Black,,Gray Oxford with Buttons,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,,,,Stud Earring,
85130,White,Short Afro Fade,Black,Thin,Charcoal Blazer with Light Blue Shirt and Black Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,,,,,Black Smartphone
85131,White,Short Messy,Black,,Blue Longsleeve,Blue Denim,Redbrown Leather Workboot with Brown Sole,,,Black Books,Stud Earring,Blue Lunchbox
85132,White,Low Ponytail,Light Brown,,Blue Longsleeve,Blue Denim,Redbrown Leather Workboot with Brown Sole,,,,,
85133,White,,Light Grey,,Light Gray Cardigan with Light Gray Longsleeve Shirt,Dark-Wash Denim,Brown Leather Shoes with Laces,,,,,Black Leather Briefcase
85134,White,,Light Brown,,Gray Blazer with Black Shirt and Gray Tie,Gray Slacks,Black Leather Shoes with Laces,Two Rings,,Silver Aviators,,Brown Leather Briefcase
85135,White,Updo Bun,Light Brown,Thin,Red Longsleeve,Khaki Slacks,Brown Leather Shoes with Laces,Two Rings,,Silver Aviators,Stud Earring,Black Leather Briefcase
85136,White,Straight Sideswept Fringe,Blonde,,Charcoal Blazer with Light Blue Shirt and Black Tie,Dark-Wash Denim,Black Leather Shoes with Laces,,,Silver Aviators,,
85137,White,Buzz Cut,Light Brown,Stubble,Navy Oxford with Tie and Pocket,Charcoal Slacks,Brown Leather Shoes with Laces,,Tan Workers Cap,,,Black Leather Briefcase
85138,White,Low Ponytail,Light Brown,,Red Longsleeve,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,Blue Lunchbox
85139,White,Long Straight Bangs,Blonde,,Blue Longsleeve,Gray Slacks,Brown Leather Shoes with Laces,,,,,Black Smartphone
85140,White,Short Messy,Auburn,,Khaki Oxford with Tie,Dark-Wash Denim,White Leather Sneaker with Grey Sole,,,,Stud Earring,Black Leather Briefcase
85141,White,Low Ponytail,Black,,Navy Jumpsuit,,Tan Suede Workboot with Tan Sole,,,,,Brown Leather Briefcase
85142,White,Short Afro Fade,Light Grey,,Khaki Oxford with Pocket,Navy Slacks,Brown Leather Shoes with Laces,,,,,Black Leather Briefcase
85143,White,Short Updo,Dark Brown,,Olive Oxford with Buttons,Charcoal Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,Brown Leather Briefcase
85144,White,Low Ponytail,Dark Brown,,Light Gray Longsleeve,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,,,,Stud Earring,
85145,White,Long Messy,Blonde,,Blue Longsleeve,Khaki,White Canvas Sneaker with White Sole,Two Rings,,,,
85146,White,Medium Curly Bob,Light Brown,,Tan Blazer with Off-White Shirt and No Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,
85147,White,Updo Bun,Dark Brown,,Tan Blazer with Off-White Shirt and No Tie,Gray Slacks,Brown Leather Shoes with Laces,,,,,Black Smartphone
85148,White,Long Afro,Black,,Light Gray Longsleeve,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,Brown Leather Briefcase
85149,White,Short Coil,Light Grey,,Gray Blazer with Black Shirt and No Tie,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,Black Books,,Brown Leather Briefcase
85150,White,Low Ponytail,Dark Brown,,Navy Oxford with Pocket,Khaki Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,Black Leather Briefcase
85151,White,Medium Curly Bob,Light Grey,,Navy Blazer with Striped Shirt and No Tie,Navy Slacks,Brown Leather Shoes with Laces,,,,,Black Smartphone
85152,White,Buzz Cut,Light Grey,,Navy Oxford with Buttons,Navy Slacks,Brown Leather Shoes with Laces,,Tan Workers Cap,Black Books,,Black Smartphone
85153,White,Short Coil,Light Brown,,Gray Oxford with Tie and Pocket,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,,,
85154,White,Updo Bun,Blonde,,Tan Blazer with Off-White Shirt and Tan Tie,Light-Wash Denim,White Canvas Sneaker with White Sole,,,,,Lunchbox
85155,White,Short Messy,Black,Stubble,Olive Oxford with Tie,Gray Slacks,Brown Leather Shoes with Laces,,,Black Books,Stud Earring,
85156,White,Short Pixie,Dark Brown,,Gray Blazer with Black Shirt and Gray Tie,Dark-Wash Denim,Brown Leather Shoes with Laces,,,Black Books,,Black Smartphone
85157,White,Long Straight Bangs,Auburn,,Charcoal Blazer with Light Blue Shirt and Black Tie,Navy Slacks,White Leather Sneaker with Grey Sole,,,,,
85158,White,Long Messy,Blonde,,Gray Blazer with Black Shirt and Gray Tie,Dark-Wash Denim,White Leather Sneaker with Grey Sole,,,,,Brown Leather Briefcase
85159,White,,Blonde,,Light Gray Longsleeve,Dark-Wash Denim,Black Leather Shoes with Laces,,Tan Workers Cap,Black Books,,
85160,White,Short Afro Fade,Black,,Dark Gray Longsleeve,Navy Slacks,Black Leather Shoes with Laces,Two Rings,,,,Brown Leather Briefcase
85161,White,Short Afro Fade,Blonde,Stubble,Red Longsleeve,Light-Wash Denim,Brown Leather Shoes with Laces,,,,,Black Smartphone
85162,White,Straight Sideswept Fringe,Black,,Navy Blazer with Striped Shirt and No Tie,Light-Wash Denim,White Leather Sneaker with Grey Sole,,,Black Books,,
85163,White,Straight Sideswept Fringe,Black,,Light Gray Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,,,Black Books,,Black Leather Briefcase
85164,White,Medium Curly Bob,Light Brown,,Tan Blazer with Off-White Shirt and No Tie,Blue Denim,White Canvas Sneaker with White Sole,,,,,
85165,White,Short Afro Fade,Blonde,,Navy Oxford with Pocket,Gray Slacks,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
85166,White,Short Messy,Blonde,Stubble,Blue Longsleeve,Charcoal Slacks,Black Leather Shoes with Laces,,,Black Books,,Black Leather Briefcase
85167,White,Short Afro Fade,Black,,Gray Oxford with Tie,Gray Slacks,White Leather Sneaker with Grey Sole,,,,,
85168,White,Short Pixie,Dark Brown,,Olive Oxford with Tie,Navy Slacks,White Leather Sneaker with Grey Sole,,,,,Brown Leather Briefcase
85169,White,Straight Sideswept Fringe,Dark Brown,,Dark Gray Longsleeve,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,Black Books,,
85170,White,Long Messy,Black,,Navy Oxford with Tie and Pocket,Navy Slacks,White Leather Sneaker with Grey Sole,,,,,
85171,White,Long Messy,Blonde,,Navy Oxford with Pocket,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,,,Black Leather Briefcase
85172,White,Medium Curly Bob,Light Grey,,Light Gray Cardigan with Light Gray Longsleeve Shirt,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,Black Smartphone
85173,White,Short Afro Fade,Auburn,,Light Gray Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,,,,,
85174,White,,Light Brown,,Navy Blazer with Striped Shirt and No Tie,Khaki Slacks,White Leather Sneaker with Grey Sole,,Navy Blue Workers Cap,,,Black Smartphone
85175,White,,Blonde,,Navy Blazer with Striped Shirt and No Tie,Khaki,Black Suede Chelseas with Brown Sole,,,Rosegold Aviators,,Brown Leather Briefcase
85176,White,Medium Curly Bob,Black,,Denim Jumpsuit,,Brown Leather Shoes with Laces,,,,,
85177,White,Short Coil,Auburn,Stubble,Brown Cardigan with Beige Longsleeve Shirt,Navy Slacks,White Canvas Sneaker with White Sole,,,Black Books,,Brown Leather Briefcase
85178,White,Short Coil,Light Brown,,Light Gray Longsleeve,Charcoal Slacks,Black Leather Shoes with Laces,,,,,Brown Leather Briefcase
85179,White,Short Pixie,Black,,Navy Oxford with Buttons,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,Black Books,,Brown Leather Briefcase
85180,White,Short Updo,Auburn,,Charcoal Blazer with Light Blue Shirt and Black Tie,Gray Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,Lunchbox
