,Background,Hair Style,Hair Color,Facial Hair,Top,Bottom,Footwear,Ring,Headwear,Glasses,Piercings,Accessories
95021,White,Short Messy,Light Brown,Mustache,Charcoal Blazer with Light Blue Shirt and Black Tie,Khaki Slacks,White Leather Sneaker with Grey Sole,,,Black Books,,
95022,White,Short Afro Fade,Black,,Khaki Oxford with Buttons,Khaki Slacks,Brown Leather Shoes with Laces,,,,,Black Smartphone
95023,White,Updo Bun,Black,,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,Redbrown Leather Workboot with Brown Sole,,,,,Black Leather Briefcase
95024,White,Short Messy,Dark Brown,,Navy Jumpsuit,,White Canvas Sneaker with White Sole,Two Rings,,,,
95025,White,Updo Bun,Light Brown,,Navy Jumpsuit,,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
95026,White,Buzz Cut,Light Brown,,Charcoal Blazer with Light Blue Shirt and Black Tie,Gray Slacks,Brown Leather Shoes with Laces,Two Rings,,,,Black Leather Briefcase
95027,White,Long Messy,Light Brown,,Red Longsleeve,Charcoal Slacks,White Canvas Sneaker with White Sole,,,Black Books,,Black Leather Briefcase
95028,White,,Light Brown,Thin,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,White Leather Sneaker with Grey Sole,,Tan Workers Cap,Black Books,,Lunchbox
95029,White,Medium Curly Bob,Light Brown,,Blue Longsleeve,Navy Slacks,Brown Leather Shoes with Laces,,,,,
95030,White,Straight Sideswept Fringe,Light Brown,,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,Black Leather Shoes with Laces,,,Black Books,,Lunchbox
95031,White,Short Coil,Light Grey,,Charcoal Blazer with Light Blue Shirt and Black Tie,Khaki,Black Leather Shoes with Laces,,,,,Black Leather Briefcase
95032,White,Buzz Cut,Blonde,,Olive Oxford with Pocket,Light-Wash Denim,Black Leather Shoes with Laces,Ring One Blue,Tan Workers Cap,Black Books,,
95033,White,Medium Curly Bob,Light Brown,Thin,Khaki Oxford with Pocket,Navy Slacks,White Leather Sneaker with Grey Sole,,,Black Books,,Light Blue Smartphone
95034,White,,Black,,Light Gray Longsleeve,Navy Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,Black Leather Briefcase
95035,White,Short Afro Fade,Light Brown,,Olive Oxford with Tie,Blue Denim,Brown Leather Shoes with Laces,,,Black Books,,Black Smartphone
95036,White,Long Messy,Black,Stubble,Light Gray Cardigan with Tan Longsleeve Shirt,Blue Denim,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
95037,White,Short Coil,Light Brown,Stubble,Gray Blazer with Black Shirt and No Tie,Light-Wash Denim,Black Leather Shoes with Laces,,,,,Black Smartphone
95038,White,Short Coil,Light Grey,,Light Gray Cardigan with Beige Oxford Shirt,Blue Denim,Black Leather Shoes with Laces,,,,,Lunchbox
95039,White,Short Messy,Light Grey,,Charcoal Blazer with Light Blue Shirt and Black Tie,Blue Denim,White Leather Sneaker with Grey Sole,,,,,
95040,White,Straight Sideswept Fringe,Light Grey,,Navy Blazer with Striped Shirt and No Tie,Light-Wash Denim,Brown Leather Shoes with Laces,,,,,
95041,White,Medium Curly Bob,Auburn,Goatee,Navy Blazer with Striped Shirt and Navy Tie,Light-Wash Denim,White Leather Sneaker with Grey Sole,,,,,Black Smartphone
95042,White,Short Pixie,Light Brown,,Dark Gray Longsleeve,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,Black Smartphone
95043,White,Straight Sideswept Fringe,Dark Brown,,Dark Gray Longsleeve,Dark-Wash Denim,Black Leather Shoes with Laces,,,,,Brown Leather Briefcase
95044,White,Medium Curly Bob,Light Brown,,Brown Cardigan with Light Gray Longsleeve Shirt,Khaki,Black Leather Shoes with Laces,,,,,Brown Leather Briefcase
95045,White,Long Messy,Dark Brown,,Navy Oxford with Buttons,Light-Wash Denim,Tan Suede Workboot with Tan Sole,,,,,Black Smartphone
95046,White,Buzz Cut,Dark Brown,,Charcoal Blazer with Light Blue Shirt and Black Tie,Gray Slacks,Tan Suede Workboot with Tan Sole,Two Rings,,Rosegold Aviators,,Brown Leather Briefcase
95047,White,Medium Curly Bob,Auburn,,Blue Longsleeve,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,,,,,
95048,White,Long Messy,Light Brown,,Light Gray Longsleeve,Khaki Slacks,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
95049,White,Long Afro,Black,,Olive Oxford with Buttons,Khaki Slacks,Tan Suede Workboot with Tan Sole,Two Rings,,Black Books,,Black Smartphone
95050,White,Straight Sideswept Fringe,Light Brown,,Tan Blazer with Off-White Shirt and Tan Tie,Navy Slacks,White Canvas Sneaker with White Sole,Two Rings,,,,
95051,White,Medium Curly Bob,Dark Brown,,Gray Blazer with Black Shirt and Gray Tie,Khaki Slacks,White Canvas Sneaker with White Sole,,,,,
95052,White,Medium Curly Bob,Black,Goatee,Charcoal Blazer with Light Blue Shirt and No Tie,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,,,,,Black Leather Briefcase
95053,White,,Black,,Navy Jumpsuit,,Brown Leather Shoes with Laces,,Navy Blue Workers Cap,,Stud Earring,Black Leather Briefcase
95054,White,Buzz Cut,Blonde,Thin,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,Purple Workers Cap,,,
95055,White,Short Afro Fade,Auburn,,Blue Longsleeve,Khaki,Tan Suede Workboot with Tan Sole,,,,,Black Leather Briefcase
95056,White,Short Coil,Black,,Olive Cardigan with Beige Longsleeve Shirt,Gray Slacks,Brown Leather Shoes with Laces,,,,,
95057,White,,Light Grey,,Khaki Oxford with Tie,Navy Slacks,White Canvas Sneaker with White Sole,,Navy Blue Workers Cap,Black Books,,
95058,White,Medium Curly Bob,Black,,Gray Jumpsuit,,White Canvas Sneaker with White Sole,,,Black Books,,Black Leather Briefcase
95059,White,Short Afro Fade,Light Brown,,Charcoal Blazer with Light Blue Shirt and Black Tie,Khaki Slacks,White Leather Sneaker with Grey Sole,,,Black Books,Stud Earring,Black Leather Briefcase
95060,White,Medium Curly Bob,Light Brown,,Gray Blazer with Black Shirt and No Tie,Navy Slacks,Brown Leather Shoes with Laces,Two Rings,,,,Black Leather Briefcase
95061,White,Straight Sideswept Fringe,Black,,Light Gray Longsleeve,Charcoal Slacks,White Canvas Sneaker with White Sole,Two Rings,,,,Black Leather Briefcase
95062,White,Short Afro Fade,Light Grey,,Charcoal Blazer with Light Blue Shirt and Black Tie,Light-Wash Denim,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
95063,White,Short Coil,Dark Brown,,Olive Oxford with Tie,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,,,,,
95064,White,Short Messy,Light Brown,,Navy Blazer with Striped Shirt and Navy Tie,Navy Slacks,White Canvas Sneaker with White Sole,,,,Stud Earring,Lunchbox
95065,White,Low Ponytail,Dark Brown,,Khaki Oxford with Tie,Charcoal Slacks,Black Leather Shoes with Laces,,,Silver Aviators,,
95066,White,Short Afro Fade,Auburn,Thin,Gray Oxford with Pocket,Dark-Wash Denim,Redbrown Leather Workboot with Brown Sole,,,,,Black Smartphone
95067,White,Short Messy,Blonde,,Light Gray Longsleeve,Blue Denim,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
95068,White,Medium Curly Bob,Black,,Dark Gray Longsleeve,Khaki,Black Leather Shoes with Laces,,,,,
95069,White,Long Messy,Light Brown,,Khaki Jumpsuit,,White Canvas Sneaker with White Sole,Two Rings,,Silver Aviators,,Black Smartphone
95070,White,Long Messy,Black,,Olive Oxford with Buttons,Navy Slacks,Black Leather Shoes with Laces,Two Rings,,,,
95071,White,Long Messy,Light Brown,,Dark Gray Cardigan with Beige Oxford Shirt,Dark-Wash Denim,Black Leather Shoes with Laces,,,,,Black Smartphone
95072,White,Short Pixie,Black,,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,White Leather Sneaker with Grey Sole,,,Silver Aviators,,Black Smartphone
95073,White,Short Afro Fade,Black,Stubble,Dark Gray Longsleeve,Dark-Wash Denim,Redbrown Leather Workboot with Brown Sole,,,Black Books,,Brown Leather Briefcase
95074,White,Medium Curly Bob,Auburn,,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,White Leather Sneaker with Grey Sole,,,,,Brown Leather Briefcase
95075,White,,Light Grey,,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,Tan Workers Cap,,,Black Leather Briefcase
95076,White,Updo Bun,Light Brown,Goatee,Navy Oxford with Pocket,Navy Slacks,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
95077,White,Medium Curly Bob,Black,,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,Black Smartphone
95078,White,Short Pixie,Auburn,,Denim Jumpsuit,,Black Leather Shoes with Laces,,,,,Lunchbox
95079,White,Low Ponytail,Light Brown,,Olive Oxford with Pocket,Navy Slacks,Black Leather Shoes with Laces,,,Rosegold Aviators,,Black Smartphone
95080,White,Low Ponytail,Light Grey,Goatee,Navy Jumpsuit,,Black Leather Shoes with Laces,,,Rosegold Aviators,,Black Leather Briefcase
95081,White,Straight Sideswept Fringe,Dark Brown,,Navy Jumpsuit,,White Canvas Sneaker with White Sole,Two Rings,,,,Lunchbox
95082,White,Short Afro Fade,Black,,Navy Oxford with Tie,Charcoal Slacks,Black Leather Shoes with Laces,,,Silver Aviators,,Brown Leather Briefcase
95083,White,Short Updo,Light Grey,,Khaki Oxford with Tie,Light-Wash Denim,Brown Leather Shoes with Laces,,,,,Black Smartphone
95084,White,Short Messy,Light Brown,,Dark Gray Longsleeve,Navy Slacks,White Leather Sneaker with Grey Sole,,,,Stud Earring,Black Smartphone
95085,White,,Light Brown,Thin,Navy Blazer with Striped Shirt and No Tie,Khaki Slacks,Black Leather Shoes with Laces,,,Silver Aviators,,Lunchbox
95086,White,Long Afro,Black,,Olive Cardigan with Beige Longsleeve Shirt,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,,,,,Black Leather Briefcase
95087,White,,Light Brown,,Gray Blazer with Black Shirt and No Tie,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,,,Black Smartphone
95088,White,Medium Curly Bob,Black,,Navy Blazer with Striped Shirt and No Tie,Blue Denim,White Canvas Sneaker with White Sole,,,Black Books,,Black Smartphone
95089,White,Buzz Cut,Black,,Olive Oxford with Tie,Navy Slacks,Black Suede Chelseas with Brown Sole,,Tan Workers Cap,Black Books,,
95090,White,Medium Curly Bob,Auburn,,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,Redbrown Leather Workboot with Brown Sole,,,Black Books,,Black Leather Briefcase
95091,White,Long Messy,Dark Brown,,Tan Blazer with Off-White Shirt and No Tie,Gray Slacks,Brown Leather Shoes with Laces,,,Rosegold Aviators,,Brown Leather Briefcase
95092,White,Buzz Cut,Light Brown,,Khaki Oxford with Tie and Pocket,Light-Wash Denim,Brown Leather Shoes with Laces,,,Rosegold Aviators,,Blue Lunchbox
95093,White,Medium Curly Bob,Black,,Navy Oxford with Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,Two Rings,,Black Books,,Brown Leather Briefcase
95094,White,Buzz Cut,Black,,Khaki Oxford with Pocket,Navy Slacks,White Canvas Sneaker with White Sole,,Navy Blue Workers Cap,,,Brown Leather Briefcase
95095,White,Short Coil,Black,,Blue Longsleeve,Khaki Slacks,Black Leather Shoes with Laces,,,Rosegold Aviators,,
95096,White,Short Messy,Light Grey,,Gray Oxford with Pocket,Gray Slacks,White Canvas Sneaker with White Sole,,,,,
95097,White,Buzz Cut,Black,,Khaki Oxford with Buttons,Navy Slacks,White Canvas Sneaker with White Sole,,Tan Workers Cap,Black Books,,
95098,White,Long Messy,Black,Stubble,Charcoal Blazer with Light Blue Shirt and No Tie,Khaki Slacks,White Leather Sneaker with Grey Sole,,,,,
95099,White,Low Ponytail,Dark Brown,,Olive Oxford with Pocket,Gray Slacks,Brown Leather Shoes with Laces,,,,,Black Smartphone
95100,White,Short Pixie,Dark Brown,,Navy Oxford with Tie,Khaki Slacks,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
95101,White,Short Afro Fade,Blonde,,Blue Longsleeve,Khaki,White Canvas Sneaker with White Sole,,,,Stud Earring,Black Smartphone
95102,White,Short Pixie,Light Brown,,Khaki Oxford with Buttons,Khaki Slacks,White Canvas Sneaker with White Sole,Ring One Blue,,Black Books,,Lunchbox
95103,White,Short Pixie,Blonde,Beard,Light Gray Cardigan with Light Gray Longsleeve Shirt,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,,,,Black Leather Briefcase
95104,White,Medium Curly Bob,Dark Brown,Thin,Khaki Oxford with Buttons,Khaki Slacks,Black Suede Chelseas with Brown Sole,,,,,
95105,White,Long Messy,Black,,Blue Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,,,,,
95106,White,Medium Curly Bob,Auburn,,Gray Blazer with Black Shirt and Gray Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,Brown Leather Briefcase
95107,White,Straight Sideswept Fringe,Dark Brown,,Olive Oxford with Buttons,Blue Denim,Brown Leather Shoes with Laces,,,,,
95108,White,Medium Curly Bob,Blonde,,Charcoal Blazer with Light Blue Shirt and Black Tie,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,,Black Books,,Black Leather Briefcase
95109,White,Straight Sideswept Fringe,Light Brown,,Navy Blazer with Striped Shirt and No Tie,Charcoal Slacks,Black Leather Shoes with Laces,,,,,
95110,White,Buzz Cut,Blonde,,Navy Oxford with Tie and Pocket,Charcoal Slacks,Black Leather Shoes with Laces,,,Silver Aviators,,Brown Leather Briefcase
95111,White,Straight Sideswept Fringe,Black,,Khaki Oxford with Pocket,Khaki,White Leather Sneaker with Grey Sole,,,,,Black Smartphone
95112,White,Straight Sideswept Fringe,Black,,Olive Cardigan with Light Gray Oxford Shirt,Light-Wash Denim,Black Leather Shoes with Laces,,,,Stud Earring,Black Smartphone
95113,White,Short Afro Fade,Light Grey,,Dark Gray Longsleeve,Light-Wash Denim,White Canvas Sneaker with White Sole,,,,,Black Smartphone
95114,White,Short Updo,Dark Brown,,Olive Oxford with Tie,Khaki Slacks,Black Leather Shoes with Laces,,,,,Black Smartphone
95115,White,Short Coil,Black,,Navy Oxford with Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,Stud Earring,Black Leather Briefcase
95116,White,Short Messy,Black,,Olive Oxford with Tie,Light-Wash Denim,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
95117,White,Medium Curly Bob,Black,,Olive Oxford with Pocket,Blue Denim,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
95118,White,Short Afro Fade,Light Brown,,Olive Oxford with Pocket,Blue Denim,Brown Leather Shoes with Laces,,,,,Black Smartphone
95119,White,Long Straight Bangs,Black,,Navy Oxford with Pocket,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Black Smartphone
95120,White,Low Ponytail,Blonde,,Navy Jumpsuit,,Redbrown Leather Workboot with Brown Sole,,,,,Black Smartphone
95121,White,Low Ponytail,Light Brown,,Light Gray Longsleeve,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,Black Books,,
95122,White,Short Afro Fade,Black,,Light Gray Longsleeve,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,Black Books,,Black Leather Briefcase
95123,White,Short Coil,Black,Goatee,Navy Oxford with Pocket,Blue Denim,White Leather Sneaker with Grey Sole,Two Rings,,Silver Aviators,,Black Leather Briefcase
95124,White,Short Updo,Blonde,,Gray Oxford with Buttons,Navy Slacks,Redbrown Leather Workboot with Brown Sole,,,,,Brown Leather Briefcase
95125,White,Short Afro Fade,Auburn,,Charcoal Blazer with Light Blue Shirt and No Tie,Khaki Slacks,White Leather Sneaker with Grey Sole,,,,Stud Earring,
95126,White,Short Coil,Black,,Tan Blazer with Off-White Shirt and No Tie,Gray Slacks,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
95127,White,Updo Bun,Dark Brown,Goatee,Tan Blazer with Off-White Shirt and No Tie,Dark-Wash Denim,Black Leather Shoes with Laces,,,Black Books,,Black Smartphone
95128,White,Short Afro Fade,Blonde,,Olve Cardigan with Tan Longsleeve Shirt,Khaki,Brown Leather Shoes with Laces,,,,,Lunchbox
95129,White,Long Afro,Dark Brown,,Tan Blazer with Off-White Shirt and Tan Tie,Light-Wash Denim,White Canvas Sneaker with White Sole,,,,,Lunchbox
95130,White,,Auburn,,Blue Longsleeve,Gray Slacks,Brown Leather Shoes with Laces,,Navy Blue Workers Cap,,,Lunchbox
95131,White,Long Messy,Black,,Light Gray Longsleeve,Light-Wash Denim,Black Leather Shoes with Laces,Two Rings,,Silver Aviators,,Black Smartphone
95132,White,Straight Sideswept Fringe,Light Brown,Mustache,Gray Blazer with Black Shirt and No Tie,Navy Slacks,Tan Suede Workboot with Tan Sole,,,,,Black Smartphone
95133,White,Short Messy,Light Grey,,Brown Cardigan with Beige Longsleeve Shirt,Khaki,Redbrown Leather Workboot with Brown Sole,,,,Stud Earring,Lunchbox
95134,White,,Blonde,,Olive Oxford with Buttons,Charcoal Slacks,Black Leather Shoes with Laces,,Tan Workers Cap,,,Black Smartphone
95135,White,Straight Sideswept Fringe,Black,Stubble,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,Redbrown Leather Workboot with Brown Sole,Two Rings,,Black Books,,Black Smartphone
95136,White,Short Coil,Auburn,,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,Black Books,,
95137,White,Short Coil,Black,,Denim Jumpsuit,,Black Suede Chelseas with Brown Sole,Two Rings,,,,Black Smartphone
95138,White,Straight Sideswept Fringe,Light Brown,,Red Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,,,Black Books,,Black Smartphone
95139,White,Short Afro Fade,Black,,Gray Oxford with Pocket,Gray Slacks,White Leather Sneaker with Grey Sole,,,Black Books,,Black Leather Briefcase
95140,White,Short Pixie,Light Brown,,Tan Blazer with Off-White Shirt and Tan Tie,Light-Wash Denim,Brown Leather Shoes with Laces,,,,,
95141,White,Medium Curly Bob,Black,Thin,Navy Blazer with Striped Shirt and No Tie,Navy Slacks,White Canvas Sneaker with White Sole,,,Silver Aviators,,Black Leather Briefcase
95142,White,Low Ponytail,Dark Brown,Thin,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,,,Black Smartphone
95143,White,Low Ponytail,Blonde,,Olive Oxford with Buttons,Blue Denim,Black Suede Chelseas with Brown Sole,,,Black Books,,Black Smartphone
95144,White,Short Coil,Light Brown,,Navy Blazer with Striped Shirt and Navy Tie,Blue Denim,White Leather Sneaker with Grey Sole,,,,,Black Smartphone
95145,White,Buzz Cut,Blonde,,Dark Gray Longsleeve,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,Tan Workers Cap,,,
95146,White,Straight Sideswept Fringe,Blonde,Stubble,Navy Blazer with Striped Shirt and Navy Tie,Khaki Slacks,White Canvas Sneaker with White Sole,,,,,Black Smartphone
95147,White,Short Updo,Blonde,,Olive Oxford with Tie and Pocket,Navy Slacks,White Leather Sneaker with Grey Sole,,,Silver Aviators,,Lunchbox
95148,White,Straight Sideswept Fringe,Light Grey,,Dark Gray Cardigan with Light Gray Longsleeve Shirt,Dark-Wash Denim,Brown Leather Shoes with Laces,,,,Stud Earring,
95149,White,Medium Curly Bob,Black,,Gray Blazer with Black Shirt and No Tie,Blue Denim,White Leather Sneaker with Grey Sole,,,Silver Aviators,,Brown Leather Briefcase
95150,White,Long Afro,Black,,Tan Blazer with Off-White Shirt and No Tie,Blue Denim,White Canvas Sneaker with White Sole,,,,,
95151,White,Short Pixie,Black,,Blue Longsleeve,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,,Stud Earring,
95152,White,Short Updo,Light Grey,,Navy Oxford with Buttons,Khaki Slacks,Redbrown Leather Workboot with Brown Sole,,,Silver Aviators,,
95153,White,Updo Bun,Light Brown,Thin,Olive Oxford with Buttons,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,,,Brown Leather Briefcase
95154,White,Low Ponytail,Blonde,,Gray Blazer with Black Shirt and Gray Tie,Navy Slacks,White Leather Sneaker with Grey Sole,,,,Stud Earring,Brown Leather Briefcase
95155,White,Short Afro Fade,Black,,Charcoal Blazer with Light Blue Shirt and Black Tie,Navy Slacks,White Canvas Sneaker with White Sole,,,Black Books,,
95156,White,Long Messy,Auburn,Thin,Olive Oxford with Tie,Khaki,White Leather Sneaker with Grey Sole,,,,,Brown Leather Briefcase
95157,White,Short Messy,Dark Brown,Mustache,Navy Blazer with Striped Shirt and Navy Tie,Khaki Slacks,White Canvas Sneaker with White Sole,,,Black Books,,
95158,White,Medium Curly Bob,Dark Brown,Goatee,Olive Oxford with Tie and Pocket,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,Lunchbox
95159,White,Straight Sideswept Fringe,Dark Brown,,Olive Oxford with Pocket,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,,,,,
95160,White,Short Coil,Blonde,,Navy Blazer with Striped Shirt and No Tie,Dark-Wash Denim,Black Leather Shoes with Laces,,,,,Lunchbox
95161,White,Long Messy,Light Brown,,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,
95162,White,Short Coil,Black,,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,,,Black Leather Briefcase
95163,White,Low Ponytail,Auburn,,Gray Blazer with Black Shirt and No Tie,Khaki Slacks,White Canvas Sneaker with White Sole,,,,Stud Earring,
95164,White,Short Coil,Black,,Charcoal Blazer with Light Blue Shirt and Black Tie,Gray Slacks,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
95165,White,,Light Brown,,Light Gray Longsleeve,Charcoal Slacks,Black Leather Shoes with Laces,Two Rings,Tan Workers Cap,,,Black Smartphone
95166,White,Straight Sideswept Fringe,Dark Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Light-Wash Denim,Brown Leather Shoes with Laces,,,,,Black Leather Briefcase
95167,White,Short Messy,Blonde,,Light Gray Longsleeve,Dark-Wash Denim,Redbrown Leather Workboot with Brown Sole,,,,,
95168,White,Short Afro Fade,Black,,Olive Oxford with Buttons,Navy Slacks,Brown Leather Shoes with Laces,Two Rings,,,,
95169,White,Short Coil,Light Brown,,Navy Oxford with Tie and Pocket,Light-Wash Denim,White Leather Sneaker with Grey Sole,,,,,Black Leather Briefcase
95170,White,Straight Sideswept Fringe,Blonde,,Gray Blazer with Black Shirt and No Tie,Khaki Slacks,Brown Leather Shoes with Laces,,,,,Black Smartphone
95171,White,Low Ponytail,Dark Brown,Stubble,Navy Oxford with Tie,Light-Wash Denim,White Canvas Sneaker with White Sole,Two Rings,,Black Books,,Blue Lunchbox
95172,White,Buzz Cut,Blonde,,Dark Gray Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,,Navy Blue Workers Cap,,,
95173,White,Updo Bun,Blonde,Beard,Khaki Oxford with Tie,Dark-Wash Denim,Brown Leather Shoes with Laces,,,,Stud Earring,Black Smartphone
95174,White,Short Messy,Black,,Red Longsleeve,Khaki Slacks,Black Suede Chelseas with Brown Sole,Two Rings,,,,
95175,White,Straight Sideswept Fringe,Dark Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,Tan Suede Workboot with Tan Sole,,,,,
95176,White,Short Coil,Black,,Red Longsleeve,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,
95177,White,Short Updo,Dark Brown,Stubble,Olive Oxford with Buttons,Blue Denim,White Leather Sneaker with Grey Sole,Two Rings,,,Stud Earring,
95178,White,Short Pixie,Dark Brown,Goatee,Navy Blazer with Striped Shirt and No Tie,Gray Slacks,White Canvas Sneaker with White Sole,,,,,
95179,White,Short Pixie,Light Brown,,Navy Blazer with Striped Shirt and Navy Tie,Navy Slacks,Tan Suede Workboot with Tan Sole,,,Black Books,,Brown Leather Briefcase
95180,White,Short Updo,Dark Brown,Stubble,Tan Blazer with Off-White Shirt and Tan Tie,Charcoal Slacks,Tan Suede Workboot with Tan Sole,Two Rings,,Black Books,,Black Smartphone
95181,White,Short Coil,Light Brown,,Red Longsleeve,Light-Wash Denim,Redbrown Leather Workboot with Brown Sole,,,,,
