,Background,Hair Style,Hair Color,Facial Hair,Top,Bottom,Footwear,Ring,Headwear,Glasses,Piercings,Accessories
20055,White,Straight Sideswept Fringe,Black,Goatee,Light Gray Longsleeve,Blue Denim,White Canvas Sneaker with White Sole,,,,,Lunchbox
20056,White,Low Ponytail,Light Brown,,Navy Oxford with Buttons,Gray Slacks,Tan Suede Workboot with Tan Sole,,,Black Books,,
20057,White,,Black,,Navy Oxford with Pocket,Navy Slacks,Brown Leather Shoes with Laces,,Tan Workers Cap,Black Books,,Black Smartphone
20058,White,,Blonde,,Navy Blazer with Striped Shirt and Navy Tie,Navy Slacks,Black Suede Chelseas with Brown Sole,,Navy Blue Workers Cap,Black Books,,
20059,White,Medium Curly Bob,Light Grey,,Khaki Jumpsuit,,Brown Leather Shoes with Laces,,,,,
20060,White,Short Pixie,Auburn,,Charcoal Blazer with Light Blue Shirt and No Tie,Light-Wash Denim,Tan Suede Workboot with Tan Sole,,,,,Brown Leather Briefcase
20061,White,Short Afro Fade,Auburn,,Tan Blazer with Off-White Shirt and Tan Tie,Dark-Wash Denim,White Leather Sneaker with Grey Sole,,,,,
20062,White,Short Afro Fade,Auburn,,Navy Blazer with Striped Shirt and Navy Tie,Navy Slacks,Tan Suede Workboot with Tan Sole,,,,,Brown Leather Briefcase
20063,White,Short Pixie,Black,,Dark Gray Cardigan with Light Gray Longsleeve Shirt,Navy Slacks,White Canvas Sneaker with White Sole,,,Black Books,,Black Leather Briefcase
20064,White,Short Pixie,Blonde,,Tan Blazer with Off-White Shirt and No Tie,Navy Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,Black Leather Briefcase
20065,White,Buzz Cut,Dark Brown,Thin,Navy Blazer with Striped Shirt and No Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,Two Rings,Navy Blue Workers Cap,,,Brown Leather Briefcase
20066,White,Short Messy,Dark Brown,,Brown Cardigan with Beige Longsleeve Shirt,Charcoal Slacks,Brown Leather Shoes with Laces,,,Black Books,,
20067,White,Short Pixie,Dark Brown,,Navy Blazer with Striped Shirt and Navy Tie,Light-Wash Denim,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
20068,White,Low Ponytail,Dark Brown,,Dark Gray Longsleeve,Navy Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,Brown Leather Briefcase
20069,White,Short Updo,Auburn,,Navy Jumpsuit,,White Canvas Sneaker with White Sole,Two Rings,,Silver Aviators,,
20070,White,Short Coil,Light Brown,Thin,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,Brown Leather Shoes with Laces,Two Rings,,Silver Aviators,,Lunchbox
20071,White,,Black,,Dark Gray Cardigan with Beige Oxford Shirt,Khaki Slacks,Black Suede Chelseas with Brown Sole,,Navy Blue Workers Cap,,,Black Smartphone
20072,White,Long Messy,Black,,Red Longsleeve,Navy Slacks,Redbrown Leather Workboot with Brown Sole,,,,,Black Leather Briefcase
20073,White,Short Updo,Black,,Charcoal Blazer with Light Blue Shirt and Black Tie,Navy Slacks,Black Suede Chelseas with Brown Sole,,,Rosegold Aviators,,
20074,White,Long Messy,Black,,Light Gray Cardigan with Light Gray Longsleeve Shirt,Navy Slacks,Black Leather Shoes with Laces,Two Rings,,,,Lunchbox
20075,White,Long Messy,Black,,Navy Jumpsuit,,White Canvas Sneaker with White Sole,,,Black Books,,Lunchbox
20076,White,Low Ponytail,Dark Brown,Stubble,Gray Blazer with Black Shirt and No Tie,Navy Slacks,White Leather Sneaker with Grey Sole,,,Silver Aviators,,Brown Leather Briefcase
20077,White,Straight Sideswept Fringe,Black,Mustache,Gray Oxford with Buttons,Navy Slacks,Black Suede Chelseas with Brown Sole,,,,,Black Smartphone
20078,White,Long Afro,Dark Brown,,Light Gray Cardigan with Off-White Oxford Shirt,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,Rosegold Aviators,Stud Earring,
20079,White,,Light Brown,,Gray Oxford with Buttons,Gray Slacks,White Canvas Sneaker with White Sole,,Tan Workers Cap,Black Books,,Brown Leather Briefcase
20080,White,Medium Curly Bob,Black,,Charcoal Blazer with Light Blue Shirt and Black Tie,Blue Denim,White Leather Sneaker with Grey Sole,,,,,Brown Leather Briefcase
20081,White,Long Afro,Black,,Navy Oxford with Tie,Khaki Slacks,Brown Leather Shoes with Laces,,,Black Books,,Black Smartphone
20082,White,Short Pixie,Light Grey,,Navy Oxford with Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,,,Black Books,,Black Leather Briefcase
20083,White,Low Ponytail,Black,,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,Silver Aviators,,Black Smartphone
20084,White,Low Ponytail,Black,,Gray Oxford with Buttons,Gray Slacks,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
20085,White,Straight Sideswept Fringe,Light Brown,,Gray Blazer with Black Shirt and Gray Tie,Navy Slacks,White Leather Sneaker with Grey Sole,,,Silver Aviators,Stud Earring,Black Leather Briefcase
20086,White,Straight Sideswept Fringe,Blonde,,Light Gray Cardigan with Beige Longsleeve Shirt,Gray Slacks,Brown Leather Shoes with Laces,,,,,Black Smartphone
20087,White,Straight Sideswept Fringe,Blonde,Stubble,Navy Blazer with Striped Shirt and No Tie,Dark-Wash Denim,White Leather Sneaker with Grey Sole,,,,,Blue Lunchbox
20088,White,Low Ponytail,Dark Brown,Thin,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,White Leather Sneaker with Grey Sole,Two Rings,,,,Black Leather Briefcase
20089,White,Updo Bun,Light Brown,Stubble,Brown Cardigan with Light Gray Longsleeve Shirt,Navy Slacks,Black Suede Chelseas with Brown Sole,,,Silver Aviators,,
20090,White,,Black,,Tan Blazer with Off-White Shirt and No Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,Light Blue Smartphone
20091,White,Short Coil,Dark Brown,,Tan Blazer with Off-White Shirt and No Tie,Dark-Wash Denim,Black Leather Shoes with Laces,,,,,Black Leather Briefcase
20092,White,Buzz Cut,Light Grey,,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,,Tan Workers Cap,,,Brown Leather Briefcase
20093,White,Long Messy,Black,,Charcoal Blazer with Light Blue Shirt and Black Tie,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,,,,,
20094,White,Short Pixie,Light Grey,,Dark Gray Cardigan with Tan Longsleeve Shirt,Light-Wash Denim,White Canvas Sneaker with White Sole,,,,,
20095,White,Short Messy,Dark Brown,,Olive Oxford with Buttons,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,
20096,White,,Black,,Gray Blazer with Black Shirt and No Tie,Khaki,Black Suede Chelseas with Brown Sole,,,,,Black Leather Briefcase
20097,White,Updo Bun,Black,,Light Gray Longsleeve,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,,,
20098,White,Short Coil,Dark Brown,,Dark Gray Cardigan with Tan Oxford Shirt,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,Stud Earring,Brown Leather Briefcase
20099,White,Straight Sideswept Fringe,Black,,Charcoal Blazer with Light Blue Shirt and Black Tie,Khaki,Tan Suede Workboot with Tan Sole,,,Rosegold Aviators,,
20100,White,Long Messy,Blonde,,Brown Cardigan with Tan Longsleeve Shirt,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
20101,White,Buzz Cut,Black,,Navy Oxford with Tie,Charcoal Slacks,Black Leather Shoes with Laces,,Tan Workers Cap,,,Light Blue Smartphone
20102,White,Medium Curly Bob,Blonde,,Navy Oxford with Pocket,Dark-Wash Denim,Brown Leather Shoes with Laces,Two Rings,,Rosegold Aviators,,
20103,White,Short Messy,Blonde,Stubble,Dark Gray Cardigan with Light Gray Oxford Shirt,Khaki Slacks,Brown Leather Shoes with Laces,,,,,Black Leather Briefcase
20104,White,,Dark Brown,Stubble,Tan Blazer with Off-White Shirt and Tan Tie,Light-Wash Denim,Brown Leather Shoes with Laces,,Tan Workers Cap,,,
20105,White,,Blonde,,Light Gray Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,,Navy Blue Workers Cap,,,Black Smartphone
20106,White,Short Coil,Light Brown,,Gray Oxford with Tie and Pocket,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
20107,White,Short Afro Fade,Light Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Dark-Wash Denim,Redbrown Leather Workboot with Brown Sole,Two Rings,,,,Brown Leather Briefcase
20108,White,Straight Sideswept Fringe,Black,,Khaki Oxford with Tie,Khaki Slacks,Brown Leather Shoes with Laces,,,,,Black Leather Briefcase
20109,White,,Blonde,,Gray Oxford with Buttons,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,Navy Blue Workers Cap,Black Books,,
20110,White,Short Messy,Light Brown,,Tan Blazer with Off-White Shirt and No Tie,Dark-Wash Denim,Brown Leather Shoes with Laces,,,Silver Aviators,,
20111,White,Long Messy,Light Grey,,Navy Oxford with Buttons,Light-Wash Denim,Black Suede Chelseas with Brown Sole,,,Rosegold Aviators,,Black Smartphone
20112,White,Long Straight Bangs,Light Brown,Beard,Charcoal Blazer with Light Blue Shirt and No Tie,Khaki Slacks,White Leather Sneaker with Grey Sole,,,,,
20113,White,Low Ponytail,Light Brown,,Olive Oxford with Buttons,Dark-Wash Denim,White Canvas Sneaker with White Sole,,,Black Books,,Black Leather Briefcase
20114,White,Straight Sideswept Fringe,Light Brown,,Dark Gray Cardigan with Beige Longsleeve Shirt,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Black Smartphone
20115,White,Updo Bun,Dark Brown,Thin,Tan Blazer with Off-White Shirt and Tan Tie,Khaki,Black Leather Shoes with Laces,,,,,Black Smartphone
20116,White,Straight Sideswept Fringe,Light Grey,,Dark Gray Cardigan with Light Gray Longsleeve Shirt,Navy Slacks,Black Suede Chelseas with Brown Sole,,,,,Brown Leather Briefcase
20117,White,Straight Sideswept Fringe,Light Grey,,Olive Cardigan with Beige Oxford Shirt,Gray Slacks,Brown Leather Shoes with Laces,,,,,Lunchbox
20118,White,Short Afro Fade,Black,,Khaki Oxford with Buttons,Khaki Slacks,Black Leather Shoes with Laces,,,,,Lunchbox
20119,White,Buzz Cut,Dark Brown,Goatee,Khaki Oxford with Tie,Dark-Wash Denim,Redbrown Leather Workboot with Brown Sole,,Purple Workers Cap,,,Black Smartphone
20120,White,Short Coil,Auburn,,Charcoal Blazer with Light Blue Shirt and No Tie,Dark-Wash Denim,White Leather Sneaker with Grey Sole,,,,,Brown Leather Briefcase
20121,White,Long Messy,Auburn,,Navy Blazer with Striped Shirt and No Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,Ring One Blue,,,,Black Smartphone
20122,White,Short Messy,Auburn,,Navy Blazer with Striped Shirt and Navy Tie,Gray Slacks,Black Leather Shoes with Laces,Two Rings,,,,Brown Leather Briefcase
20123,White,,Light Grey,,Khaki Oxford with Buttons,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,Black Books,,
20124,White,Long Straight Bangs,Light Brown,Goatee,Blue Longsleeve,Dark-Wash Denim,White Leather Sneaker with Grey Sole,,,,,
20125,White,Buzz Cut,Dark Brown,,Dark Gray Longsleeve,Navy Slacks,Black Suede Chelseas with Brown Sole,,Tan Workers Cap,,,
20126,White,Short Pixie,Light Brown,,Navy Oxford with Buttons,Dark-Wash Denim,Brown Leather Shoes with Laces,,,,,
20127,White,,Light Brown,Mustache,Denim Jumpsuit,,Tan Suede Workboot with Tan Sole,,Tan Workers Cap,,,Black Smartphone
20128,White,Short Afro Fade,Light Grey,,Navy Oxford with Tie and Pocket,Khaki,Redbrown Leather Workboot with Brown Sole,,,Black Books,,Black Smartphone
20129,White,Buzz Cut,Dark Brown,,Olive Oxford with Pocket,Gray Slacks,Black Leather Shoes with Laces,,Tan Workers Cap,,,Lunchbox
20130,White,Updo Bun,Light Brown,,Blue Longsleeve,Navy Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,
20131,White,Low Ponytail,Light Brown,Stubble,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,,,Black Smartphone
20132,White,Short Coil,Blonde,,Olive Oxford with Tie and Pocket,Dark-Wash Denim,Brown Leather Shoes with Laces,,,,,
20133,White,Short Afro Fade,Black,,Navy Blazer with Striped Shirt and No Tie,Light-Wash Denim,Black Suede Chelseas with Brown Sole,,,,Stud Earring,Black Leather Briefcase
20134,White,Medium Curly Bob,Black,Goatee,Khaki Oxford with Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,,,Black Books,,
20135,White,Short Afro Fade,Light Brown,Goatee,Blue Longsleeve,Gray Slacks,Black Suede Chelseas with Brown Sole,Ring One Blue,,,,
20136,White,Short Coil,Auburn,,Khaki Oxford with Buttons,Navy Slacks,Brown Leather Shoes with Laces,,,Black Books,,
20137,White,Low Ponytail,Black,,Dark Gray Longsleeve,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,Light Blue Smartphone
20138,White,Updo Bun,Light Grey,,Blue Longsleeve,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,,,,Black Smartphone
20139,White,Straight Sideswept Fringe,Light Grey,,Red Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,,,Silver Aviators,,Lunchbox
20140,White,Short Pixie,Auburn,,Blue Longsleeve,Dark-Wash Denim,Black Leather Shoes with Laces,,,,,Black Smartphone
20141,White,Updo Bun,Black,,Tan Blazer with Off-White Shirt and Tan Tie,Gray Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,Blue Lunchbox
20142,White,Buzz Cut,Black,Thin,Light Gray Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,,Purple Workers Cap,Black Books,,Brown Leather Briefcase
20143,White,Short Messy,Light Brown,,Dark Gray Cardigan with Tan Longsleeve Shirt,Dark-Wash Denim,White Leather Sneaker with Grey Sole,,,,,Brown Leather Briefcase
20144,White,Straight Sideswept Fringe,Black,,Navy Blazer with Striped Shirt and No Tie,Navy Slacks,Brown Leather Shoes with Laces,,,Black Books,,Black Smartphone
20145,White,Short Pixie,Blonde,,Olive Oxford with Buttons,Navy Slacks,Brown Leather Shoes with Laces,,,,,
20146,White,Short Messy,Light Brown,,Gray Blazer with Black Shirt and No Tie,Khaki Slacks,White Leather Sneaker with Grey Sole,,,,,Lunchbox
20147,White,Short Updo,Dark Brown,Mustache,Tan Blazer with Off-White Shirt and Tan Tie,Navy Slacks,Black Leather Shoes with Laces,,,,,Brown Leather Briefcase
20148,White,Buzz Cut,Light Brown,,Tan Blazer with Off-White Shirt and Tan Tie,Gray Slacks,Brown Leather Shoes with Laces,,Navy Blue Workers Cap,Black Books,,Brown Leather Briefcase
20149,White,Short Afro Fade,Light Brown,Stubble,Light Gray Longsleeve,Blue Denim,White Leather Sneaker with Grey Sole,,,Rosegold Aviators,,
20150,White,,Dark Brown,,Navy Oxford with Tie and Pocket,Navy Slacks,Black Leather Shoes with Laces,,,,Stud Earring,
20151,White,Straight Sideswept Fringe,Black,,Gray Oxford with Tie and Pocket,Light-Wash Denim,White Canvas Sneaker with White Sole,,,,,
20152,White,Updo Bun,Black,,Olive Oxford with Tie and Pocket,Navy Slacks,White Canvas Sneaker with White Sole,,,,,Black Smartphone
20153,White,,Black,,Khaki Oxford with Tie,Khaki,Black Leather Shoes with Laces,,,,,
20154,White,Medium Curly Bob,Light Brown,Stubble,Blue Longsleeve,Khaki Slacks,Brown Leather Shoes with Laces,,,,,Black Leather Briefcase
20155,White,Buzz Cut,Auburn,,Navy Blazer with Striped Shirt and No Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,Navy Blue Workers Cap,,,Black Smartphone
20156,White,Long Straight Bangs,Light Brown,,Charcoal Blazer with Light Blue Shirt and Black Tie,Khaki Slacks,Brown Leather Shoes with Laces,,,Black Books,,Black Smartphone
20157,White,Short Messy,Light Brown,,Olive Oxford with Buttons,Charcoal Slacks,White Canvas Sneaker with White Sole,,,Silver Aviators,,
20158,White,Short Coil,Light Brown,,Olive Oxford with Tie,Dark-Wash Denim,Black Leather Shoes with Laces,,,,,Brown Leather Briefcase
20159,White,Short Coil,Dark Brown,,Charcoal Blazer with Light Blue Shirt and Black Tie,Blue Denim,Brown Leather Shoes with Laces,,,Silver Aviators,,Black Leather Briefcase
20160,White,Updo Bun,Blonde,,Light Gray Longsleeve,Gray Slacks,Tan Suede Workboot with Tan Sole,,,,,
20161,White,,Light Brown,Thin,Khaki Oxford with Buttons,Gray Slacks,Black Leather Shoes with Laces,,Tan Workers Cap,,Stud Earring,Black Smartphone
20162,White,Buzz Cut,Black,,Navy Oxford with Pocket,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,,Silver Aviators,,Black Smartphone
20163,White,Long Afro,Dark Brown,Stubble,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,Black Leather Shoes with Laces,,,,,Black Leather Briefcase
20164,White,Medium Curly Bob,Light Grey,,Olive Cardigan with Tan Oxford Shirt,Navy Slacks,Black Suede Chelseas with Brown Sole,Two Rings,,,,Brown Leather Briefcase
20165,White,Long Straight Bangs,Dark Brown,,Light Gray Cardigan with Light Gray Oxford Shirt,Charcoal Slacks,Tan Suede Workboot with Tan Sole,Two Rings,,Silver Aviators,,
20166,White,Medium Curly Bob,Blonde,,Red Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,,,Black Books,,
20167,White,Short Afro Fade,Dark Brown,Thin,Charcoal Blazer with Light Blue Shirt and Black Tie,Light-Wash Denim,Black Suede Chelseas with Brown Sole,,,Black Books,,Black Smartphone
20168,White,Straight Sideswept Fringe,Blonde,Beard,Gray Blazer with Black Shirt and No Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,
20169,White,Straight Sideswept Fringe,Light Grey,,Navy Oxford with Tie and Pocket,Light-Wash Denim,Brown Leather Shoes with Laces,,,Black Books,,Black Smartphone
20170,White,Short Updo,Black,,Navy Oxford with Tie,Navy Slacks,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
20171,White,Medium Curly Bob,Black,,Light Gray Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,
20172,White,Buzz Cut,Dark Brown,,Light Gray Cardigan with Beige Longsleeve Shirt,Khaki,Black Suede Chelseas with Brown Sole,,Tan Workers Cap,,,
20173,White,Long Messy,Light Brown,Thin,Brown Cardigan with Tan Longsleeve Shirt,Khaki,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
20174,White,Short Afro Fade,Light Grey,Stubble,Light Gray Cardigan with Beige Oxford Shirt,Dark-Wash Denim,Brown Leather Shoes with Laces,,,,,
20175,White,Short Coil,Black,,Khaki Jumpsuit,,White Canvas Sneaker with White Sole,Two Rings,,,,
20176,White,Long Afro,Black,,Navy Oxford with Tie,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,,,Black Smartphone
20177,White,Medium Curly Bob,Black,,Khaki Oxford with Tie,Light-Wash Denim,Black Leather Shoes with Laces,,,Black Books,,Black Smartphone
20178,White,,Light Brown,,Light Gray Cardigan with Off-White Oxford Shirt,Khaki,White Leather Sneaker with Grey Sole,Two Rings,,Rosegold Aviators,,Black Smartphone
20179,White,Medium Curly Bob,Black,Stubble,Olive Oxford with Tie and Pocket,Gray Slacks,White Canvas Sneaker with White Sole,,,Black Books,,
