,Background,Hair Style,Hair Color,Facial Hair,Top,Bottom,Footwear,Ring,Headwear,Glasses,Piercings,Accessories
45026,White,Short Afro Fade,Light Brown,,Olive Oxford with Tie and Pocket,Gray Slacks,Redbrown Leather Workboot with Brown Sole,,,,,
45027,White,Long Afro,Black,Mustache,Light Gray Cardigan with Beige Oxford Shirt,Light-Wash Denim,White Canvas Sneaker with White Sole,Two Rings,,,,
45028,White,Short Afro Fade,Light Brown,,Brown Cardigan with Tan Oxford Shirt,Navy Slacks,Tan Suede Workboot with Tan Sole,,,Rosegold Aviators,,
45029,White,,Black,,Dark Gray Longsleeve,Khaki Slacks,Brown Leather Shoes with Laces,Two Rings,Tan Workers Cap,,Stud Earring,Black Smartphone
45030,White,Low Ponytail,Dark Brown,Stubble,Gray Blazer with Black Shirt and No Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,Stud Earring,Black Smartphone
45031,White,Short Updo,Black,,Brown Cardigan with Light Gray Longsleeve Shirt,Blue Denim,White Canvas Sneaker with White Sole,,,Silver Aviators,,
45032,White,Low Ponytail,Blonde,,Gray Blazer with Black Shirt and No Tie,Charcoal Slacks,White Leather Sneaker with Grey Sole,,,Black Books,,Brown Leather Briefcase
45033,White,Straight Sideswept Fringe,Black,,Navy Oxford with Pocket,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,Silver Aviators,,Black Smartphone
45034,White,Short Coil,Light Grey,Thin,Light Gray Longsleeve,Navy Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,
45035,White,Long Straight Bangs,Light Brown,,Light Gray Longsleeve,Dark-Wash Denim,White Canvas Sneaker with White Sole,,,Silver Aviators,,
45036,White,Short Messy,Light Brown,,Red Longsleeve,Khaki Slacks,Black Leather Shoes with Laces,,,,,Brown Leather Briefcase
45037,White,Short Afro Fade,Auburn,Stubble,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,Two Rings,,,Stud Earring,Brown Leather Briefcase
45038,White,Short Afro Fade,Blonde,,Light Gray Longsleeve,Khaki Slacks,White Canvas Sneaker with White Sole,,,Silver Aviators,,Black Smartphone
45039,White,Buzz Cut,Black,,Gray Oxford with Buttons,Navy Slacks,White Leather Sneaker with Grey Sole,,,,,Lunchbox
45040,White,Short Afro Fade,Light Brown,,Gray Oxford with Tie,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,,,,,
45041,White,Short Pixie,Light Brown,Mustache,Gray Blazer with Black Shirt and No Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,Black Books,,Black Smartphone
45042,White,Short Messy,Dark Brown,Goatee,Olive Cardigan with Beige Longsleeve Shirt,Khaki,Brown Leather Shoes with Laces,,,Silver Aviators,,Lunchbox
45043,White,Buzz Cut,Blonde,,Light Gray Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,,Tan Workers Cap,,,Black Smartphone
45044,White,Straight Sideswept Fringe,Light Grey,,Denim Jumpsuit,,Brown Leather Shoes with Laces,,,,,
45045,White,Medium Curly Bob,Light Brown,,Dark Gray Longsleeve,Khaki Slacks,Tan Suede Workboot with Tan Sole,,,,,
45046,White,Buzz Cut,Dark Brown,,Light Gray Longsleeve,Blue Denim,White Canvas Sneaker with White Sole,,Tan Workers Cap,,,
45047,White,Straight Sideswept Fringe,Light Brown,Goatee,Olive Oxford with Tie,Khaki Slacks,White Canvas Sneaker with White Sole,,,Black Books,,Black Smartphone
45048,White,Long Afro,Black,,Olive Oxford with Buttons,Navy Slacks,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
45049,White,Long Straight Bangs,Black,,Navy Blazer with Striped Shirt and No Tie,Gray Slacks,Black Leather Shoes with Laces,,,,,
45050,White,Long Afro,Black,,Gray Blazer with Black Shirt and No Tie,Gray Slacks,White Leather Sneaker with Grey Sole,Two Rings,,Black Books,,
45051,White,Medium Curly Bob,Dark Brown,,Navy Blazer with Striped Shirt and No Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,Two Rings,,,,
45052,White,,Dark Brown,,Navy Oxford with Buttons,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,Two Rings,,,Stud Earring,Lunchbox
45053,White,Straight Sideswept Fringe,Black,,Navy Oxford with Buttons,Khaki Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,Lunchbox
45054,White,,Black,Thin,Dark Gray Longsleeve,Navy Slacks,Redbrown Leather Workboot with Brown Sole,,,,,
45055,White,Updo Bun,Dark Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,,,,,
45056,White,Short Updo,Black,,Brown Cardigan with Off-White Oxford Shirt,Light-Wash Denim,White Canvas Sneaker with White Sole,,,,,Black Smartphone
45057,White,Short Pixie,Black,,Olive Oxford with Pocket,Gray Slacks,Brown Leather Shoes with Laces,,,,,
45058,White,Buzz Cut,Light Grey,Thin,Olive Oxford with Tie,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,Black Books,,Black Leather Briefcase
45059,White,Short Updo,Black,,Blue Longsleeve,Dark-Wash Denim,White Leather Sneaker with Grey Sole,,,,,Black Leather Briefcase
45060,White,Straight Sideswept Fringe,Dark Brown,,Navy Blazer with Striped Shirt and Navy Tie,Blue Denim,Black Suede Chelseas with Brown Sole,,,,,
45061,White,Low Ponytail,Light Brown,,Olive Oxford with Tie and Pocket,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,Lunchbox
45062,White,,Black,,Gray Oxford with Buttons,Blue Denim,White Canvas Sneaker with White Sole,,Tan Workers Cap,,,Black Leather Briefcase
45063,White,Medium Curly Bob,Black,,Charcoal Blazer with Light Blue Shirt and Black Tie,Navy Slacks,Black Leather Shoes with Laces,,,,,Black Smartphone
45064,White,Short Updo,Black,Stubble,Navy Oxford with Tie and Pocket,Khaki Slacks,White Canvas Sneaker with White Sole,,,Rosegold Aviators,Stud Earring,Black Smartphone
45065,White,,Light Brown,,Tan Blazer with Off-White Shirt and No Tie,Navy Slacks,Black Leather Shoes with Laces,,,,,Lunchbox
45066,White,Short Messy,Light Brown,,Blue Longsleeve,Light-Wash Denim,Brown Leather Shoes with Laces,,,,,Black Smartphone
45067,White,Medium Curly Bob,Black,,Navy Blazer with Striped Shirt and Navy Tie,Navy Slacks,Redbrown Leather Workboot with Brown Sole,,,Rosegold Aviators,,
45068,White,Medium Curly Bob,Black,,Light Gray Longsleeve,Navy Slacks,Tan Suede Workboot with Tan Sole,,,,,
45069,White,Low Ponytail,Light Brown,,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,Black Leather Shoes with Laces,,,Black Books,,
45070,White,,Light Grey,Goatee,Navy Blazer with Striped Shirt and No Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,,Purple Workers Cap,,,Black Leather Briefcase
45071,White,Low Ponytail,Light Grey,Goatee,Gray Blazer with Black Shirt and No Tie,Navy Slacks,White Leather Sneaker with Grey Sole,,,,,Black Smartphone
45072,White,Updo Bun,Light Brown,Mustache,Navy Jumpsuit,,White Canvas Sneaker with White Sole,,,Black Books,,Brown Leather Briefcase
45073,White,Short Pixie,Black,,Blue Longsleeve,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,,,Brown Leather Briefcase
45074,White,Short Coil,Auburn,Stubble,Gray Jumpsuit,,Redbrown Leather Workboot with Brown Sole,,,,,Brown Leather Briefcase
45075,White,Updo Bun,Dark Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Gray Slacks,Black Leather Shoes with Laces,,,Black Books,,
45076,White,Short Coil,Light Brown,,Blue Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,,,Black Books,,
45077,White,Short Messy,Dark Brown,,Brown Cardigan with Tan Longsleeve Shirt,Light-Wash Denim,White Leather Sneaker with Grey Sole,,,,,
45078,White,Long Straight Bangs,Black,,Blue Longsleeve,Dark-Wash Denim,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
45079,White,Short Pixie,Black,,Light Gray Cardigan with Light Gray Longsleeve Shirt,Navy Slacks,White Leather Sneaker with Grey Sole,Two Rings,,Rosegold Aviators,,
45080,White,Short Pixie,Blonde,,Khaki Oxford with Buttons,Dark-Wash Denim,Black Leather Shoes with Laces,,,,,Black Smartphone
45081,White,Short Messy,Black,,Olive Oxford with Tie,Khaki Slacks,Black Leather Shoes with Laces,,,Black Books,,Lunchbox
45082,White,Long Messy,Dark Brown,,Blue Longsleeve,Light-Wash Denim,Redbrown Leather Workboot with Brown Sole,Two Rings,,,,Black Smartphone
45083,White,Medium Curly Bob,Blonde,,Olive Oxford with Tie,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,,,Black Leather Briefcase
45084,White,Medium Curly Bob,Light Brown,,Navy Blazer with Striped Shirt and No Tie,Navy Slacks,White Canvas Sneaker with White Sole,Ring One Blue,,,,Black Leather Briefcase
45085,White,Short Messy,Dark Brown,,Gray Blazer with Black Shirt and No Tie,Navy Slacks,Black Suede Chelseas with Brown Sole,,,,,
45086,White,Medium Curly Bob,Auburn,,Light Gray Longsleeve,Dark-Wash Denim,White Canvas Sneaker with White Sole,,,Black Books,,
45087,White,Short Pixie,Light Grey,,Blue Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,,,,Stud Earring,
45088,White,,Black,,Dark Gray Longsleeve,Khaki,Tan Suede Workboot with Tan Sole,,Navy Blue Workers Cap,Black Books,Stud Earring,Black Leather Briefcase
45089,White,Medium Curly Bob,Dark Brown,,Navy Blazer with Striped Shirt and No Tie,Khaki,White Leather Sneaker with Grey Sole,,,,,Brown Leather Briefcase
45090,White,Short Messy,Black,,Navy Blazer with Striped Shirt and No Tie,Blue Denim,Redbrown Leather Workboot with Brown Sole,,,Silver Aviators,Stud Earring,
45091,White,Medium Curly Bob,Dark Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Light-Wash Denim,Tan Suede Workboot with Tan Sole,,,,,Black Smartphone
45092,White,Medium Curly Bob,Dark Brown,,Light Gray Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,,,Black Books,,Lunchbox
45093,White,Short Coil,Black,,Red Longsleeve,Gray Slacks,Brown Leather Shoes with Laces,Two Rings,,Black Books,Stud Earring,
45094,White,Long Messy,Auburn,,Light Gray Longsleeve,Navy Slacks,Black Leather Shoes with Laces,,,Black Books,,Black Leather Briefcase
45095,White,Straight Sideswept Fringe,Light Brown,,Dark Gray Cardigan with Off-White Longsleeve Shirt,Khaki,Black Suede Chelseas with Brown Sole,Two Rings,,,,Light Blue Smartphone
45096,White,Long Messy,Light Brown,,Olive Oxford with Buttons,Khaki Slacks,White Leather Sneaker with Grey Sole,,,,,Brown Leather Briefcase
45097,White,Short Coil,Light Brown,,Navy Oxford with Pocket,Khaki,Black Leather Shoes with Laces,,,,Stud Earring,
45098,White,Short Afro Fade,Blonde,Mustache,Dark Gray Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,,,Black Books,,Brown Leather Briefcase
45099,White,,Black,,Navy Blazer with Striped Shirt and Navy Tie,Khaki Slacks,White Canvas Sneaker with White Sole,,Purple Workers Cap,,,Lunchbox
45100,White,Straight Sideswept Fringe,Black,,Charcoal Blazer with Light Blue Shirt and No Tie,Blue Denim,Brown Leather Shoes with Laces,,,Black Books,Stud Earring,Black Leather Briefcase
45101,White,Short Coil,Blonde,Stubble,Olive Cardigan with Beige Longsleeve Shirt,Gray Slacks,White Leather Sneaker with Grey Sole,,,Black Books,,Brown Leather Briefcase
45102,White,Long Messy,Blonde,Mustache,Charcoal Blazer with Light Blue Shirt and No Tie,Blue Denim,Brown Leather Shoes with Laces,Two Rings,,,,
45103,White,Short Coil,Black,,Tan Blazer with Off-White Shirt and Tan Tie,Khaki,Black Leather Shoes with Laces,,,Black Books,,
45104,White,Long Messy,Black,,Olive Oxford with Buttons,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Black Smartphone
45105,White,Straight Sideswept Fringe,Light Brown,,Olve Cardigan with Tan Longsleeve Shirt,Khaki,Black Suede Chelseas with Brown Sole,,,Black Books,,Brown Leather Briefcase
45106,White,Short Pixie,Black,,Gray Blazer with Black Shirt and Gray Tie,Navy Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,Lunchbox
45107,White,Buzz Cut,Blonde,,Navy Oxford with Tie,Navy Slacks,Brown Leather Shoes with Laces,,Tan Workers Cap,,,Black Smartphone
45108,White,Medium Curly Bob,Black,,Navy Oxford with Pocket,Khaki,Brown Leather Shoes with Laces,,,Rosegold Aviators,,
45109,White,Short Afro Fade,Dark Brown,,Gray Blazer with Black Shirt and Gray Tie,Light-Wash Denim,White Canvas Sneaker with White Sole,,,Black Books,,
45110,White,Straight Sideswept Fringe,Black,,Light Gray Longsleeve,Navy Slacks,Black Leather Shoes with Laces,,,Rosegold Aviators,,
45111,White,Short Pixie,Black,Mustache,Khaki Oxford with Buttons,Khaki Slacks,White Canvas Sneaker with White Sole,,,Black Books,,Brown Leather Briefcase
45112,White,Updo Bun,Light Brown,,Olive Oxford with Buttons,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,,,Lunchbox
45113,White,Short Pixie,Light Brown,,Tan Blazer with Off-White Shirt and No Tie,Khaki Slacks,Brown Leather Shoes with Laces,,,Black Books,,Brown Leather Briefcase
45114,White,Long Messy,Black,,Navy Oxford with Tie,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,,,Black Smartphone
45115,White,Short Afro Fade,Light Brown,,Olive Oxford with Tie,Dark-Wash Denim,Brown Leather Shoes with Laces,Two Rings,,Black Books,,Brown Leather Briefcase
45116,White,Short Messy,Black,,Denim Jumpsuit,,Black Leather Shoes with Laces,,,,,
45117,White,Low Ponytail,Light Brown,,Light Gray Longsleeve,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,Black Books,,Brown Leather Briefcase
45118,White,Medium Curly Bob,Black,,Dark Gray Longsleeve,Navy Slacks,White Leather Sneaker with Grey Sole,,,,,Black Smartphone
45119,White,Medium Curly Bob,Light Brown,,Olive Oxford with Tie and Pocket,Navy Slacks,White Canvas Sneaker with White Sole,,,Black Books,,Black Smartphone
45120,White,Medium Curly Bob,Black,Stubble,Olive Oxford with Tie and Pocket,Gray Slacks,Tan Suede Workboot with Tan Sole,,,,,
45121,White,Long Messy,Light Grey,,Dark Gray Longsleeve,Charcoal Slacks,White Canvas Sneaker with White Sole,,,,,Black Leather Briefcase
45122,White,Short Updo,Black,Goatee,Gray Blazer with Black Shirt and No Tie,Gray Slacks,Black Suede Chelseas with Brown Sole,,,,Stud Earring,Black Smartphone
45123,White,Short Messy,Light Brown,Stubble,Navy Oxford with Tie,Navy Slacks,White Canvas Sneaker with White Sole,,,Silver Aviators,,Black Leather Briefcase
45124,White,Short Messy,Blonde,,Navy Oxford with Buttons,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,,,,,Black Smartphone
45125,White,Short Messy,Blonde,,Gray Blazer with Black Shirt and Gray Tie,Blue Denim,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
45126,White,Short Pixie,Light Brown,,Navy Jumpsuit,,Black Suede Chelseas with Brown Sole,,,,,
45127,White,Updo Bun,Dark Brown,Stubble,Olive Oxford with Buttons,Gray Slacks,Redbrown Leather Workboot with Brown Sole,Two Rings,,,,
45128,White,Low Ponytail,Light Brown,Stubble,Navy Oxford with Buttons,Dark-Wash Denim,Black Leather Shoes with Laces,,,,,Black Smartphone
45129,White,Long Messy,Black,Stubble,Olive Cardigan with Light Gray Longsleeve Shirt,Khaki,Brown Leather Shoes with Laces,,,,,
45130,White,Long Afro,Black,Mustache,Navy Oxford with Tie,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,,,,Stud Earring,Black Leather Briefcase
45131,White,Short Updo,Blonde,,Light Gray Longsleeve,Charcoal Slacks,Tan Suede Workboot with Tan Sole,,,,Stud Earring,
45132,White,Straight Sideswept Fringe,Dark Brown,Mustache,Light Gray Longsleeve,Charcoal Slacks,White Canvas Sneaker with White Sole,Two Rings,,,,
45133,White,Medium Curly Bob,Black,,Light Gray Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Black Leather Briefcase
45134,White,,Black,,Gray Jumpsuit,,Black Leather Shoes with Laces,,,Silver Aviators,,Black Leather Briefcase
45135,White,Buzz Cut,Light Grey,,Navy Oxford with Pocket,Navy Slacks,Brown Leather Shoes with Laces,Two Rings,,,,Brown Leather Briefcase
45136,White,Buzz Cut,Auburn,,Gray Oxford with Buttons,Gray Slacks,White Canvas Sneaker with White Sole,,Tan Workers Cap,,Stud Earring,
45137,White,Buzz Cut,Black,,Blue Longsleeve,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,,Navy Blue Workers Cap,,,Black Leather Briefcase
45138,White,Low Ponytail,Black,,Gray Blazer with Black Shirt and Gray Tie,Charcoal Slacks,Black Leather Shoes with Laces,,,Silver Aviators,,Black Smartphone
45139,White,Short Afro Fade,Black,,Blue Longsleeve,Navy Slacks,Black Suede Chelseas with Brown Sole,,,,,Black Smartphone
45140,White,Buzz Cut,Auburn,,Light Gray Longsleeve,Charcoal Slacks,Black Leather Shoes with Laces,Two Rings,Tan Workers Cap,,Stud Earring,Brown Leather Briefcase
45141,White,Long Messy,Light Brown,,Light Gray Longsleeve,Charcoal Slacks,Black Suede Chelseas with Brown Sole,Two Rings,,Black Books,,Black Smartphone
45142,White,Buzz Cut,Light Brown,Goatee,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,White Leather Sneaker with Grey Sole,,Tan Workers Cap,,,
45143,White,Buzz Cut,Light Brown,,Khaki Oxford with Tie and Pocket,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,
45144,White,Short Afro Fade,Dark Brown,,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,Black Leather Shoes with Laces,Two Rings,,,,Black Smartphone
45145,White,Updo Bun,Light Grey,,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,Brown Leather Shoes with Laces,,,Silver Aviators,,
45146,White,Short Pixie,Dark Brown,,Khaki Oxford with Buttons,Light-Wash Denim,White Canvas Sneaker with White Sole,,,,,Brown Leather Briefcase
45147,White,Long Messy,Black,Beard,Olive Oxford with Buttons,Gray Slacks,White Leather Sneaker with Grey Sole,,,,,Brown Leather Briefcase
45148,White,Short Afro Fade,Light Brown,Mustache,Blue Longsleeve,Light-Wash Denim,White Canvas Sneaker with White Sole,,,Black Books,,Lunchbox
45149,White,Short Afro Fade,Black,Thin,Khaki Oxford with Tie and Pocket,Navy Slacks,Black Suede Chelseas with Brown Sole,,,,,Black Smartphone
45150,White,Short Messy,Light Brown,,Blue Longsleeve,Khaki Slacks,White Canvas Sneaker with White Sole,,,Black Books,,Black Smartphone
45151,White,Short Coil,Dark Brown,,Charcoal Blazer with Light Blue Shirt and Black Tie,Khaki,Black Suede Chelseas with Brown Sole,Two Rings,,,,Black Smartphone
45152,White,Short Afro Fade,Light Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Gray Slacks,Tan Suede Workboot with Tan Sole,,,Silver Aviators,,Brown Leather Briefcase
45153,White,Short Messy,Black,,Navy Oxford with Pocket,Dark-Wash Denim,White Canvas Sneaker with White Sole,,,Silver Aviators,,Black Leather Briefcase
45154,White,Short Messy,Black,Mustache,Navy Oxford with Pocket,Light-Wash Denim,White Leather Sneaker with Grey Sole,,,,,
45155,White,Short Messy,Dark Brown,,Tan Blazer with Off-White Shirt and Tan Tie,Navy Slacks,Black Suede Chelseas with Brown Sole,,,,,
45156,White,Short Pixie,Blonde,,Khaki Oxford with Tie and Pocket,Charcoal Slacks,Brown Leather Shoes with Laces,,,,,Lunchbox
45157,White,,Black,,Navy Jumpsuit,,White Canvas Sneaker with White Sole,Two Rings,,,,
45158,White,Short Updo,Blonde,,Tan Blazer with Off-White Shirt and Tan Tie,Navy Slacks,White Leather Sneaker with Grey Sole,,,,,
45159,White,Short Afro Fade,Auburn,,Navy Blazer with Striped Shirt and Navy Tie,Light-Wash Denim,Tan Suede Workboot with Tan Sole,,,,,
45160,White,Short Messy,Dark Brown,,Dark Gray Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,,,Black Books,,Lunchbox
45161,White,Straight Sideswept Fringe,Auburn,Goatee,Navy Oxford with Tie,Light-Wash Denim,White Leather Sneaker with Grey Sole,,,,,Lunchbox
45162,White,Medium Curly Bob,Black,,Navy Blazer with Striped Shirt and No Tie,Charcoal Slacks,Tan Suede Workboot with Tan Sole,Two Rings,,,,Brown Leather Briefcase
45163,White,Short Messy,Light Brown,,Navy Oxford with Tie,Khaki,White Leather Sneaker with Grey Sole,,,,,Lunchbox
45164,White,Straight Sideswept Fringe,Dark Brown,,Dark Gray Cardigan with Light Gray Oxford Shirt,Charcoal Slacks,Black Leather Shoes with Laces,,,Silver Aviators,,Brown Leather Briefcase
45165,White,Short Afro Fade,Dark Brown,,Charcoal Blazer with Light Blue Shirt and No Tie,Blue Denim,White Leather Sneaker with Grey Sole,,,Rosegold Aviators,,Brown Leather Briefcase
45166,White,Long Messy,Light Grey,Thin,Tan Blazer with Off-White Shirt and Tan Tie,Gray Slacks,Tan Suede Workboot with Tan Sole,,,Silver Aviators,,
45167,White,Short Messy,Light Brown,,Navy Blazer with Striped Shirt and Navy Tie,Gray Slacks,Black Leather Shoes with Laces,,,,,
45168,White,Short Updo,Black,,Blue Longsleeve,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,,,
45169,White,Short Updo,Black,,Khaki Oxford with Tie,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,Two Rings,,Black Books,,Black Smartphone
45170,White,Long Afro,Black,,Tan Blazer with Off-White Shirt and No Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,,,Black Books,,Black Leather Briefcase
45171,White,Short Afro Fade,Light Brown,,Red Longsleeve,Navy Slacks,Brown Leather Shoes with Laces,,,,Stud Earring,
45172,White,Low Ponytail,Light Brown,,Dark Gray Longsleeve,Charcoal Slacks,Black Leather Shoes with Laces,,,Silver Aviators,,Brown Leather Briefcase
45173,White,,Light Brown,Goatee,Gray Blazer with Black Shirt and No Tie,Light-Wash Denim,White Leather Sneaker with Grey Sole,Two Rings,,,,Lunchbox
45174,White,Short Messy,Dark Brown,,Dark Gray Cardigan with Tan Oxford Shirt,Gray Slacks,Brown Leather Shoes with Laces,,,,,Brown Leather Briefcase
45175,White,Buzz Cut,Black,,Gray Blazer with Black Shirt and No Tie,Charcoal Slacks,Black Leather Shoes with Laces,,Tan Workers Cap,,,Brown Leather Briefcase
45176,White,Short Afro Fade,Black,Stubble,Navy Blazer with Striped Shirt and No Tie,Light-Wash Denim,Black Suede Chelseas with Brown Sole,,,Black Books,,Black Smartphone
45177,White,Short Updo,Light Brown,,Olive Oxford with Buttons,Navy Slacks,Black Suede Chelseas with Brown Sole,Two Rings,,,Stud Earring,
45178,White,Medium Curly Bob,Dark Brown,,Khaki Oxford with Tie,Gray Slacks,Black Leather Shoes with Laces,Two Rings,,,,Black Smartphone
45179,White,Low Ponytail,Black,Goatee,Denim Jumpsuit,,White Canvas Sneaker with White Sole,,,Black Books,,Lunchbox
45180,White,Straight Sideswept Fringe,Black,,Navy Oxford with Tie and Pocket,Blue Denim,Black Leather Shoes with Laces,,,Black Books,,Black Smartphone
45181,White,Long Messy,Black,Stubble,Gray Oxford with Buttons,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,Two Rings,,Silver Aviators,,
45182,White,,Light Grey,,Red Longsleeve,Khaki,White Leather Sneaker with Grey Sole,Two Rings,Tan Workers Cap,,Stud Earring,Black Leather Briefcase
45183,White,Long Messy,Light Grey,Beard,Navy Jumpsuit,,Black Leather Shoes with Laces,,,,,Brown Leather Briefcase
