,Background,Hair Style,Hair Color,Facial Hair,Top,Bottom,Footwear,Ring,Headwear,Glasses,Piercings,Accessories
42,White,Short Messy,Dark Brown,None,Olive Oxford with Tie and Pocket,Charcoal Slacks,Black Suede Chelseas with Brown Sole,None,None,Black Books,None,None
43,White,Short Pixie,Dark Brown,None,Gray Jumpsuit,None,Brown Leather Shoes with Laces,None,None,None,None,Black Smartphone
44,White,Short Afro Fade,Blonde,Stubble,Khaki Oxford with Buttons,Charcoal Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,Brown Leather Briefcase
45,White,Straight Sideswept Fringe,Black,None,Navy Oxford with Buttons,Navy Slacks,Black Leather Shoes with Laces,None,None,None,None,Brown Leather Briefcase
46,White,Straight Sideswept Fringe,Blonde,None,Olive Oxford with Tie and Pocket,Khaki,Brown Leather Shoes with Laces,None,None,None,None,None
47,White,Long Messy,Light Grey,None,Olive Oxford with Buttons,Charcoal Slacks,Black Suede Chelseas with Brown Sole,Two Rings,None,None,None,None
48,White,Straight Sideswept Fringe,Auburn,None,Dark Gray Longsleeve,Charcoal Slacks,Tan Suede Workboot with Tan Sole,None,None,None,None,Brown Leather Briefcase
49,White,Short Coil,Black,None,Navy Oxford with Pocket,Gray Slacks,White Canvas Sneaker with White Sole,None,None,Black Books,None,Lunchbox
50,White,Short Coil,Black,None,Dark Gray Longsleeve,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,Two Rings,None,None,Stud Earring,Black Leather Briefcase
51,White,Short Updo,Light Brown,None,Olive Oxford with Tie and Pocket,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,None,None,None
52,White,Short Messy,Light Brown,None,Dark Gray Longsleeve,Navy Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,Black Leather Briefcase
53,White,Straight Sideswept Fringe,Dark Brown,None,Olive Oxford with Pocket,Navy Slacks,Black Suede Chelseas with Brown Sole,Two Rings,None,Black Books,None,Brown Leather Briefcase
54,White,Medium Curly Bob,Dark Brown,None,Denim Jumpsuit,None,Black Suede Chelseas with Brown Sole,None,None,None,None,None
55,White,Straight Sideswept Fringe,Blonde,None,Olive Oxford with Buttons,Gray Slacks,Black Leather Shoes with Laces,Two Rings,None,None,None,Black Smartphone
56,White,Medium Curly Bob,Black,None,Gray Oxford with Tie,Charcoal Slacks,Tan Suede Workboot with Tan Sole,None,None,None,None,Lunchbox
57,White,Short Messy,Black,Stubble,Gray Blazer with Black Shirt and No Tie,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,None,None,Black Books,None,Black Leather Briefcase
58,White,Short Pixie,Auburn,Stubble,Light Gray Cardigan with Tan Oxford Shirt,Navy Slacks,Brown Leather Shoes with Laces,None,None,None,None,Black Leather Briefcase
59,White,Short Afro Fade,Light Brown,None,Light Gray Longsleeve,Khaki Slacks,Black Leather Shoes with Laces,None,None,None,None,None
60,White,Short Updo,Light Grey,None,Gray Blazer with Black Shirt and Gray Tie,Blue Denim,White Leather Sneaker with Grey Sole,None,None,None,Stud Earring,Lunchbox
61,White,Short Messy,Auburn,None,Light Gray Cardigan with Off-White Oxford Shirt,Light-Wash Denim,Black Suede Chelseas with Brown Sole,None,None,Rosegold Aviators,None,None
62,White,Short Messy,Auburn,None,Light Gray Longsleeve,Charcoal Slacks,White Leather Sneaker with Grey Sole,None,None,None,None,Black Leather Briefcase
63,White,Short Updo,Black,Goatee,Dark Gray Cardigan with Tan Longsleeve Shirt,Charcoal Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,Black Smartphone
64,White,Short Messy,Light Brown,Goatee,Denim Jumpsuit,None,Black Leather Shoes with Laces,Two Rings,None,Silver Aviators,None,Black Smartphone
65,White,Short Messy,Light Brown,None,Navy Blazer with Striped Shirt and No Tie,Blue Denim,Brown Leather Shoes with Laces,Two Rings,None,None,None,Black Leather Briefcase
66,White,Buzz Cut,Black,None,Gray Oxford with Buttons,Khaki Slacks,Black Suede Chelseas with Brown Sole,None,Tan Workers Cap,None,None,None
67,White,Long Messy,Auburn,Thin,Khaki Oxford with Tie,Gray Slacks,Brown Leather Shoes with Laces,None,None,Silver Aviators,None,None
68,White,Short Updo,Light Grey,None,Blue Longsleeve,Khaki Slacks,Brown Leather Shoes with Laces,Two Rings,None,None,Stud Earring,None
69,White,Short Afro Fade,Dark Brown,None,Navy Oxford with Pocket,Khaki Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,Black Smartphone
70,White,Long Afro,Black,Thin,Navy Oxford with Pocket,Dark-Wash Denim,Brown Leather Shoes with Laces,None,None,Rosegold Aviators,None,Brown Leather Briefcase
71,White,Short Updo,Dark Brown,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Navy Slacks,Black Leather Shoes with Laces,Two Rings,None,None,None,Black Leather Briefcase
72,White,Straight Sideswept Fringe,Light Brown,None,Tan Blazer with Off-White Shirt and No Tie,Gray Slacks,Tan Suede Workboot with Tan Sole,None,None,Black Books,None,None
73,White,Short Pixie,Light Brown,Mustache,Blue Longsleeve,Charcoal Slacks,Tan Suede Workboot with Tan Sole,None,None,None,None,None
74,White,Buzz Cut,Blonde,None,Red Longsleeve,Light-Wash Denim,Black Leather Shoes with Laces,None,Tan Workers Cap,None,None,None
75,White,Long Afro,Black,None,Khaki Oxford with Pocket,Light-Wash Denim,White Leather Sneaker with Grey Sole,None,None,None,None,None
76,White,Short Coil,Black,Beard,Red Longsleeve,Gray Slacks,Brown Leather Shoes with Laces,None,None,Black Books,None,None
77,White,Updo Bun,Black,Mustache,Khaki Oxford with Buttons,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,None,None,None
78,White,Low Ponytail,Auburn,Stubble,Light Gray Cardigan with Tan Longsleeve Shirt,Light-Wash Denim,Brown Leather Shoes with Laces,None,None,Black Books,Stud Earring,Brown Leather Briefcase
79,White,Updo Bun,Dark Brown,Stubble,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,None,Stud Earring,Black Smartphone
80,White,Medium Curly Bob,Black,None,Navy Oxford with Buttons,Charcoal Slacks,Tan Suede Workboot with Tan Sole,Two Rings,None,Black Books,None,Black Leather Briefcase
81,White,Updo Bun,Blonde,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,Black Leather Briefcase
82,White,Short Afro Fade,Blonde,None,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,Silver Aviators,Stud Earring,Black Smartphone
83,White,Short Pixie,Light Grey,None,Olive Oxford with Pocket,Navy Slacks,White Canvas Sneaker with White Sole,None,None,Black Books,None,None
84,White,Long Messy,Black,None,Navy Blazer with Striped Shirt and No Tie,Gray Slacks,White Canvas Sneaker with White Sole,None,None,None,None,None
85,White,Short Messy,Light Brown,Thin,Gray Blazer with Black Shirt and Gray Tie,Charcoal Slacks,Tan Suede Workboot with Tan Sole,None,None,Silver Aviators,None,Lunchbox
86,White,Short Coil,Black,None,Tan Blazer with Off-White Shirt and Tan Tie,Gray Slacks,Brown Leather Shoes with Laces,None,None,Black Books,None,None
87,White,Straight Sideswept Fringe,Blonde,None,Dark Gray Cardigan with Light Gray Oxford Shirt,Dark-Wash Denim,Redbrown Leather Workboot with Brown Sole,None,None,Silver Aviators,None,Black Leather Briefcase
88,White,Low Ponytail,Black,Stubble,Red Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,Black Books,None,None
89,White,Straight Sideswept Fringe,Dark Brown,None,Olive Oxford with Buttons,Gray Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,Black Smartphone
90,White,Long Messy,Light Grey,Stubble,Dark Gray Longsleeve,Khaki,White Canvas Sneaker with White Sole,None,None,Rosegold Aviators,None,None
91,White,Updo Bun,Black,None,Gray Jumpsuit,None,Redbrown Leather Workboot with Brown Sole,Two Rings,None,Black Books,None,Black Leather Briefcase
92,White,Medium Curly Bob,Black,Thin,Olive Oxford with Buttons,Khaki Slacks,Black Suede Chelseas with Brown Sole,None,None,Black Books,None,Brown Leather Briefcase
93,White,Long Straight Bangs,Light Brown,None,Light Gray Longsleeve,Gray Slacks,Black Leather Shoes with Laces,Two Rings,None,None,None,None
94,White,Short Updo,Blonde,None,Light Gray Longsleeve,Charcoal Slacks,White Canvas Sneaker with White Sole,None,None,None,None,None
95,White,Updo Bun,Dark Brown,None,Light Gray Longsleeve,Gray Slacks,Tan Suede Workboot with Tan Sole,Two Rings,None,Rosegold Aviators,None,Black Smartphone
96,White,Buzz Cut,Black,None,Navy Oxford with Pocket,Gray Slacks,White Leather Sneaker with Grey Sole,None,None,Black Books,None,Black Smartphone
97,White,Long Straight Bangs,Dark Brown,None,Navy Oxford with Tie and Pocket,Light-Wash Denim,White Canvas Sneaker with White Sole,None,None,None,None,None
98,White,None,Black,None,Dark Gray Cardigan with Off-White Longsleeve Shirt,Charcoal Slacks,Black Leather Shoes with Laces,None,None,Silver Aviators,None,Brown Leather Briefcase
99,White,Buzz Cut,Light Brown,Thin,Olive Cardigan with Beige Oxford Shirt,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,Silver Aviators,None,Black Leather Briefcase
100,White,Short Afro Fade,Blonde,None,Gray Blazer with Black Shirt and No Tie,Blue Denim,Tan Suede Workboot with Tan Sole,None,None,None,None,Black Smartphone
101,White,Short Pixie,Light Grey,None,Navy Blazer with Striped Shirt and Navy Tie,Blue Denim,Black Suede Chelseas with Brown Sole,Two Rings,None,None,None,Black Smartphone
102,White,Updo Bun,Light Brown,Stubble,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Tan Suede Workboot with Tan Sole,None,None,None,None,Brown Leather Briefcase
103,White,Long Straight Bangs,Light Brown,None,Navy Blazer with Striped Shirt and No Tie,Light-Wash Denim,White Leather Sneaker with Grey Sole,None,None,None,None,None
104,White,Short Coil,Dark Brown,None,Gray Oxford with Buttons,Dark-Wash Denim,Brown Leather Shoes with Laces,None,None,None,Stud Earring,Black Leather Briefcase
105,White,Short Coil,Black,None,Olive Oxford with Tie,Khaki Slacks,Black Suede Chelseas with Brown Sole,Two Rings,None,None,None,Black Smartphone
106,White,Buzz Cut,Light Brown,None,Light Gray Cardigan with Light Gray Oxford Shirt,Navy Slacks,White Leather Sneaker with Grey Sole,None,Purple Workers Cap,None,None,Black Smartphone
107,White,Straight Sideswept Fringe,Black,None,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Black Leather Shoes with Laces,None,None,None,Stud Earring,Brown Leather Briefcase
108,White,None,Light Grey,Goatee,Navy Blazer with Striped Shirt and No Tie,Dark-Wash Denim,White Canvas Sneaker with White Sole,Two Rings,None,None,None,Black Smartphone
109,White,Medium Curly Bob,Dark Brown,None,Blue Longsleeve,Blue Denim,Black Suede Chelseas with Brown Sole,Ring One Blue,None,None,None,Blue Lunchbox
110,White,Straight Sideswept Fringe,Dark Brown,Stubble,Red Longsleeve,Navy Slacks,Black Leather Shoes with Laces,None,None,None,None,Brown Leather Briefcase
111,White,Short Coil,Light Brown,Beard,Charcoal Blazer with Light Blue Shirt and No Tie,Khaki,Black Suede Chelseas with Brown Sole,None,None,Black Books,None,Lunchbox
112,White,Updo Bun,Light Brown,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,Black Leather Shoes with Laces,None,None,Silver Aviators,None,Black Smartphone
113,White,Straight Sideswept Fringe,Dark Brown,None,Navy Blazer with Striped Shirt and Navy Tie,Khaki Slacks,White Canvas Sneaker with White Sole,None,None,Black Books,None,Black Leather Briefcase
114,White,Short Messy,Dark Brown,None,Khaki Jumpsuit,None,Black Leather Shoes with Laces,None,None,Rosegold Aviators,None,None
115,White,Low Ponytail,Dark Brown,None,Gray Blazer with Black Shirt and No Tie,Navy Slacks,Black Leather Shoes with Laces,None,None,None,None,Lunchbox
116,White,Updo Bun,Blonde,None,Khaki Oxford with Tie,Gray Slacks,Redbrown Leather Workboot with Brown Sole,None,None,None,None,None
117,White,Updo Bun,Blonde,Stubble,Gray Blazer with Black Shirt and No Tie,Dark-Wash Denim,Redbrown Leather Workboot with Brown Sole,None,None,None,None,Black Leather Briefcase
118,White,Short Afro Fade,Black,None,Dark Gray Longsleeve,Khaki Slacks,White Leather Sneaker with Grey Sole,None,None,Black Books,None,Lunchbox
119,White,Low Ponytail,Dark Brown,None,Olive Oxford with Pocket,Dark-Wash Denim,Black Leather Shoes with Laces,None,None,Black Books,None,Lunchbox
120,White,Medium Curly Bob,Light Brown,Goatee,Olive Oxford with Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,Lunchbox
121,White,Short Pixie,Blonde,Stubble,Charcoal Blazer with Light Blue Shirt and Black Tie,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,None,None,None,None,None
122,White,None,Black,Stubble,Olive Oxford with Pocket,Navy Slacks,Black Leather Shoes with Laces,None,Tan Workers Cap,None,None,Brown Leather Briefcase
123,White,Long Straight Bangs,Black,None,Light Gray Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,None,None,None,None,None
124,White,Short Messy,Black,Thin,Olive Oxford with Buttons,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,None,None,None,Stud Earring,None
125,White,Short Coil,Blonde,None,Dark Gray Cardigan with Light Gray Longsleeve Shirt,Light-Wash Denim,Tan Suede Workboot with Tan Sole,None,None,None,None,Brown Leather Briefcase
126,White,Short Pixie,Blonde,None,Light Gray Longsleeve,Charcoal Slacks,White Leather Sneaker with Grey Sole,None,None,None,None,Black Smartphone
127,White,Short Updo,Blonde,None,Light Gray Longsleeve,Khaki Slacks,Black Suede Chelseas with Brown Sole,Two Rings,None,Rosegold Aviators,Stud Earring,Lunchbox
128,White,Medium Curly Bob,Light Grey,Stubble,Navy Blazer with Striped Shirt and No Tie,Navy Slacks,Tan Suede Workboot with Tan Sole,Two Rings,None,None,None,Brown Leather Briefcase
129,White,Straight Sideswept Fringe,Light Grey,None,Light Gray Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,None,None,Brown Leather Briefcase
130,White,Long Afro,Dark Brown,None,Charcoal Blazer with Light Blue Shirt and No Tie,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,Black Books,None,Brown Leather Briefcase
131,White,Short Pixie,Black,None,Gray Blazer with Black Shirt and Gray Tie,Gray Slacks,White Canvas Sneaker with White Sole,None,None,None,None,Brown Leather Briefcase
132,White,Short Afro Fade,Auburn,None,Dark Gray Cardigan with Tan Oxford Shirt,Navy Slacks,Brown Leather Shoes with Laces,None,None,None,None,Black Leather Briefcase
133,White,Straight Sideswept Fringe,Dark Brown,None,Light Gray Cardigan with Off-White Longsleeve Shirt,Charcoal Slacks,White Leather Sneaker with Grey Sole,None,None,Black Books,None,None
134,White,Updo Bun,Auburn,Thin,Dark Gray Cardigan with Light Gray Oxford Shirt,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,None,None,Lunchbox
135,White,Low Ponytail,Black,None,Light Gray Cardigan with Beige Longsleeve Shirt,Charcoal Slacks,Black Leather Shoes with Laces,None,None,Black Books,None,None
136,White,None,Light Brown,Goatee,Olive Oxford with Buttons,Navy Slacks,Brown Leather Shoes with Laces,Ring One Blue,Tan Workers Cap,None,None,Black Smartphone
137,White,None,Dark Brown,Goatee,Olive Oxford with Pocket,Khaki Slacks,Brown Leather Shoes with Laces,Two Rings,None,None,None,Lunchbox
138,White,Buzz Cut,Light Brown,None,Dark Gray Cardigan with Tan Oxford Shirt,Charcoal Slacks,White Canvas Sneaker with White Sole,None,None,None,None,None
139,White,Short Pixie,Dark Brown,None,Light Gray Longsleeve,Navy Slacks,Brown Leather Shoes with Laces,Two Rings,None,None,None,None
140,White,Short Coil,Dark Brown,Stubble,Charcoal Blazer with Light Blue Shirt and Black Tie,Khaki Slacks,White Leather Sneaker with Grey Sole,None,None,Rosegold Aviators,None,Brown Leather Briefcase
141,White,Buzz Cut,Black,None,Blue Longsleeve,Light-Wash Denim,Brown Leather Shoes with Laces,None,Tan Workers Cap,None,None,Lunchbox
142,White,Medium Curly Bob,Black,None,Dark Gray Cardigan with Beige Longsleeve Shirt,Navy Slacks,White Leather Sneaker with Grey Sole,None,None,Black Books,None,Lunchbox
143,White,Short Coil,Blonde,None,Dark Gray Longsleeve,Khaki Slacks,White Leather Sneaker with Grey Sole,None,None,None,None,None
144,White,Updo Bun,Light Grey,None,Blue Longsleeve,Charcoal Slacks,White Canvas Sneaker with White Sole,None,None,None,None,None
145,White,Short Afro Fade,Light Brown,None,Navy Oxford with Tie and Pocket,Blue Denim,White Leather Sneaker with Grey Sole,None,None,None,None,Black Smartphone
146,White,Buzz Cut,Light Grey,None,Red Longsleeve,Light-Wash Denim,White Canvas Sneaker with White Sole,None,Tan Workers Cap,None,Stud Earring,None
147,White,Short Pixie,Auburn,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,None,None,Silver Aviators,None,Blue Lunchbox
148,White,Long Messy,Auburn,None,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,White Canvas Sneaker with White Sole,None,None,None,None,Brown Leather Briefcase
149,White,Short Coil,Light Brown,None,Red Longsleeve,Gray Slacks,Black Leather Shoes with Laces,None,None,None,None,Lunchbox
150,White,None,Black,None,Navy Oxford with Tie and Pocket,Dark-Wash Denim,Black Leather Shoes with Laces,Two Rings,Navy Blue Workers Cap,Black Books,None,Lunchbox
151,White,Buzz Cut,Black,None,Light Gray Longsleeve,Khaki Slacks,Black Suede Chelseas with Brown Sole,None,None,Rosegold Aviators,None,Brown Leather Briefcase
152,White,Short Messy,Light Grey,None,Navy Blazer with Striped Shirt and No Tie,Gray Slacks,Black Leather Shoes with Laces,None,None,None,None,Brown Leather Briefcase
153,White,Short Updo,Light Grey,None,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,White Leather Sneaker with Grey Sole,None,None,Silver Aviators,None,None
154,White,None,Light Brown,Mustache,Khaki Oxford with Pocket,Gray Slacks,Black Leather Shoes with Laces,Two Rings,None,None,Stud Earring,Black Leather Briefcase
155,White,None,Blonde,None,Dark Gray Longsleeve,Light-Wash Denim,Black Suede Chelseas with Brown Sole,None,Purple Workers Cap,None,None,Black Smartphone
156,White,None,Black,None,Navy Oxford with Tie,Gray Slacks,Black Leather Shoes with Laces,None,None,Silver Aviators,None,Black Smartphone
157,White,Buzz Cut,Blonde,None,Khaki Oxford with Pocket,Blue Denim,Black Leather Shoes with Laces,None,Tan Workers Cap,None,None,None
158,White,Short Messy,Blonde,Stubble,Blue Longsleeve,Blue Denim,Redbrown Leather Workboot with Brown Sole,None,None,None,None,Black Smartphone
159,White,Short Updo,Auburn,None,Charcoal Blazer with Light Blue Shirt and No Tie,Light-Wash Denim,White Leather Sneaker with Grey Sole,None,None,None,None,Black Smartphone
160,White,Long Messy,Blonde,None,Dark Gray Cardigan with Light Gray Oxford Shirt,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,None,None,Silver Aviators,None,None
161,White,Low Ponytail,Light Brown,None,Tan Blazer with Off-White Shirt and Tan Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,Black Leather Briefcase
162,White,Short Afro Fade,Black,Stubble,Charcoal Blazer with Light Blue Shirt and No Tie,Gray Slacks,White Canvas Sneaker with White Sole,None,None,None,Stud Earring,Brown Leather Briefcase
163,White,Long Messy,Dark Brown,None,Denim Jumpsuit,None,White Leather Sneaker with Grey Sole,Ring One Blue,None,Black Books,None,None
164,White,Medium Curly Bob,Blonde,None,Gray Blazer with Black Shirt and No Tie,Gray Slacks,Brown Leather Shoes with Laces,Two Rings,None,None,None,None
165,White,Long Messy,Dark Brown,None,Blue Longsleeve,Gray Slacks,White Canvas Sneaker with White Sole,None,None,None,None,Black Smartphone
166,White,Medium Curly Bob,Black,None,Navy Blazer with Striped Shirt and No Tie,Gray Slacks,Black Suede Chelseas with Brown Sole,None,None,Black Books,None,None
167,White,Updo Bun,Light Brown,None,Dark Gray Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,None,None,Black Books,None,None
168,White,Long Messy,Light Grey,None,Dark Gray Longsleeve,Navy Slacks,Brown Leather Shoes with Laces,None,None,None,None,Black Leather Briefcase
169,White,Low Ponytail,Light Grey,None,Light Gray Longsleeve,Khaki,Black Suede Chelseas with Brown Sole,None,None,None,None,Brown Leather Briefcase
170,White,Straight Sideswept Fringe,Dark Brown,Stubble,Tan Blazer with Off-White Shirt and No Tie,Light-Wash Denim,White Leather Sneaker with Grey Sole,None,None,None,None,Black Smartphone
171,White,Medium Curly Bob,Light Brown,None,Dark Gray Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,Silver Aviators,None,None
172,White,Straight Sideswept Fringe,Black,Stubble,Navy Oxford with Tie and Pocket,Navy Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,Black Smartphone
173,White,Updo Bun,Black,None,Light Gray Cardigan with Tan Longsleeve Shirt,Khaki Slacks,Tan Suede Workboot with Tan Sole,None,None,None,None,Lunchbox
