,Background,Hair Style,Hair Color,Facial Hair,Top,Bottom,Footwear,Ring,Headwear,Glasses,Piercings,Accessories
5025,White,None,Dark Brown,None,Blue Longsleeve,Blue Denim,Black Leather Shoes with Laces,None,None,Rosegold Aviators,None,None
5026,White,Short Coil,Light Brown,None,Blue Longsleeve,Gray Slacks,Black Suede Chelseas with Brown Sole,None,None,None,Stud Earring,Black Leather Briefcase
5027,White,Short Afro Fade,Light Brown,None,Light Gray Cardigan with Off-White Oxford Shirt,Navy Slacks,Redbrown Leather Workboot with Brown Sole,None,None,None,None,None
5028,White,Long Straight Bangs,Black,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,None,None,None,None,None
5029,White,None,Black,None,Brown Cardigan with Tan Longsleeve Shirt,Charcoal Slacks,White Leather Sneaker with Grey Sole,None,Tan Workers Cap,None,Stud Earring,Black Smartphone
5030,White,Short Afro Fade,Black,None,Olive Cardigan with Beige Longsleeve Shirt,Navy Slacks,Black Leather Shoes with Laces,None,None,None,None,None
5031,White,Short Messy,Light Brown,Stubble,Gray Oxford with Buttons,Khaki Slacks,Black Suede Chelseas with Brown Sole,Two Rings,None,None,None,None
5032,White,Short Updo,Light Brown,None,Light Gray Longsleeve,Gray Slacks,White Canvas Sneaker with White Sole,None,None,None,None,None
5033,White,Buzz Cut,Black,None,Blue Longsleeve,Blue Denim,White Leather Sneaker with Grey Sole,Ring One Blue,Tan Workers Cap,None,None,Brown Leather Briefcase
5034,White,Short Pixie,Blonde,None,Dark Gray Longsleeve,Gray Slacks,White Canvas Sneaker with White Sole,None,None,Silver Aviators,None,Black Leather Briefcase
5035,White,Buzz Cut,Blonde,Stubble,Khaki Oxford with Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,None,None,Silver Aviators,None,Black Leather Briefcase
5036,White,Medium Curly Bob,Black,None,Charcoal Blazer with Light Blue Shirt and No Tie,Navy Slacks,White Leather Sneaker with Grey Sole,None,None,None,None,None
5037,White,Long Messy,Auburn,None,Khaki Oxford with Buttons,Khaki,Brown Leather Shoes with Laces,None,None,None,None,Black Smartphone
5038,White,Short Messy,Auburn,None,Blue Longsleeve,Blue Denim,Black Suede Chelseas with Brown Sole,None,None,None,None,Black Leather Briefcase
5039,White,Long Afro,Black,None,Olive Oxford with Pocket,Light-Wash Denim,White Leather Sneaker with Grey Sole,None,None,None,None,Black Smartphone
5040,White,Short Afro Fade,Auburn,None,Gray Jumpsuit,None,Brown Leather Shoes with Laces,Two Rings,None,Black Books,Stud Earring,Brown Leather Briefcase
5041,White,Long Messy,Blonde,Stubble,Navy Blazer with Striped Shirt and No Tie,Navy Slacks,Brown Leather Shoes with Laces,Two Rings,None,None,None,None
5042,White,Short Afro Fade,Light Brown,Goatee,Dark Gray Cardigan with Light Gray Longsleeve Shirt,Charcoal Slacks,White Leather Sneaker with Grey Sole,Two Rings,None,None,None,None
5043,White,Updo Bun,Auburn,None,Khaki Oxford with Buttons,Navy Slacks,Tan Suede Workboot with Tan Sole,Two Rings,None,Rosegold Aviators,None,Black Smartphone
5044,White,Short Afro Fade,Auburn,Goatee,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,None
5045,White,Straight Sideswept Fringe,Blonde,None,Dark Gray Longsleeve,Navy Slacks,Brown Leather Shoes with Laces,Two Rings,None,None,None,Lunchbox
5046,White,Low Ponytail,Dark Brown,None,Olive Cardigan with Light Gray Longsleeve Shirt,Charcoal Slacks,White Leather Sneaker with Grey Sole,Two Rings,None,Rosegold Aviators,Stud Earring,Lunchbox
5047,White,Long Messy,Light Brown,None,Khaki Oxford with Buttons,Charcoal Slacks,Tan Suede Workboot with Tan Sole,None,None,None,None,None
5048,White,None,Black,None,Navy Oxford with Pocket,Navy Slacks,Black Suede Chelseas with Brown Sole,None,Tan Workers Cap,None,None,Black Leather Briefcase
5049,White,Straight Sideswept Fringe,Light Brown,None,Navy Blazer with Striped Shirt and Navy Tie,Khaki Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,Black Smartphone
5050,White,Long Afro,Black,None,Gray Blazer with Black Shirt and Gray Tie,Navy Slacks,White Leather Sneaker with Grey Sole,None,None,Rosegold Aviators,None,None
5051,White,Buzz Cut,Dark Brown,None,Navy Oxford with Pocket,Charcoal Slacks,White Canvas Sneaker with White Sole,None,None,None,None,Black Smartphone
5052,White,Long Afro,Dark Brown,Thin,Olive Oxford with Buttons,Navy Slacks,Brown Leather Shoes with Laces,None,None,Silver Aviators,None,Black Smartphone
5053,White,Short Messy,Black,Stubble,Olive Oxford with Tie,Light-Wash Denim,White Canvas Sneaker with White Sole,None,None,None,None,None
5054,White,Short Coil,Light Brown,None,Light Gray Longsleeve,Navy Slacks,Brown Leather Shoes with Laces,None,None,Black Books,None,None
5055,White,Low Ponytail,Light Brown,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Navy Slacks,Redbrown Leather Workboot with Brown Sole,None,None,Black Books,Stud Earring,Black Smartphone
5056,White,Updo Bun,Blonde,None,Dark Gray Longsleeve,Gray Slacks,Tan Suede Workboot with Tan Sole,None,None,None,None,None
5057,White,Short Pixie,Dark Brown,None,Blue Longsleeve,Navy Slacks,Black Suede Chelseas with Brown Sole,Two Rings,None,None,None,Lunchbox
5058,White,Short Afro Fade,Black,None,Brown Cardigan with Tan Longsleeve Shirt,Charcoal Slacks,White Canvas Sneaker with White Sole,Two Rings,None,Silver Aviators,Stud Earring,Brown Leather Briefcase
5059,White,Buzz Cut,Blonde,None,Blue Longsleeve,Khaki,Brown Leather Shoes with Laces,None,None,Rosegold Aviators,None,None
5060,White,Short Afro Fade,Light Grey,None,Navy Jumpsuit,None,White Canvas Sneaker with White Sole,Two Rings,None,None,None,None
5061,White,Short Updo,Dark Brown,None,Blue Longsleeve,Blue Denim,White Canvas Sneaker with White Sole,None,None,Silver Aviators,None,Black Smartphone
5062,White,Buzz Cut,Light Brown,Thin,Olive Oxford with Tie,Navy Slacks,Black Leather Shoes with Laces,None,None,None,None,None
5063,White,Short Pixie,Blonde,None,Light Gray Cardigan with Beige Longsleeve Shirt,Dark-Wash Denim,Brown Leather Shoes with Laces,None,None,None,None,None
5064,White,Buzz Cut,Dark Brown,None,Navy Blazer with Striped Shirt and No Tie,Khaki Slacks,Tan Suede Workboot with Tan Sole,Ring One Blue,Tan Workers Cap,None,None,Lunchbox
5065,White,Low Ponytail,Light Brown,None,Olive Oxford with Tie,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,None,None,Silver Aviators,None,None
5066,White,Short Pixie,Light Grey,Stubble,Blue Longsleeve,Gray Slacks,Brown Leather Shoes with Laces,Two Rings,None,None,None,Black Smartphone
5067,White,None,Blonde,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Light-Wash Denim,White Leather Sneaker with Grey Sole,None,None,Silver Aviators,None,Black Smartphone
5068,White,Short Pixie,Light Grey,None,Khaki Oxford with Pocket,Navy Slacks,Black Leather Shoes with Laces,None,None,None,None,Brown Leather Briefcase
5069,White,Medium Curly Bob,Dark Brown,None,Charcoal Blazer with Light Blue Shirt and No Tie,Blue Denim,Tan Suede Workboot with Tan Sole,None,None,None,None,Brown Leather Briefcase
5070,White,Long Straight Bangs,Blonde,None,Tan Blazer with Off-White Shirt and No Tie,Khaki,White Leather Sneaker with Grey Sole,Two Rings,None,None,None,Black Leather Briefcase
5071,White,Medium Curly Bob,Black,None,Light Gray Cardigan with Light Gray Oxford Shirt,Navy Slacks,White Canvas Sneaker with White Sole,None,None,None,None,Black Smartphone
5072,White,Buzz Cut,Light Grey,Goatee,Dark Gray Longsleeve,Charcoal Slacks,Brown Leather Shoes with Laces,None,Tan Workers Cap,None,None,Black Smartphone
5073,White,Long Messy,Blonde,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,Two Rings,None,None,None,None
5074,White,Long Straight Bangs,Blonde,None,Light Gray Longsleeve,Navy Slacks,Black Leather Shoes with Laces,None,None,Black Books,None,Light Blue Smartphone
5075,White,None,Light Brown,None,Blue Longsleeve,Gray Slacks,White Canvas Sneaker with White Sole,None,None,None,None,None
5076,White,Short Messy,Light Brown,Stubble,Light Gray Longsleeve,Light-Wash Denim,White Canvas Sneaker with White Sole,None,None,None,None,Lunchbox
5077,White,Short Messy,Light Brown,None,Brown Cardigan with Light Gray Longsleeve Shirt,Navy Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,None
5078,White,Short Coil,Black,None,Khaki Oxford with Buttons,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,None,None,Brown Leather Briefcase
5079,White,Straight Sideswept Fringe,Auburn,None,Gray Blazer with Black Shirt and No Tie,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,None,None,None,None,Black Smartphone
5080,White,Short Pixie,Black,None,Blue Longsleeve,Khaki,White Canvas Sneaker with White Sole,None,None,None,None,Black Smartphone
5081,White,Short Updo,Blonde,Stubble,Navy Oxford with Buttons,Gray Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,Black Smartphone
5082,White,Medium Curly Bob,Blonde,None,Navy Oxford with Buttons,Gray Slacks,Black Leather Shoes with Laces,None,None,None,None,Brown Leather Briefcase
5083,White,None,Blonde,None,Blue Longsleeve,Blue Denim,Redbrown Leather Workboot with Brown Sole,None,None,None,None,Brown Leather Briefcase
5084,White,Short Messy,Dark Brown,None,Khaki Jumpsuit,None,Brown Leather Shoes with Laces,None,None,Silver Aviators,None,Black Smartphone
5085,White,Medium Curly Bob,Light Brown,None,Dark Gray Longsleeve,Dark-Wash Denim,White Canvas Sneaker with White Sole,None,None,Rosegold Aviators,None,Black Smartphone
5086,White,Low Ponytail,Light Grey,Mustache,Navy Blazer with Striped Shirt and No Tie,Gray Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,Black Leather Briefcase
5087,White,Medium Curly Bob,Light Brown,Thin,Light Gray Cardigan with Beige Longsleeve Shirt,Light-Wash Denim,White Canvas Sneaker with White Sole,None,None,Silver Aviators,None,Blue Lunchbox
5088,White,Buzz Cut,Blonde,None,Red Longsleeve,Gray Slacks,Brown Leather Shoes with Laces,None,Tan Workers Cap,Black Books,None,Brown Leather Briefcase
5089,White,Low Ponytail,Black,None,Olive Oxford with Pocket,Blue Denim,Black Suede Chelseas with Brown Sole,None,None,None,None,None
5090,White,Short Coil,Light Brown,None,Light Gray Longsleeve,Charcoal Slacks,White Leather Sneaker with Grey Sole,None,None,None,Stud Earring,None
5091,White,Straight Sideswept Fringe,Dark Brown,None,Dark Gray Longsleeve,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,Two Rings,None,Silver Aviators,None,None
5092,White,Short Messy,Black,None,Light Gray Cardigan with Tan Longsleeve Shirt,Khaki Slacks,Black Leather Shoes with Laces,Two Rings,None,None,None,Black Smartphone
5093,White,None,Dark Brown,None,Tan Blazer with Off-White Shirt and No Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,None,Purple Workers Cap,None,None,Black Leather Briefcase
5094,White,Short Messy,Light Grey,Stubble,Denim Jumpsuit,None,White Canvas Sneaker with White Sole,Two Rings,None,None,None,Lunchbox
5095,White,Long Messy,Dark Brown,None,Gray Jumpsuit,None,White Canvas Sneaker with White Sole,None,None,None,None,None
5096,White,Short Coil,Light Brown,None,Khaki Oxford with Tie,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,Two Rings,None,Black Books,None,None
5097,White,None,Black,None,Khaki Oxford with Pocket,Charcoal Slacks,White Canvas Sneaker with White Sole,None,Purple Workers Cap,None,Stud Earring,Black Smartphone
5098,White,Straight Sideswept Fringe,Dark Brown,None,Dark Gray Longsleeve,Khaki Slacks,Brown Leather Shoes with Laces,None,None,None,None,Black Smartphone
5099,White,Updo Bun,Auburn,None,Olive Oxford with Tie,Blue Denim,White Leather Sneaker with Grey Sole,None,None,None,None,Black Smartphone
5100,White,Buzz Cut,Auburn,None,Navy Blazer with Striped Shirt and Navy Tie,Charcoal Slacks,Tan Suede Workboot with Tan Sole,None,Tan Workers Cap,None,None,Black Leather Briefcase
5101,White,None,Blonde,None,Navy Oxford with Tie,Gray Slacks,Black Leather Shoes with Laces,Two Rings,Navy Blue Workers Cap,Black Books,None,Black Leather Briefcase
5102,White,None,Light Brown,Goatee,Navy Oxford with Tie,Charcoal Slacks,Black Leather Shoes with Laces,Two Rings,Tan Workers Cap,Black Books,Stud Earring,None
5103,White,Short Messy,Light Brown,None,Navy Blazer with Striped Shirt and Navy Tie,Blue Denim,Brown Leather Shoes with Laces,None,None,None,None,Black Smartphone
5104,White,Buzz Cut,Light Brown,None,Navy Blazer with Striped Shirt and Navy Tie,Gray Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,Lunchbox
5105,White,Updo Bun,Blonde,None,Olve Cardigan with Tan Longsleeve Shirt,Navy Slacks,White Canvas Sneaker with White Sole,None,None,None,None,Brown Leather Briefcase
5106,White,Long Messy,Black,Beard,Khaki Oxford with Pocket,Khaki,White Canvas Sneaker with White Sole,None,None,None,None,None
5107,White,Long Messy,Dark Brown,None,Denim Jumpsuit,None,White Canvas Sneaker with White Sole,None,None,Black Books,None,None
5108,White,Buzz Cut,Black,None,Dark Gray Cardigan with Light Gray Longsleeve Shirt,Gray Slacks,Black Suede Chelseas with Brown Sole,None,Tan Workers Cap,None,None,None
5109,White,Short Afro Fade,Blonde,None,Light Gray Longsleeve,Light-Wash Denim,Black Leather Shoes with Laces,None,None,Rosegold Aviators,None,None
5110,White,Short Messy,Black,None,Navy Oxford with Buttons,Navy Slacks,Tan Suede Workboot with Tan Sole,None,None,None,None,Brown Leather Briefcase
5111,White,Medium Curly Bob,Black,Stubble,Olive Oxford with Tie,Blue Denim,Black Suede Chelseas with Brown Sole,None,None,None,None,None
5112,White,Short Pixie,Light Brown,None,Olive Oxford with Tie and Pocket,Navy Slacks,Brown Leather Shoes with Laces,None,None,None,None,Black Leather Briefcase
5113,White,Long Messy,Blonde,None,Blue Longsleeve,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,None,None,None,None,Brown Leather Briefcase
5114,White,Long Messy,Blonde,Stubble,Tan Blazer with Off-White Shirt and Tan Tie,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,None,None,Silver Aviators,None,Brown Leather Briefcase
5115,White,Short Afro Fade,Auburn,None,Navy Oxford with Tie and Pocket,Charcoal Slacks,Black Suede Chelseas with Brown Sole,Two Rings,None,None,None,Black Smartphone
5116,White,Short Afro Fade,Black,None,Dark Gray Cardigan with Tan Longsleeve Shirt,Navy Slacks,Black Suede Chelseas with Brown Sole,Two Rings,None,None,None,Black Leather Briefcase
5117,White,Medium Curly Bob,Dark Brown,None,Gray Oxford with Tie,Gray Slacks,Tan Suede Workboot with Tan Sole,None,None,Silver Aviators,None,Black Smartphone
5118,White,Short Updo,Blonde,None,Light Gray Longsleeve,Navy Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,Brown Leather Briefcase
5119,White,Buzz Cut,Black,Mustache,Olive Oxford with Tie and Pocket,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,None,None,Lunchbox
5120,White,None,Light Grey,None,Gray Oxford with Buttons,Light-Wash Denim,Black Leather Shoes with Laces,None,None,Black Books,None,Black Smartphone
5121,White,Short Afro Fade,Auburn,None,Khaki Oxford with Tie,Navy Slacks,White Leather Sneaker with Grey Sole,None,None,None,None,Lunchbox
5122,White,Updo Bun,Light Grey,Thin,Navy Oxford with Tie and Pocket,Gray Slacks,Brown Leather Shoes with Laces,Two Rings,None,Black Books,None,None
5123,White,Short Messy,Black,None,Gray Blazer with Black Shirt and No Tie,Light-Wash Denim,White Canvas Sneaker with White Sole,None,None,Black Books,None,None
5124,White,Buzz Cut,Dark Brown,None,Red Longsleeve,Gray Slacks,Brown Leather Shoes with Laces,None,Navy Blue Workers Cap,None,None,Brown Leather Briefcase
5125,White,Buzz Cut,Auburn,None,Olive Oxford with Tie and Pocket,Light-Wash Denim,Brown Leather Shoes with Laces,None,None,None,None,Black Smartphone
5126,White,Short Coil,Dark Brown,None,Khaki Oxford with Tie and Pocket,Charcoal Slacks,Black Leather Shoes with Laces,None,None,Black Books,None,None
5127,White,Updo Bun,Black,None,Red Longsleeve,Khaki,Black Suede Chelseas with Brown Sole,Two Rings,None,Rosegold Aviators,Stud Earring,Black Leather Briefcase
5128,White,Short Messy,Black,None,Navy Oxford with Buttons,Light-Wash Denim,Black Leather Shoes with Laces,None,None,None,None,Lunchbox
5129,White,None,Dark Brown,Stubble,Khaki Oxford with Pocket,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,None,None,Black Books,None,Black Leather Briefcase
5130,White,Low Ponytail,Dark Brown,Stubble,Navy Blazer with Striped Shirt and Navy Tie,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,None,None,None,None,None
5131,White,Short Messy,Dark Brown,None,Tan Blazer with Off-White Shirt and No Tie,Light-Wash Denim,Brown Leather Shoes with Laces,None,None,None,None,None
5132,White,Short Afro Fade,Light Brown,Stubble,Khaki Oxford with Tie,Khaki Slacks,Black Leather Shoes with Laces,None,None,None,None,Black Smartphone
5133,White,Long Afro,Black,None,Olive Oxford with Tie,Navy Slacks,Redbrown Leather Workboot with Brown Sole,None,None,Black Books,None,None
5134,White,Short Afro Fade,Black,None,Navy Blazer with Striped Shirt and No Tie,Charcoal Slacks,White Canvas Sneaker with White Sole,None,None,None,Stud Earring,Black Smartphone
5135,White,Straight Sideswept Fringe,Light Grey,None,Gray Oxford with Tie,Charcoal Slacks,Black Leather Chelsea with Blue Sole,None,None,None,None,Black Smartphone
5136,White,None,Dark Brown,Mustache,Gray Oxford with Buttons,Charcoal Slacks,White Leather Sneaker with Grey Sole,None,Tan Workers Cap,Black Books,None,Black Leather Briefcase
5137,White,Medium Curly Bob,Auburn,None,Gray Oxford with Buttons,Light-Wash Denim,Black Leather Shoes with Laces,None,None,Rosegold Aviators,None,Lunchbox
5138,White,Buzz Cut,Dark Brown,None,Tan Blazer with Off-White Shirt and Tan Tie,Dark-Wash Denim,Tan Suede Workboot with Tan Sole,None,None,Black Books,None,Black Leather Briefcase
5139,White,Short Messy,Black,None,Olive Oxford with Tie and Pocket,Dark-Wash Denim,Black Suede Chelseas with Brown Sole,None,None,None,None,Lunchbox
5140,White,Low Ponytail,Black,None,Gray Oxford with Buttons,Charcoal Slacks,Black Leather Shoes with Laces,Two Rings,None,None,None,None
5141,White,Short Coil,Light Grey,Stubble,Gray Blazer with Black Shirt and No Tie,Khaki Slacks,Black Leather Shoes with Laces,None,None,Black Books,None,Brown Leather Briefcase
5142,White,Straight Sideswept Fringe,Dark Brown,Thin,Dark Gray Cardigan with Tan Longsleeve Shirt,Khaki Slacks,Brown Leather Shoes with Laces,None,None,Black Books,None,Black Leather Briefcase
5143,White,Straight Sideswept Fringe,Dark Brown,None,Gray Blazer with Black Shirt and Gray Tie,Navy Slacks,Brown Leather Shoes with Laces,None,None,Rosegold Aviators,None,Blue Lunchbox
5144,White,Short Pixie,Blonde,None,Olive Oxford with Tie,Light-Wash Denim,White Leather Sneaker with Grey Sole,Two Rings,None,Black Books,None,None
5145,White,Long Straight Bangs,Light Grey,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Charcoal Slacks,Brown Leather Shoes with Laces,Two Rings,None,None,None,None
5146,White,Low Ponytail,Blonde,None,Dark Gray Cardigan with Beige Longsleeve Shirt,Blue Denim,Redbrown Leather Workboot with Brown Sole,None,None,None,Stud Earring,None
5147,White,Short Pixie,Black,None,Olive Oxford with Pocket,Charcoal Slacks,White Canvas Sneaker with White Sole,Two Rings,None,None,None,None
5148,White,Short Messy,Light Brown,None,Red Longsleeve,Dark-Wash Denim,Brown Leather Shoes with Laces,None,None,Black Books,None,Lunchbox
5149,White,Medium Curly Bob,Black,None,Red Longsleeve,Charcoal Slacks,White Canvas Sneaker with White Sole,Two Rings,None,None,None,Black Smartphone
5150,White,Short Coil,Black,None,Navy Oxford with Tie,Charcoal Slacks,White Leather Sneaker with Grey Sole,Two Rings,None,None,Stud Earring,None
5151,White,Low Ponytail,Blonde,Thin,Navy Oxford with Pocket,Charcoal Slacks,Tan Suede Workboot with Tan Sole,Two Rings,None,Black Books,None,None
5152,White,Short Pixie,Blonde,None,Gray Oxford with Pocket,Khaki Slacks,Brown Leather Shoes with Laces,None,None,None,None,Black Smartphone
5153,White,Short Afro Fade,Black,None,Red Longsleeve,Gray Slacks,Black Leather Shoes with Laces,None,None,Black Books,Stud Earring,Brown Leather Briefcase
5154,White,Medium Curly Bob,Dark Brown,None,Olive Oxford with Pocket,Gray Slacks,White Canvas Sneaker with White Sole,None,None,None,None,None
5155,White,Short Coil,Light Brown,None,Khaki Oxford with Pocket,Charcoal Slacks,Black Suede Chelseas with Brown Sole,None,None,None,Stud Earring,Brown Leather Briefcase
5156,White,Low Ponytail,Black,None,Light Gray Longsleeve,Khaki Slacks,White Canvas Sneaker with White Sole,None,None,Black Books,None,Black Leather Briefcase
5157,White,Buzz Cut,Black,None,Khaki Oxford with Pocket,Charcoal Slacks,Redbrown Leather Workboot with Brown Sole,None,None,None,None,None
5158,White,Short Afro Fade,Blonde,None,Red Longsleeve,Light-Wash Denim,White Canvas Sneaker with White Sole,None,None,None,None,Black Smartphone
5159,White,Buzz Cut,Black,Stubble,Navy Oxford with Buttons,Charcoal Slacks,Black Suede Chelseas with Brown Sole,None,None,None,None,None
5160,White,Straight Sideswept Fringe,Black,None,Gray Blazer with Black Shirt and No Tie,Gray Slacks,White Leather Sneaker with Grey Sole,Two Rings,None,None,None,None
5161,White,Straight Sideswept Fringe,Dark Brown,Stubble,Olive Oxford with Tie and Pocket,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,None,None,None
5162,White,Short Messy,Light Grey,None,Blue Longsleeve,Charcoal Slacks,Tan Suede Workboot with Tan Sole,None,None,None,Stud Earring,Black Smartphone
5163,White,Short Pixie,Light Brown,None,Charcoal Blazer with Light Blue Shirt and Black Tie,Khaki Slacks,Brown Leather Shoes with Laces,Two Rings,None,None,None,None
5164,White,Medium Curly Bob,Black,Thin,Navy Blazer with Striped Shirt and No Tie,Gray Slacks,Brown Leather Shoes with Laces,None,None,None,None,Black Smartphone
5165,White,None,Black,None,Blue Longsleeve,Khaki,Brown Leather Shoes with Laces,None,Tan Workers Cap,None,None,Black Smartphone
5166,White,Short Afro Fade,Auburn,None,Khaki Jumpsuit,None,Black Suede Chelseas with Brown Sole,None,None,None,None,None
5167,White,Low Ponytail,Black,None,Charcoal Blazer with Light Blue Shirt and No Tie,Khaki,Black Suede Chelseas with Brown Sole,None,None,None,None,Brown Leather Briefcase
5168,White,None,Light Brown,None,Navy Oxford with Buttons,Navy Slacks,Brown Leather Shoes with Laces,None,Tan Workers Cap,None,None,Black Smartphone
5169,White,Short Messy,Blonde,Stubble,Olive Oxford with Pocket,Blue Denim,Brown Leather Shoes with Laces,None,None,None,None,Black Leather Briefcase
5170,White,Medium Curly Bob,Blonde,None,Light Gray Longsleeve,Navy Slacks,White Canvas Sneaker with White Sole,None,None,None,None,Light Blue Smartphone
5171,White,Medium Curly Bob,Dark Brown,None,Light Gray Cardigan with Tan Longsleeve Shirt,Navy Slacks,Black Leather Shoes with Laces,None,None,None,None,Black Smartphone
5172,White,Short Coil,Light Brown,None,Navy Jumpsuit,None,Tan Suede Workboot with Tan Sole,None,None,Black Books,Stud Earring,None
5173,White,Straight Sideswept Fringe,Light Brown,None,Dark Gray Cardigan with Light Gray Longsleeve Shirt,Charcoal Slacks,Brown Leather Shoes with Laces,None,None,None,None,Brown Leather Briefcase
5174,White,Long Messy,Light Grey,None,Gray Oxford with Tie and Pocket,Dark-Wash Denim,Brown Leather Shoes with Laces,None,None,None,None,None
